name,node_class,taxon_status,taxon_year,color,size,label
Nemophila parviflora,taxon,confirmed,NA,#009E73,1.0020942408376963,NA
Osmorhiza berteroi,taxon,confirmed,NA,#009E73,1.0020942408376963,NA
Selaginella wallacei,taxon,confirmed,NA,#009E73,1.0020942408376963,NA
Senecio sylvaticus,taxon,confirmed,NA,#009E73,1.0020942408376963,NA
Veronica americana,taxon,confirmed,NA,#009E73,1.0020942408376963,NA
Veronica arvensis,taxon,confirmed,NA,#009E73,1.0020942408376963,NA
Arabis eschscholtziana,taxon,confirmed,NA,#009E73,1.0020942408376963,NA
Lepidium ramosissimum,taxon,reported,NA,gray60,1,NA
Turritis glabra,taxon,confirmed,NA,#009E73,1.0020942408376963,NA
Aegopodium podagraria,taxon,new,2023,#DD7907,1,NA
Allium vineale,taxon,new,2019,#EDB016,1,NA
Asplenium trichomanes ssp. trichomanes,taxon,new,2016,#F9D921,1,NA
Carex scoparia,taxon,new,2022,#E1870B,1,NA
Clematis vitalba,taxon,new,2019,#EDB016,1,NA
Echinochloa crus-galli,taxon,new,2022,#E1870B,1,NA
Empetrum nigrum,taxon,new,2016,#F9D921,1,NA
Epilobium densiflorum,taxon,new,2016,#F9D921,1,NA
Grindelia hirsutula,taxon,new,2016,#F9D921,1,NA
Nymphoides peltata,taxon,new,2022,#E1870B,1,NA
Pilosella aurantiaca,taxon,new,2016,#F9D921,1,NA
Sambucus cerulea,taxon,new,2022,#E1870B,1,NA
Solanum nigrum,taxon,new,2018,#F1BD19,1,NA
Solidago lepida,taxon,new,2016,#F9D921,1,NA
Sorbus aucuparia,taxon,new,2016,#F9D921,1,NA
Symphyotrichum novi-belgii,taxon,new,2020,#E9A212,1,NA
Valerianella locusta,taxon,new,2020,#E9A212,1,NA
Menyanthes trifoliata,taxon,new,2016,#F9D921,1,NA
Euphorbia myrsinites,taxon,new,2019,#EDB016,1,NA
Sempervivum tectorum,taxon,new,2021,#E5940E,1,NA
Hippuris vulgaris,taxon,new,2017,#F5CB1D,1,NA
Ornithogalum umbellatum,taxon,new,2017,#F5CB1D,1,NA
Veronica officinalis,taxon,new,2017,#F5CB1D,1,NA
Clarkia amoena ssp. lindleyi,taxon,new,2017,#F5CB1D,1,NA
Arceuthobium douglasii,taxon,new,2016,#F9D921,1,NA
Epipactis helleborine,taxon,new,2016,#F9D921,1,NA
Hyacinthoides hispanica,taxon,new,2016,#F9D921,1,NA
Rumex occidentalis,taxon,new,2016,#F9D921,1,NA
Scilla luciliae,taxon,new,2016,#F9D921,1,NA
Adiantum aleuticum var. aleuticum,taxon,new,2017,#F5CB1D,1,NA
Aesculus hippocastanum,taxon,new,2016,#F9D921,1,NA
Agrostis stolonifera,taxon,new,2021,#E5940E,1,NA
Ambrosia chamissonis,taxon,new,2016,#F9D921,1,NA
Atriplex prostrata,taxon,new,2015,#FDE725,1,NA
Barbarea verna,taxon,new,2017,#F5CB1D,1,NA
Bidens cernua,taxon,new,2016,#F9D921,1,NA
Boechera divaricarpa,taxon,new,2021,#E5940E,1,NA
Bromus commutatus,taxon,new,2017,#F5CB1D,1,NA
Cakile edentula var. edentula,taxon,new,2016,#F9D921,1,NA
Cakile maritima ssp. maritima,taxon,new,2016,#F9D921,1,NA
Calamagrostis canadensis,taxon,new,2024,#D96B03,1,NA
Campanula persicifolia,taxon,new,2016,#F9D921,1,NA
Carex exsiccata,taxon,confirmed,NA,#009E73,1,NA
Carex leptopoda,taxon,new,2016,#F9D921,1,NA
Carex pallescens,taxon,new,2018,#F1BD19,1,NA
Carex pellita,taxon,new,2017,#F5CB1D,1,NA
Cerastium pumilum,taxon,new,2017,#F5CB1D,1,NA
Cerastium tomentosum,taxon,new,2019,#EDB016,1,NA
Claytonia rubra ssp. depressa,taxon,new,2017,#F5CB1D,1,NA
Conioselinum gmelinii,taxon,new,2016,#F9D921,1,NA
Corallorhiza maculata var. maculata,taxon,new,2022,#E1870B,1,NA
Corylus cornuta ssp. californica,taxon,new,2016,#F9D921,1,NA
Cotoneaster franchetii,taxon,new,2022,#E1870B,1,NA
Deschampsia cespitosa,taxon,new,2016,#F9D921,1,NA
Echinops sphaerocephalus,taxon,new,2018,#F1BD19,1,NA
Epilobium ravenii,taxon,new,2016,#F9D921,1,NA
Erythranthe microphylla,taxon,new,2017,#F5CB1D,1,NA
Euphorbia cyparissias,taxon,new,2017,#F5CB1D,1,NA
Galinsoga quadriradiata,taxon,new,2016,#F9D921,1,NA
Geranium versicolor,taxon,new,2021,#E5940E,1,NA
Hedera hibernica,taxon,new,2022,#E1870B,1,NA
Juncus hesperius,taxon,new,2020,#E9A212,1,NA
Lamium hybridum,taxon,new,2018,#F1BD19,1,NA
Lemna turionifera,taxon,new,2017,#F5CB1D,1,NA
Lepidium heterophyllum,taxon,new,2020,#E9A212,1,NA
Lobularia maritima,taxon,new,2018,#F1BD19,1,NA
Lycopus americanus,taxon,new,2016,#F9D921,1,NA
Lysimachia minima,taxon,new,2020,#E9A212,1,NA
Lysimachia nummularia,taxon,new,2025,#D55E00,1,NA
Micranthes rufidula,taxon,new,2018,#F1BD19,1,NA
Moenchia erecta,taxon,new,2020,#E9A212,1,NA
Myriophyllum sp.,taxon,new,2019,#EDB016,1,NA
Oenothera biennis,taxon,new,2018,#F1BD19,1,NA
Oxalis corniculata,taxon,new,2020,#E9A212,1,NA
Panicum capillare,taxon,new,2019,#EDB016,1,NA
Picea sitchensis,taxon,new,2020,#E9A212,1,NA
Plectritis congesta ssp. brachystemon,taxon,new,2016,#F9D921,1,NA
Populus nigra,taxon,new,2017,#F5CB1D,1,NA
Potamogeton amplifolius,taxon,new,2016,#F9D921,1,NA
Pseudognaphalium thermale,taxon,new,2016,#F9D921,1,NA
Pyrus communis,taxon,new,2016,#F9D921,1,NA
Reynoutria japonica,taxon,new,2016,#F9D921,1,NA
Rosa canina,taxon,new,2018,#F1BD19,1,NA
Sabulina macra,taxon,new,2017,#F5CB1D,1,NA
Salix hookeriana,taxon,new,2017,#F5CB1D,1,NA
Sanicula crassicaulis var. tripartita,taxon,new,2016,#F9D921,1,NA
Scirpus cyperinus,taxon,new,2018,#F1BD19,1,NA
Scorzoneroides autumnalis,taxon,new,2018,#F1BD19,1,NA
Sedum acre,taxon,new,2018,#F1BD19,1,NA
Setaria pumila,taxon,new,2019,#EDB016,1,NA
Smyrnium olusatrum,taxon,new,2016,#F9D921,1,NA
Solanum nitidibaccatum,taxon,new,2018,#F1BD19,1,NA
Sparganium angustifolium,taxon,new,2017,#F5CB1D,1,NA
Stellaria graminea,taxon,new,2015,#FDE725,1,NA
Trifolium arvense,taxon,new,2016,#F9D921,1,NA
Trifolium glomeratum,taxon,new,2020,#E9A212,1,NA
Trifolium striatum,taxon,new,2022,#E1870B,1,NA
Utricularia gibba,taxon,new,2018,#F1BD19,1,NA
Veronica peregrina var. xalapensis,taxon,new,2022,#E1870B,1,NA
Vicia tetrasperma,taxon,new,2020,#E9A212,1,NA
Bromus racemosus,taxon,new,2022,#E1870B,1,NA
Bromus secalinus,taxon,new,2022,#E1870B,1,NA
Carex sylvatica,taxon,new,2022,#E1870B,1,NA
Danthonia decumbens,taxon,new,2022,#E1870B,1,NA
Epilobium parviflorum,taxon,new,2022,#E1870B,1,NA
Festuca rubra ssp. rubra,taxon,new,2022,#E1870B,1,NA
Iris × hybrida,taxon,new,2022,#E1870B,1,NA
Juncus pylaei,taxon,new,2022,#E1870B,1,NA
Oenanthe pimpinelloides,taxon,new,2020,#E9A212,1,NA
Poa palustris,taxon,new,2022,#E1870B,1,NA
Psilocarphus tenellus,taxon,new,2022,#E1870B,1,NA
Polygonum spergulariiforme,taxon,new,2018,#F1BD19,1,NA
Pterospora andromedea,taxon,new,2021,#E5940E,1,NA
Castilleja miniata var. dixonii,taxon,new,2022,#E1870B,1,NA
Platanthera ephemerantha,taxon,new,2021,#E5940E,1,NA
Amaranthus retroflexus,taxon,new,2018,#F1BD19,1,NA
Potentilla recta,taxon,new,2020,#E9A212,1,NA
Ribes rubrum,taxon,new,2018,#F1BD19,1,NA
Robinia pseudoacacia,taxon,new,2017,#F5CB1D,1,NA
Aubrieta deltoidea,taxon,new,2025,#D55E00,1,NA
Calystegia silvatica ssp. silvatica,taxon,new,2017,#F5CB1D,1,NA
Conium maculatum,taxon,new,2019,#EDB016,1,NA
Azolla sp.,taxon,new,2025,#D55E00,1,NA
Festuca trachyphylla,taxon,new,2021,#E5940E,1,NA
Petrosedum forsterianum,taxon,new,2015,#FDE725,1,NA
Urtica gracilis ssp. gracilis,taxon,new,2017,#F5CB1D,1,NA
Centaurea melitensis,taxon,new,2023,#DD7907,1,NA
Soliva sessilis,taxon,new,2019,#EDB016,1,NA
Corallorhiza mertensiana,taxon,new,2022,#E1870B,1,NA
Penstemon ovatus,taxon,new,2016,#F9D921,1,NA
Carex laeviculmis,taxon,new,2017,#F5CB1D,1,NA
Eriophorum gracile,taxon,new,2017,#F5CB1D,1,NA
Juncus arcticus ssp. alaskanus,taxon,new,2017,#F5CB1D,1,NA
Tiarella trifoliata var. laciniata,taxon,new,2019,#EDB016,1,NA
Allium geyeri var. tenerum,taxon,new,2023,#DD7907,1,NA
Plantago macrocarpa,taxon,new,2023,#DD7907,1,NA
Narcissus poeticus,taxon,new,2019,#EDB016,1,NA
Calluna vulgaris,taxon,new,2018,#F1BD19,1,NA
Cotoneaster horizontalis,taxon,new,2018,#F1BD19,1,NA
Dipsacus fullonum,taxon,new,2017,#F5CB1D,1,NA
Fumaria muralis,taxon,new,2022,#E1870B,1,NA
Lamium galeobdolon,taxon,new,2022,#E1870B,1,NA
Silybum marianum,taxon,new,2023,#DD7907,1,NA
Armeria maritima,taxon,new,2017,#F5CB1D,1,NA
Galanthus nivalis,taxon,new,2017,#F5CB1D,1,NA
Prunus virginiana,taxon,new,2017,#F5CB1D,1,NA
Centranthus ruber,taxon,new,2019,#EDB016,1,NA
Erythronium oregonum × revolutum,taxon,new,2016,#F9D921,1,NA
Origanum vulgare,taxon,new,2020,#E9A212,1,NA
Antirrhinum majus,taxon,new,2019,#EDB016,1,NA
Cymbalaria muralis,taxon,new,2019,#EDB016,1,NA
Corallorhiza maculata var. ozettensis,taxon,new,2015,#FDE725,1,NA
Gamochaeta ustulata,taxon,new,2015,#FDE725,1,NA
Kopsiopsis hookeri,taxon,new,2015,#FDE725,1,NA
Lamium purpureum,taxon,new,2015,#FDE725,1,NA
Leontodon saxatilis ssp. saxatilis,taxon,new,2016,#F9D921,1,NA
Lepidium campestre,taxon,new,2016,#F9D921,1,NA
Muscari armeniacum,taxon,new,2015,#FDE725,1,NA
Pinus contorta ssp. contorta,taxon,new,2015,#FDE725,1,NA
Platanthera transversa,taxon,new,2015,#FDE725,1,NA
Prunus avium,taxon,new,2016,#F9D921,1,NA
Prunus cerasifera,taxon,new,2015,#FDE725,1,NA
Pyrola aphylla,taxon,new,2018,#F1BD19,1,NA
Teesdalia nudicaulis,taxon,new,2020,#E9A212,1,NA
Viburnum tinus,taxon,new,2015,#FDE725,1,NA
Prunus lusitanica,taxon,new,2024,#D96B03,1,NA
Silene dioica,taxon,new,2025,#D55E00,1,NA
Claytonia exigua ssp. exigua,taxon,new,2016,#F9D921,1,NA
Zostera japonica,taxon,new,2016,#F9D921,1,NA
Linum usitatissimum,taxon,new,2022,#E1870B,1,NA
Phalaris canariensis,taxon,new,2016,#F9D921,1,NA
Tanacetum parthenium,taxon,new,2018,#F1BD19,1,NA
Triteleia grandiflora,taxon,new,2018,#F1BD19,1,NA
Brasenia schreberi,taxon,new,2025,#D55E00,1,NA
Marrubium vulgare,taxon,new,2023,#DD7907,1,NA
Arctium lappa,taxon,new,2020,#E9A212,1,NA
Impatiens capensis,taxon,new,2020,#E9A212,1,NA
Cuscuta pacifica var. pacifica,taxon,new,2016,#F9D921,1,NA
Juniperus maritima,taxon,new,2016,#F9D921,1,NA
Myrrhis odorata,taxon,new,2023,#DD7907,1,NA
Cyclamen hederifolium,taxon,new,2017,#F5CB1D,1,NA
Eleocharis obtusa,taxon,new,2017,#F5CB1D,1,NA
Spergularia macrotheca var. macrotheca,taxon,new,2017,#F5CB1D,1,NA
Trifolium fragiferum,taxon,new,2025,#D55E00,1,NA
Lotus tenuis,taxon,new,2023,#DD7907,1,NA
Galanthus elwesii,taxon,new,2023,#DD7907,1,NA
Ribes lacustre,taxon,new,2017,#F5CB1D,1,NA
Ligustrum vulgare,taxon,new,2020,#E9A212,1,NA
Caltha palustris,taxon,new,2023,#DD7907,1,NA
Lythrum salicaria,taxon,new,2019,#EDB016,1,NA
Centaurea cyanus,taxon,new,2016,#F9D921,1,NA
Hypericum androsaemum,taxon,new,2019,#EDB016,1,NA
