from,to,person_name,person_class,edge_class,weight,entry_year
"Alison, Laura and Malcolm Colwell",Viola sempervirens,"Alison, Laura and Malcolm Colwell",contemporary,confirmed,1,2016
Andrew Simon,Acer macrophyllum,Andrew Simon,contemporary,confirmed,1,2015
Andrew Simon,Acmispon parviflorus,Andrew Simon,contemporary,confirmed,1,2015
Andrew Simon,Adenocaulon bicolor,Andrew Simon,contemporary,confirmed,1,2016
Andrew Simon,Adiantum aleuticum var. aleuticum,Andrew Simon,contemporary,new,1,2017
Andrew Simon,Aesculus hippocastanum,Andrew Simon,contemporary,new,1,2016
Andrew Simon,Agoseris heterophylla ssp. heterophylla,Andrew Simon,contemporary,confirmed,1,2022
Andrew Simon,Agrostis capillaris,Andrew Simon,contemporary,confirmed,1,2018
Andrew Simon,Agrostis exarata,Andrew Simon,contemporary,confirmed,1,2016
Andrew Simon,Agrostis pallens,Andrew Simon,contemporary,confirmed,1,2022
Andrew Simon,Agrostis stolonifera,Andrew Simon,contemporary,new,1,2021
Andrew Simon,Aira praecox,Andrew Simon,contemporary,confirmed,1,2016
Andrew Simon,Alchemilla arvensis,Andrew Simon,contemporary,confirmed,1,2017
Andrew Simon,Alchemilla occidentalis,Andrew Simon,contemporary,confirmed,1,2019
Andrew Simon,Allotropa virgata,Andrew Simon,contemporary,confirmed,1,2018
Andrew Simon,Alopecurus geniculatus,Andrew Simon,contemporary,confirmed,1,2022
Andrew Simon,Amaranthus powellii,Andrew Simon,contemporary,confirmed,1,2016
Andrew Simon,Ambrosia chamissonis,Andrew Simon,contemporary,new,1,2016
Andrew Simon,Amsinckia menziesii,Andrew Simon,contemporary,confirmed,1,2017
Andrew Simon,Anisocarpus madioides,Andrew Simon,contemporary,confirmed,1,2015
Andrew Simon,Anthoxanthum odoratum,Andrew Simon,contemporary,confirmed,1,2015
Andrew Simon,Anthriscus caucalis,Andrew Simon,contemporary,confirmed,1,2016
Andrew Simon,Aquilegia formosa,Andrew Simon,contemporary,confirmed,1,2020
Andrew Simon,Arabis eschscholtziana,Andrew Simon,contemporary,confirmed,1,2016
Andrew Simon,Argentina pacifica,Andrew Simon,contemporary,confirmed,1,2015
Andrew Simon,Artemisia campestris ssp. pacifica,Andrew Simon,contemporary,confirmed,1,2021
Andrew Simon,Athyrium filix-femina ssp. cyclosorum,Andrew Simon,contemporary,confirmed,1,2015
Andrew Simon,Athysanus pusillus,Andrew Simon,contemporary,confirmed,1,2020
Andrew Simon,Atriplex dioica,Andrew Simon,contemporary,confirmed,1,2016
Andrew Simon,Atriplex prostrata,Andrew Simon,contemporary,new,1,2015
Andrew Simon,Barbarea orthoceras,Andrew Simon,contemporary,confirmed,1,2016
Andrew Simon,Barbarea verna,Andrew Simon,contemporary,new,1,2017
Andrew Simon,Berberis aquifolium,Andrew Simon,contemporary,confirmed,1,2015
Andrew Simon,Betula papyrifera,Andrew Simon,contemporary,confirmed,1,2021
Andrew Simon,Bidens cernua,Andrew Simon,contemporary,new,1,2016
Andrew Simon,Boechera divaricarpa,Andrew Simon,contemporary,new,1,2021
Andrew Simon,Bromus commutatus,Andrew Simon,contemporary,new,1,2017
Andrew Simon,Bromus hordeaceus,Andrew Simon,contemporary,confirmed,1,2015
Andrew Simon,Bromus sterilis,Andrew Simon,contemporary,confirmed,1,2015
Andrew Simon,Bromus tectorum,Andrew Simon,contemporary,confirmed,1,2016
Andrew Simon,Bromus vulgaris,Andrew Simon,contemporary,confirmed,1,2016
Andrew Simon,Cakile edentula var. edentula,Andrew Simon,contemporary,new,1,2016
Andrew Simon,Cakile maritima ssp. maritima,Andrew Simon,contemporary,new,1,2016
Andrew Simon,Calamagrostis canadensis,Andrew Simon,contemporary,new,1,2024
Andrew Simon,Calystegia sepium ssp. sepium,Andrew Simon,contemporary,confirmed,1,2016
Andrew Simon,Campanula persicifolia,Andrew Simon,contemporary,new,1,2016
Andrew Simon,Capsella bursa-pastoris,Andrew Simon,contemporary,confirmed,1,2016
Andrew Simon,Cardamine flexuosa,Andrew Simon,contemporary,confirmed,1,2018
Andrew Simon,Cardamine hirsuta,Andrew Simon,contemporary,confirmed,1,2015
Andrew Simon,Cardamine pensylvanica,Andrew Simon,contemporary,confirmed,1,2016
Andrew Simon,Carex arcta,Andrew Simon,contemporary,confirmed,1,2018
Andrew Simon,Carex aurea,Andrew Simon,contemporary,confirmed,1,2022
Andrew Simon,Carex canescens ssp. canescens,Andrew Simon,contemporary,confirmed,1,2022
Andrew Simon,Carex exsiccata,Andrew Simon,contemporary,confirmed,1,2021
Andrew Simon,Carex hendersonii,Andrew Simon,contemporary,confirmed,1,2016
Andrew Simon,Carex inops ssp. inops,Andrew Simon,contemporary,confirmed,1,2016
Andrew Simon,Carex leptopoda,Andrew Simon,contemporary,new,1,2016
Andrew Simon,Carex lyngbyei,Andrew Simon,contemporary,confirmed,1,2023
Andrew Simon,Carex obnupta,Andrew Simon,contemporary,confirmed,1,2015
Andrew Simon,Carex oederi var. oederi,Andrew Simon,contemporary,confirmed,1,2018
Andrew Simon,Carex pallescens,Andrew Simon,contemporary,new,1,2018
Andrew Simon,Carex pellita,Andrew Simon,contemporary,new,1,2017
Andrew Simon,Castilleja attenuata,Andrew Simon,contemporary,confirmed,1,2020
Andrew Simon,Cerastium glomeratum,Andrew Simon,contemporary,confirmed,1,2015
Andrew Simon,Cerastium pumilum,Andrew Simon,contemporary,new,1,2017
Andrew Simon,Cerastium tomentosum,Andrew Simon,contemporary,new,1,2019
Andrew Simon,Chenopodium album,Andrew Simon,contemporary,confirmed,1,2016
Andrew Simon,Cichorium intybus,Andrew Simon,contemporary,confirmed,1,2016
Andrew Simon,Cirsium vulgare,Andrew Simon,contemporary,confirmed,1,2015
Andrew Simon,Clarkia amoena ssp. caurina,Andrew Simon,contemporary,confirmed,1,2017
Andrew Simon,Claytonia rubra ssp. depressa,Andrew Simon,contemporary,new,1,2017
Andrew Simon,Clinopodium douglasii,Andrew Simon,contemporary,confirmed,1,2015
Andrew Simon,Collomia heterophylla,Andrew Simon,contemporary,confirmed,1,2016
Andrew Simon,Conioselinum gmelinii,Andrew Simon,contemporary,new,1,2016
Andrew Simon,Corallorhiza maculata var. maculata,Andrew Simon,contemporary,new,1,2022
Andrew Simon,Cornus sericea ssp. occidentalis,Andrew Simon,contemporary,confirmed,1,2018
Andrew Simon,Corylus cornuta ssp. californica,Andrew Simon,contemporary,new,1,2016
Andrew Simon,Cotoneaster franchetii,Andrew Simon,contemporary,new,1,2022
Andrew Simon,Cotoneaster simonsii,Andrew Simon,contemporary,confirmed,1,2022
Andrew Simon,Crataegus douglasii,Andrew Simon,contemporary,confirmed,1,2016
Andrew Simon,Cynosurus cristatus,Andrew Simon,contemporary,confirmed,1,2017
Andrew Simon,Cystopteris fragilis,Andrew Simon,contemporary,confirmed,1,2017
Andrew Simon,Dactylis glomerata,Andrew Simon,contemporary,confirmed,1,2015
Andrew Simon,Danthonia californica,Andrew Simon,contemporary,confirmed,1,2017
Andrew Simon,Daphne laureola,Andrew Simon,contemporary,confirmed,1,2016
Andrew Simon,Daucus carota,Andrew Simon,contemporary,confirmed,1,2016
Andrew Simon,Daucus pusillus,Andrew Simon,contemporary,confirmed,1,2015
Andrew Simon,Deschampsia cespitosa,Andrew Simon,contemporary,new,1,2016
Andrew Simon,Deschampsia elongata,Andrew Simon,contemporary,confirmed,1,2020
Andrew Simon,Dianthus armeria,Andrew Simon,contemporary,confirmed,1,2018
Andrew Simon,Distichlis spicata,Andrew Simon,contemporary,confirmed,1,2016
Andrew Simon,Draba verna,Andrew Simon,contemporary,confirmed,1,2016
Andrew Simon,Drosera rotundifolia,Andrew Simon,contemporary,confirmed,1,2016
Andrew Simon,Dulichium arundinaceum,Andrew Simon,contemporary,confirmed,1,2020
Andrew Simon,Echinops sphaerocephalus,Andrew Simon,contemporary,new,1,2018
Andrew Simon,Eleocharis palustris,Andrew Simon,contemporary,confirmed,1,2016
Andrew Simon,Elodea canadensis,Andrew Simon,contemporary,confirmed,1,2016
Andrew Simon,Epilobium ciliatum,Andrew Simon,contemporary,confirmed,1,2016
Andrew Simon,Epilobium minutum,Andrew Simon,contemporary,confirmed,1,2015
Andrew Simon,Epilobium ravenii,Andrew Simon,contemporary,new,1,2016
Andrew Simon,Equisetum telmateia ssp. braunii,Andrew Simon,contemporary,confirmed,1,2015
Andrew Simon,Eriocoma lemmonii,Andrew Simon,contemporary,confirmed,1,2017
Andrew Simon,Erodium cicutarium,Andrew Simon,contemporary,confirmed,1,2016
Andrew Simon,Erythranthe cf guttata,Andrew Simon,contemporary,confirmed,1,2017
Andrew Simon,Erythranthe microphylla,Andrew Simon,contemporary,new,1,2017
Andrew Simon,Erythranthe nasuta,Andrew Simon,contemporary,confirmed,1,2017
Andrew Simon,Erythranthe sookensis,Andrew Simon,contemporary,confirmed,1,2021
Andrew Simon,Eschscholzia californica,Andrew Simon,contemporary,confirmed,1,2020
Andrew Simon,Euphorbia cyparissias,Andrew Simon,contemporary,new,1,2017
Andrew Simon,Euphorbia peplus,Andrew Simon,contemporary,confirmed,1,2016
Andrew Simon,Euphrasia nemorosa,Andrew Simon,contemporary,confirmed,1,2016
Andrew Simon,Festuca bromoides,Andrew Simon,contemporary,confirmed,1,2022
Andrew Simon,Festuca myuros,Andrew Simon,contemporary,confirmed,1,2020
Andrew Simon,Festuca occidentalis,Andrew Simon,contemporary,confirmed,1,2017
Andrew Simon,Festuca subulata,Andrew Simon,contemporary,confirmed,1,2021
Andrew Simon,Festuca subuliflora,Andrew Simon,contemporary,confirmed,1,2018
Andrew Simon,Filago germanica,Andrew Simon,contemporary,confirmed,1,2016
Andrew Simon,Fragaria vesca ssp. bracteata,Andrew Simon,contemporary,confirmed,1,2015
Andrew Simon,Frangula purshiana,Andrew Simon,contemporary,confirmed,1,2016
Andrew Simon,Galinsoga quadriradiata,Andrew Simon,contemporary,new,1,2016
Andrew Simon,Galium trifidum,Andrew Simon,contemporary,confirmed,1,2016
Andrew Simon,Galium triflorum,Andrew Simon,contemporary,confirmed,1,2016
Andrew Simon,Geranium carolinianum,Andrew Simon,contemporary,confirmed,1,2017
Andrew Simon,Geranium molle,Andrew Simon,contemporary,confirmed,1,2015
Andrew Simon,Geranium versicolor,Andrew Simon,contemporary,new,1,2021
Andrew Simon,Glyceria elata,Andrew Simon,contemporary,confirmed,1,2018
Andrew Simon,Glyceria leptostachya,Andrew Simon,contemporary,confirmed,1,2018
Andrew Simon,Gnaphalium uliginosum,Andrew Simon,contemporary,confirmed,1,2018
Andrew Simon,Graphephorum cernuum,Andrew Simon,contemporary,confirmed,1,2018
Andrew Simon,Hedera helix,Andrew Simon,contemporary,confirmed,1,2016
Andrew Simon,Hedera hibernica,Andrew Simon,contemporary,new,1,2022
Andrew Simon,Hesperis matronalis,Andrew Simon,contemporary,confirmed,1,2017
Andrew Simon,Hordeum brachyantherum ssp. brachyantherum,Andrew Simon,contemporary,confirmed,1,2016
Andrew Simon,Hordeum murinum ssp. murinum,Andrew Simon,contemporary,confirmed,1,2016
Andrew Simon,Hyacinthoides × massartiana,Andrew Simon,contemporary,confirmed,1,2017
Andrew Simon,Hypericum calycinum,Andrew Simon,contemporary,confirmed,1,2016
Andrew Simon,Hypericum perforatum,Andrew Simon,contemporary,confirmed,1,2015
Andrew Simon,Hypochaeris glabra,Andrew Simon,contemporary,confirmed,1,2017
Andrew Simon,Ilex aquifolium,Andrew Simon,contemporary,confirmed,1,2015
Andrew Simon,Juncus bufonius,Andrew Simon,contemporary,confirmed,1,2017
Andrew Simon,Juncus effusus ssp. effusus,Andrew Simon,contemporary,confirmed,1,2019
Andrew Simon,Juncus effusus ssp. pacificus,Andrew Simon,contemporary,confirmed,1,2020
Andrew Simon,Juncus hesperius,Andrew Simon,contemporary,new,1,2020
Andrew Simon,Juncus tenuis,Andrew Simon,contemporary,confirmed,1,2016
Andrew Simon,Lactuca serriola,Andrew Simon,contemporary,confirmed,1,2016
Andrew Simon,Lamium hybridum,Andrew Simon,contemporary,new,1,2018
Andrew Simon,Lathyrus japonicus,Andrew Simon,contemporary,confirmed,1,2016
Andrew Simon,Lathyrus nevadensis var. pilosellus,Andrew Simon,contemporary,confirmed,1,2016
Andrew Simon,Lemna trisulca,Andrew Simon,contemporary,confirmed,1,2016
Andrew Simon,Lemna turionifera,Andrew Simon,contemporary,new,1,2017
Andrew Simon,Lepidium heterophyllum,Andrew Simon,contemporary,new,1,2020
Andrew Simon,Lepidium virginicum ssp. menziesii,Andrew Simon,contemporary,confirmed,1,2020
Andrew Simon,Leymus mollis ssp. mollis,Andrew Simon,contemporary,confirmed,1,2016
Andrew Simon,Linaria purpurea,Andrew Simon,contemporary,confirmed,1,2014
Andrew Simon,Lobularia maritima,Andrew Simon,contemporary,new,1,2018
Andrew Simon,Lolium arundinaceum,Andrew Simon,contemporary,confirmed,1,2015
Andrew Simon,Lolium perenne,Andrew Simon,contemporary,confirmed,1,2017
Andrew Simon,Lolium pratense,Andrew Simon,contemporary,confirmed,1,2017
Andrew Simon,Lomatium papilioniferum,Andrew Simon,contemporary,confirmed,1,2016
Andrew Simon,Lomatium utriculatum,Andrew Simon,contemporary,confirmed,1,2015
Andrew Simon,Lupinus polycarpus,Andrew Simon,contemporary,confirmed,1,2017
Andrew Simon,Luzula comosa var. laxa,Andrew Simon,contemporary,confirmed,1,2016
Andrew Simon,Luzula multiflora ssp. multiflora,Andrew Simon,contemporary,confirmed,1,2020
Andrew Simon,Lycopus americanus,Andrew Simon,contemporary,new,1,2016
Andrew Simon,Lycopus uniflorus,Andrew Simon,contemporary,confirmed,1,2016
Andrew Simon,Lysimachia latifolia,Andrew Simon,contemporary,confirmed,1,2015
Andrew Simon,Lysimachia minima,Andrew Simon,contemporary,new,1,2020
Andrew Simon,Lysimachia nummularia,Andrew Simon,contemporary,new,1,2025
Andrew Simon,Madia glomerata,Andrew Simon,contemporary,confirmed,1,2018
Andrew Simon,Madia gracilis,Andrew Simon,contemporary,confirmed,1,2016
Andrew Simon,Madia sativa,Andrew Simon,contemporary,confirmed,1,2016
Andrew Simon,Malus domestica,Andrew Simon,contemporary,confirmed,1,2016
Andrew Simon,Malva moschata,Andrew Simon,contemporary,confirmed,1,2018
Andrew Simon,Medicago lupulina,Andrew Simon,contemporary,confirmed,1,2020
Andrew Simon,Melica harfordii,Andrew Simon,contemporary,confirmed,1,2017
Andrew Simon,Melica subulata,Andrew Simon,contemporary,confirmed,1,2016
Andrew Simon,Melissa officinalis,Andrew Simon,contemporary,confirmed,1,2016
Andrew Simon,Micranthes rufidula,Andrew Simon,contemporary,new,1,2018
Andrew Simon,Microsteris gracilis,Andrew Simon,contemporary,confirmed,1,2018
Andrew Simon,Moenchia erecta,Andrew Simon,contemporary,new,1,2020
Andrew Simon,Montia dichotoma,Andrew Simon,contemporary,confirmed,1,2017
Andrew Simon,Montia howellii,Andrew Simon,contemporary,confirmed,1,2017
Andrew Simon,Montia parvifolia,Andrew Simon,contemporary,confirmed,1,2015
Andrew Simon,Mycelis muralis,Andrew Simon,contemporary,confirmed,1,2015
Andrew Simon,Myosotis arvensis,Andrew Simon,contemporary,confirmed,1,2017
Andrew Simon,Myosotis discolor,Andrew Simon,contemporary,confirmed,1,2015
Andrew Simon,Myosotis sylvatica,Andrew Simon,contemporary,confirmed,1,2017
Andrew Simon,Myosurus minimus,Andrew Simon,contemporary,confirmed,1,2023
Andrew Simon,Myriophyllum sp.,Andrew Simon,contemporary,new,1,2019
Andrew Simon,Narcissus cf. pseudonarcissus,Andrew Simon,contemporary,confirmed,1,2015
Andrew Simon,Nemophila parviflora,Andrew Simon,contemporary,confirmed,1,2015
Andrew Simon,Nemophila pedunculata,Andrew Simon,contemporary,confirmed,1,2018
Andrew Simon,Neottia cordata,Andrew Simon,contemporary,confirmed,1,2017
Andrew Simon,Oemleria cerasiformis,Andrew Simon,contemporary,confirmed,1,2016
Andrew Simon,Oenanthe sarmentosa,Andrew Simon,contemporary,confirmed,1,2015
Andrew Simon,Oenothera biennis,Andrew Simon,contemporary,new,1,2018
Andrew Simon,Osmorhiza berteroi,Andrew Simon,contemporary,confirmed,1,2016
Andrew Simon,Oxalis corniculata,Andrew Simon,contemporary,new,1,2020
Andrew Simon,Panicum capillare,Andrew Simon,contemporary,new,1,2019
Andrew Simon,Papaver somniferum,Andrew Simon,contemporary,confirmed,1,2018
Andrew Simon,Paxistima myrsinites,Andrew Simon,contemporary,confirmed,1,2015
Andrew Simon,Perideridia gairdneri,Andrew Simon,contemporary,confirmed,1,2022
Andrew Simon,Petroselinum crispum,Andrew Simon,contemporary,confirmed,1,2019
Andrew Simon,Phacelia linearis,Andrew Simon,contemporary,confirmed,1,2017
Andrew Simon,Phalaris arundinacea,Andrew Simon,contemporary,confirmed,1,2016
Andrew Simon,Phleum pratense,Andrew Simon,contemporary,confirmed,1,2018
Andrew Simon,Picea sitchensis,Andrew Simon,contemporary,new,1,2020
Andrew Simon,Pinus ponderosa var. ponderosa,Andrew Simon,contemporary,confirmed,1,2016
Andrew Simon,Plantago major,Andrew Simon,contemporary,confirmed,1,2016
Andrew Simon,Plantago maritima,Andrew Simon,contemporary,confirmed,1,2016
Andrew Simon,Plectritis congesta ssp. brachystemon,Andrew Simon,contemporary,new,1,2016
Andrew Simon,Poa annua,Andrew Simon,contemporary,confirmed,1,2017
Andrew Simon,Poa bulbosa,Andrew Simon,contemporary,confirmed,1,2016
Andrew Simon,Poa compressa,Andrew Simon,contemporary,confirmed,1,2022
Andrew Simon,Poa pratensis,Andrew Simon,contemporary,confirmed,1,2017
Andrew Simon,Poa secunda,Andrew Simon,contemporary,confirmed,1,2022
Andrew Simon,Poa trivialis,Andrew Simon,contemporary,confirmed,1,2019
Andrew Simon,Polygonum aviculare,Andrew Simon,contemporary,confirmed,1,2018
Andrew Simon,Polygonum fowleri,Andrew Simon,contemporary,confirmed,1,2020
Andrew Simon,Populus nigra,Andrew Simon,contemporary,new,1,2017
Andrew Simon,Populus tremuloides,Andrew Simon,contemporary,confirmed,1,2015
Andrew Simon,Populus trichocarpa,Andrew Simon,contemporary,confirmed,1,2016
Andrew Simon,Potamogeton amplifolius,Andrew Simon,contemporary,new,1,2016
Andrew Simon,Potamogeton berchtoldii,Andrew Simon,contemporary,confirmed,1,2022
Andrew Simon,Potamogeton natans,Andrew Simon,contemporary,confirmed,1,2021
Andrew Simon,Prunella vulgaris,Andrew Simon,contemporary,confirmed,1,2016
Andrew Simon,Prunus laurocerasus,Andrew Simon,contemporary,confirmed,1,2016
Andrew Simon,Pseudognaphalium stramineum,Andrew Simon,contemporary,confirmed,1,2021
Andrew Simon,Pseudognaphalium thermale,Andrew Simon,contemporary,new,1,2016
Andrew Simon,Pyrola picta,Andrew Simon,contemporary,confirmed,1,2018
Andrew Simon,Pyrus communis,Andrew Simon,contemporary,new,1,2016
Andrew Simon,Ranunculus acris,Andrew Simon,contemporary,confirmed,1,2016
Andrew Simon,Ranunculus occidentalis var. occidentalis,Andrew Simon,contemporary,confirmed,1,2015
Andrew Simon,Ranunculus sardous,Andrew Simon,contemporary,confirmed,1,2016
Andrew Simon,Ranunculus uncinatus,Andrew Simon,contemporary,confirmed,1,2016
Andrew Simon,Raphanus raphanistrum,Andrew Simon,contemporary,confirmed,1,2018
Andrew Simon,Raphanus sativus,Andrew Simon,contemporary,confirmed,1,2018
Andrew Simon,Reynoutria japonica,Andrew Simon,contemporary,new,1,2016
Andrew Simon,Rhynchospora alba,Andrew Simon,contemporary,confirmed,1,2020
Andrew Simon,Rosa canina,Andrew Simon,contemporary,new,1,2018
Andrew Simon,Rubus bifrons,Andrew Simon,contemporary,confirmed,1,2016
Andrew Simon,Rubus leucodermis,Andrew Simon,contemporary,confirmed,1,2015
Andrew Simon,Rubus parviflorus,Andrew Simon,contemporary,confirmed,1,2016
Andrew Simon,Rubus spectabilis,Andrew Simon,contemporary,confirmed,1,2015
Andrew Simon,Rumex conglomeratus,Andrew Simon,contemporary,confirmed,1,2019
Andrew Simon,Rumex transitorius,Andrew Simon,contemporary,confirmed,1,2015
Andrew Simon,Sabulina macra,Andrew Simon,contemporary,new,1,2017
Andrew Simon,Sagina decumbens ssp. occidentalis,Andrew Simon,contemporary,confirmed,1,2017
Andrew Simon,Sagina procumbens,Andrew Simon,contemporary,confirmed,1,2017
Andrew Simon,Salix hookeriana,Andrew Simon,contemporary,new,1,2017
Andrew Simon,Salix sitchensis,Andrew Simon,contemporary,confirmed,1,2016
Andrew Simon,Sambucus racemosa var. arborescens,Andrew Simon,contemporary,confirmed,1,2015
Andrew Simon,Sanicula crassicaulis var. crassicaulis,Andrew Simon,contemporary,confirmed,1,2015
Andrew Simon,Sanicula crassicaulis var. tripartita,Andrew Simon,contemporary,new,1,2016
Andrew Simon,Scirpus cyperinus,Andrew Simon,contemporary,new,1,2018
Andrew Simon,Scorzoneroides autumnalis,Andrew Simon,contemporary,new,1,2018
Andrew Simon,Sedum acre,Andrew Simon,contemporary,new,1,2018
Andrew Simon,Sedum album,Andrew Simon,contemporary,confirmed,1,2016
Andrew Simon,Sedum lanceolatum var. nesioticum,Andrew Simon,contemporary,confirmed,1,2017
Andrew Simon,Selaginella wallacei,Andrew Simon,contemporary,confirmed,1,2015
Andrew Simon,Senecio vulgaris,Andrew Simon,contemporary,confirmed,1,2016
Andrew Simon,Setaria pumila,Andrew Simon,contemporary,new,1,2019
Andrew Simon,Sisymbrium officinale,Andrew Simon,contemporary,confirmed,1,2016
Andrew Simon,Smyrnium olusatrum,Andrew Simon,contemporary,new,1,2016
Andrew Simon,Solanum nitidibaccatum,Andrew Simon,contemporary,new,1,2018
Andrew Simon,Solidago elongata,Andrew Simon,contemporary,confirmed,1,2016
Andrew Simon,Sonchus arvensis ssp. arvensis,Andrew Simon,contemporary,confirmed,1,2016
Andrew Simon,Sonchus asper,Andrew Simon,contemporary,confirmed,1,2016
Andrew Simon,Sparganium angustifolium,Andrew Simon,contemporary,new,1,2017
Andrew Simon,Sparganium emersum,Andrew Simon,contemporary,confirmed,1,2016
Andrew Simon,Spergula arvensis,Andrew Simon,contemporary,confirmed,1,2018
Andrew Simon,Spergularia canadensis var. occidentalis,Andrew Simon,contemporary,confirmed,1,2016
Andrew Simon,Spiranthes romanzoffiana,Andrew Simon,contemporary,confirmed,1,2016
Andrew Simon,Spirodela polyrhiza,Andrew Simon,contemporary,confirmed,1,2016
Andrew Simon,Stachys chamissonis var. cooleyae,Andrew Simon,contemporary,confirmed,1,2016
Andrew Simon,Stellaria graminea,Andrew Simon,contemporary,new,1,2015
Andrew Simon,Stellaria media,Andrew Simon,contemporary,confirmed,1,2015
Andrew Simon,Stellaria nitens,Andrew Simon,contemporary,confirmed,1,2017
Andrew Simon,Symphoricarpos albus var. laevigatus,Andrew Simon,contemporary,confirmed,1,2016
Andrew Simon,Symphoricarpos mollis,Andrew Simon,contemporary,confirmed,1,2017
Andrew Simon,Symphyotrichum chilense,Andrew Simon,contemporary,confirmed,1,2016
Andrew Simon,Symphytum officinale,Andrew Simon,contemporary,confirmed,1,2018
Andrew Simon,Tanacetum vulgare,Andrew Simon,contemporary,confirmed,1,2016
Andrew Simon,Taraxacum officinale agg.,Andrew Simon,contemporary,confirmed,1,2017
Andrew Simon,Thlaspi arvense,Andrew Simon,contemporary,confirmed,1,2017
Andrew Simon,Torilis arvensis,Andrew Simon,contemporary,confirmed,1,2016
Andrew Simon,Torreyochloa pallida var. pauciflora,Andrew Simon,contemporary,confirmed,1,2019
Andrew Simon,Tragopogon porrifolius,Andrew Simon,contemporary,confirmed,1,2016
Andrew Simon,Trifolium arvense,Andrew Simon,contemporary,new,1,2016
Andrew Simon,Trifolium campestre,Andrew Simon,contemporary,confirmed,1,2018
Andrew Simon,Trifolium dichotomum,Andrew Simon,contemporary,confirmed,1,2022
Andrew Simon,Trifolium dubium,Andrew Simon,contemporary,confirmed,1,2015
Andrew Simon,Trifolium glomeratum,Andrew Simon,contemporary,new,1,2020
Andrew Simon,Trifolium hybridum,Andrew Simon,contemporary,confirmed,1,2018
Andrew Simon,Trifolium incarnatum,Andrew Simon,contemporary,confirmed,1,2018
Andrew Simon,Trifolium repens,Andrew Simon,contemporary,confirmed,1,2015
Andrew Simon,Trifolium striatum,Andrew Simon,contemporary,new,1,2022
Andrew Simon,Trifolium variegatum,Andrew Simon,contemporary,confirmed,1,2017
Andrew Simon,Triglochin maritima,Andrew Simon,contemporary,confirmed,1,2016
Andrew Simon,Turritis glabra,Andrew Simon,contemporary,confirmed,1,2017
Andrew Simon,Typha latifolia,Andrew Simon,contemporary,confirmed,1,2015
Andrew Simon,Uropappus lindleyi,Andrew Simon,contemporary,confirmed,1,2018
Andrew Simon,Utricularia gibba,Andrew Simon,contemporary,new,1,2018
Andrew Simon,Vaccinium parvifolium,Andrew Simon,contemporary,confirmed,1,2015
Andrew Simon,Verbascum thapsus,Andrew Simon,contemporary,confirmed,1,2015
Andrew Simon,Veronica americana,Andrew Simon,contemporary,confirmed,1,2015
Andrew Simon,Veronica arvensis,Andrew Simon,contemporary,confirmed,1,2015
Andrew Simon,Veronica filiformis,Andrew Simon,contemporary,confirmed,1,2016
Andrew Simon,Veronica peregrina var. peregrina,Andrew Simon,contemporary,confirmed,1,2018
Andrew Simon,Veronica peregrina var. xalapensis,Andrew Simon,contemporary,new,1,2022
Andrew Simon,Vicia americana,Andrew Simon,contemporary,confirmed,1,2016
Andrew Simon,Vicia hirsuta,Andrew Simon,contemporary,confirmed,1,2015
Andrew Simon,Vicia lathyroides,Andrew Simon,contemporary,confirmed,1,2022
Andrew Simon,Vicia tetrasperma,Andrew Simon,contemporary,new,1,2020
Andrew Simon,Vinca major,Andrew Simon,contemporary,confirmed,1,2015
Andrew Simon,Viola minuscula,Andrew Simon,contemporary,confirmed,1,2016
Andrew Simon,Viola odorata,Andrew Simon,contemporary,confirmed,1,2020
Andrew Simon & Alexander J. Wright,Bromus sitchensis,Andrew Simon & Alexander J. Wright,contemporary,confirmed,1,2017
Andrew Simon & Austin Baines,Maianthemum racemosum ssp. amplexicaule,Andrew Simon & Austin Baines,contemporary,confirmed,1,2022
Andrew Simon & Frank Lomer,Bromus racemosus,Andrew Simon & Frank Lomer,contemporary,new,1,2022
Andrew Simon & Frank Lomer,Bromus secalinus,Andrew Simon & Frank Lomer,contemporary,new,1,2022
Andrew Simon & Frank Lomer,Carex sylvatica,Andrew Simon & Frank Lomer,contemporary,new,1,2022
Andrew Simon & Frank Lomer,Danthonia decumbens,Andrew Simon & Frank Lomer,contemporary,new,1,2022
Andrew Simon & Frank Lomer,Deschampsia danthonioides,Andrew Simon & Frank Lomer,contemporary,confirmed,1,2022
Andrew Simon & Frank Lomer,Epilobium parviflorum,Andrew Simon & Frank Lomer,contemporary,new,1,2022
Andrew Simon & Frank Lomer,Festuca rubra ssp. pruinosa,Andrew Simon & Frank Lomer,contemporary,confirmed,1,2022
Andrew Simon & Frank Lomer,Festuca rubra ssp. rubra,Andrew Simon & Frank Lomer,contemporary,new,1,2022
Andrew Simon & Frank Lomer,Graphephorum canescens,Andrew Simon & Frank Lomer,contemporary,confirmed,1,2022
Andrew Simon & Frank Lomer,Iris × hybrida,Andrew Simon & Frank Lomer,contemporary,new,1,2022
Andrew Simon & Frank Lomer,Juncus pylaei,Andrew Simon & Frank Lomer,contemporary,new,1,2022
Andrew Simon & Frank Lomer,Oenanthe pimpinelloides,Andrew Simon & Frank Lomer,contemporary,new,1,2020
Andrew Simon & Frank Lomer,Poa palustris,Andrew Simon & Frank Lomer,contemporary,new,1,2022
Andrew Simon & Frank Lomer,Psilocarphus tenellus,Andrew Simon & Frank Lomer,contemporary,new,1,2022
