scientificName,scientificNameAuthorship,commonName,kingdom,phylum,subphylum,superclass,class,subclass,superorder,order,suborder,infraorder,superfamily,family,subfamily,tribe,genus,species,variety,subspecies,hybrid,nameStatus,iNaturalistTaxonId,iNaturalistTaxonName,linkName,provincial_status,provincial_status_norm,bc_list,residencyStatus,national_status,national_status_clean,national_status_norm,national_status_check
Isomira comstocki,Papp,,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Coleoptera,Polyphaga,Cucujiformia,Tenebrionoidea,Tenebrionidae,Alleculinae,Alleculini,Isomira,comstocki,,,,accepted,458157,Isomira comstocki,Isomira comstocki,S5 (2017),s5,yellow,NA,unknown,unknown,NA,FALSE
Lacinipolia cuneata,Grote,Cuneate Arches Moth,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Lepidoptera,,,Noctuoidea,Noctuidae,Noctuinae,Eriopygini,Lacinipolia,cuneata,,,,accepted,222582,Lacinipolia cuneata,Lacinipolia cuneata,S3S4 (2017),s3s4,blue,NA,unknown,unknown,NA,FALSE
Lacinipolia strigicollis,Wallengren,Collared Arches Moth,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Lepidoptera,,,Noctuoidea,Noctuidae,Noctuinae,Eriopygini,Lacinipolia,strigicollis,,,,accepted,222592,Lacinipolia strigicollis,Lacinipolia strigicollis,S4S5 (2017),s4s5,yellow,NA,unknown,unknown,NA,FALSE
Ladona julia,Uhler,Chalk-fronted Corporal,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Odonata,Anisoptera,,Libelluloidea,Libellulidae,,,Ladona,julia,,,,accepted,57458,Ladona julia,Ladona julia,S5 (2015),s5,yellow,NA,unknown,unknown,NA,FALSE
Laphria columbica,Walker,,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Diptera,Brachycera,Orthorrhapha,Asiloidea,Asilidae,Laphriinae,Laphriini,Laphria,columbica,,,,accepted,500273,Laphria columbica,Laphria columbica,S5 (2019),s5,yellow,NA,unknown,unknown,NA,FALSE
Larinioides sclopetarius,Clerck,Grey Cross Spider,Animalia,Arthropoda,Chelicerata,,Arachnida,,,Araneae,Araneomorphae,Entelegynae,Araneoidea,Araneidae,Araneinae,,Larinioides,sclopetarius,,,,accepted,538959,Larinioides sclopetarius,Larinioides sclopetarius,SNA,sna,not-listed,NA,unknown,unknown,NA,FALSE
Lateroligia ophiogramma,Esper,Double-lobed Moth,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Lepidoptera,,,Noctuoidea,Noctuidae,Noctuinae,Apameini,Lateroligia,ophiogramma,,,,accepted,222724,Lateroligia ophiogramma,Lateroligia ophiogramma,SNA (2017),sna,not-listed,NA,unknown,unknown,NA,FALSE
Lepturobosca chrysocoma,Kirby,Yellow Velvet Beetle,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Coleoptera,Polyphaga,Cucujiformia,Cerambycoidea,Cerambycidae,Lepturinae,Lepturini,Lepturobosca,chrysocoma,,,,accepted,332243,Lepturobosca chrysocoma,Lepturobosca chrysocoma,S5 (2017),s5,yellow,NA,unknown,unknown,NA,FALSE
Leucoma salicis,L.,White Satin Moth,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Lepidoptera,,,Noctuoidea,Erebidae,Lymantriinae,Leucomini,Leucoma,salicis,,,,accepted,209787,Leucoma salicis,Leucoma salicis,SNA (2017),sna,not-listed,NA,unknown,unknown,NA,FALSE
Limnephilus flavastellus,Banks,Yellowstar Northern Caddisfly,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Trichoptera,Integripalpia,,Limnephiloidea,Limnephilidae,Limnephilinae,Limnephilini,Limnephilus,flavastellus,,,,accepted,223719,Limnephilus flavastellus,Limnephilus flavastellus,SU (2016),su,undetermined,NA,unknown,unknown,NA,FALSE
Lithomoia germana,Morrison,American Brindle Moth,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Lepidoptera,,,Noctuoidea,Noctuidae,Noctuinae,Xylenini,Lithomoia,germana,,,,accepted,223974,Lithomoia germana,Lithomoia germana,S3S4 (2017),s3s4,blue,NA,unknown,unknown,NA,FALSE
Lithophane georgii,Grote,Large Grey Pinion,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Lepidoptera,,,Noctuoidea,Noctuidae,Noctuinae,Xylenini,Lithophane,georgii,,,,accepted,223983,Lithophane georgii,Lithophane georgii,S4S5 (2017),s4s5,yellow,NA,unknown,unknown,NA,FALSE
Lomographa semiclarata,Walker,Bluish Spring Moth,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Lepidoptera,,,Geometroidea,Geometridae,Ennominae,Baptini,Lomographa,semiclarata,,,,accepted,224099,Lomographa semiclarata,Lomographa semiclarata,S4S5 (2017),s4s5,yellow,NA,unknown,unknown,NA,FALSE
Lycaena cupreus,W.H. Edwards,Lustrous Copper,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Lepidoptera,,,Papilionoidea,Lycaenidae,Lycaeninae,Lycaenini,Lycaena,cupreus,,,,accepted,117322,Lycaena cupreus,Lycaena cupreus,S5 (2020),s5,yellow,NA,unknown,unknown,NA,FALSE
Lygaeus kalmii,Stal,Small Milkweed Bug,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hemiptera,Heteroptera,Pentatomomorpha,Lygaeoidea,Lygaeidae,Lygaeinae,,Lygaeus,kalmii,,,,accepted,62045,Lygaeus kalmii,Lygaeus kalmii,not in CDC records,NA,NA,NA,unknown,unknown,NA,FALSE
Mamestra configurata,Walker,Bertha Armyworm Moth,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Lepidoptera,,,Noctuoidea,Noctuidae,Noctuinae,Hadenini,Mamestra,configurata,,,,accepted,224414,Mamestra configurata,Mamestra configurata,S4S5 (2017),s4s5,yellow,NA,unknown,unknown,NA,FALSE
Megasyrphus laxus,Osten Sacken,Black-legged Gossamer,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Diptera,Brachycera,Cyclorrhapha,,Syrphidae,Syrphinae,Syrphini,Megasyrphus,laxus,,,,accepted,465479,Megasyrphus laxus,Megasyrphus laxus,not in CDC records,NA,NA,NA,,,NA,FALSE
Melanoplus femurrubrum,De Geer,Red-legged Grasshopper,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Orthoptera,Caelifera,Acrididea,Acridoidea,Acrididae,Melanoplinae,Melanoplini,Melanoplus,femurrubrum,,,,accepted,129094,Melanoplus femurrubrum,Melanoplus femurrubrum,S5 (2012),s5,yellow,NA,unknown,unknown,NA,FALSE
Meliscaeva cinctella,Zetterstedt,Banded Thintail,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Diptera,Brachycera,Cyclorrhapha,,Syrphidae,Syrphinae,Syrphini,Meliscaeva,cinctella,,,,accepted,342901,Meliscaeva cinctella,Meliscaeva cinctella,not in CDC records,NA,NA,NA,,,NA,FALSE
Merhynchites bicolor,Fabricius,Rose Curculio,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Coleoptera,Polyphaga,Cucujiformia,Curculionoidea,Attelabidae,Rhynchitinae,Rhynchitini,Merhynchites,bicolor,,,,accepted,70051,Merhynchites bicolor,Merhynchites bicolor,S5 (2017),s5,yellow,NA,unknown,unknown,NA,FALSE
Mesoleuca gratulata,Walker,Western White-Ribboned Carpet,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Lepidoptera,,,Geometroidea,Geometridae,Larentiinae,Larentiini,Mesoleuca,gratulata,,,,accepted,224947,Mesoleuca gratulata,Mesoleuca gratulata,S4S5 (2017),s4s5,yellow,NA,unknown,unknown,NA,FALSE
Metzneria lappella,L.,Burdock Seedhead Moth,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Lepidoptera,,,Gelechioidea,Gelechiidae,Anomologinae,,Metzneria,lappella,,,,accepted,118556,Metzneria lappella,Metzneria lappella,SNA (2017),sna,not-listed,NA,unknown,unknown,NA,FALSE
Monochamus clamator,LeConte,Spotted Pine Sawyer,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Coleoptera,Polyphaga,Cucujiformia,Cerambycoidea,Cerambycidae,Lamiinae,Lamiini,Monochamus,clamator,,,,accepted,269783,Monochamus clamator,Monochamus clamator,S4S5 (2017),s4s5,yellow,NA,unknown,unknown,NA,FALSE
Monopis crocicapitella,Say,Bird Nest Moth,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Lepidoptera,,,Tineoidea,Tineidae,Tineinae,,Monopis,crocicapitella,,,,accepted,225223,Monopis crocicapitella,Monopis crocicapitella,SNR (2017),snr,not-listed,NA,unknown,unknown,NA,FALSE
Monopis weaverella,Scott,Carrion Moth,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Lepidoptera,,,Tineoidea,Tineidae,Tineinae,,Monopis,weaverella,,,,accepted,357388,Monopis weaverella,Monopis weaverella,SNA (2017),sna,not-listed,NA,unknown,unknown,NA,FALSE
Myelopsis subtetricella,Ragonot,,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Lepidoptera,,,Pyraloidea,Pyralidae,Phycitinae,Phycitini,Myelopsis,subtetricella,,,,accepted,225378,Myelopsis subtetricella,Myelopsis subtetricella,SNR (2017),snr,not-listed,NA,unknown,unknown,NA,FALSE
Myrmecophilus oregonensis,Bruner,West Coast Ant Cricket,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Orthoptera,Ensifera,Gryllidea,Gryllotalpoidea,Myrmecophilidae,Myrmecophilinae,Myrmecophilini,Myrmecophilus,oregonensis,,,,accepted,53900,Myrmecophilus oregonensis,Myrmecophilus oregonensis,S3 (2012),s3,blue,NA,unknown,unknown,NA,FALSE
Myrmeleon exitialis,Walker,,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Neuroptera,Myrmeleontiformia,,Myrmeleontoidea,Myrmeleontidae,Myrmeleontinae,Myrmeleontini,Myrmeleon,exitialis,,,,accepted,270986,Myrmeleon exitialis,Myrmeleon exitialis,SNR,snr,not-listed,NA,unknown,unknown,NA,FALSE
Mythimna oxygala,Grote,Lesser Wainscot,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Lepidoptera,,,Noctuoidea,Noctuidae,Noctuinae,Leucaniini,Mythimna,oxygala,,,,accepted,225424,Mythimna oxygala,Mythimna oxygala,S3 (2012),s3,blue,NA,unknown,unknown,NA,FALSE
Neacoryphus bicrucis,Say,White-crossed Seed Bug,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hemiptera,Heteroptera,Pentatomomorpha,Lygaeoidea,Lygaeidae,Lygaeinae,,Neacoryphus,bicrucis,,,,accepted,261608,Neacoryphus bicrucis,Neacoryphus bicrucis,not in CDC records,NA,NA,NA,unknown,unknown,NA,FALSE
Neanthophylax rubida,(LeConte),NA,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Coleoptera,Polyphaga,,Chrysomeloidea,Cerambycidae,Lepturinae,,,,,,,unknown,0,,Alosterna rubida,genus is in CDC records,NA,NA,NA,unknown,unknown,NA,FALSE
Nelima paessleri,Roewer,Aggregating Harvestman,Animalia,Arthropoda,Chelicerata,,Arachnida,,,Opiliones,Eupnoi,,Phalangioidea,Sclerosomatidae,Leiobuninae,,Nelima,paessleri,,,,accepted,428584,Nelima paessleri,Nelima paessleri,S5? (2019),s5?,yellow,NA,unknown,unknown,NA,FALSE
Neomochtherus willistoni,Hine,Williston Bladetail,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Diptera,Brachycera,Orthorrhapha,Asiloidea,Asilidae,Asilinae,Neomochtherini,Neomochtherus,willistoni,,,,accepted,555896,Neomochtherus willistoni,Neomochtherus willistoni,S5 (2019),s5,yellow,NA,unknown,unknown,NA,FALSE
Neophilaenus lineatus,(Linnaeus),Lined Spittlebug,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hemiptera,Auchenorrhyncha,Cicadomorpha,Cercopoidea,Aphrophoridae,Aphrophorinae,Philaenini,Neophilaenus,lineatus,,,,accepted,203336,Neophilaenus lineatus,Neophilaenus lineatus,not in CDC records,NA,NA,NA,unknown,unknown,NA,FALSE
Neophylax splendens,Denning,,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Trichoptera,Integripalpia,,Limnephiloidea,Uenoidae,,,Neophylax,splendens,,,,accepted,81971,Neophylax splendens,Neophylax splendens,S4S5 (2016),s4s5,yellow,NA,unknown,unknown,NA,FALSE
Neoterpes trianguliferata,Packard,Canary Thorn,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Lepidoptera,,,Geometroidea,Geometridae,Ennominae,Ennomini,Neoterpes,trianguliferata,,,,accepted,143033,Neoterpes trianguliferata,Neoterpes trianguliferata,S4S5 (2017),s4s5,yellow,NA,unknown,unknown,NA,FALSE
Nephelodes minians,Guenée,Bronzed Cutworm Moth,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Lepidoptera,,,Noctuoidea,Noctuidae,Noctuinae,Tholerini,Nephelodes,minians,,,,accepted,153076,Nephelodes minians,Nephelodes minians,S3S5 (2017),s3s5,blue,NA,unknown,unknown,NA,FALSE
Nepytia umbrosaria,Packard,,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Lepidoptera,,,Geometroidea,Geometridae,Ennominae,Ennomini,Nepytia,umbrosaria,,,,accepted,196605,Nepytia umbrosaria,Nepytia umbrosaria,S3S5 (2017),s3s5,blue,NA,unknown,unknown,NA,FALSE
Neriene litigiosa,Keyserling,Sierra Dome Spider,Animalia,Arthropoda,Chelicerata,,Arachnida,,,Araneae,Araneomorphae,Entelegynae,Araneoidea,Linyphiidae,Linyphiinae,,Neriene,litigiosa,,,,accepted,209814,Neriene litigiosa,Neriene litigiosa,S5 (2018),s5,yellow,NA,unknown,unknown,NA,FALSE
Nomophila nearctica,Munroe,Lucerne Moth,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Lepidoptera,,,Pyraloidea,Crambidae,Spilomelinae,Nomophilini,Nomophila,nearctica,,,,accepted,58750,Nomophila nearctica,Nomophila nearctica,SNR (2017),snr,not-listed,NA,unknown,unknown,NA,FALSE
Notocelia cynosbatella,L.,Yellow-faced Bell,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Lepidoptera,,,Tortricoidea,Tortricidae,Olethreutinae,Eucosmini,Notocelia,cynosbatella,,,,accepted,357589,Notocelia cynosbatella,Notocelia cynosbatella,SNA (2017),sna,not-listed,NA,unknown,unknown,NA,FALSE
Notocelia rosaecolana,Doubleday,Doubleday's Notocelia Moth,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Lepidoptera,,,Tortricoidea,Tortricidae,Olethreutinae,Eucosmini,Notocelia,rosaecolana,,,,accepted,320836,Notocelia rosaecolana,Notocelia rosaecolana,SNA (2017),sna,not-listed,NA,unknown,unknown,NA,FALSE
Nycteola cinereana,"Neumögen & Dyar,",Grey Midget Moth,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Lepidoptera,,,Noctuoidea,Nolidae,Chloephorinae,Sarrothripini,Nycteola,cinereana,,,,accepted,226045,Nycteola cinereana,Nycteola cinereana,S4S5 (2017),s4s5,yellow,NA,unknown,unknown,NA,FALSE
Nycteola frigidana,Walker,Frigid Owlet,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Lepidoptera,,,Noctuoidea,Nolidae,Chloephorinae,Sarrothripini,Nycteola,frigidana,,,,accepted,226046,Nycteola frigidana,Nycteola frigidana,S4S5 (2017),s4s5,yellow,NA,unknown,unknown,NA,FALSE
Nymphalis l-album,Boisduval & LaConte,Compton Tortoiseshell,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Lepidoptera,,,Papilionoidea,Nymphalidae,Nymphalinae,Nymphalini,Nymphalis,l-album,,,,accepted,198813,Nymphalis l-album,Nymphalis l-album,S5 (2013),s5,yellow,NA,unknown,unknown,NA,FALSE
Oligia divesta,Grote,,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Lepidoptera,,,Noctuoidea,Noctuidae,Noctuinae,Apameini,Oligia,divesta,,,,accepted,226336,Oligia divesta,Oligia divesta,S4S5 (2017),s4s5,yellow,NA,unknown,unknown,NA,FALSE
Operophtera brumata,Linnaeus,Winter Moth,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Lepidoptera,,,Geometroidea,Geometridae,Larentiinae,Operophterini,Operophtera,brumata,,,,accepted,60780,Operophtera brumata,Operophtera brumata,SNA (2017),sna,not-listed,NA,unknown,unknown,NA,FALSE
Opsimus quadrilineatus,Mannerheim,,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Coleoptera,Polyphaga,Cucujiformia,Cerambycoidea,Cerambycidae,Cerambycinae,Opsimini,Opsimus,quadrilineatus,,,,accepted,455434,Opsimus quadrilineatus,Opsimus quadrilineatus,S4S5 (2017),s4s5,yellow,NA,unknown,unknown,NA,FALSE
Orientus ishidae,Matsumura,Japanese Leafhopper,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hemiptera,Auchenorrhyncha,Cicadomorpha,Membracoidea,Cicadellidae,Deltocephalinae,Selenocephalini,Orientus,ishidae,,,,accepted,203320,Orientus ishidae,Orientus ishidae,not in CDC records,NA,NA,NA,,,NA,FALSE
Otiorhynchus rugosostriatus,(Goeze),Rough strawberry root weevil,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Coleoptera,Polyphaga,Cucujiformia,Curculionoidea,Curculionidae,Entiminae,Otiorhynchini,Otiorhynchus,rugosostriatus,,,,accepted,604471,Otiorhynchus rugosostriatus,Otiorhynchus rugosostriatus,SNA (2017),sna,not-listed,NA,unknown,unknown,NA,FALSE
Oxyopes scalaris,Hentz,Western Lynx Spider,Animalia,Arthropoda,Chelicerata,,Arachnida,,,Araneae,Araneomorphae,Entelegynae,Lycosoidea,Oxyopidae,,,Oxyopes,scalaris,,,,accepted,209807,Oxyopes scalaris,Oxyopes scalaris,S5 (2018),s5,yellow,NA,unknown,unknown,NA,FALSE
Oxyptilus delawaricus,Zeller,Hawkweed Plume Moth,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Lepidoptera,,,Pterophoroidea,Pterophoridae,Pterophorinae,Oxyptilini,Oxyptilus,delawaricus,,,,accepted,226794,Oxyptilus delawaricus,Oxyptilus delawaricus,SNR (2017),snr,not-listed,NA,unknown,unknown,NA,FALSE
Pachyta armata,LeConte,,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Coleoptera,Polyphaga,Cucujiformia,Cerambycoidea,Cerambycidae,Lepturinae,Rhagiini,Pachyta,armata,,,,accepted,454837,Pachyta armata,Pachyta armata,S4S5 (2017),s4s5,yellow,NA,unknown,unknown,NA,FALSE
Parasteatoda tepidariorum,C.L. Koch,Common House Spider,Animalia,Arthropoda,Chelicerata,,Arachnida,,,Araneae,Araneomorphae,Entelegynae,Araneoidea,Theridiidae,Theridiinae,,Parasteatoda,tepidariorum,,,,accepted,120583,Parasteatoda tepidariorum,Parasteatoda tepidariorum,SNA,sna,not-listed,NA,unknown,unknown,NA,FALSE
Paroligolophus agrestis,Meade,,Animalia,Arthropoda,Chelicerata,,Arachnida,,,Opiliones,Eupnoi,,Phalangioidea,Phalangiidae,Oligolophinae,,Paroligolophus,agrestis,,,,accepted,527483,Paroligolophus agrestis,Paroligolophus agrestis,SNA (2019),sna,not-listed,NA,unknown,unknown,NA,FALSE
Pelegrina aeneola,Curtis,,Animalia,Arthropoda,Chelicerata,,Arachnida,,,Araneae,Araneomorphae,Entelegynae,Salticoidea,Salticidae,Salticinae,Dendryphantini,Pelegrina,aeneola,,,,accepted,117457,Pelegrina aeneola,Pelegrina aeneola,S4S5 (2018),s4s5,yellow,NA,unknown,unknown,NA,FALSE
Perispasta caeculalis,Zeller,Titian Peale's Moth,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Lepidoptera,,,Pyraloidea,Crambidae,Pyraustinae,Pyraustini,Perispasta,caeculalis,,,,accepted,227476,Perispasta caeculalis,Perispasta caeculalis,SNR (2017),snr,not-listed,NA,unknown,unknown,NA,FALSE
Perizoma costiguttata,Hulst,,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Lepidoptera,,,Geometroidea,Geometridae,Larentiinae,,,costiguttata,,,,accepted,347195,Perizoma costiguttata,Perizoma costiguttata,S4S5 (2017),s4s5,yellow,NA,unknown,unknown,NA,FALSE
Pero mizon,Rindge,,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Lepidoptera,,,Geometroidea,Geometridae,Ennominae,Odontoperini,Pero,mizon,,,,accepted,127419,Pero mizon,Pero mizon,S4S5 (2017),s4s5,yellow,NA,unknown,unknown,NA,FALSE
Phyciodes mylitta,W.H. Edwards,Mylitta Crescent,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Lepidoptera,,,Papilionoidea,Nymphalidae,Nymphalinae,Melitaeini,Phyciodes,mylitta,,,,accepted,59176,Phyciodes mylitta,Phyciodes mylitta,S5 (2020),s5,yellow,NA,unknown,unknown,NA,FALSE
Phytomyza ilicis,Curtis,European Holly Leafminer,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Diptera,Brachycera,Cyclorrhapha,Opomyzoidea,Agromyzidae,Phytomyzinae,,Phytomyza,ilicis,,,,accepted,69629,Phytomyza ilicis,Phytomyza ilicis,not in CDC records,NA,NA,NA,,,NA,FALSE
Pidonia scripta,LeConte,,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Coleoptera,Polyphaga,Cucujiformia,Cerambycoidea,Cerambycidae,Lepturinae,Rhagiini,Pidonia,scripta,,,,accepted,318491,Pidonia scripta,Pidonia scripta,S4S5 (2017),s4s5,yellow,NA,unknown,unknown,NA,FALSE
Platnickina tincta,Walckenaer,False Pirate Spider,Animalia,Arthropoda,Chelicerata,,Arachnida,,,Araneae,Araneomorphae,Entelegynae,Araneoidea,Theridiidae,Theridiinae,,Platnickina,tincta,,,,accepted,417238,Platnickina tincta,Platnickina tincta,SNA,sna,not-listed,NA,unknown,unknown,NA,FALSE
Plebejus glandon,de Prunner,Arctic Blue,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Lepidoptera,,,Papilionoidea,Lycaenidae,Polyommatinae,Polyommatini,Agriades,glandon,,,,unaccepted,367948,Agriades glandon,Agriades glandon,S5 (2020),s5,yellow,NA,,,NA,FALSE
Plebejus icarioides,Boisduval,Boisduval's Blue,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Lepidoptera,,,Papilionoidea,Lycaenidae,Polyommatinae,Polyommatini,Icaricia,icarioides,,,,unaccepted,520457,Icaricia icarioides,Icaricia icarioides,S5 (2013),s5,yellow,NA,,,NA,FALSE
Podabrus pruinosus,LeConte,Downy Leather-winged Beetle,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Coleoptera,Polyphaga,Elateriformia,Elateroidea,Cantharidae,Cantharinae,Podabrini,Podabrus,pruinosus,,,,accepted,210418,Podabrus pruinosus,Podabrus pruinosus,SU,su,undetermined,NA,unknown,unknown,NA,FALSE
Polix coloradella,Walsingham,Skunk Moth,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Lepidoptera,,,Gelechioidea,Oecophoridae,Oecophorinae,Oecophorini,Polix,coloradella,,,,accepted,228495,Polix coloradella,Polix coloradella,SNR (2017),snr,not-listed,NA,unknown,unknown,NA,FALSE
Pontia sisymbrii,Boisduval,Spring White,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Lepidoptera,,,Papilionoidea,Pieridae,Pierinae,Pierini,Pontia,sisymbrii,,,,accepted,59118,Pontia sisymbrii,Pontia sisymbrii,S5 (2020),s5,yellow,NA,unknown,unknown,NA,FALSE
Prophysaon andersonii,J.G. Cooper,NA,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Stylommatophora,,,Arionoidea,Ariolimacidae,Ariolimacinae,,,,,,,unknown,0,,Prophysaon andersonii,S5 (2015),s5,yellow,NA,,,NA,FALSE
Proserpinus flavofasciata,Walker,Yellow-banded Day Sphinx,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Lepidoptera,,,Bombycoidea,Sphingidae,Macroglossinae,Dilophonotini,Proserpinus,flavofasciata,,,,accepted,228810,Proserpinus flavofasciata,Proserpinus flavofasciata,SNR,snr,not-listed,NA,unknown,unknown,NA,FALSE
Protitame subalbaria,Packard,,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Lepidoptera,,,Geometroidea,Geometridae,Ennominae,Cassymini,Protitame,subalbaria,,,,accepted,202578,Protitame subalbaria,Protitame subalbaria,S4S5 (2017),s4s5,yellow,NA,unknown,unknown,NA,FALSE
Protoboarmia porcelaria,Guenée,Porcelain Gray,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Lepidoptera,,,Geometroidea,Geometridae,Ennominae,Boarmiini,Protoboarmia,porcelaria,,,,accepted,143867,Protoboarmia porcelaria,Protoboarmia porcelaria,S4S5 (2017),s4s5,yellow,NA,unknown,unknown,NA,FALSE
Pterostichus algidus,LeConte,,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Coleoptera,Adephaga,,Caraboidea,Carabidae,Pterostichinae,Pterostichini,Pterostichus,algidus,,,,accepted,229317,Pterostichus algidus,Pterostichus algidus,S3S5 (2017),s3s5,blue,NA,unknown,unknown,NA,FALSE
Pterostichus melanarius,Illiger,Rain Beetle,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Coleoptera,Adephaga,,Caraboidea,Carabidae,Pterostichinae,Pterostichini,Pterostichus,melanarius,,,,accepted,131931,Pterostichus melanarius,Pterostichus melanarius,SNA (2017),sna,not-listed,NA,unknown,unknown,NA,FALSE
Pyla fusca,Hawarth,Speckled Black Pyla Moth,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Lepidoptera,,,Pyraloidea,Pyralidae,Phycitinae,Phycitini,Pyla,fusca,,,,accepted,229513,Pyla fusca,Pyla fusca,SNR (2017),snr,not-listed,NA,unknown,unknown,NA,FALSE
Pyralis farinalis,L.,Meal moth,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Lepidoptera,,,Pyraloidea,Pyralidae,Pyralinae,Pyralini,Pyralis,farinalis,,,,accepted,199870,Pyralis farinalis,Pyralis farinalis,SNA (2017),sna,not-listed,NA,unknown,unknown,NA,FALSE
Pyrrhia exprimens,Walker,Purple-lined Sallow,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Lepidoptera,,,Noctuoidea,Noctuidae,Heliothinae,,Pyrrhia,exprimens,,,,accepted,142246,Pyrrhia exprimens,Pyrrhia exprimens,S4S5 (2017),s4s5,yellow,NA,unknown,unknown,NA,FALSE
Recurvaria nanella,Denis & Schiffermüller,Lesser Bud Moth,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Lepidoptera,,,Gelechioidea,Gelechiidae,Gelechiinae,Litini,Recurvaria,nanella,,,,accepted,229822,Recurvaria nanella,Recurvaria nanella,SNA (2017),sna,not-listed,NA,unknown,unknown,NA,FALSE
Retinia picicolana,Dyar,,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Lepidoptera,,,Tortricoidea,Tortricidae,Olethreutinae,Eucosmini,Retinia,picicolana,,,,accepted,477715,Retinia picicolana,Retinia picicolana,SNR (2017),snr,not-listed,NA,unknown,unknown,NA,FALSE
