scientificName,scientificNameAuthorship,commonName,kingdom,phylum,subphylum,superclass,class,subclass,superorder,order,suborder,infraorder,superfamily,family,subfamily,tribe,genus,species,variety,subspecies,hybrid,nameStatus,iNaturalistTaxonId,iNaturalistTaxonName,linkName,provincial_status,provincial_status_norm,bc_list,residencyStatus,national_status,national_status_clean,national_status_norm,national_status_check
Physcia dubia,(Hoffm.) Lettau,Powder-tipped Rosette Lichen,Fungi,Ascomycota,Pezizomycotina,,Lecanoromycetes,Lecanoromycetidae,,Caliciales,,,,Physciaceae,,,Physcia,dubia,,,,accepted,228044,Physcia dubia,Physcia dubia,S4S5 (2018),s4s5,yellow,NA,unknown,unknown,NA,FALSE
Physcia tenella,(Scop.) DC.,Fringed Rosette Lichen,Fungi,Ascomycota,Pezizomycotina,,Lecanoromycetes,Lecanoromycetidae,,Caliciales,,,,Physciaceae,,,Physcia,tenella,,,,accepted,228059,Physcia tenella,Physcia tenella,S5 (2018); S5 (2018),s5,yellow,NA,unknown,unknown,NA,FALSE
Placopsis gelida,(L.) Lindsay,,Fungi,Ascomycota,Pezizomycotina,,Lecanoromycetes,Ostropomycetidae,,Trapeliales,,,,Trapeliaceae,,,Placopsis,gelida,,,,accepted,228239,Placopsis gelida,Placopsis gelida,S5,s5,yellow,NA,unknown,unknown,NA,FALSE
Platismatia stenophylla,(Tuck.) Culb. & C. Culb.,Ribbon Rag Lichen,Fungi,Ascomycota,Pezizomycotina,,Lecanoromycetes,Lecanoromycetidae,,Lecanorales,,,,Parmeliaceae,Parmelioideae,,Platismatia,stenophylla,,,,accepted,155195,Platismatia stenophylla,Platismatia stenophylla,S4,s4,yellow,NA,unknown,unknown,NA,FALSE
Polycauliona luteominia,,Red Firedot Lichen,Fungi,Ascomycota,Pezizomycotina,,Lecanoromycetes,Lecanoromycetidae,,Teloschistales,,,,Teloschistaceae,Xanthorioideae,,Polycauliona,luteominia,,,,accepted,464214,Polycauliona luteominia,Polycauliona luteominia,S4S5,s4s5,yellow,NA,unknown,unknown,NA,FALSE
Polycauliona rosei,Hasse,,Fungi,Ascomycota,Pezizomycotina,,Lecanoromycetes,Lecanoromycetidae,,Teloschistales,,,,Teloschistaceae,Xanthorioideae,,Polycauliona,rosei,,,,accepted,463838,Polycauliona rosei,Polycauliona rosei,S5,s5,yellow,NA,unknown,unknown,NA,FALSE
Polycauliopolycarpa,(Hoffm.) Rieber,NA,Fungi,Ascomycota,Pezizomycotina,,Lecanoromycetes,Lecanoromycetidae,,Teloschistales,,,,Teloschistaceae,Xanthorioideae,,,,,,,unknown,0,,Polycauliona polycarpa,,NA,NA,NA,,,NA,FALSE
Protopannaria pezizoides,(Weber) P. M J�rg. & S. Ekman,Brown-gray Moss-shingle Lichen,Fungi,Ascomycota,Pezizomycotina,,Lecanoromycetes,Lecanoromycetidae,,Peltigerales,,,,Pannariaceae,,,Protopannaria,pezizoides,,,,accepted,463879,Protopannaria pezizoides,Protopannaria pezizoides,S5,s5,yellow,NA,unknown,unknown,NA,FALSE
Pseudephebe pubescens,(L.) Choisy,Fine Rockwool Lichen,Fungi,Ascomycota,Pezizomycotina,,Lecanoromycetes,Lecanoromycetidae,,Lecanorales,,,,Parmeliaceae,Parmelioideae,,Pseudephebe,pubescens,,,,accepted,229078,Pseudephebe pubescens,Pseudephebe pubescens,S5 (2018),s5,yellow,NA,unknown,unknown,NA,FALSE
Psoroma hypnorum,(Vahl) Gray,Green Moss-shingle Lichen,Fungi,Ascomycota,Pezizomycotina,,Lecanoromycetes,Lecanoromycetidae,,Peltigerales,,,,Pannariaceae,,,Psoroma,hypnorum,,,,accepted,229263,Psoroma hypnorum,Psoroma hypnorum,S5 (2019),s5,yellow,NA,unknown,unknown,NA,FALSE
Psoroma tenue boreale,Henssen,Tundra Moss-shingle Lichen,Fungi,Ascomycota,Pezizomycotina,,Lecanoromycetes,Lecanoromycetidae,,Peltigerales,,,,Pannariaceae,,,Psoroma,tenue,Psoroma tenue boreale,,,accepted,463909,Psoroma tenue boreale,Psoroma tenue,,NA,NA,NA,,,NA,FALSE
Rhizocarpon lecanorinum,Anders,Crescent Map Lichen,Fungi,Ascomycota,Pezizomycotina,,Lecanoromycetes,Lecanoromycetidae,,Rhizocarpales,,,,Rhizocarpaceae,,,Rhizocarpon,lecanorinum,,,,accepted,229961,Rhizocarpon lecanorinum,Rhizocarpon lecanorinum,S5,s5,yellow,NA,unknown,unknown,NA,FALSE
Rimularia actinostoma,Coppins & Fryday,,Fungi,Ascomycota,Pezizomycotina,,Lecanoromycetes,Ostropomycetidae,,Trapeliales,,,,Trapeliaceae,,,Rimularia,actinostoma,,,,accepted,532211,Rimularia actinostoma,Rimularia actinostoma,SU,su,undetermined,NA,unknown,unknown,NA,FALSE
Rinodina disjuncta,Sheard & T�nsberg,,Fungi,Ascomycota,Pezizomycotina,,Lecanoromycetes,Lecanoromycetidae,,Caliciales,,,,Physciaceae,,,Rinodina,disjuncta,,,,accepted,230226,Rinodina disjuncta,Rinodina disjuncta,S5,s5,yellow,NA,unknown,unknown,NA,FALSE
Rinodina efflorescens,Malme,Greenish-brown Pepper-spore Lichen,Fungi,Ascomycota,Pezizomycotina,,Lecanoromycetes,Lecanoromycetidae,,Caliciales,,,,Physciaceae,,,Rinodina,efflorescens,,,,accepted,230227,Rinodina efflorescens,Rinodina efflorescens,S5,s5,yellow,NA,unknown,unknown,NA,FALSE
Rinodina laevigata,(Ach.) Malme,,Fungi,Ascomycota,Pezizomycotina,,Lecanoromycetes,Lecanoromycetidae,,Caliciales,,,,Physciaceae,,,Rinodina,laevigata,,,,accepted,123456,Rinodina laevigata,Rinodina laevigata,S5,s5,yellow,NA,unknown,unknown,NA,FALSE
Rinodina stictica,Sheard & T�nsberg,,Fungi,Ascomycota,Pezizomycotina,,Lecanoromycetes,Lecanoromycetidae,,Caliciales,,,,Physciaceae,,,Rinodina,stictica,,,,accepted,230277,Rinodina stictica,Rinodina stictica,S5,s5,yellow,NA,unknown,unknown,NA,FALSE
Rinodina subpariata,(Nyl.) Zahlbr.,,Fungi,Ascomycota,Pezizomycotina,,Lecanoromycetes,Lecanoromycetidae,,Caliciales,,,,Physciaceae,,,Rinodina,subpariata,,,,accepted,1039737,Rinodina subpariata,Rinodina subpariata,S5,s5,yellow,NA,unknown,unknown,NA,FALSE
Schaereria corticola,Muhr & T�nsberg,,Fungi,Ascomycota,Pezizomycotina,,Lecanoromycetes,Ostropomycetidae,,Sarrameanales,,,,Schaereriaceae,,,Schaereria,corticola,,,,accepted,174999,Schaereria corticola,Schaereria corticola,S5,s5,yellow,NA,unknown,unknown,NA,FALSE
Scoliciosporum chlorococcum,(Stenh.) V?zda,City Dot Lichen,Fungi,Ascomycota,Pezizomycotina,,Lecanoromycetes,Lecanoromycetidae,,Lecanorales,,,,Scoliciosporaceae,,,Scoliciosporum,chlorococcum,,,,accepted,230642,Scoliciosporum chlorococcum,Scoliciosporum chlorococcum,S5,s5,yellow,NA,unknown,unknown,NA,FALSE
Scytinium californicum,Tuck.,,Fungi,Ascomycota,Pezizomycotina,,Lecanoromycetes,Lecanoromycetidae,,Peltigerales,,,,Collemataceae,,,Scytinium,californicum,,,,accepted,532297,Scytinium californicum,Scytinium californicum,S2S3,s2s3,blue,NA,unknown,unknown,NA,FALSE
Scytinium gelatinosum,(With.) J.R. Laundon,Rose-petalled Jellyskin Lichen,Fungi,Ascomycota,Pezizomycotina,,Lecanoromycetes,Lecanoromycetidae,,Peltigerales,,,,Collemataceae,,,Scytinium,gelatinosum,,,,accepted,526716,Scytinium gelatinosum,Scytinium gelatinosum,S5 (2018),s5,yellow,NA,unknown,unknown,NA,FALSE
Scytinium palmatum,(Huds.) Gray,Antlered Jellyskin Lichen,Fungi,Ascomycota,Pezizomycotina,,Lecanoromycetes,Lecanoromycetidae,,Peltigerales,,,,Collemataceae,,,Scytinium,palmatum,,,,accepted,532308,Scytinium palmatum,Scytinium palmatum,S5 (2018),s5,yellow,NA,,,NA,FALSE
Solorina crocea,(L.) Ach.,Chocolate Chip Lichen,Fungi,Ascomycota,Pezizomycotina,,Lecanoromycetes,Lecanoromycetidae,,Peltigerales,,,,Peltigeraceae,,,Solorina,crocea,,,,accepted,231135,Solorina crocea,Solorina crocea,S5 (2018),s5,yellow,NA,unknown,unknown,NA,FALSE
Sphaerophorus venerabilis,"Wedin, H�gnabba & Goward",Ancient Coral Lichen,Fungi,Ascomycota,Pezizomycotina,,Lecanoromycetes,Lecanoromycetidae,,Lecanorales,,,,Sphaerophoraceae,,,Sphaerophorus,venerabilis,,,,accepted,155226,Sphaerophorus venerabilis,Sphaerophorus venerabilis,S4,s4,yellow,NA,unknown,unknown,NA,FALSE
Stenocybe clavata,Tibell,,Fungi,Ascomycota,Pezizomycotina,,Eurotiomycetes,Mycocaliciomycetidae,,Mycocaliciales,,,,Sphinctrinaceae,,,Stenocybe,clavata,,,,accepted,231546,Stenocybe clavata,Stenocybe clavata,S5,s5,yellow,NA,unknown,unknown,NA,FALSE
Stereocaulon alpinum,Laurer ex Funck,Alpine Foam Lichen,Fungi,Ascomycota,Pezizomycotina,,Lecanoromycetes,Lecanoromycetidae,,Lecanorales,,,,Stereocaulaceae,,,Stereocaulon,alpinum,,,,accepted,231686,Stereocaulon alpinum,Stereocaulon alpinum,S5 (2019),s5,yellow,NA,unknown,unknown,NA,FALSE
Stereocaulon glareosum,(Savicz) H. Magn.,Alpine Soil Foam Lichen,Fungi,Ascomycota,Pezizomycotina,,Lecanoromycetes,Lecanoromycetidae,,Lecanorales,,,,Stereocaulaceae,,,Stereocaulon,glareosum,,,,accepted,231696,Stereocaulon glareosum,Stereocaulon glareosum,S4,s4,yellow,NA,unknown,unknown,NA,FALSE
Stereocaulon intermedium,(Savicz) H. Magn.,Pacific Foam Lichen,Fungi,Ascomycota,Pezizomycotina,,Lecanoromycetes,Lecanoromycetidae,,Lecanorales,,,,Stereocaulaceae,,,Stereocaulon,intermedium,,,,accepted,231701,Stereocaulon intermedium,Stereocaulon intermedium,S5 (2019),s5,yellow,NA,unknown,unknown,NA,FALSE
Stereocaulon myriocarpum,Th. Fr.,,Fungi,Ascomycota,Pezizomycotina,,Lecanoromycetes,Lecanoromycetidae,,Lecanorales,,,,Stereocaulaceae,,,Stereocaulon,myriocarpum,,,,accepted,231704,Stereocaulon myriocarpum,Stereocaulon myriocarpum,S3S4,s3s4,blue,NA,unknown,unknown,NA,FALSE
Stereocaulon paschale,(L.) Hoffm.,Easter Foam,Fungi,Ascomycota,Pezizomycotina,,Lecanoromycetes,Lecanoromycetidae,,Lecanorales,,,,Stereocaulaceae,,,Stereocaulon,paschale,,,,accepted,180488,Stereocaulon paschale,Stereocaulon paschale,S5,s5,yellow,NA,unknown,unknown,NA,FALSE
Stereocaulon rivulorum,H. Magn.,Snow Foam Lichen,Fungi,Ascomycota,Pezizomycotina,,Lecanoromycetes,Lecanoromycetidae,,Lecanorales,,,,Stereocaulaceae,,,Stereocaulon,rivulorum,,,,accepted,231708,Stereocaulon rivulorum,Stereocaulon rivulorum,S4S5,s4s5,yellow,NA,unknown,unknown,NA,FALSE
Stereocaulon sasakii,Zahlbr.,Sasak's Foam Lichen,Fungi,Ascomycota,Pezizomycotina,,Lecanoromycetes,Lecanoromycetidae,,Lecanorales,,,,Stereocaulaceae,,,Stereocaulon,sasakii,,,,accepted,231709,Stereocaulon sasakii,Stereocaulon sasakii,S4S5,s4s5,yellow,NA,unknown,unknown,NA,FALSE
Stereocaulon spathuliferum,Vain.,Chalk Foam Lichen,Fungi,Ascomycota,Pezizomycotina,,Lecanoromycetes,Lecanoromycetidae,,Lecanorales,,,,Stereocaulaceae,,,Stereocaulon,spathuliferum,,,,accepted,179816,Stereocaulon spathuliferum,Stereocaulon spathuliferum,S4 (2019),s4,yellow,NA,unknown,unknown,NA,FALSE
Stereocaulon tomentosum,Fr.,Woolly Foam,Fungi,Ascomycota,Pezizomycotina,,Lecanoromycetes,Lecanoromycetidae,,Lecanorales,,,,Stereocaulaceae,,,Stereocaulon,tomentosum,,,,accepted,179804,Stereocaulon tomentosum,Stereocaulon tomentosum,S5 (2018),s5,yellow,NA,unknown,unknown,NA,FALSE
Stereocaulon vesuvianum,Pers.,Variegated Foam Lichen,Fungi,Ascomycota,Pezizomycotina,,Lecanoromycetes,Lecanoromycetidae,,Lecanorales,,,,Stereocaulaceae,,,Stereocaulon,vesuvianum,,,,accepted,231714,Stereocaulon vesuvianum,Stereocaulon vesuvianum,S4,s4,yellow,NA,unknown,unknown,NA,FALSE
Sticta limbata,(Sm.) Ach.,Powdered Moon Lichen,Fungi,Ascomycota,Pezizomycotina,,Lecanoromycetes,Lecanoromycetidae,,Peltigerales,,,,Lobariaceae,,,Sticta,limbata,,,,accepted,117888,Sticta limbata,Sticta limbata,S5 (2019),s5,yellow,NA,unknown,unknown,NA,FALSE
Thamnolia vermicularis,(Sw.) Ach. ex Schaerer,Whiteworm Lichen,Fungi,Ascomycota,Pezizomycotina,,Lecanoromycetes,Ostropomycetidae,,Pertusariales,,,,Icmadophilaceae,,,Thamnolia,vermicularis,,,,accepted,1040929,Thamnolia vermicularis,Thamnolia vermicularis,S5 (2018),s5,yellow,NA,unknown,unknown,NA,FALSE
Tholurna dissimilis,(Norman) Norman,Arboreal Urn Lichen,Fungi,Ascomycota,Pezizomycotina,,Lecanoromycetes,Lecanoromycetidae,,Caliciales,,,,Caliciaceae,,,Tholurna,dissimilis,,,,accepted,232575,Tholurna dissimilis,Tholurna dissimilis,S5 (2020),s5,yellow,NA,unknown,unknown,NA,FALSE
Tingiopsidium isidiatum,(Degel.) E. Dahl,Peppered Brownette Lichen,Fungi,Ascomycota,Pezizomycotina,,Lecanoromycetes,Lecanoromycetidae,,Peltigerales,,,,Koerberiaceae,,,Tingiopsidium,isidiatum,,,,accepted,1045659,Tingiopsidium isidiatum,Tingiopsidium isidiatum,S4,s4,yellow,NA,unknown,unknown,NA,FALSE
Trapelia corticola,Coppins & P. James,,Fungi,Ascomycota,Pezizomycotina,,Lecanoromycetes,Ostropomycetidae,,Trapeliales,,,,Trapeliaceae,,,Trapelia,corticola,,,,accepted,232787,Trapelia corticola,Trapelia corticola,S5,s5,yellow,NA,unknown,unknown,NA,FALSE
Trapeliopsis pseudogranulosa,Coppins & P. James,,Fungi,Ascomycota,Pezizomycotina,,Lecanoromycetes,Ostropomycetidae,,Trapeliales,,,,Trapeliaceae,,,Trapeliopsis,pseudogranulosa,,,,accepted,232795,Trapeliopsis pseudogranulosa,Trapeliopsis pseudogranulosa,SU,su,undetermined,NA,unknown,unknown,NA,FALSE
Trapeliopsis viridescens,(Schrader) Coppins & P. James,,Fungi,Ascomycota,Pezizomycotina,,Lecanoromycetes,Ostropomycetidae,,Trapeliales,,,,Trapeliaceae,,,Trapeliopsis,viridescens,,,,accepted,232797,Trapeliopsis viridescens,Trapeliopsis viridescens,SU,su,undetermined,NA,unknown,unknown,NA,FALSE
Tuckermanopsis chlorophylla,(Willd.) Hale,Powdered Wrinkle Lichen,Fungi,Ascomycota,Pezizomycotina,,Lecanoromycetes,Lecanoromycetidae,,Lecanorales,,,,Parmeliaceae,Parmelioideae,,Tuckermanopsis,chlorophylla,,,,accepted,1019557,Tuckermanopsis chlorophylla,Tuckermanopsis chlorophylla,S5 (2018),s5,yellow,NA,unknown,unknown,NA,FALSE
Tuckermanopsis orbata,(Nyl.) M.J. Lai,variable wrinkle-lichen,Fungi,Ascomycota,Pezizomycotina,,Lecanoromycetes,Lecanoromycetidae,,Lecanorales,,,,Parmeliaceae,Parmelioideae,,Tuckermanopsis,orbata,,,,accepted,813868,Tuckermanopsis orbata,Tuckermanopsis orbata,S5 (2018),s5,yellow,NA,unknown,unknown,NA,FALSE
Tuckermanopsis platyphylla,(Tuck.) Gyeln,Broad Wrinkle Lichen,Fungi,Ascomycota,Pezizomycotina,,Lecanoromycetes,Lecanoromycetidae,,Lecanorales,,,,Parmeliaceae,Parmelioideae,,Tuckermanopsis,platyphylla,,,,accepted,1019558,Tuckermanopsis platyphylla,Tuckermanopsis platyphylla,S5 (2018),s5,yellow,NA,unknown,unknown,NA,FALSE
Umbilicaria angulata,Tuck.,Starry Rock Tripe,Fungi,Ascomycota,Pezizomycotina,,Lecanoromycetes,Umbilicariomycetidae,,Umbilicariales,,,,Umbilicariaceae,,,Umbilicaria,angulata,,,,accepted,182517,Umbilicaria angulata,Umbilicaria angulata,S4S5 (2019),s4s5,yellow,NA,unknown,unknown,NA,FALSE
Umbilicaria cylindrica,(L.) Delise ex Duby,Fringed Rocktripe Lichen,Fungi,Ascomycota,Pezizomycotina,,Lecanoromycetes,Umbilicariomycetidae,,Umbilicariales,,,,Umbilicariaceae,,,Umbilicaria,cylindrica,,,,accepted,233242,Umbilicaria cylindrica,Umbilicaria cylindrica,S5,s5,yellow,NA,unknown,unknown,NA,FALSE
Umbilicaria deusta,(L.) Baumg.,peppered rock tripe,Fungi,Ascomycota,Pezizomycotina,,Lecanoromycetes,Umbilicariomycetidae,,Umbilicariales,,,,Umbilicariaceae,,,Umbilicaria,deusta,,,,accepted,182503,Umbilicaria deusta,Umbilicaria deusta,S5 (2019),s5,yellow,NA,unknown,unknown,NA,FALSE
Umbilicaria hyperborea,(Ach.) Hoffm.,Blistered Rock Tripe,Fungi,Ascomycota,Pezizomycotina,,Lecanoromycetes,Umbilicariomycetidae,,Umbilicariales,,,,Umbilicariaceae,,,Umbilicaria,hyperborea,,,,accepted,125052,Umbilicaria hyperborea,Umbilicaria hyperborea,S5 (2018),s5,yellow,NA,unknown,unknown,NA,FALSE
Umbilicaria phaea,Tuck.,Emery Rocktripe Lichen,Fungi,Ascomycota,Pezizomycotina,,Lecanoromycetes,Umbilicariomycetidae,,Umbilicariales,,,,Umbilicariaceae,,,Umbilicaria,phaea,,,,accepted,125055,Umbilicaria phaea,Umbilicaria phaea,S5 (2019),s5,yellow,NA,unknown,unknown,NA,FALSE
Umbilicaria polyrrhiza,(L.) Fr.,Ballpoint Rocktripe Lichen,Fungi,Ascomycota,Pezizomycotina,,Lecanoromycetes,Umbilicariomycetidae,,Umbilicariales,,,,Umbilicariaceae,,,Umbilicaria,polyrrhiza,,,,accepted,936572,Umbilicaria polyrrhiza,Umbilicaria polyrrhiza,S4,s4,yellow,NA,unknown,unknown,NA,FALSE
Umbilicaria torrefacta,(G. Weber) Ach,Punctured Rocktripe Lichen,Fungi,Ascomycota,Pezizomycotina,,Lecanoromycetes,Umbilicariomycetidae,,Umbilicariales,,,,Umbilicariaceae,,,Umbilicaria,torrefacta,,,,accepted,233255,Umbilicaria torrefacta,Umbilicaria torrefacta,S5 (2018); S5 (2018),s5,yellow,NA,unknown,unknown,NA,FALSE
Usnea dasopoga,Stirton,Fishbone Beard Lichen,Fungi,Ascomycota,Pezizomycotina,,Lecanoromycetes,Lecanoromycetidae,,Lecanorales,,,,Parmeliaceae,Parmelioideae,,Usnea,dasopoga,,,,accepted,532452,Usnea dasopoga,Usnea dasopoga,S5 (2019); S5 (2019),s5,yellow,NA,unknown,unknown,NA,FALSE
Usnea quasirigida,(Ach.) Motyka,eyed beard,Fungi,Ascomycota,Pezizomycotina,,Lecanoromycetes,Lecanoromycetidae,,Lecanorales,,,,Parmeliaceae,Parmelioideae,,Usnea,quasirigida,,,,accepted,532729,Usnea quasirigida,Usnea quasirigida,SU,su,undetermined,NA,unknown,unknown,NA,FALSE
Vestergrenopsis isidiata,(Degel.) E. Dahl,Peppered Brownette Lichen,Fungi,Ascomycota,Pezizomycotina,,Lecanoromycetes,Lecanoromycetidae,,Peltigerales,,,,Koerberiaceae,,,Tingiopsidium,isidiatum,,,,unaccepted,1045659,Tingiopsidium isidiatum,Tingiopsidium isidiatum,not in CDC records,NA,NA,NA,,,NA,FALSE
Violella fucata,(Stirt.) T. Sprib.,,Fungi,Ascomycota,Pezizomycotina,,Lecanoromycetes,Lecanoromycetidae,,Lecanorales,,,,Tephromelataceae,,,Violella,fucata,,,,accepted,532525,Violella fucata,Violella fucata,SU,su,undetermined,NA,unknown,unknown,NA,FALSE
Xanthoparmelia cumberlandia,(Gyelnik) Hale.,Cumberland Rock Shield,Fungi,Ascomycota,Pezizomycotina,,Lecanoromycetes,Lecanoromycetidae,,Lecanorales,,,,Parmeliaceae,Parmelioideae,,Xanthoparmelia,cumberlandia,,,,accepted,123230,Xanthoparmelia cumberlandia,Xanthoparmelia cumberlandia,not in CDC records,NA,NA,NA,,,NA,FALSE
Alectoria sarmentosa sarmentosa,(Ach.) Ach.,Common Witch's Hair Lichen,Fungi,Ascomycota,Pezizomycotina,,Lecanoromycetes,Lecanoromycetidae,,Lecanorales,,,,Parmeliaceae,Parmelioideae,,Alectoria,sarmentosa,,Alectoria sarmentosa sarmentosa,,accepted,126624,Alectoria sarmentosa sarmentosa,Alectoria sarmentosa,S5 (2018),s5,yellow,NA,,,NA,FALSE
Cladonia bellidiflora,(Ach.) Schaer.,Toy Soldiers,Fungi,Ascomycota,Pezizomycotina,,Lecanoromycetes,Lecanoromycetidae,,Lecanorales,,,,Cladoniaceae,,,Cladonia,bellidiflora,,,,accepted,123391,Cladonia bellidiflora,Cladonia bellidiflora,S5 (2018),s5,yellow,NA,unknown,unknown,NA,FALSE
Cladonia coniocraea,(Flörke) Spreng,Common Powderhorn,Fungi,Ascomycota,Pezizomycotina,,Lecanoromycetes,Lecanoromycetidae,,Lecanorales,,,,Cladoniaceae,,,Cladonia,coniocraea,,,,accepted,155093,Cladonia coniocraea,Cladonia coniocraea,S5 (2018),s5,yellow,NA,unknown,unknown,NA,FALSE
Cladonia furcata,(Tuck.) Brodo & D. Hawksw.,many-forked cladonia,Fungi,Ascomycota,Pezizomycotina,,Lecanoromycetes,Lecanoromycetidae,,Lecanorales,,,,Cladoniaceae,,,Cladonia,furcata,,,,accepted,54607,Cladonia furcata,Cladonia furcata,S5 (2018),s5,yellow,NA,unknown,unknown,NA,FALSE
Cladonia macilenta,Hoffm.,Lipstick Powderhorn,Fungi,Ascomycota,Pezizomycotina,,Lecanoromycetes,Lecanoromycetidae,,Lecanorales,,,,Cladoniaceae,,,Cladonia,macilenta,,,,accepted,117950,Cladonia macilenta,Cladonia macilenta,S4 (2019),s4,yellow,NA,unknown,unknown,NA,FALSE
Cladonia ochrochlora,Fl�rke,Smooth-footed Powderhorn,Fungi,Ascomycota,Pezizomycotina,,Lecanoromycetes,Lecanoromycetidae,,Lecanorales,,,,Cladoniaceae,,,Cladonia,ochrochlora,,,,accepted,203713,Cladonia ochrochlora,Cladonia ochrochlora,S5,s5,yellow,NA,unknown,unknown,NA,FALSE
Cladonia portentosa,(Dufour) Coem.,Reindeer Lichen,Fungi,Ascomycota,Pezizomycotina,,Lecanoromycetes,Lecanoromycetidae,,Lecanorales,,,,Cladoniaceae,,,Cladonia,portentosa,,,,accepted,119666,Cladonia portentosa,Cladonia portentosa,S5 (2018),s5,yellow,NA,unknown,unknown,NA,FALSE
Cladonia rangiferina,(L.) Nyl.,gray reindeer lichen,Fungi,Ascomycota,Pezizomycotina,,Lecanoromycetes,Lecanoromycetidae,,Lecanorales,,,,Cladoniaceae,,,Cladonia,rangiferina,,,,accepted,119778,Cladonia rangiferina,Cladonia rangiferina,S5 (2018),s5,yellow,NA,unknown,unknown,NA,FALSE
Cladonia scabriuscula,(Delise) Nyl.,Mealy Forked Cladonia,Fungi,Ascomycota,Pezizomycotina,,Lecanoromycetes,Lecanoromycetidae,,Lecanorales,,,,Cladoniaceae,,,Cladonia,scabriuscula,,,,accepted,217148,Cladonia scabriuscula,Cladonia scabriuscula,S5 (2018),s5,yellow,NA,unknown,unknown,NA,FALSE
Cladonia squamosa,Hoffm.,Dragon Horn,Fungi,Ascomycota,Pezizomycotina,,Lecanoromycetes,Lecanoromycetidae,,Lecanorales,,,,Cladoniaceae,,,Cladonia,squamosa,,,,accepted,117963,Cladonia squamosa,Cladonia squamosa,S5 (2018),s5,yellow,NA,unknown,unknown,NA,FALSE
Evernia prunastri,(L.) Ach.,Oakmoss,Fungi,Ascomycota,Pezizomycotina,,Lecanoromycetes,Lecanoromycetidae,,Lecanorales,,,,Parmeliaceae,Parmelioideae,,Evernia,prunastri,,,,accepted,123175,Evernia prunastri,Evernia prunastri,S5 (2018),s5,yellow,NA,unknown,unknown,NA,FALSE
Graphis scripta,(L.) Ach.,Common Script Lichen,Fungi,Ascomycota,Pezizomycotina,,Lecanoromycetes,Ostropomycetidae,,Ostropales,,,,Graphidaceae,,,Graphis,scripta,,,,accepted,117987,Graphis scripta,Graphis scripta,S5 (2020),s5,yellow,NA,unknown,unknown,NA,FALSE
Hypogymnia enteromorpha,(Ach.) Nyl.,Budding Tube Lichen,Fungi,Ascomycota,Pezizomycotina,,Lecanoromycetes,Lecanoromycetidae,,Lecanorales,,,,Parmeliaceae,Parmelioideae,,Hypogymnia,enteromorpha,,,,accepted,222048,Hypogymnia enteromorpha,Hypogymnia enteromorpha,S5 (2018),s5,yellow,NA,unknown,unknown,NA,FALSE
Hypogymnia imshaugii,krog,Imshaug's Tube Lichen,Fungi,Ascomycota,Pezizomycotina,,Lecanoromycetes,Lecanoromycetidae,,Lecanorales,,,,Parmeliaceae,Parmelioideae,,Hypogymnia,imshaugii,,,,accepted,179042,Hypogymnia imshaugii,Hypogymnia imshaugii,S5 (2018),s5,yellow,NA,unknown,unknown,NA,FALSE
Hypogymnia physodes,(l.) Nyl.,Hooded Tube Lichen,Fungi,Ascomycota,Pezizomycotina,,Lecanoromycetes,Lecanoromycetidae,,Lecanorales,,,,Parmeliaceae,Parmelioideae,,Hypogymnia,physodes,,,,accepted,117971,Hypogymnia physodes,Hypogymnia physodes,S5 (2018),s5,yellow,NA,unknown,unknown,NA,FALSE
Icmadophila ericetorum,(L.) Zahlbr.,Candy Lichen,Fungi,Ascomycota,Pezizomycotina,,Lecanoromycetes,Ostropomycetidae,,Pertusariales,,,,Icmadophilaceae,,,Icmadophila,ericetorum,,,,accepted,119695,Icmadophila ericetorum,Icmadophila ericetorum,S5 (2020),s5,yellow,NA,unknown,unknown,NA,FALSE
Lobaria linita,(Ach.) Rabenh.,Cabbage Lung Lichen,Fungi,Ascomycota,Pezizomycotina,,Lecanoromycetes,Lecanoromycetidae,,Peltigerales,,,,Lobariaceae,,,Lobaria,linita,,,,accepted,224041,Lobaria linita,Lobaria linita,S5 (2018),s5,yellow,NA,unknown,unknown,NA,FALSE
Lobaria pulmonaria,(L.) Hoffm.,Tree Lungwort,Fungi,Ascomycota,Pezizomycotina,,Lecanoromycetes,Lecanoromycetidae,,Peltigerales,,,,Lobariaceae,,,Lobaria,pulmonaria,,,,accepted,48711,Lobaria pulmonaria,Lobaria pulmonaria,S5 (2018),s5,yellow,NA,unknown,unknown,NA,FALSE
Mycoblastus sanguinarius,(L.) Norman,Bloody-heart Lichen,Fungi,Ascomycota,Pezizomycotina,,Lecanoromycetes,Lecanoromycetidae,,Lecanorales,,,,Tephromelataceae,,,Mycoblastus,sanguinarius,,,,accepted,127123,Mycoblastus sanguinarius,Mycoblastus sanguinarius,S5,s5,yellow,NA,unknown,unknown,NA,FALSE
Ochrolechia laevigata,(R�s�nen) Verseghy ex Kukwa,Smooth Saucer Lichen,Fungi,Ascomycota,Pezizomycotina,,Lecanoromycetes,Ostropomycetidae,,Pertusariales,,,,Ochrolechiaceae,,,Ochrolechia,laevigata,,,,accepted,179755,Ochrolechia laevigata,Ochrolechia laevigata,S5,s5,yellow,NA,unknown,unknown,NA,FALSE
