"scientificName","scientificNameAuthorship","commonName","kingdom","phylum","subphylum","superclass","class","subclass","superorder","order","suborder","infraorder","superfamily","family","subfamily","tribe","genus","species","variety","subspecies","hybrid","provincial_status","Prov Status Review Date","bc_list","national_status","COSEWIC Date","SARA Schedule","SARA_status","SARA Date"
"Rinodina efflorescens","Malme","Greenish-brown Pepper-spore Lichen","Fungi","Ascomycota","Pezizomycotina",NA,"Lecanoromycetes","Lecanoromycetidae",NA,"Caliciales",NA,NA,NA,"Physciaceae",NA,NA,"Rinodina","efflorescens",NA,NA,NA,"S5","Feb 2020","Yellow",NA,NA,NA,NA,NA
"Rinodina laevigata","(Ach.) Malme",NA,"Fungi","Ascomycota","Pezizomycotina",NA,"Lecanoromycetes","Lecanoromycetidae",NA,"Caliciales",NA,NA,NA,"Physciaceae",NA,NA,"Rinodina","laevigata",NA,NA,NA,"S5","Feb 2020","Yellow",NA,NA,NA,NA,NA
"Rinodina stictica","Sheard & Tønsberg",NA,"Fungi","Ascomycota","Pezizomycotina",NA,"Lecanoromycetes","Lecanoromycetidae",NA,"Caliciales",NA,NA,NA,"Physciaceae",NA,NA,"Rinodina","stictica",NA,NA,NA,"S5","Feb 2020","Yellow",NA,NA,NA,NA,NA
"Rinodina subpariata","(Nyl.) Zahlbr.",NA,"Fungi","Ascomycota","Pezizomycotina",NA,"Lecanoromycetes","Lecanoromycetidae",NA,"Caliciales",NA,NA,NA,"Physciaceae",NA,NA,"Rinodina","subpariata",NA,NA,NA,"S5","Feb 2020","Yellow",NA,NA,NA,NA,NA
"Rusavskia elegans","(Link) S.Y. Kondr. & Kärnefelt","Elegant Sunburst Lichen","Fungi","Ascomycota","Pezizomycotina",NA,"Lecanoromycetes","Lecanoromycetidae",NA,"Teloschistales",NA,NA,NA,"Teloschistaceae","Xanthorioideae",NA,"Rusavskia","elegans",NA,NA,NA,"S5","Mar 2018","Yellow",NA,NA,NA,NA,NA
"Schaereria corticola","Muhr & Tønsberg",NA,"Fungi","Ascomycota","Pezizomycotina",NA,"Lecanoromycetes","Ostropomycetidae",NA,"Sarrameanales",NA,NA,NA,"Schaereriaceae",NA,NA,"Schaereria","corticola",NA,NA,NA,"S5","Feb 2020","Yellow",NA,NA,NA,NA,NA
"Sclerophora peronella","(Ach.) Tibell","Frosted Glass-whiskers Lichen","Fungi","Ascomycota","Pezizomycotina",NA,"Lichinomycetes",NA,NA,"Coniocybales",NA,NA,NA,"Coniocybaceae",NA,NA,"Sclerophora","peronella",NA,NA,NA,"S1","May 2002","Red","Data Deficient","Nov 2014",NA,NA,NA
"Scoliciosporum chlorococcum","(Stenh.) V?zda","City Dot Lichen","Fungi","Ascomycota","Pezizomycotina",NA,"Lecanoromycetes","Lecanoromycetidae",NA,"Lecanorales",NA,NA,NA,"Scoliciosporaceae",NA,NA,"Scoliciosporum","chlorococcum",NA,NA,NA,"S5","Apr 2023","Yellow",NA,NA,NA,NA,NA
"Scytinium californicum","Tuck.","midlife vinyl","Fungi","Ascomycota","Pezizomycotina",NA,"Lecanoromycetes","Lecanoromycetidae",NA,"Peltigerales",NA,NA,NA,"Collemataceae",NA,NA,"Scytinium","californicum",NA,NA,NA,"S3S4","Apr 2025","Yellow",NA,NA,NA,NA,NA
"Scytinium gelatinosum","(With.) J.R. Laundon","Rose-petalled Jellyskin Lichen","Fungi","Ascomycota","Pezizomycotina",NA,"Lecanoromycetes","Lecanoromycetidae",NA,"Peltigerales",NA,NA,NA,"Collemataceae",NA,NA,"Scytinium","gelatinosum",NA,NA,NA,"S5","Mar 2018","Yellow",NA,NA,NA,NA,NA
"Scytinium lichenoides","(L.) Otálora","Tattered Jellyskin Lichen","Fungi","Ascomycota","Pezizomycotina",NA,"Lecanoromycetes","Lecanoromycetidae",NA,"Peltigerales",NA,NA,NA,"Collemataceae",NA,NA,"Scytinium","lichenoides",NA,NA,NA,"S5","Mar 2018","Yellow",NA,NA,NA,NA,NA
"Scytinium palmatum","(Huds.) Mont.","Antlered Jellyskin Lichen","Fungi","Ascomycota","Pezizomycotina",NA,"Lecanoromycetes","Lecanoromycetidae",NA,"Peltigerales",NA,NA,NA,"Collemataceae",NA,NA,"Scytinium","palmatum",NA,NA,NA,"S5","Mar 2018","Yellow",NA,NA,NA,NA,NA
"Scytinium polycarpum","(Hoffm.) Otálora","Peacock Vinyl Lichen","Fungi","Ascomycota","Pezizomycotina",NA,"Lecanoromycetes","Lecanoromycetidae",NA,"Peltigerales",NA,NA,NA,"Collemataceae",NA,NA,"Scytinium","polycarpum",NA,NA,NA,"S4","Mar 2018","Yellow","Special Concern","May 2011","1","Special Concern",NA
"Solorina crocea","(L.) Ach.","Chocolate Chip Lichen","Fungi","Ascomycota","Pezizomycotina",NA,"Lecanoromycetes","Lecanoromycetidae",NA,"Peltigerales",NA,NA,NA,"Peltigeraceae",NA,NA,"Solorina","crocea",NA,NA,NA,"S5","Mar 2018","Yellow",NA,NA,NA,NA,NA
"Sphaerophorus globosus","(Hudson) Vain.","Globe Ball Lichen","Fungi","Ascomycota","Pezizomycotina",NA,"Lecanoromycetes","Lecanoromycetidae",NA,"Lecanorales",NA,NA,NA,"Sphaerophoraceae",NA,NA,"Sphaerophorus","globosus",NA,NA,NA,"S4","Apr 2019","Yellow",NA,NA,NA,NA,NA
"Sphaerophorus tuckermanii","Räsänen","Tuckerman's Coral Lichen","Fungi","Ascomycota","Pezizomycotina",NA,"Lecanoromycetes","Lecanoromycetidae",NA,"Lecanorales",NA,NA,NA,"Sphaerophoraceae",NA,NA,"Sphaerophorus","tuckermanii",NA,NA,NA,"S4S5","Mar 2018","Yellow",NA,NA,NA,NA,NA
"Sphaerophorus venerabilis","Wedin, Högnabba & Goward","Ancient Coral Lichen","Fungi","Ascomycota","Pezizomycotina",NA,"Lecanoromycetes","Lecanoromycetidae",NA,"Lecanorales",NA,NA,NA,"Sphaerophoraceae",NA,NA,"Sphaerophorus","venerabilis",NA,NA,NA,"S4","Apr 2019","Yellow",NA,NA,NA,NA,NA
"Sphaerulina populicola","(Desm.) Verkley",NA,"Fungi","Ascomycota","Pezizomycotina",NA,"Dothideomycetes","Dothideomycetidae",NA,"Mycosphaerellales",NA,NA,NA,"Mycosphaerellaceae",NA,NA,"Sphaerulina","populicola",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Stenocybe clavata","Tibell",NA,"Fungi","Ascomycota","Pezizomycotina",NA,"Eurotiomycetes","Mycocaliciomycetidae",NA,"Mycocaliciales",NA,NA,NA,"Sphinctrinaceae",NA,NA,"Stenocybe","clavata",NA,NA,NA,"S5","Feb 2020","Yellow",NA,NA,NA,NA,NA
"Stereocaulon alpinum","Laurer ex Funck","Alpine Foam Lichen","Fungi","Ascomycota","Pezizomycotina",NA,"Lecanoromycetes","Lecanoromycetidae",NA,"Lecanorales",NA,NA,NA,"Stereocaulaceae",NA,NA,"Stereocaulon","alpinum",NA,NA,NA,"S5","Apr 2019","Yellow",NA,NA,NA,NA,NA
"Stereocaulon dactylophyllum","Flörke","Finger-scale Foam","Fungi","Ascomycota","Pezizomycotina",NA,"Lecanoromycetes","Lecanoromycetidae",NA,"Lecanorales",NA,NA,NA,"Stereocaulaceae",NA,NA,"Stereocaulon","dactylophyllum",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Stereocaulon glareosum","(Savicz) H. Magn.","Alpine Soil Foam Lichen","Fungi","Ascomycota","Pezizomycotina",NA,"Lecanoromycetes","Lecanoromycetidae",NA,"Lecanorales",NA,NA,NA,"Stereocaulaceae",NA,NA,"Stereocaulon","glareosum",NA,NA,NA,"S4","Apr 2019","Yellow",NA,NA,NA,NA,NA
"Stereocaulon intermedium","(Savicz) H. Magn.","Pacific Foam Lichen","Fungi","Ascomycota","Pezizomycotina",NA,"Lecanoromycetes","Lecanoromycetidae",NA,"Lecanorales",NA,NA,NA,"Stereocaulaceae",NA,NA,"Stereocaulon","intermedium",NA,NA,NA,"S5","Apr 2019","Yellow",NA,NA,NA,NA,NA
"Stereocaulon myriocarpum","Th. Fr.",NA,"Fungi","Ascomycota","Pezizomycotina",NA,"Lecanoromycetes","Lecanoromycetidae",NA,"Lecanorales",NA,NA,NA,"Stereocaulaceae",NA,NA,"Stereocaulon","myriocarpum",NA,NA,NA,"S3S4","Apr 2019","Yellow",NA,NA,NA,NA,NA
"Stereocaulon paschale","(L.) Hoffm.","Easter Foam","Fungi","Ascomycota","Pezizomycotina",NA,"Lecanoromycetes","Lecanoromycetidae",NA,"Lecanorales",NA,NA,NA,"Stereocaulaceae",NA,NA,"Stereocaulon","paschale",NA,NA,NA,"S5","Mar 2018","Yellow",NA,NA,NA,NA,NA
"Stereocaulon rivulorum","H. Magn.","Snow Foam Lichen","Fungi","Ascomycota","Pezizomycotina",NA,"Lecanoromycetes","Lecanoromycetidae",NA,"Lecanorales",NA,NA,NA,"Stereocaulaceae",NA,NA,"Stereocaulon","rivulorum",NA,NA,NA,"S4S5","Apr 2019","Yellow",NA,NA,NA,NA,NA
"Stereocaulon sasakii","Zahlbr.","Sasak's Foam Lichen","Fungi","Ascomycota","Pezizomycotina",NA,"Lecanoromycetes","Lecanoromycetidae",NA,"Lecanorales",NA,NA,NA,"Stereocaulaceae",NA,NA,"Stereocaulon","sasakii",NA,NA,NA,"S4S5","Apr 2019","Yellow",NA,NA,NA,NA,NA
"Stereocaulon spathuliferum","Vain.","Chalk Foam Lichen","Fungi","Ascomycota","Pezizomycotina",NA,"Lecanoromycetes","Lecanoromycetidae",NA,"Lecanorales",NA,NA,NA,"Stereocaulaceae",NA,NA,"Stereocaulon","spathuliferum",NA,NA,NA,"S4","Apr 2019","Yellow",NA,NA,NA,NA,NA
"Stereocaulon tomentosum","Fr.","Woolly Foam","Fungi","Ascomycota","Pezizomycotina",NA,"Lecanoromycetes","Lecanoromycetidae",NA,"Lecanorales",NA,NA,NA,"Stereocaulaceae",NA,NA,"Stereocaulon","tomentosum",NA,NA,NA,"S5","Mar 2018","Yellow",NA,NA,NA,NA,NA
"Stereocaulon vesuvianum","Pers.","Variegated Foam Lichen","Fungi","Ascomycota","Pezizomycotina",NA,"Lecanoromycetes","Lecanoromycetidae",NA,"Lecanorales",NA,NA,NA,"Stereocaulaceae",NA,NA,"Stereocaulon","vesuvianum",NA,NA,NA,"S4","Apr 2019","Yellow",NA,NA,NA,NA,NA
"Sticta limbata","(Sm.) Ach.","Powdered Moon Lichen","Fungi","Ascomycota","Pezizomycotina",NA,"Lecanoromycetes","Lecanoromycetidae",NA,"Peltigerales",NA,NA,NA,"Lobariaceae",NA,NA,"Sticta","limbata",NA,NA,NA,"S5","Apr 2019","Yellow",NA,NA,NA,NA,NA
"Tephromela atra","(Huds.) Hafellner","Black-eye Lichen","Fungi","Ascomycota","Pezizomycotina",NA,"Lecanoromycetes","Lecanoromycetidae",NA,"Lecanorales",NA,NA,NA,"Tephromelataceae",NA,NA,"Tephromela","atra",NA,NA,NA,"S5","Feb 2020","Yellow",NA,NA,NA,NA,NA
"Thamnolia vermicularis","(Sw.) Ach. ex Schaerer","Whiteworm Lichen","Fungi","Ascomycota","Pezizomycotina",NA,"Lecanoromycetes","Ostropomycetidae",NA,"Pertusariales",NA,NA,NA,"Icmadophilaceae",NA,NA,"Thamnolia","vermicularis",NA,NA,NA,"S5","Mar 2018","Yellow",NA,NA,NA,NA,NA
"Thelotrema lepadinum","(Ach.) Ach.","Bark Barnacles","Fungi","Ascomycota","Pezizomycotina",NA,"Lecanoromycetes","Ostropomycetidae",NA,"Ostropales",NA,NA,NA,"Graphidaceae",NA,NA,"Thelotrema","lepadinum",NA,NA,NA,"S5","Feb 2020","Yellow",NA,NA,NA,NA,NA
"Tholurna dissimilis","(Norman) Norman","Arboreal Urn Lichen","Fungi","Ascomycota","Pezizomycotina",NA,"Lecanoromycetes","Lecanoromycetidae",NA,"Caliciales",NA,NA,NA,"Caliciaceae",NA,NA,"Tholurna","dissimilis",NA,NA,NA,"S3S4","Apr 2010","Yellow",NA,NA,NA,NA,NA
"Tingiopsidium isidiatum","(Degel.) E. Dahl","Peppered Brownette Lichen","Fungi","Ascomycota","Pezizomycotina",NA,"Lecanoromycetes","Lecanoromycetidae",NA,"Peltigerales",NA,NA,NA,"Koerberiaceae",NA,NA,"Tingiopsidium","isidiatum",NA,NA,NA,"S4","Apr 2019","Yellow",NA,NA,NA,NA,NA
"Trapelia corticola","Coppins & P. James",NA,"Fungi","Ascomycota","Pezizomycotina",NA,"Lecanoromycetes","Ostropomycetidae",NA,"Trapeliales",NA,NA,NA,"Trapeliaceae",NA,NA,"Trapelia","corticola",NA,NA,NA,"S5","Feb 2020","Yellow",NA,NA,NA,NA,NA
"Trapeliopsis granulosa","(Hoffm.) Lumbsch","Granular Mottled-disk Lichen","Fungi","Ascomycota","Pezizomycotina",NA,"Lecanoromycetes","Ostropomycetidae",NA,"Trapeliales",NA,NA,NA,"Trapeliaceae",NA,NA,"Trapeliopsis","granulosa",NA,NA,NA,"S5","Feb 2020","Yellow",NA,NA,NA,NA,NA
"Trapeliopsis pseudogranulosa","Coppins & P. James",NA,"Fungi","Ascomycota","Pezizomycotina",NA,"Lecanoromycetes","Ostropomycetidae",NA,"Trapeliales",NA,NA,NA,"Trapeliaceae",NA,NA,"Trapeliopsis","pseudogranulosa",NA,NA,NA,"SU","Feb 2020","Unknown",NA,NA,NA,NA,NA
"Trapeliopsis viridescens","(Schrader) Coppins & P. James",NA,"Fungi","Ascomycota","Pezizomycotina",NA,"Lecanoromycetes","Ostropomycetidae",NA,"Trapeliales",NA,NA,NA,"Trapeliaceae",NA,NA,"Trapeliopsis","viridescens",NA,NA,NA,"SU","Feb 2020","Unknown",NA,NA,NA,NA,NA
"Tuckermanopsis chlorophylla","(Willd.) Hale","Powdered Wrinkle Lichen","Fungi","Ascomycota","Pezizomycotina",NA,"Lecanoromycetes","Lecanoromycetidae",NA,"Lecanorales",NA,NA,NA,"Parmeliaceae","Parmelioideae",NA,"Tuckermanopsis","chlorophylla",NA,NA,NA,"S5","Mar 2018","Yellow",NA,NA,NA,NA,NA
"Tuckermanopsis orbata","(Nyl.) M.J. Lai","variable wrinkle-lichen","Fungi","Ascomycota","Pezizomycotina",NA,"Lecanoromycetes","Lecanoromycetidae",NA,"Lecanorales",NA,NA,NA,"Parmeliaceae","Parmelioideae",NA,"Tuckermanopsis","orbata",NA,NA,NA,"S5","2018","Yellow",NA,NA,NA,NA,NA
"Tuckermanopsis platyphylla","(Tuck.) Gyeln","Broad Wrinkle Lichen","Fungi","Ascomycota","Pezizomycotina",NA,"Lecanoromycetes","Lecanoromycetidae",NA,"Lecanorales",NA,NA,NA,"Parmeliaceae","Parmelioideae",NA,"Tuckermanopsis","platyphylla",NA,NA,NA,"S5","Mar 2018","Yellow",NA,NA,NA,NA,NA
"Tuckermanopsis subalpina","(Gyeln.) Hale","Arboreal Wrinkle Lichen","Fungi","Ascomycota","Pezizomycotina",NA,"Lecanoromycetes","Lecanoromycetidae",NA,"Lecanorales",NA,NA,NA,"Parmeliaceae","Parmelioideae",NA,"Tuckermanopsis","subalpina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Umbilicaria angulata","Tuck.","Starry Rock Tripe","Fungi","Ascomycota","Pezizomycotina",NA,"Lecanoromycetes","Umbilicariomycetidae",NA,"Umbilicariales",NA,NA,NA,"Umbilicariaceae",NA,NA,"Umbilicaria","angulata",NA,NA,NA,"S4S5","Apr 2019","Yellow",NA,NA,NA,NA,NA
"Umbilicaria cylindrica","(L.) Delise ex Duby","Fringed Rocktripe Lichen","Fungi","Ascomycota","Pezizomycotina",NA,"Lecanoromycetes","Umbilicariomycetidae",NA,"Umbilicariales",NA,NA,NA,"Umbilicariaceae",NA,NA,"Umbilicaria","cylindrica",NA,NA,NA,"S5","Mar 2018","Yellow",NA,NA,NA,NA,NA
"Umbilicaria deusta","(L.) Baumg.","peppered rock tripe","Fungi","Ascomycota","Pezizomycotina",NA,"Lecanoromycetes","Umbilicariomycetidae",NA,"Umbilicariales",NA,NA,NA,"Umbilicariaceae",NA,NA,"Umbilicaria","deusta",NA,NA,NA,"S5","Apr 2019","Yellow",NA,NA,NA,NA,NA
"Umbilicaria hyperborea","(Ach.) Hoffm.","Blistered Rock Tripe","Fungi","Ascomycota","Pezizomycotina",NA,"Lecanoromycetes","Umbilicariomycetidae",NA,"Umbilicariales",NA,NA,NA,"Umbilicariaceae",NA,NA,"Umbilicaria","hyperborea",NA,NA,NA,"S5","Mar 2018","Yellow",NA,NA,NA,NA,NA
"Umbilicaria phaea","Tuck.","Emery Rocktripe Lichen","Fungi","Ascomycota","Pezizomycotina",NA,"Lecanoromycetes","Umbilicariomycetidae",NA,"Umbilicariales",NA,NA,NA,"Umbilicariaceae",NA,NA,"Umbilicaria","phaea",NA,NA,NA,"S5","Apr 2019","Yellow",NA,NA,NA,NA,NA
"Umbilicaria polyphylla","(L.) Baumg.","Petalled Rocktripe Lichen","Fungi","Ascomycota","Pezizomycotina",NA,"Lecanoromycetes","Umbilicariomycetidae",NA,"Umbilicariales",NA,NA,NA,"Umbilicariaceae",NA,NA,"Umbilicaria","polyphylla",NA,NA,NA,"S5","Apr 2019","Yellow",NA,NA,NA,NA,NA
"Umbilicaria polyrrhiza","(L.) Fr.","Ballpoint Rocktripe Lichen","Fungi","Ascomycota","Pezizomycotina",NA,"Lecanoromycetes","Umbilicariomycetidae",NA,"Umbilicariales",NA,NA,NA,"Umbilicariaceae",NA,NA,"Umbilicaria","polyrrhiza",NA,NA,NA,"S4","Apr 2019","Yellow",NA,NA,NA,NA,NA
"Umbilicaria proboscidea","(L.) Schrad.","Greater Salted Rocktripe Lichen","Fungi","Ascomycota","Pezizomycotina",NA,"Lecanoromycetes","Umbilicariomycetidae",NA,"Umbilicariales",NA,NA,NA,"Umbilicariaceae",NA,NA,"Umbilicaria","proboscidea",NA,NA,NA,"S5","Apr 2019","Yellow",NA,NA,NA,NA,NA
"Umbilicaria torrefacta","(G. Weber) Ach","Punctured Rocktripe Lichen","Fungi","Ascomycota","Pezizomycotina",NA,"Lecanoromycetes","Umbilicariomycetidae",NA,"Umbilicariales",NA,NA,NA,"Umbilicariaceae",NA,NA,"Umbilicaria","torrefacta",NA,NA,NA,"S5","Mar 2018","Yellow",NA,NA,NA,NA,NA
"Usnea articulata","(L.) Hoffm.","string-of-sausage lichen","Fungi","Ascomycota","Pezizomycotina",NA,"Lecanoromycetes","Lecanoromycetidae",NA,"Lecanorales",NA,NA,NA,"Parmeliaceae","Parmelioideae",NA,"Usnea","articulata",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Usnea dasopoga","Stirton","Fishbone Beard Lichen","Fungi","Ascomycota","Pezizomycotina",NA,"Lecanoromycetes","Lecanoromycetidae",NA,"Lecanorales",NA,NA,NA,"Parmeliaceae","Parmelioideae",NA,"Usnea","dasopoga",NA,NA,NA,"S5","Apr 2019","Yellow",NA,NA,NA,NA,NA
"Usnea glabrescens","(Nyl. ex Vain.) Vain.","Spotted Beard Lichen","Fungi","Ascomycota","Pezizomycotina",NA,"Lecanoromycetes","Lecanoromycetidae",NA,"Lecanorales",NA,NA,NA,"Parmeliaceae","Parmelioideae",NA,"Usnea","glabrescens",NA,NA,NA,"S4","Mar 2018","Yellow",NA,NA,NA,NA,NA
"Usnea hirta","(L.) Weber ex F.H. Wigg.","Bristly Beard Lichen","Fungi","Ascomycota","Pezizomycotina",NA,"Lecanoromycetes","Lecanoromycetidae",NA,"Lecanorales",NA,NA,NA,"Parmeliaceae","Parmelioideae",NA,"Usnea","hirta",NA,NA,NA,"S4","Apr 2019","Yellow",NA,NA,NA,NA,NA
"Usnea longissima","Ach.","Methuselah's Beard Lichen","Fungi","Ascomycota","Pezizomycotina",NA,"Lecanoromycetes","Lecanoromycetidae",NA,"Lecanorales",NA,NA,NA,"Parmeliaceae","Parmelioideae",NA,"Usnea","longissima",NA,NA,NA,"S5","Apr 2019","Yellow",NA,NA,NA,NA,NA
"Usnea quasirigida","(Ach.) Motyka","eyed beard","Fungi","Ascomycota","Pezizomycotina",NA,"Lecanoromycetes","Lecanoromycetidae",NA,"Lecanorales",NA,NA,NA,"Parmeliaceae","Parmelioideae",NA,"Usnea","quasirigida",NA,NA,NA,"SU",NA,"Unknown",NA,NA,NA,NA,NA
"Usnea scabrata","Nyl.","Straw Beard Lichen","Fungi","Ascomycota","Pezizomycotina",NA,"Lecanoromycetes","Lecanoromycetidae",NA,"Lecanorales",NA,NA,NA,"Parmeliaceae","Parmelioideae",NA,"Usnea","scabrata",NA,NA,NA,"S5","Apr 2019","Yellow",NA,NA,NA,NA,NA
"Usnea silesiaca","Motyka","Neptune's beard","Fungi","Ascomycota","Pezizomycotina",NA,"Lecanoromycetes","Lecanoromycetidae",NA,"Lecanorales",NA,NA,NA,"Parmeliaceae","Parmelioideae",NA,"Usnea","silesiaca",NA,NA,NA,"S4","Mar 2018","Yellow",NA,NA,NA,NA,NA
"Usnea subfloridana","Stirt.","Boreal Beard Lichen","Fungi","Ascomycota","Pezizomycotina",NA,"Lecanoromycetes","Lecanoromycetidae",NA,"Lecanorales",NA,NA,NA,"Parmeliaceae","Parmelioideae",NA,"Usnea","subfloridana",NA,NA,NA,"S4","Mar 2018","Yellow",NA,NA,NA,NA,NA
"Vahliella saubinetii","(Mont.) P.M. Jørg.","Pink-eyed Shingle Lichen","Fungi","Ascomycota","Pezizomycotina",NA,"Lecanoromycetes","Lecanoromycetidae",NA,"Peltigerales",NA,NA,NA,"Vahliellaceae",NA,NA,"Vahliella","saubinetii",NA,NA,NA,"SU","Apr 2010","Unknown",NA,NA,NA,NA,NA
"Varicellaria rhodocarpa","(Körb.) Th. Fr.",NA,"Fungi","Ascomycota","Pezizomycotina",NA,"Lecanoromycetes","Ostropomycetidae",NA,"Pertusariales",NA,NA,NA,"Ochrolechiaceae",NA,NA,"Varicellaria","rhodocarpa",NA,NA,NA,"S5","Feb 2020","Yellow",NA,NA,NA,NA,NA
"Varicellaria velata","(Turner) Schmitt & Lumbsch","Rimmed Wart Lichen","Fungi","Ascomycota","Pezizomycotina",NA,"Lecanoromycetes","Ostropomycetidae",NA,"Pertusariales",NA,NA,NA,"Ochrolechiaceae",NA,NA,"Varicellaria","velata",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Violella fucata","(Stirt.) T. Sprib.",NA,"Fungi","Ascomycota","Pezizomycotina",NA,"Lecanoromycetes","Lecanoromycetidae",NA,"Lecanorales",NA,NA,NA,"Tephromelataceae",NA,NA,"Violella","fucata",NA,NA,NA,"SU","Feb 2020","Unknown",NA,NA,NA,NA,NA
"Wahlenbergiella mucosa","(Wahlenb.) Gueidan & Thüs",NA,"Fungi","Ascomycota","Pezizomycotina",NA,"Eurotiomycetes","Chaetothyriomycetidae",NA,"Verrucariales",NA,NA,NA,"Verrucariaceae",NA,NA,"Wahlenbergiella","mucosa",NA,NA,NA,"SU","Feb 2020","Unknown",NA,NA,NA,NA,NA
"Xanthoparmelia cf. cumberlandia","(Gyelnik) Hale.","Cumberland Rock Shield","Fungi","Ascomycota","Pezizomycotina",NA,"Lecanoromycetes","Lecanoromycetidae",NA,"Lecanorales",NA,NA,NA,"Parmeliaceae","Parmelioideae",NA,"Xanthoparmelia","cumberlandia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Xanthoparmelia mougeotii","(Schaer. ex D. Dietr.) Hale","Mougeot's Rock-shield","Fungi","Ascomycota","Pezizomycotina",NA,"Lecanoromycetes","Lecanoromycetidae",NA,"Lecanorales",NA,NA,NA,"Parmeliaceae","Parmelioideae",NA,"Xanthoparmelia","mougeotii",NA,NA,NA,"S3S4","Mar 2018","Yellow",NA,NA,NA,NA,NA
"Xanthoparmelia sp.","(Gyelnik) Hale.","rock shield lichens","Fungi","Ascomycota","Pezizomycotina",NA,"Lecanoromycetes","Lecanoromycetidae",NA,"Lecanorales",NA,NA,NA,"Parmeliaceae","Parmelioideae",NA,"Xanthoparmelia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Xanthoparmelia taractica","(Kremp.) Hale",NA,"Fungi","Ascomycota","Pezizomycotina",NA,"Lecanoromycetes","Lecanoromycetidae",NA,"Lecanorales",NA,NA,NA,"Parmeliaceae","Parmelioideae",NA,"Xanthoparmelia","taractica",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Xanthoria parietina","(L.) Th. Fr.","Common Sunburst Lichen","Fungi","Ascomycota","Pezizomycotina",NA,"Lecanoromycetes","Lecanoromycetidae",NA,"Teloschistales",NA,NA,NA,"Teloschistaceae","Xanthorioideae",NA,"Xanthoria","parietina",NA,NA,NA,"SNA","Apr 2010","Exotic",NA,NA,NA,NA,NA
