"scientificName","scientificNameAuthorship","commonName","kingdom","phylum","subphylum","superclass","class","subclass","superorder","order","suborder","infraorder","superfamily","family","subfamily","tribe","genus","species","variety","subspecies","hybrid","provincial_status","Prov Status Review Date","bc_list","national_status","COSEWIC Date","SARA Schedule","SARA_status","SARA Date"
"Hypomyces lactifluorum","(Schwein.) Tul. & C. Tul","lobster mushroom","Fungi","Ascomycota","Pezizomycotina",NA,"Sordariomycetes","Hypocreomycetidae",NA,"Hypocreales",NA,NA,NA,"Hypocreaceae",NA,NA,"Hypomyces","lactifluorum",NA,NA,NA,"S4","Mar 2021","Yellow",NA,NA,NA,NA,NA
"Hypsizygus tessulatus","(Bull.) Singer","Beech Mushroom","Fungi","Basidiomycota","Agaricomycotina",NA,"Agaricomycetes","Agaricomycetidae",NA,"Agaricales","Tricholomatineae",NA,NA,"Lyophyllaceae",NA,NA,"Hypsizygus","tessulatus",NA,NA,NA,"S4","Mar 2021","Yellow",NA,NA,NA,NA,NA
"Infundibulicybe gibba","(Pers.) Harmaja","Common Funnel","Fungi","Basidiomycota","Agaricomycotina",NA,"Agaricomycetes","Agaricomycetidae",NA,"Agaricales","Omphalinineae",NA,NA,"Omphalinaceae",NA,NA,"Infundibulicybe","gibba",NA,NA,NA,"S2S4","Mar 2021","Blue",NA,NA,NA,NA,NA
"Inocybe lacera","(Fr.) P. Kumm.","torn fibrecap","Fungi","Basidiomycota","Agaricomycotina",NA,"Agaricomycetes","Agaricomycetidae",NA,"Agaricales","Agaricineae",NA,NA,"Inocybaceae",NA,NA,"Inocybe","lacera",NA,NA,NA,"S5","Mar 2021","Yellow",NA,NA,NA,NA,NA
"Inosperma calamistratum","(Fr.) Matheny & Esteve-Rav.","greenfoot fibrecap","Fungi","Basidiomycota","Agaricomycotina",NA,"Agaricomycetes","Agaricomycetidae",NA,"Agaricales","Agaricineae",NA,NA,"Inocybaceae",NA,NA,"Inosperma","calamistratum",NA,NA,NA,"S4","Mar 2021","Yellow",NA,NA,NA,NA,NA
"Inosperma maximum","(Kühner) Matheny & Esteve-Rav.","Blueing Fishy Fiberhead","Fungi","Basidiomycota","Agaricomycotina",NA,"Agaricomycetes","Agaricomycetidae",NA,"Agaricales","Agaricineae",NA,NA,"Inocybaceae",NA,NA,"Inosperma","maximum",NA,NA,NA,"SU","Apr 2025","Unknown",NA,NA,NA,NA,NA
"Irpex lacteus","(Fr.) Fr.","Milk-white Toothed Polypore","Fungi","Basidiomycota","Agaricomycotina",NA,"Agaricomycetes",NA,NA,"Polyporales",NA,NA,NA,"Irpicaceae",NA,NA,"Irpex","lacteus",NA,NA,NA,"SU","Mar 2021","Unknown",NA,NA,NA,NA,NA
"Jackrogersella multiformis","(Fr.) L. Wendt, Kuhnert & M. Stadler","Birch Woodwart","Fungi","Ascomycota","Pezizomycotina",NA,"Sordariomycetes","Xylariomycetidae",NA,"Xylariales",NA,NA,NA,"Hypoxylaceae",NA,NA,"Jackrogersella","multiformis",NA,NA,NA,"SU","Mar 2021","Unknown",NA,NA,NA,NA,NA
"Jahnoporus hirtus","(W.A. Murrill) Ryvarden","Bitter Iodine Polypore","Fungi","Basidiomycota","Agaricomycotina",NA,"Agaricomycetes",NA,NA,"Polyporales",NA,NA,NA,"Postiaceae",NA,NA,"Jahnoporus","hirtus",NA,NA,NA,"S3S4","Mar 2021","Yellow",NA,NA,NA,NA,NA
"Kretzschmaria deusta","(Hoffm.) P.M.D. Martin","Brittle Cinder","Fungi","Ascomycota","Pezizomycotina",NA,"Sordariomycetes","Xylariomycetidae",NA,"Xylariales",NA,NA,NA,"Xylariaceae",NA,NA,"Kretzschmaria","deusta",NA,NA,NA,"S4S5","Mar 2021","Yellow",NA,NA,NA,NA,NA
"Kuehneromyces lignicola","(Peck) Redhead","False Funeral Bell","Fungi","Basidiomycota","Agaricomycotina",NA,"Agaricomycetes","Agaricomycetidae",NA,"Agaricales","Agaricineae",NA,NA,"Hymenogastraceae",NA,NA,"Kuehneromyces","lignicola",NA,NA,NA,"S4","2021",NA,NA,NA,NA,NA,NA
"Kuehneromyces mutabilis","(Schaeff.) Singer & A.H. Sm.","Sheathed Woodtuft","Fungi","Basidiomycota","Agaricomycotina",NA,"Agaricomycetes","Agaricomycetidae",NA,"Agaricales","Agaricineae",NA,NA,"Hymenogastraceae",NA,NA,"Kuehneromyces","mutabilis",NA,NA,NA,"S4","Mar 2021","Yellow",NA,NA,NA,NA,NA
"Laccaria amethysteo-occidentalis","G.M. Muell.","Western Amethyst Laccaria","Fungi","Basidiomycota","Agaricomycotina",NA,"Agaricomycetes","Agaricomycetidae",NA,"Agaricales","Agaricineae",NA,NA,"Hydnangiaceae",NA,NA,"Laccaria","amethysteo-occidentalis",NA,NA,NA,"S4S5","Mar 2021","Yellow",NA,NA,NA,NA,NA
"Laccaria bicolor","(Maire) P.D. Orton","Bicoloured Deceiver","Fungi","Basidiomycota","Agaricomycotina",NA,"Agaricomycetes","Agaricomycetidae",NA,"Agaricales","Agaricineae",NA,NA,"Hydnangiaceae",NA,NA,"Laccaria","bicolor",NA,NA,NA,"S4","Mar 2021","Yellow",NA,NA,NA,NA,NA
"Laccaria laccata","(Scop.) Cooke","deceiver","Fungi","Basidiomycota","Agaricomycotina",NA,"Agaricomycetes","Agaricomycetidae",NA,"Agaricales","Agaricineae",NA,NA,"Hydnangiaceae",NA,NA,"Laccaria","laccata",NA,NA,NA,"S4S5","Mar 2021","Yellow",NA,NA,NA,NA,NA
"Laccaria montana","Singer","mountain deceiver","Fungi","Basidiomycota","Agaricomycotina",NA,"Agaricomycetes","Agaricomycetidae",NA,"Agaricales","Agaricineae",NA,NA,"Hydnangiaceae",NA,NA,"Laccaria","montana",NA,NA,NA,"SU","Mar 2021","Unknown",NA,NA,NA,NA,NA
"Laccaria proxima","(Boud.) Pat.","Scurfy Deceiver","Fungi","Basidiomycota","Agaricomycotina",NA,"Agaricomycetes","Agaricomycetidae",NA,"Agaricales","Agaricineae",NA,NA,"Hydnangiaceae",NA,NA,"Laccaria","proxima",NA,NA,NA,"S3S4","Mar 2021","Yellow",NA,NA,NA,NA,NA
"Lachnellula calyciformis","(Batsch) Dharne",NA,"Fungi","Ascomycota","Pezizomycotina",NA,"Leotiomycetes",NA,NA,"Helotiales",NA,NA,NA,"Lachnaceae",NA,NA,"Lachnellula","calyciformis",NA,NA,NA,"SU","Mar 2021","Unknown",NA,NA,NA,NA,NA
"Lachnum virgineum","(Batsch) P. Karst.","stalked hairy fairy cup","Fungi","Ascomycota","Pezizomycotina",NA,"Leotiomycetes",NA,NA,"Helotiales",NA,NA,NA,"Lachnaceae",NA,NA,"Lachnum","virgineum",NA,NA,NA,"SU","Mar 2021","Unknown",NA,NA,NA,NA,NA
"Lacrymaria lacrymabunda","(Bull.: Fr.) Pat.","weeping widow","Fungi","Basidiomycota","Agaricomycotina",NA,"Agaricomycetes","Agaricomycetidae",NA,"Agaricales","Agaricineae",NA,NA,"Psathyrellaceae",NA,NA,"Lacrymaria","lacrymabunda",NA,NA,NA,"SU","Mar 2021","Unknown",NA,NA,NA,NA,NA
"Lactarius controversus","(Pers.) Pers.","Blushing Milkcap","Fungi","Basidiomycota","Agaricomycotina",NA,"Agaricomycetes",NA,NA,"Russulales",NA,NA,NA,"Russulaceae",NA,NA,"Lactarius","controversus",NA,NA,NA,"S4","Mar 2021","Yellow",NA,NA,NA,NA,NA
"Lactarius deliciosus","(L.) Gray","saffron milkcap","Fungi","Basidiomycota","Agaricomycotina",NA,"Agaricomycetes",NA,NA,"Russulales",NA,NA,NA,"Russulaceae",NA,NA,"Lactarius","deliciosus",NA,NA,NA,"S4","Mar 2021","Yellow",NA,NA,NA,NA,NA
"Lactarius fallax","A.H. Sm. & Hesler","Velvety Milk Cap","Fungi","Basidiomycota","Agaricomycotina",NA,"Agaricomycetes",NA,NA,"Russulales",NA,NA,NA,"Russulaceae",NA,NA,"Lactarius","fallax",NA,NA,NA,"S4","Mar 2021","Yellow",NA,NA,NA,NA,NA
"Lactarius kauffmanii","Hesler & A.H. Sm.","Kauffman's Milk Cap","Fungi","Basidiomycota","Agaricomycotina",NA,"Agaricomycetes",NA,NA,"Russulales",NA,NA,NA,"Russulaceae",NA,NA,"Lactarius","kauffmanii",NA,NA,NA,"S4","Mar 2021","Yellow",NA,NA,NA,NA,NA
"Lactarius luculentus","Burl.",NA,"Fungi","Basidiomycota","Agaricomycotina",NA,"Agaricomycetes",NA,NA,"Russulales",NA,NA,NA,"Russulaceae",NA,NA,"Lactarius","luculentus",NA,NA,NA,"S4","Mar 2021","Yellow",NA,NA,NA,NA,NA
"Lactarius montanus","Peck",NA,"Fungi","Basidiomycota","Agaricomycotina",NA,"Agaricomycetes",NA,NA,"Russulales",NA,NA,NA,"Russulaceae",NA,NA,"Lactarius","montanus",NA,NA,NA,"SU","Mar 2021","Unknown",NA,NA,NA,NA,NA
"Lactarius pseudomucidus","A.H. Sm. & Hesler","Gray-stemmed Milk Cap","Fungi","Basidiomycota","Agaricomycotina",NA,"Agaricomycetes",NA,NA,"Russulales",NA,NA,NA,"Russulaceae",NA,NA,"Lactarius","pseudomucidus",NA,NA,NA,"S4","Mar 2021","Yellow",NA,NA,NA,NA,NA
"Lactarius rubrilacteus","Hesler & A.H. Sm.","Red-bleeding Milk Cap","Fungi","Basidiomycota","Agaricomycotina",NA,"Agaricomycetes",NA,NA,"Russulales",NA,NA,NA,"Russulaceae",NA,NA,"Lactarius","rubrilacteus",NA,NA,NA,"S4","Mar 2021","Yellow",NA,NA,NA,NA,NA
"Lactarius rufus","(Fr.) Fr.","Rufous Milkcap","Fungi","Basidiomycota","Agaricomycotina",NA,"Agaricomycetes",NA,NA,"Russulales",NA,NA,NA,"Russulaceae",NA,NA,"Lactarius","rufus",NA,NA,NA,"S4","Mar 2021","Yellow",NA,NA,NA,NA,NA
"Lactarius scrobiculatus","(Scop.) Fr.","spotted milkcap","Fungi","Basidiomycota","Agaricomycotina",NA,"Agaricomycetes",NA,NA,"Russulales",NA,NA,NA,"Russulaceae",NA,NA,"Lactarius","scrobiculatus",NA,NA,NA,"S4","Mar 2021","Yellow",NA,NA,NA,NA,NA
"Lactarius trivialis","(Fr.) Fr.","tacked milkcap","Fungi","Basidiomycota","Agaricomycotina",NA,"Agaricomycetes",NA,NA,"Russulales",NA,NA,NA,"Russulaceae",NA,NA,"Lactarius","trivialis",NA,NA,NA,"SU","Mar 2021","Unknown",NA,NA,NA,NA,NA
"Lactarius turpis","(Weinm.) Fr.","Ugly Milkcap","Fungi","Basidiomycota","Agaricomycotina",NA,"Agaricomycetes",NA,NA,"Russulales",NA,NA,NA,"Russulaceae",NA,NA,"Lactarius","turpis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Laetiporus conifericola","Burds. & Banik","Conifer Chicken of the Woods","Fungi","Basidiomycota","Agaricomycotina",NA,"Agaricomycetes",NA,NA,"Polyporales",NA,NA,NA,"Laetiporaceae",NA,NA,"Laetiporus","conifericola",NA,NA,NA,"S4","Mar 2021","Yellow",NA,NA,NA,NA,NA
"Laricifomes officinalis","(Batsch) Kotl. & Pouzar","Quinine Conk","Fungi","Basidiomycota","Agaricomycotina",NA,"Agaricomycetes",NA,NA,"Polyporales",NA,NA,NA,"Laricifomitaceae",NA,NA,"Laricifomes","officinalis",NA,NA,NA,"S2S4","Mar 2021","Blue",NA,NA,NA,NA,NA
"Lasiobolus ciliatus","(Schmidt) Sacc.",NA,"Fungi","Ascomycota","Pezizomycotina",NA,"Pezizomycetes",NA,NA,"Pezizales",NA,NA,NA,"Ascodesmidaceae",NA,NA,"Lasiobolus","ciliatus",NA,NA,NA,"SU","Apr 2025","Unknown",NA,NA,NA,NA,NA
"Leccinum manzanitae","Thiers","Manzanita bolete","Fungi","Basidiomycota","Agaricomycotina",NA,"Agaricomycetes","Agaricomycetidae",NA,"Boletales",NA,NA,NA,"Boletaceae","Leccinoideae",NA,"Leccinum","manzanitae",NA,NA,NA,"S4","Mar 2021","Yellow",NA,NA,NA,NA,NA
"Lepiota atrodisca","Zeller","Dark Dapperling","Fungi","Basidiomycota","Agaricomycotina",NA,"Agaricomycetes","Agaricomycetidae",NA,"Agaricales","Agaricineae",NA,NA,"Agaricaceae",NA,"Leucocoprineae","Leucocoprinus","atrodisca",NA,NA,NA,"S3S4","Mar 2021","Yellow",NA,NA,NA,NA,NA
"Lepiota clypeolaria","(Bull.) P. Kumm.","Shield Dapperling","Fungi","Basidiomycota","Agaricomycotina",NA,"Agaricomycetes","Agaricomycetidae",NA,"Agaricales","Agaricineae",NA,NA,"Verrucosporaceae",NA,NA,"Lepiota","clypeolaria",NA,NA,NA,"S4S5","Mar 2021","Yellow",NA,NA,NA,NA,NA
"Lepiota magnispora","Murrill","yellowfoot dapperling","Fungi","Basidiomycota","Agaricomycotina",NA,"Agaricomycetes","Agaricomycetidae",NA,"Agaricales","Agaricineae",NA,NA,"Verrucosporaceae",NA,NA,"Lepiota","magnispora",NA,NA,NA,"SU","Mar 2021","Unknown",NA,NA,NA,NA,NA
"Leptoporus mollis","(Pers.) Quél.","Pink Sherbet Polypore","Fungi","Basidiomycota","Agaricomycotina",NA,"Agaricomycetes",NA,NA,"Polyporales",NA,NA,NA,"Irpicaceae",NA,NA,"Leptoporus","mollis",NA,NA,NA,"S4","2021",NA,NA,NA,NA,NA,NA
"Leratiomyces ceres","(Cooke & Massee) Spooner & Bridge","Chip Cherries","Fungi","Basidiomycota","Agaricomycotina",NA,"Agaricomycetes","Agaricomycetidae",NA,"Agaricales","Agaricineae",NA,NA,"Strophariaceae",NA,NA,"Leratiomyces","ceres",NA,NA,NA,"SNA","Mar 2021","Exotic",NA,NA,NA,NA,NA
"Leucangium carthusianum","(Tul. & C. Tul.) Paol.",NA,"Fungi","Ascomycota","Pezizomycotina",NA,"Pezizomycetes",NA,NA,"Pezizales",NA,NA,NA,"Morchellaceae",NA,NA,"Leucangium","carthusianum",NA,NA,NA,"S3","Mar 2021","Blue",NA,NA,NA,NA,NA
"Leucocoprinus brebissonii","(Godey) Locq.","Skullcap Dapperling","Fungi","Basidiomycota","Agaricomycotina",NA,"Agaricomycetes","Agaricomycetidae",NA,"Agaricales","Agaricineae",NA,NA,"Agaricaceae",NA,"Leucocoprineae","Leucocoprinus","brebissonii",NA,NA,NA,"SU","Mar 2021","Unknown",NA,NA,NA,NA,NA
"Leucocoprinus leucothites","(Vittad.) Wasser","White Dapperling","Fungi","Basidiomycota","Agaricomycotina",NA,"Agaricomycetes","Agaricomycetidae",NA,"Agaricales","Agaricineae",NA,NA,"Agaricaceae",NA,"Leucocoprineae","Leucocoprinus","leucothites",NA,NA,NA,"S4","Mar 2021","Yellow",NA,NA,NA,NA,NA
"Leucocybe candicans","(Pers.) Vizzini, P. Alvarado, G. Moreno & Consiglio",NA,"Fungi","Basidiomycota","Agaricomycotina",NA,"Agaricomycetes","Agaricomycetidae",NA,"Agaricales","Tricholomatineae",NA,NA,"Lyophyllaceae",NA,NA,"Leucocybe","candicans",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Leucocybe connata","(Schumach.) Vizzini, P. Alvarado, G. Moreno & Consiglio","White Domecap","Fungi","Basidiomycota","Agaricomycotina",NA,"Agaricomycetes","Agaricomycetidae",NA,"Agaricales","Tricholomatineae",NA,NA,"Lyophyllaceae",NA,NA,"Leucocybe","connata",NA,NA,NA,"SU","Mar 2021","Unknown",NA,NA,NA,NA,NA
"Leucopaxillus gentianeus","(Quél.) Kotl.","Bitter Brown Leucopax","Fungi","Basidiomycota","Agaricomycotina",NA,"Agaricomycetes","Agaricomycetidae",NA,"Agaricales","Tricholomatineae",NA,NA,"Tricholomataceae","Tricholomatoideae",NA,"Leucopaxillus","gentianeus",NA,NA,NA,"S4","Mar 2021","Yellow",NA,NA,NA,NA,NA
"Lignincola laevis","Höhnk.",NA,"Fungi","Ascomycota","Pezizomycotina",NA,"Sordariomycetes","Hypocreomycetidae",NA,"Microascales",NA,NA,NA,"Halosphaeriaceae",NA,NA,"Lignincola","laevis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Lycoperdon nigrescens","Pers.","Dusky Puffball","Fungi","Basidiomycota","Agaricomycotina",NA,"Agaricomycetes","Agaricomycetidae",NA,"Agaricales","Agaricineae",NA,NA,"Lycoperdaceae",NA,NA,"Lycoperdon","nigrescens",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Lycoperdon perlatum","Pers.","common puffball","Fungi","Basidiomycota","Agaricomycotina",NA,"Agaricomycetes","Agaricomycetidae",NA,"Agaricales","Agaricineae",NA,NA,"Lycoperdaceae",NA,NA,"Lycoperdon","perlatum",NA,NA,NA,"S4S5","Mar 2021","Yellow",NA,NA,NA,NA,NA
"Lycoperdon umbrinum","Per.","Umber-brown Puffball","Fungi","Basidiomycota","Agaricomycotina",NA,"Agaricomycetes","Agaricomycetidae",NA,"Agaricales","Agaricineae",NA,NA,"Lycoperdaceae",NA,NA,"Lycoperdon","umbrinum",NA,NA,NA,"S3S4","2021",NA,NA,NA,NA,NA,NA
"Macrocystidia cucumis","(Pers.) Joss.","Cucumber Cap","Fungi","Basidiomycota","Agaricomycotina",NA,"Agaricomycetes","Agaricomycetidae",NA,"Agaricales","Macrocystidiineae",NA,NA,"Macrocystidiaceae",NA,NA,"Macrocystidia","cucumis",NA,NA,NA,"SNA","Mar 2021","Exotic",NA,NA,NA,NA,NA
"Marasmiellus candidus","(Bolton) Singer","Fairy Parachutes","Fungi","Basidiomycota","Agaricomycotina",NA,"Agaricomycetes","Agaricomycetidae",NA,"Agaricales","Marasmiineae",NA,NA,"Campanellaceae",NA,NA,NA,"candidus",NA,NA,NA,"S4","Mar 2021","Yellow",NA,NA,NA,NA,NA
"Marasmius calhouniae","Singer","Calhoun's pinwheel","Fungi","Basidiomycota","Agaricomycotina",NA,"Agaricomycetes","Agaricomycetidae",NA,"Agaricales","Marasmiineae",NA,NA,"Marasmiaceae","Marasmieae",NA,"Marasmius","calhouniae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Marasmius oreades","(Bolton) Fr.","fairy ring marasmius","Fungi","Basidiomycota","Agaricomycotina",NA,"Agaricomycetes","Agaricomycetidae",NA,"Agaricales","Marasmiineae",NA,NA,"Marasmiaceae","Marasmieae",NA,"Marasmius","oreades",NA,NA,NA,"S4S5","Mar 2021","Yellow",NA,NA,NA,NA,NA
"Marasmius rotula","(Scop.) Fr.","collared parachute","Fungi","Basidiomycota","Agaricomycotina",NA,"Agaricomycetes","Agaricomycetidae",NA,"Agaricales","Marasmiineae",NA,NA,"Marasmiaceae","Marasmieae",NA,"Marasmius","rotula",NA,NA,NA,"SU","Apr 2025","Unknown",NA,NA,NA,NA,NA
"Melampsoridium hiratsukanum","S. Ito ex Hirats. f.",NA,"Fungi","Basidiomycota","Pucciniomycotina",NA,"Pucciniomycetes",NA,NA,"Pucciniales","Melampsorineae",NA,NA,"Hyalopsoraceae",NA,NA,"Melampsoridium","hiratsukanum",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Melanoleuca melaleuca","(Pers.) Murrill","bald knight","Fungi","Basidiomycota","Agaricomycotina",NA,"Agaricomycetes","Agaricomycetidae",NA,"Agaricales","Pluteineae",NA,NA,"Melanoleucaceae",NA,NA,"Melanoleuca","melaleuca",NA,NA,NA,"S4","Mar 2021","Yellow",NA,NA,NA,NA,NA
"Merulius tremellosus","Schrad.","Trembling Crust","Fungi","Basidiomycota","Agaricomycotina",NA,"Agaricomycetes",NA,NA,"Polyporales",NA,NA,NA,"Meruliaceae",NA,NA,"Merulius","tremellosus",NA,NA,NA,"S4","Mar 2021","Yellow",NA,NA,NA,NA,NA
"Mitrula elegans","(Berk.) Fr.","swamp beacon","Fungi","Ascomycota","Pezizomycotina",NA,"Leotiomycetes",NA,NA,"Helotiales",NA,NA,NA,"Mitrulaceae",NA,NA,"Mitrula","elegans",NA,NA,NA,"S4","Mar 2021","Yellow",NA,NA,NA,NA,NA
"Morchella importuna","M.Kuo, O'Donnell & T.J.Volk","Landscaping Black Morel","Fungi","Ascomycota","Pezizomycotina",NA,"Pezizomycetes",NA,NA,"Pezizales",NA,NA,NA,"Morchellaceae",NA,NA,"Morchella","importuna",NA,NA,NA,"SU","Mar 2021","Unknown",NA,NA,NA,NA,NA
"Mucronella fusiformis","(Stalpers) Stalpers",NA,"Fungi","Basidiomycota","Agaricomycotina",NA,"Agaricomycetes","Agaricomycetidae",NA,"Agaricales","Clavariineae",NA,NA,"Clavariaceae",NA,NA,"Mucronella","fusiformis",NA,NA,NA,"S3S4","Mar 2021","Yellow",NA,NA,NA,NA,NA
"Mucronella pendula","(Massee) R.H. Petersen","icicle spine","Fungi","Basidiomycota","Agaricomycotina",NA,"Agaricomycetes","Agaricomycetidae",NA,"Agaricales","Clavariineae",NA,NA,"Clavariaceae",NA,NA,"Mucronella","pendula",NA,NA,NA,"SU","Mar 2021","Unknown",NA,NA,NA,NA,NA
"Mycena amicta","(Fr.) Quél.","Bluefoot Bonnet","Fungi","Basidiomycota","Agaricomycotina",NA,"Agaricomycetes","Agaricomycetidae",NA,"Agaricales","Marasmiineae",NA,NA,"Mycenaceae",NA,NA,"Mycena","amicta",NA,NA,NA,"S4","Mar 2021","Yellow",NA,NA,NA,NA,NA
"Mycena epipterygia","(Scop.) Gray","Yellowleg Bonnet","Fungi","Basidiomycota","Agaricomycotina",NA,"Agaricomycetes","Agaricomycetidae",NA,"Agaricales","Marasmiineae",NA,NA,"Mycenaceae",NA,NA,"Mycena","epipterygia",NA,NA,NA,"S4S5","Mar 2021","Yellow",NA,NA,NA,NA,NA
"Mycena galericulata","(Scop.) Gray","common bonnet","Fungi","Basidiomycota","Agaricomycotina",NA,"Agaricomycetes","Agaricomycetidae",NA,"Agaricales","Marasmiineae",NA,NA,"Mycenaceae",NA,NA,"Mycena","galericulata",NA,NA,NA,"S4S5","Mar 2021","Yellow",NA,NA,NA,NA,NA
"Mycena haematopus","(Pers.: Fr.) P. Kumm","Bleeding Fairy Helmet","Fungi","Basidiomycota","Agaricomycotina",NA,"Agaricomycetes","Agaricomycetidae",NA,"Agaricales","Marasmiineae",NA,NA,"Mycenaceae",NA,NA,"Mycena","haematopus",NA,NA,NA,"S4","Mar 2021","Yellow",NA,NA,NA,NA,NA
"Mycena oregonensis","A. H. Sm.","Western Yellow Mycena","Fungi","Basidiomycota","Agaricomycotina",NA,"Agaricomycetes","Agaricomycetidae",NA,"Agaricales","Marasmiineae",NA,NA,"Mycenaceae",NA,NA,"Mycena","oregonensis",NA,NA,NA,"S4","2021",NA,NA,NA,NA,NA,NA
"Mycena overholtsii","A.H. Sm. & Hesler",NA,"Fungi","Basidiomycota","Agaricomycotina",NA,"Agaricomycetes","Agaricomycetidae",NA,"Agaricales","Marasmiineae",NA,NA,"Mycenaceae",NA,NA,"Mycena","overholtsii",NA,NA,NA,"S3S4","Mar 2021","Yellow",NA,NA,NA,NA,NA
"Mycena pura","(Pers.: Fr.) P. Kumm","Lilac Bonnet","Fungi","Basidiomycota","Agaricomycotina",NA,"Agaricomycetes","Agaricomycetidae",NA,"Agaricales","Marasmiineae",NA,NA,"Mycenaceae",NA,NA,"Mycena","pura",NA,NA,NA,"S4","Mar 2021","Yellow",NA,NA,NA,NA,NA
"Mycena purpureofusca","(Peck) Sacc.","purple-edge bonnet","Fungi","Basidiomycota","Agaricomycotina",NA,"Agaricomycetes","Agaricomycetidae",NA,"Agaricales","Marasmiineae",NA,NA,"Mycenaceae",NA,NA,"Mycena","purpureofusca",NA,NA,NA,"S4","Mar 2021","Yellow",NA,NA,NA,NA,NA
"Mycena quiniaultensis","A.H. Sm.",NA,"Fungi","Basidiomycota","Agaricomycotina",NA,"Agaricomycetes","Agaricomycetidae",NA,"Agaricales","Marasmiineae",NA,NA,"Mycenaceae",NA,NA,"Mycena","quiniaultensis",NA,NA,NA,"SU","Mar 2021","Unknown",NA,NA,NA,NA,NA
"Mycena rubromarginata","(Fr.) P. Kumm.","red edge bonnet","Fungi","Basidiomycota","Agaricomycotina",NA,"Agaricomycetes","Agaricomycetidae",NA,"Agaricales","Marasmiineae",NA,NA,"Mycenaceae",NA,NA,"Mycena","rubromarginata",NA,NA,NA,"S4","Mar 2021","Yellow",NA,NA,NA,NA,NA
"Mycena sanguinolenta","(Alb. & Schwein.) P. Kumm.","Bleeding Bonnet","Fungi","Basidiomycota","Agaricomycotina",NA,"Agaricomycetes","Agaricomycetidae",NA,"Agaricales","Marasmiineae",NA,NA,"Mycenaceae",NA,NA,"Mycena","sanguinolenta",NA,NA,NA,"S4","Mar 2021","Yellow",NA,NA,NA,NA,NA
"Mycena strobilinoidea","Peck","flame bonnet","Fungi","Basidiomycota","Agaricomycotina",NA,"Agaricomycetes","Agaricomycetidae",NA,"Agaricales","Marasmiineae",NA,NA,"Mycenaceae",NA,NA,"Mycena","strobilinoidea",NA,NA,NA,"S4","Mar 2021","Yellow",NA,NA,NA,NA,NA
"Mycetinis salalis","(Redhead) Desjardin",NA,"Fungi","Basidiomycota","Agaricomycotina",NA,"Agaricomycetes","Agaricomycetidae",NA,"Agaricales","Marasmiineae",NA,NA,"Omphalotaceae",NA,NA,"Mycetinis","salalis",NA,NA,NA,"S4","Mar 2021","Yellow",NA,NA,NA,NA,NA
"Mycoacia nothofagi","(G. Cunn.) J. Erikss. & Ryvarden",NA,"Fungi","Basidiomycota","Agaricomycotina",NA,"Agaricomycetes",NA,NA,"Polyporales",NA,NA,NA,"Meruliaceae",NA,NA,"Mycoacia","nothofagi",NA,NA,NA,"SU","Mar 2021","Unknown",NA,NA,NA,NA,NA
"Myxarium nucleatum","Wallr.","Crystal Brain Fungus","Fungi","Basidiomycota","Agaricomycotina",NA,"Agaricomycetes",NA,NA,"Auriculariales",NA,NA,NA,"Hyaloriaceae",NA,NA,"Myxarium","nucleatum",NA,NA,NA,"S3","Mar 2021","Blue",NA,NA,NA,NA,NA
"Naematelia aurantia","Schwein. Schrift. Naturf. Ges. Leipzig","golden ear","Fungi","Basidiomycota","Agaricomycotina",NA,"Tremellomycetes",NA,NA,"Tremellales",NA,NA,NA,"Naemateliaceae",NA,NA,"Naematelia","aurantia",NA,NA,NA,"S5","Apr 2025","Yellow",NA,NA,NA,NA,NA
"Naematelia encephala","(Willd.) Fr.","Conifer Brain","Fungi","Basidiomycota","Agaricomycotina",NA,"Tremellomycetes",NA,NA,"Tremellales",NA,NA,NA,"Naemateliaceae",NA,NA,"Naematelia","encephala",NA,NA,NA,"S3S5","Mar 2021","Yellow",NA,NA,NA,NA,NA
"Naohidea sebacea","(Berk. & Broome) Oberw.",NA,"Fungi","Basidiomycota","Pucciniomycotina",NA,"Cystobasidiomycetes",NA,NA,"Naohideales",NA,NA,NA,"Naohideaceae",NA,NA,"Naohidea","sebacea",NA,NA,NA,"SU","Mar 2021","Unknown",NA,NA,NA,NA,NA
"Naohidemyces vacciniorum","(J. Schröt.) Spooner","Blueberry Leaf Rust","Fungi","Basidiomycota","Pucciniomycotina",NA,"Pucciniomycetes",NA,NA,"Pucciniales","Melampsorineae",NA,NA,"Milesinaceae",NA,NA,"Naohidemyces","vacciniorum",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nectria cinnabarina","(Tode) Fries","Coral Spot","Fungi","Ascomycota","Pezizomycotina",NA,"Sordariomycetes","Hypocreomycetidae",NA,"Hypocreales",NA,NA,NA,"Nectriaceae",NA,NA,"Nectria","cinnabarina",NA,NA,NA,"S4","Mar 2021","Yellow",NA,NA,NA,NA,NA
