Taxon,Taxon.Author,Subtaxon.Author,Common.Name,Kingdom,Phylum,Subphylum,Superclass,Class,Subclass,Superorder,Order,Suborder,Superfamily,Family,Subfamily,Tribe,Genus,Species,Hybrid,Subspecies,Variety,Origin,Provincial.Status,National.Status,Reporting.Status,Observation,Collected.Reported..y.m.d.,Collector.Source,Collection.List,Accession.Number,GBIF.ID,First.Observed,Observer,iNaturalist.Link,Notes,ID,Stats.Code
Scytinium polycarpum,"(P.M. Jørg. & Goward) Otálora, P.M. Jørg. & Wedin",,peacock vinyl,Fungi,Ascomycota,Pezizomycotina,,Lecanoromycetes,Lecanoromycetidae,,Peltigerales,,,Collemataceae,,,Scytinium,polycarpum,,,,native,S4 (2018); Species of Special Concern (SARA),,new 2016,observed,,,,,,2016-03-10,Lauren Magner & Andrew Simon,iNat:2767527,reported as Leptogium polycarpum,532312,LIC
Scytinium rivale,"(Tuck.) Otálora, P.M. Jørg. & Wedin",,creekbed vinyl,Fungi,Ascomycota,Pezizomycotina,,Lecanoromycetes,Lecanoromycetidae,,Peltigerales,,,Collemataceae,,,Scytinium,rivale,,,,native,SNR (2010),,reported,unobserved,1974-05-30,Willa J. Noble,UBC,L35921,,,,,reported as Leptogium rivale; look at Whaler Bay,1032757,LIC
Scytinium subaridum,"(P.M. Jørg. & Goward) Otálora, P.M. Jørg. & Wedin",,rancher's vinyl,Fungi,Ascomycota,Pezizomycotina,,Lecanoromycetes,Lecanoromycetidae,,Peltigerales,,,Collemataceae,,,Scytinium,subaridum,,,,native,S4 (2019),,new 2021,observed,,,,,,2021-05-01,Andrew Simon,iNat:83017059,,532316,LIC
Sphaerophorus tuckermanii,Räsänen.,,Tuckerman’s coral lichen,Fungi,Ascomycota,Pezizomycotina,,Lecanoromycetes,Lecanoromycetidae,,Lecanorales,,,Sphaerophoraceae,,,Sphaerophorus,tuckermanii,,,,native,S4S5 (2018),,confirmed,observed,1974-05-30,Willa J. Noble,UBC,L35934,,2016-11-03,Andrew Simon,iNat:4491326,Previously misapplied: Sphaerophorus globiferus (L.) DC. var. gracilis Müll. Arg. = Sphaerophorus globosus (Hudson),123231,LIC
Sphaerophorus venerabilis,"Wedin, Högnabba & Goward",,ancient coral lichen,Fungi,Ascomycota,Pezizomycotina,,Lecanoromycetes,Lecanoromycetidae,,Lecanorales,,,Sphaerophoraceae,,,Sphaerophorus,venerabilis,,,,native,S4 (2010),,confirmed,observed,1962-06-04,Wilfred B. Schofield,UBC,L8146,,2016-04-01,Andrew Simon,iNat:2865613,,155226,LIC
Staurothele fissa,(Taylor) Zwackh.,,lakezone lichen,Fungi,Ascomycota,Pezizomycotina,,Eurotiomycetes,Chaetothyriomycetidae,,Verrucariales,,,Verrucariaceae,,,Staurothele,fissa,,,,native,unlisted,,reported,unobserved,1974-05-01,Willa J. Noble,UBC,L12444,,,,,reported as S. hazslinskyi,231483,LIC
Stereocaulon intermedium,(Savicz) H. Magn.,,Pacific foam,Fungi,Ascomycota,Pezizomycotina,,Lecanoromycetes,Lecanoromycetidae,,Lecanorales,,,Stereocaulaceae,,,Stereocaulon,intermedium,,,,native,S4 (2010),,new 2018,observed,,,,,,2018-03-09,Andrew Simon,iNat:10163396,confirm specimens,231701,LIC
Stereocaulon tomentosum,Fr.,,eyed foam,Fungi,Ascomycota,Pezizomycotina,,Lecanoromycetes,Lecanoromycetidae,,Lecanorales,,,Stereocaulaceae,,,Stereocaulon,tomentosum,,,,native,S5 (2018),,new 2018,observed,,,,,,2018-03-18,Andrew Simon,iNat:10306306,confirm specimens,155227,LIC
Sticta limbata,(Sm.) Ach.,,powdered moon lichen,Fungi,Ascomycota,Pezizomycotina,,Lecanoromycetes,Lecanoromycetidae,,Peltigerales,,,Lobariaceae,,,Sticta,limbata,,,,native,S3S4 (2010),,confirmed,observed,1974-05-28,Willa J. Noble,UBC,L14328,,2018-03-18,Andrew Simon,iNat:10306665,,117888,LIC
Sticta sp.nov. (fide Goward 2021),(Dicks.) Ach.,,peppered moon lichen,Fungi,Ascomycota,Pezizomycotina,,Lecanoromycetes,Lecanoromycetidae,,Peltigerales,,,Lobariaceae,,,Sticta,,,,,native,S4 (2010),,confirmed,observed,1974-05-29,Willa J. Noble,UBC,L14339,,2016-10-20,Andrew Simon,iNat:4425658,,117889,LIC
Tephromela atra,(Hudson) Ach.,,black-eye lichen,Fungi,Ascomycota,Pezizomycotina,,Lecanoromycetes,Lecanoromycetidae,,Lecanorales,,,Tephromelataceae,,,Tephromela,atra,,,,native,unlisted,,confirmed,observed,1974-04-21,Willa J. Noble,UBC,L12431,,2016-09-09,Andrew Simon,iNat:4092285,,232383,LIC
Thelomma mammosum,(Hepp) A.Massal.,,rock nipple lichen,Fungi,Ascomycota,Pezizomycotina,,Lecanoromycetes,Lecanoromycetidae,,Caliciales,,,Caliciaceae,,,Thelomma,mammosum,,,,native,unlisted,,confirmed,observed,1974-05-30,Willa J. Noble,UBC,L12450,,2015-08-05,Andrew Simon,iNat:2599843,,146938,LIC
Thelotrema lepadinum,(Ach.) Ach.,,bark barnacles,Fungi,Ascomycota,Pezizomycotina,,Lecanoromycetes,Ostropomycetidae,,Ostropales,,,Graphidaceae,,,Thelotrema,lepadinum,,,,native,unlisted,,confirmed,observed,1974-05-30,Willa J. Noble,UBC,L12449,,2018-01-14,Andrew Simon,iNat:9479483,,129667,LIC
Trapelia coarctata,(Turner ex Sm.) M. Choisy,,,Fungi,Ascomycota,Pezizomycotina,,Lecanoromycetes,Ostropomycetidae,,Trapeliales,,,Trapeliaceae,,,Trapelia,coarctata,,,,native,S5 (2020),,reported,unobserved,1974-05-28,Willa J. Noble,UBC,L35897,,,,,,117903,LIC
Trapeliopsis granulosa,(Hoffm.) Lumbsch,,granular mottled-disk lichen,Fungi,Ascomycota,Pezizomycotina,,Lecanoromycetes,Ostropomycetidae,,Trapeliales,,,Trapeliaceae,,,Trapeliopsis,granulosa,,,,native,unlisted,,new 2017,observed,,,,,,2017-03-23,Andrew Simon,iNat:5450618,,180430,LIC
Tuckermanopsis chlorophylla,(Willd.) Hale,,powdered wrinkle,Fungi,Ascomycota,Pezizomycotina,,Lecanoromycetes,Lecanoromycetidae,,Lecanorales,,,Parmeliaceae,Parmelioideae,,Tuckermanopsis,chlorophylla,,,,native,S5 (2010),,confirmed,observed,1974-05-31,Willa J. Noble,UBC,L14348,,2017-04-01,Andrew Simon,iNat:5537571,,1019557,LIC
Tuckermanopsis ciliaris,(Ach.) Gyeln.,,eyelashed wrinkle,Fungi,Ascomycota,Pezizomycotina,,Lecanoromycetes,Lecanoromycetidae,,Lecanorales,,,Parmeliaceae,Parmelioideae,,Tuckermanopsis,ciliaris,,,,native,S5 (2018),,reported,unobserved,1962-06-04,Wilfred B. Schofield,UBC,L881,,,,,"initially reported as Tuckermannopsis americana; note: I cannot trace this record on the UBC herbarium database, though it is still included on CPNWH under Cetraria ciliaris; this record should be double-checked; top of Mt. Galiano, fir twigs",,LIC
Tuckermanopsis orbata,(Nyl.) M.J. Lai,,shape-shifting wrinkle,Fungi,Ascomycota,Pezizomycotina,,Lecanoromycetes,Lecanoromycetidae,,Lecanorales,,,Parmeliaceae,Parmelioideae,,Tuckermanopsis,orbata,,,,native,S5 (2018),,confirmed,observed,1974-05-30,Willa J. Noble,UBC,L14346,,2015-03-04,Lauren Magner & Andrew Simon,iNat:2569000,,813868,LIC
Umbilicaria phaea,Tuck.,,emery rocktripe,Fungi,Ascomycota,Pezizomycotina,,Lecanoromycetes,Umbilicariomycetidae,,Umbilicariales,,,Umbilicariaceae,,,Umbilicaria,phaea,,,,native,S4 (2010),,new 2018,observed,,,,,,2018-06-27,Andrew Simon,iNat:13854021,,125055,LIC
Umbilicaria polyphylla,(L.) Baumg.,,petalled rocktripe,Fungi,Ascomycota,Pezizomycotina,,Lecanoromycetes,Umbilicariomycetidae,,Umbilicariales,,,Umbilicariaceae,,,Umbilicaria,polyphylla,,,,native,S4 (2010),,confirmed,observed,2010-01-26,Terry McIntosh & Curtis Björk,Bryos and Lichens of Mt Sutil Inventory 2010,,,2017-05-29,Andrew Simon,iNat:7498404,,125058,LIC
Usnea barbata,Motyka,,scruffy beard,Fungi,Ascomycota,Pezizomycotina,,Lecanoromycetes,Lecanoromycetidae,,Lecanorales,,,Parmeliaceae,Parmelioideae,,Usnea,barbata,,,,native,unlisted,,new 2017,observed,,,,,,2017-03-10,Andrew Simon,iNat:5280677,,352781,LIC
Usnea cavernosa,Tuck.,,pitted beard,Fungi,Ascomycota,Pezizomycotina,,Lecanoromycetes,Lecanoromycetidae,,Lecanorales,,,Parmeliaceae,Parmelioideae,,Usnea,cavernosa,,,,native,S3S4 (2018),,confirmed,observed,1974-05-28,Willa J. Noble,UBC,L35883,,2017-02-11,Andrew Simon,iNat:5109885,,182690,LIC
Usnea dasopoga,(Ach.) Nyl.,,fish net beard,Fungi,Ascomycota,Pezizomycotina,,Lecanoromycetes,Lecanoromycetidae,,Lecanorales,,,Parmeliaceae,Parmelioideae,,Usnea,dasopoga,,,,native,S4S5 (2010),,confirmed,observed,2010-01-26,Terry McIntosh & Curtis Björk,Bryos and Lichens of Mt Sutil Inventory 2010,,,2016-04-23,Andrew Simon,iNat:3031254,,532452,LIC
Usnea flavocardia,Räsänen,,blood-splattered beard,Fungi,Ascomycota,Pezizomycotina,,Lecanoromycetes,Lecanoromycetidae,,Lecanorales,,,Parmeliaceae,Parmelioideae,,Usnea,flavocardia,,,,native,S4 (2010),,new 2015,observed,,,,,,2015-10-15,Andrew Simon,iNat:33819226,,127146,LIC
Usnea glabrata,(Ach.) Vain.,,lustrous beard,Fungi,Ascomycota,Pezizomycotina,,Lecanoromycetes,Lecanoromycetidae,,Lecanorales,,,Parmeliaceae,Parmelioideae,,Usnea,glabrata,,,,native,S3S5 (2019),,new 2017,observed,,,,,,2017-06-20,Andrew Simon,iNat:7280592,,233312,LIC
Usnea glabrescens,(Nyl. ex Vain.) Vain.,,spotted beard,Fungi,Ascomycota,Pezizomycotina,,Lecanoromycetes,Lecanoromycetidae,,Lecanorales,,,Parmeliaceae,Parmelioideae,,Usnea,glabrescens,,,,native,S4 (2018),,new 2017,observed,,,,,,2017-02-16,Andrew Simon,iNat:5125230,,233313,LIC
Usnea hirta,(L.) Weber ex F.H. Wigg.,,bristly beard,Fungi,Ascomycota,Pezizomycotina,,Lecanoromycetes,Lecanoromycetidae,,Lecanorales,,,Parmeliaceae,Parmelioideae,,Usnea,hirta,,,,native,S4 (2010),,new 2016,observed,,,,,,2016-07-26,Andrew Simon,iNat:3767180,,182679,LIC
Usnea intermedia,Jatta,,exploding beard,Fungi,Ascomycota,Pezizomycotina,,Lecanoromycetes,Lecanoromycetidae,,Lecanorales,,,Parmeliaceae,Parmelioideae,,Usnea,intermedia,,,,native,S3S4 (2018),,confirmed,observed,2010-01,Terry McIntosh,UBC,L51043,,2016-10-23,Andrew Simon,iNat:7679904,Usnea rigida reported by Terry Taylor (2008-04-05); Usnea quasirigida reported by Kent Brothers; both in doubt,202002,LIC
Usnea longissima,Ach.,,Methuselah’s beard,Fungi,Ascomycota,Pezizomycotina,,Lecanoromycetes,Lecanoromycetidae,,Lecanorales,,,Parmeliaceae,Parmelioideae,,Usnea,longissima,,,,native,S4 (2010),,new 2017,observed,,,,,,2017-03-13,Sarah Tweedale & Andrew Simon,iNat:5308251,,122681,LIC
Usnea pacificana,Halonen,,Pacific beard,Fungi,Ascomycota,Pezizomycotina,,Lecanoromycetes,Lecanoromycetidae,,Lecanorales,,,Parmeliaceae,Parmelioideae,,Usnea,pacificana,,,,native,S3S4 (2010),,new 2015,observed,,,,,,2015-11-21,Andrew Simon,iNat:39129331,,233326,LIC
Usnea perplexans,Stirt.,,embossed beard,Fungi,Ascomycota,Pezizomycotina,,Lecanoromycetes,Lecanoromycetidae,,Lecanorales,,,Parmeliaceae,Parmelioideae,,Usnea,perplexans,,,,native,S5 (2018),,confirmed,observed,2010-01-26,Terry McIntosh & Curtis Björk,Bryos and Lichens of Mt Sutil Inventory 2010,,,2019-01-27,Andrew Simon,iNat:19922714,reported as Usnea substerilis; iNat has adopted U. perplexans for some perplexing reason...,597121,LIC
Usnea silesiaca,Motyka,,Neptune’s beard,Fungi,Ascomycota,Pezizomycotina,,Lecanoromycetes,Lecanoromycetidae,,Lecanorales,,,Parmeliaceae,Parmelioideae,,Usnea,silesiaca,,,,native,S4 (2018),,new 2017,observed,,,,,,2017-03-09,Andrew Simon,iNat:5381712,,532730,LIC
Usnea subfloridana,Stirt.,,boreal beard,Fungi,Ascomycota,Pezizomycotina,,Lecanoromycetes,Lecanoromycetidae,,Lecanorales,,,Parmeliaceae,Parmelioideae,,Usnea,subfloridana,,,,native,S4 (2018),,confirmed,observed,2010-01-26,Terry McIntosh & Curtis Björk,Bryos and Lichens of Mt Sutil Inventory 2010,,,2016-04-23,Andrew Simon,iNat:3029003,,182682,LIC
Usnea wasmuthii,Räsänen,,beard lichen,Fungi,Ascomycota,Pezizomycotina,,Lecanoromycetes,Lecanoromycetidae,,Lecanorales,,,Parmeliaceae,Parmelioideae,,Usnea,wasmuthii,,,,native,unlisted,,new 2015,observed,,,,,,2015-10-01,Andrew Simon,iNat:33818262,,233348,LIC
Vulpicida canadensis,(Räsänen) J.-E. Mattsson & M. J. Lai,,brown-eyed sunshine,Fungi,Ascomycota,Pezizomycotina,,Lecanoromycetes,Lecanoromycetidae,,Lecanorales,,,Parmeliaceae,Parmelioideae,,Vulpicida,canadensis,,,,native,S5 (2018),,new 2018,observed,,,,,,2018-02-15,Andrew Simon,iNat:9875767,,54317,LIC
Waynea californica,Moberg,,knobbed scale,Fungi,Ascomycota,Pezizomycotina,,Lecanoromycetes,Lecanoromycetidae,,Lecanorales,,,Ramalinaceae,,,Waynea,californica,,,,native,unlisted,,reported,unobserved,2010-01-26,Terry McIntosh & Curtis Björk,Bryos and Lichens of Mt Sutil Inventory 2010,,,,,,,194116,LIC
Xanthomendoza hasseana,"(Räsänen) Søchting, Karenfelt & S.Y. Kondr.",,radiant sunburst,Fungi,Ascomycota,Pezizomycotina,,Lecanoromycetes,Lecanoromycetidae,,Teloschistales,,,Teloschistaceae,Xanthorioideae,,Xanthomendoza,hasseana,,,,native,S5 (2019),,new 2016,observed,,,,,,2016-08-14,Andrew Simon,iNat:3948548,,174751,LIC
Xanthomendoza oregana,"(Gyeln.) Søchting, Kärnefelt & S.Y. Kondr.",,Oregon sunburst,Fungi,Ascomycota,Pezizomycotina,,Lecanoromycetes,Lecanoromycetidae,,Teloschistales,,,Teloschistaceae,Xanthorioideae,,Xanthomendoza,oregana,,,,native,S4S5 (2018),,new 2015,observed,,,,,,2015-08-05,Andrew Simon,iNat:2599908,,338616,LIC
Xanthoparmelia mougeotii,(Schaer.) Hale,,powdered rockfrog,Fungi,Ascomycota,Pezizomycotina,,Lecanoromycetes,Lecanoromycetidae,,Lecanorales,,,Parmeliaceae,Parmelioideae,,Xanthoparmelia,mougeotii,,,,native,S3S4 (2018),,reported,unobserved,1974-05-28,Willa J. Noble,UBC,L35892,,,,,,233712,LIC
Xanthoparmelia sp.,,,questionable rockfrog,Fungi,Ascomycota,Pezizomycotina,,Lecanoromycetes,Lecanoromycetidae,,Lecanorales,,,Parmeliaceae,Parmelioideae,,Xanthoparmelia,sp.,,,,native,SU (2010),,confirmed,observed,1974-05-31,Willa J. Noble,UBC,L36188,,2015-08-05,Andrew Simon,iNat:2599862,,60724,LIC
Xanthoparmelia verruculifera,"(Nyl.) O. Blanco, A. Crespo, Elix, D. Hawksw. & Lumbsch",,carbuncular toad,Fungi,Ascomycota,Pezizomycotina,,Lecanoromycetes,Lecanoromycetidae,,Lecanorales,,,Parmeliaceae,Parmelioideae,,Xanthoparmelia,verruculifera,,,,native,S3S4 (2018),,confirmed,observed,1974-05-24,Willa J. Noble,UBC,L35895,,2015-08-05,Andrew Simon,iNat:2599862,reported as Neofuscelia verruculifera,117849,LIC
Xanthoria parietina,(L.) Th. Fr.,,maritime sunburst,Fungi,Ascomycota,Pezizomycotina,,Lecanoromycetes,Lecanoromycetidae,,Teloschistales,,,Teloschistaceae,Xanthorioideae,,Xanthoria,parietina,,,,exotic,unlisted,,confirmed,observed,1974-05-28,Willa J. Noble,UBC,L35878,,2016-12-27,Andrew Simon,iNat:4855793,,55576,LIC
Xanthoria sp. nov.,,,undescribed sunburst lichen,Fungi,Ascomycota,Pezizomycotina,,Lecanoromycetes,Lecanoromycetidae,,Teloschistales,,,Teloschistaceae,Xanthorioideae,,Xanthoria,,,,,native,unlisted,,new 2016,observed,,,,,,2016-08-14,Andrew Simon,iNat:3948539,,54757,LIC
