"","gbifID","datasetKey","occurrenceID","kingdom","phylum","class","order","family","genus","species","infraspecificEpithet","taxonRank","scientificName","verbatimScientificName","verbatimScientificNameAuthorship","countryCode","locality","stateProvince","occurrenceStatus","individualCount","publishingOrgKey","decimalLatitude","decimalLongitude","coordinateUncertaintyInMeters","coordinatePrecision","elevation","elevationAccuracy","depth","depthAccuracy","eventDate","day","month","year","taxonKey","speciesKey","basisOfRecord","institutionCode","collectionCode","catalogNumber","recordNumber","identifiedBy","dateIdentified","license","rightsHolder","recordedBy","typeStatus","establishmentMeans","lastInterpreted","mediaType","issue","taxonName","infraTaxonName","Name.Status","Referred.iNaturalist.Id","Referred.iNaturalist.Name","selectedName"
"351",1988069615,"07fd0d79-4883-435f-bba1-58fef110cd13","F5F87411-FBE7-7949-8B56-0A85E8391AD3","Plantae","Tracheophyta","Magnoliopsida","Caryophyllales","Caryophyllaceae","Silene","Silene parryi","","SPECIES","Silene parryi (S.Watson) C.L.Hitchc. & Maguire","Silene parryi (S. Watson) C.L. Hitchc. & Maguire","(S. Watson) C.L. Hitchc. & Maguire","CA","Garibaldi, Panorama Ridge","British Columbia","PRESENT",NA,"b542788f-0dc2-4a2b-b652-fceced449591",49.9541669990711,-123.014167,NA,NA,NA,NA,NA,NA,"1938-08-13T00:00:00",13,8,1938,5384759,5384759,"PRESERVED_SPECIMEN","ca.ubc","UBCVascular","V7976","s.n.","F. Perry","1938-01-01T00:00:00","CC0_1_0","University of British Columbia","F. Perry","","","2022-11-24T21:53:45.361Z","","COORDINATE_REPROJECTED;INSTITUTION_MATCH_NONE","Silene parryi","","accepted",143681,"Silene parryi","Silene parryi"
"352",1988079317,"07fd0d79-4883-435f-bba1-58fef110cd13","E951E6AD-0218-C04B-816C-5D324BE393E8","Plantae","Tracheophyta","Magnoliopsida","Caryophyllales","Caryophyllaceae","Silene","Silene parryi","","SPECIES","Silene parryi (S.Watson) C.L.Hitchc. & Maguire","Silene parryi (S. Watson) C.L. Hitchc. & Maguire","(S. Watson) C.L. Hitchc. & Maguire","CA","Panorama Ridge","British Columbia","PRESENT",NA,"b542788f-0dc2-4a2b-b652-fceced449591",49.9541669990711,-123.014167,NA,NA,NA,NA,NA,NA,"1913-08-07T00:00:00",7,8,1913,5384759,5384759,"PRESERVED_SPECIMEN","ca.ubc","UBCVascular","V47107","s.n.","Thomas M.C. Taylor","1956-01-01T00:00:00","CC0_1_0","University of British Columbia","A. E. Baggs","","","2022-11-24T21:53:37.074Z","StillImage","COORDINATE_REPROJECTED;INSTITUTION_MATCH_NONE","Silene parryi","","accepted",143681,"Silene parryi","Silene parryi"
"353",1302743442,"07044577-bd82-4089-9f3a-f4a9d2170b2e","013ee1d5-a950-470b-92d5-e3749c3c579e","Plantae","Tracheophyta","Magnoliopsida","Rosales","Rosaceae","Sinomalus","Sinomalus fusca","","SPECIES","Malus fusca (Raf.) C.K.Schneid.","Malus fusca","","CA","","British Columbia","PRESENT",NA,"fee3882f-5360-4f01-a1ca-767c48fa629c",49.75,-123.133333,NA,NA,NA,NA,NA,NA,"1997-05-18T00:00:00",18,5,1997,3001080,10879791,"OCCURRENCE","CPNWH","","2526248","V226207","","","CC_BY_4_0","","Gerald B. Straley","","Native","2022-11-24T21:37:07.617Z","","GEODETIC_DATUM_ASSUMED_WGS84","Sinomalus fusca","","unknown",77948,"Malus fusca","Malus fusca"
"354",1302776757,"07044577-bd82-4089-9f3a-f4a9d2170b2e","680d4214-33bc-4968-8922-dd649ea95067","Plantae","Tracheophyta","Magnoliopsida","Solanales","Solanaceae","Solanum","Solanum nigrum","","SPECIES","Solanum nigrum L.","Solanum nigrum","","CA","","British Columbia","PRESENT",NA,"fee3882f-5360-4f01-a1ca-767c48fa629c",49.366667,-123.366667,NA,NA,NA,NA,NA,NA,"1978-09-16T00:00:00",16,9,1978,9150405,9150405,"OCCURRENCE","CPNWH","","2566097","V165159","","","CC_BY_4_0","","Martin Small","","","2022-11-24T21:37:41.885Z","","GEODETIC_DATUM_ASSUMED_WGS84","Solanum nigrum","","accepted",1351686,"Solanum nigrum","Solanum nigrum"
"355",1846502842,"3c59bd42-7bfd-421b-8da4-275780390e4c","aed7e110-49b2-4e33-8060-ff33829bec19","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Solidago","Solidago canadensis","","SPECIES","Solidago canadensis L.","Solidago canadensis","L.","CA","8 mi north of Horseshore Bay on Highway 99.","British Columbia","PRESENT",NA,"e1f6195c-b21b-4601-809e-bdf0488ee9a4",49.476111,-123.241944,NA,NA,NA,NA,NA,NA,"1972-07-19T00:00:00",19,7,1972,5389029,5389029,"PRESERVED_SPECIMEN","DES","","DES00025770","510","","","CC_BY_4_0","","M. Barkworth","","","2022-12-01T07:52:09.948Z","StillImage","GEODETIC_DATUM_ASSUMED_WGS84;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_NONE","Solidago canadensis","","accepted",67808,"Solidago canadensis","Solidago canadensis"
"356",3079206703,"9aba7c73-533c-4366-a984-061fec0ebed7","3c4ee494-72cc-4532-a8a1-ee9a5ef34771","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Solidago","Solidago canadensis","","SPECIES","Solidago canadensis L.","Solidago canadensis","L.","CA","8 miles north of Horseshoe Bay on Northeast side of Highway 99","Bc","PRESENT",NA,"bd19f918-65b0-419f-a9f8-d67aa2c8d5bf",49.477109,-123.241291,327,NA,NA,NA,NA,NA,"1972-07-19T00:00:00",19,7,1972,5389029,5389029,"PRESERVED_SPECIMEN","CSUSB","","CSUSB93755","510","","","CC_BY_NC_4_0","","M.E. Barkworth","","Uncertain","2022-12-08T14:50:48.169Z","StillImage","GEODETIC_DATUM_ASSUMED_WGS84;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_NONE","Solidago canadensis","","accepted",67808,"Solidago canadensis","Solidago canadensis"
"357",1988117697,"07fd0d79-4883-435f-bba1-58fef110cd13","B3370CED-D830-EE43-A306-9027F7BFEF13","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Solidago","Solidago multiradiata","","SPECIES","Solidago multiradiata Aiton","Solidago multiradiata Aiton","Aiton","CA","Coast area, Panorama Ridge","British Columbia","PRESENT",NA,"b542788f-0dc2-4a2b-b652-fceced449591",49.9541669990711,-123.014167,NA,NA,NA,NA,NA,NA,"1912-08-11T00:00:00",11,8,1912,5389132,5389132,"PRESERVED_SPECIMEN","ca.ubc","UBCVascular","V11577","s.n.","John Davidson","1912-01-01T00:00:00","CC0_1_0","University of British Columbia","John Davidson","","","2022-11-24T21:53:36.280Z","StillImage","COORDINATE_REPROJECTED;INSTITUTION_MATCH_NONE","Solidago multiradiata","","accepted",79153,"Solidago multiradiata","Solidago multiradiata"
"358",1988106540,"07fd0d79-4883-435f-bba1-58fef110cd13","C2F1D17D-34EF-B54A-A22B-371455CEEE27","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Solidago","Solidago multiradiata","","SPECIES","Solidago multiradiata Aiton","Solidago multiradiata Aiton","Aiton","CA","Garibaldi, Panorama Ridge","British Columbia","PRESENT",NA,"b542788f-0dc2-4a2b-b652-fceced449591",49.9541669990711,-123.014167,NA,NA,NA,NA,NA,NA,"1913-07-28T00:00:00",28,7,1913,5389132,5389132,"PRESERVED_SPECIMEN","ca.ubc","UBCVascular","V11582","s.n.","Thomas M.C. Taylor","1949-01-01T00:00:00","CC0_1_0","University of British Columbia","W. Taylor","","","2022-11-24T21:53:36.629Z","","COORDINATE_REPROJECTED;INSTITUTION_MATCH_NONE","Solidago multiradiata","","accepted",79153,"Solidago multiradiata","Solidago multiradiata"
"359",1423596702,"7adf20e0-c955-11de-95c0-b8a03c50a862","http://data.rbge.org.uk/living/20160561","Plantae","Tracheophyta","Magnoliopsida","Rosales","Rosaceae","Sorbus","Sorbus sitchensis","","SPECIES","Sorbus sitchensis M.Roem.","Sorbus sitchensis M.Roem.","","CA","Dakota Bog (between Dakota Ridge & Mt Elphinstone)","British Columbia","PRESENT",NA,"98e934b0-5f31-11de-b67e-b8a03c50a862",49.484228,-123.5669,NA,NA,720,0,NA,NA,"2016-08-25T00:00:00",25,8,2016,3012319,3012319,"LIVING_SPECIMEN","E","E","20160561","6","","","CC_BY_NC_4_0","","Edinburgh, Howick Expedition to British Columbia (EHBC)","","","2022-12-09T18:48:05.056Z","","INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY","Sorbus sitchensis","","accepted",48583,"Sorbus sitchensis","Sorbus sitchensis"
"360",3312577919,"bf2a4bf0-5f31-11de-b67e-b8a03c50a862","http://data.rbge.org.uk/herb/E01021484","Plantae","Tracheophyta","Magnoliopsida","Rosales","Rosaceae","Sorbus","Sorbus sitchensis","","SPECIES","Sorbus sitchensis M.Roem.","Sorbus sitchensis M.Roem.","","CA","Dakota Bog (between Dakota Ridge & Mt Elphinstone)","British Columbia","PRESENT",NA,"98e934b0-5f31-11de-b67e-b8a03c50a862",49.572778,-123.59,NA,NA,720,0,NA,NA,"2016-08-25T00:00:00",25,8,2016,3012319,3012319,"PRESERVED_SPECIMEN","E","E","E01021484","6","","","CC_BY_NC_4_0","","Edinburgh, Howick Expedition to British Columbia (EHBC)","","","2022-12-09T19:30:06.902Z","","INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY","Sorbus sitchensis","","accepted",48583,"Sorbus sitchensis","Sorbus sitchensis"
"361",1846530969,"3c59bd42-7bfd-421b-8da4-275780390e4c","5f5ec443-fe7e-4f33-8db8-0a6780ef256a","Plantae","Tracheophyta","Magnoliopsida","Caryophyllales","Caryophyllaceae","Spergularia","Spergularia rubra","","SPECIES","Spergularia rubra (L.) J.Presl & C.Presl","Spergularia rubra","(L.) J. Presl & C. Presl","CA","8 mi north of Horseshoe Bay on northeast side of highway 99.","British Columbia","PRESENT",NA,"e1f6195c-b21b-4601-809e-bdf0488ee9a4",49.502624,-123.244381,1000,NA,NA,NA,NA,NA,"1972-07-19T00:00:00",19,7,1972,3085633,3085633,"PRESERVED_SPECIMEN","DES","","DES00025810","514","","","CC_BY_4_0","","M. Barkworth","","","2022-12-01T07:52:12.673Z","StillImage","GEODETIC_DATUM_ASSUMED_WGS84;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_NONE","Spergularia rubra","","accepted",55730,"Spergularia rubra","Spergularia rubra"
"362",3079206693,"9aba7c73-533c-4366-a984-061fec0ebed7","81a18be8-5ae5-49a9-97b2-26e3fc47f1aa","Plantae","Tracheophyta","Magnoliopsida","Caryophyllales","Caryophyllaceae","Spergularia","Spergularia rubra","","SPECIES","Spergularia rubra (L.) J.Presl & C.Presl","Spergularia rubra","(L.) J. Presl & C. Presl","CA","8 miles north of Horseshoe Bay on Northeast side of Highway 99","Bc","PRESENT",NA,"bd19f918-65b0-419f-a9f8-d67aa2c8d5bf",49.477109,-123.241291,327,NA,NA,NA,NA,NA,"1972-07-19T00:00:00",19,7,1972,3085633,3085633,"PRESERVED_SPECIMEN","CSUSB","","csusb92187","514","","","CC_BY_NC_4_0","","M.E. Barkworth","","Uncertain","2022-12-08T14:50:48.200Z","StillImage","GEODETIC_DATUM_ASSUMED_WGS84;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_NONE","Spergularia rubra","","accepted",55730,"Spergularia rubra","Spergularia rubra"
"363",1988147720,"07fd0d79-4883-435f-bba1-58fef110cd13","88C6A811-6DAC-EF47-8AE9-8486BD9406DB","Plantae","Tracheophyta","Magnoliopsida","Caryophyllales","Caryophyllaceae","Stellaria","Stellaria longipes","longipes","SUBSPECIES","Stellaria longipes subsp. longipes","Stellaria longipes Goldie subsp. longipes","","CA","Coast area, Garibaldi Mts., Panorama Ridge","British Columbia","PRESENT",NA,"b542788f-0dc2-4a2b-b652-fceced449591",49.9541669990711,-123.014167,NA,NA,NA,NA,NA,NA,"1912-08-11T00:00:00",11,8,1912,7219323,5384620,"PRESERVED_SPECIMEN","ca.ubc","UBCVascular","V8204","s.n.","John Davidson","1912-01-01T00:00:00","CC0_1_0","University of British Columbia","John Davidson","","","2022-11-24T21:53:43.290Z","StillImage","COORDINATE_REPROJECTED;INSTITUTION_MATCH_NONE","Stellaria longipes","Stellaria longipes ssp. longipes","accepted",79203,"Stellaria longipes","Stellaria longipes"
"364",1988085595,"07fd0d79-4883-435f-bba1-58fef110cd13","E084AD5F-9BE6-274B-B64E-C650B79A8634","Plantae","Tracheophyta","Magnoliopsida","Caryophyllales","Caryophyllaceae","Stellaria","Stellaria longipes","laeta","VARIETY","Stellaria longipes var. laeta (Richardson) S.Watson","Stellaria longipes Goldie var. laeta (Richardson) S. Watson","(Richardson) S. Watson","CA","Coast area, Garibaldi Mts., Panorama Ridge","British Columbia","PRESENT",NA,"b542788f-0dc2-4a2b-b652-fceced449591",49.9541669990711,-123.014167,NA,NA,NA,NA,NA,NA,"1912-08-11T00:00:00",11,8,1912,5384625,5384620,"PRESERVED_SPECIMEN","ca.ubc","UBCVascular","V8205","s.n.","John Davidson","1912-01-01T00:00:00","CC0_1_0","University of British Columbia","John Davidson","","","2022-11-24T21:53:42.087Z","StillImage","COORDINATE_REPROJECTED;INSTITUTION_MATCH_NONE","Stellaria longipes","Stellaria longipes var. laeta","accepted",79203,"Stellaria longipes","Stellaria longipes"
"365",3968988728,"d8cd16ba-bb74-4420-821e-083f2bac17c2","KX678405","Plantae","Tracheophyta","Liliopsida","Asparagales","Asparagaceae","Streptopus","","","GENUS","Streptopus","Streptopus amplexifolius","","CA","British Columbia, Greater Vancouver Regional District, Cypress Provincial Park, Hollyburn Lake","","PRESENT",NA,"ada9d123-ddb4-467d-8891-806ea8d94230",49.380001,-123.190002,NA,NA,NA,NA,NA,NA,"2010-07-01T00:00:00",1,7,2010,7661685,NA,"PRESERVED_SPECIMEN","","","ERM286","","Erin R. Manton","","CC_BY_4_0","","E.R. Manton","","","2022-12-07T12:46:35.364Z","","COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;TAXON_MATCH_HIGHERRANK","Streptopus","","accepted",72380,"Streptopus","Streptopus"
"366",3818325783,"d8cd16ba-bb74-4420-821e-083f2bac17c2","KX678725","Plantae","Tracheophyta","Liliopsida","Asparagales","Asparagaceae","Streptopus","","","GENUS","Streptopus","Streptopus lanceolatus","","CA","British Columbia, Greater Vancouver Regional District, Cypress Provincial Park, Yew Lake trail","","PRESENT",NA,"ada9d123-ddb4-467d-8891-806ea8d94230",49.400002,-123.209999,NA,NA,NA,NA,NA,NA,"2010-07-01T00:00:00",1,7,2010,7661685,NA,"PRESERVED_SPECIMEN","","","ERM287","","Erin R. Manton","","CC_BY_4_0","","E.R. Manton","","","2022-12-07T12:46:39.065Z","","COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;TAXON_MATCH_HIGHERRANK","Streptopus","","accepted",72380,"Streptopus","Streptopus"
"367",1988189687,"07fd0d79-4883-435f-bba1-58fef110cd13","4D2948F1-D10F-6145-8A67-964090BD75F5","Plantae","Tracheophyta","Liliopsida","Liliales","Liliaceae","Streptopus","Streptopus amplexifolius","amplexifolius","VARIETY","Streptopus amplexifolius var. amplexifolius","Streptopus amplexifolius (L.) DC. var. amplexifolius","","CA","Greater Vancouver Regional District, Cypress Provincial Park, Hollyburn Lake","British Columbia","PRESENT",NA,"b542788f-0dc2-4a2b-b652-fceced449591",49.37608,-123.18502,NA,NA,NA,NA,NA,NA,"2010-07-01T00:00:00",1,7,2010,4270312,2752734,"PRESERVED_SPECIMEN","ca.ubc","UBCVascular","V236237","286","Erin R. Manton","2011-01-01T00:00:00","CC0_1_0","University of British Columbia","Erin R. Manton","","","2022-11-24T21:53:42.061Z","StillImage","INSTITUTION_MATCH_NONE","Streptopus amplexifolius","Streptopus amplexifolius var. amplexifolius","unaccepted",79273,"Streptopus amplexifolius","Streptopus amplexifolius"
"368",1423597169,"7adf20e0-c955-11de-95c0-b8a03c50a862","http://data.rbge.org.uk/living/20160564","Plantae","Tracheophyta","Liliopsida","Liliales","Liliaceae","Streptopus","Streptopus amplexifolius","","SPECIES","Streptopus amplexifolius (L.) DC.","Streptopus amplexifolius (L.) DC.","","CA","Dakota Bog (between Dakota Ridge & Mt Elphinstone)","British Columbia","PRESENT",NA,"98e934b0-5f31-11de-b67e-b8a03c50a862",49.484228,-123.5669,NA,NA,710,0,NA,NA,"2016-08-25T00:00:00",25,8,2016,2752734,2752734,"LIVING_SPECIMEN","E","E","20160564","7","","","CC_BY_NC_4_0","","Edinburgh, Howick Expedition to British Columbia (EHBC)","","","2022-12-09T18:48:05.056Z","","INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY","Streptopus amplexifolius","","accepted",79273,"Streptopus amplexifolius","Streptopus amplexifolius"
"369",3312577129,"bf2a4bf0-5f31-11de-b67e-b8a03c50a862","http://data.rbge.org.uk/herb/E01021502","Plantae","Tracheophyta","Liliopsida","Liliales","Liliaceae","Streptopus","Streptopus amplexifolius","","SPECIES","Streptopus amplexifolius (L.) DC.","Streptopus amplexifolius (L.) DC.","","CA","Dakota Bog (between Dakota Ridge & Mt Elphinstone)","British Columbia","PRESENT",NA,"98e934b0-5f31-11de-b67e-b8a03c50a862",49.572778,-123.59,NA,NA,710,0,NA,NA,"2016-08-25T00:00:00",25,8,2016,2752734,2752734,"PRESERVED_SPECIMEN","E","E","E01021502","7","","","CC_BY_NC_4_0","","Edinburgh, Howick Expedition to British Columbia (EHBC)","","","2022-12-09T19:30:00.539Z","","INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY","Streptopus amplexifolius","","accepted",79273,"Streptopus amplexifolius","Streptopus amplexifolius"
"370",1024640432,"0348540a-e644-4496-89d3-c257da9ad776","192789","Plantae","Tracheophyta","Polypodiopsida","Polypodiales","Blechnaceae","Struthiopteris","Struthiopteris spicant","","SPECIES","Blechnum spicant (L.) Roth","Blechnum spicant (Linnaeus) Roth","(Linnaeus) Roth","CA","Along Power Line Trail, at lower parking lot, Cypress Bowl Ski area, north of West Vancouver","British Columbia","PRESENT",NA,"ff7bd5db-b724-4932-b496-10ea298851f9",49.394283,-123.196972,500,NA,NA,NA,NA,NA,"1995-07-16T00:00:00",16,7,1995,7742948,5275365,"PRESERVED_SPECIMEN","Université de Montréal Biodiversity Centre","MT","MT00192789","8649","Brouillet, Luc","2014-05-27T00:00:00","CC0_1_0","Université de Montréal Biodiversity Centre","Straley, Gerald B.","","","2022-11-24T19:14:55.954Z","StillImage","DIFFERENT_OWNER_INSTITUTION","Struthiopteris spicant","","accepted",774894,"Struthiopteris spicant","Struthiopteris spicant"
"371",912137904,"cd6e21c8-9e8a-493a-8a76-fbf7862069e5","http://specimens.kew.org/herbarium/K000088950","Plantae","Tracheophyta","Pinopsida","Pinales","Cupressaceae","Thuja","Thuja plicata","","SPECIES","Thuja plicata Donn ex D.Don","Thuja plicata Donn ex D. Don","Donn ex D. Don","CA","","","PRESENT",NA,"061b4f20-f241-11da-a328-b8a03c50a862",49.68,-123.18,NA,NA,10,NA,NA,NA,"1966-06-30T00:00:00",30,6,1966,2684171,2684171,"PRESERVED_SPECIMEN","K","Herbarium","K000088950","7990","Farjon, A.","","CC_BY_4_0","","Rodin, R.J.","","","2022-11-25T10:36:56.742Z","StillImage","GEODETIC_DATUM_ASSUMED_WGS84;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY","Thuja plicata","","accepted",48252,"Thuja plicata","Thuja plicata"
"372",1988088194,"07fd0d79-4883-435f-bba1-58fef110cd13","DCDEB543-5F09-6346-8E0C-EEF7176F1C70","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Tonestus","Tonestus lyallii","","SPECIES","Tonestus lyallii (A.Gray) A.Nels.","Tonestus lyallii (A. Gray) A. Nelson","(A. Gray) A. Nelson","CA","Coast area, Garibaldi Park, Panorama Ridge","British Columbia","PRESENT",NA,"b542788f-0dc2-4a2b-b652-fceced449591",49.9541669990711,-123.014167,NA,NA,NA,NA,NA,NA,"1917-08-07T00:00:00",7,8,1917,3110281,3110281,"PRESERVED_SPECIMEN","ca.ubc","UBCVascular","V9066","s.n.","John Davidson","1917-01-01T00:00:00","CC0_1_0","University of British Columbia","John Davidson","","","2022-11-24T21:53:42.033Z","StillImage","COORDINATE_REPROJECTED;INSTITUTION_MATCH_NONE","Tonestus lyallii","","accepted",79371,"Tonestus lyallii","Tonestus lyallii"
"373",1988202989,"07fd0d79-4883-435f-bba1-58fef110cd13","3A6C6929-B23E-574C-833A-D9FE9A12E0EA","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Tonestus","Tonestus lyallii","","SPECIES","Tonestus lyallii (A.Gray) A.Nels.","Tonestus lyallii (A. Gray) A. Nelson","(A. Gray) A. Nelson","CA","Garibaldi, on Park [Panorama] Ridge","British Columbia","PRESENT",NA,"b542788f-0dc2-4a2b-b652-fceced449591",49.9541669990711,-123.014167,NA,NA,NA,NA,NA,NA,"1912-08-11T00:00:00",11,8,1912,3110281,3110281,"PRESERVED_SPECIMEN","ca.ubc","UBCVascular","V193132","s.n.","John Davidson","1912-01-01T00:00:00","CC0_1_0","University of British Columbia","John Davidson","","","2022-11-24T21:53:39.330Z","StillImage","COORDINATE_REPROJECTED;INSTITUTION_MATCH_NONE","Tonestus lyallii","","accepted",79371,"Tonestus lyallii","Tonestus lyallii"
"374",3351103300,"d8cd16ba-bb74-4420-821e-083f2bac17c2","KX677061","Plantae","Tracheophyta","Liliopsida","Liliales","Melanthiaceae","Toxicoscordion","Toxicoscordion venenosum","","SPECIES","Toxicoscordion venenosum (S.Watson) Rydb.","Toxicoscordion venenosum","","CA","British Columbia, Greater Vancouver Regional District, West Vancouver, Lighthouse Park","","PRESENT",NA,"ada9d123-ddb4-467d-8891-806ea8d94230",49.34,-123.260002,NA,NA,NA,NA,NA,NA,"2012-05-02T00:00:00",2,5,2012,2741783,2741783,"PRESERVED_SPECIMEN","","","ERM1188","","Erin R. Manton","","CC_BY_4_0","","E.R. Manton & A. van der Linde","","","2022-12-07T12:46:31.413Z","","COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84","Toxicoscordion venenosum","","accepted",81432,"Toxicoscordion venenosum venenosum","Toxicoscordion venenosum var. venenosum"
"375",438174072,"b5cdf794-8fa4-4a85-8b26-755d087bf531","http://coldb.mnhn.fr/catalognumber/mnhn/p/p01770669","Plantae","Tracheophyta","Liliopsida","Liliales","Melanthiaceae","Toxicoscordion","Toxicoscordion venenosum","","SPECIES","Zigadenus venenosus S.Watson","Zigadenus venenosus S.Watson","S.Watson","CA","","British Columbia / Colombie Britanique","PRESENT",NA,"2cd829bb-b713-433d-99cf-64bef11e5b3e",49.46667,-123.41666,NA,NA,NA,NA,NA,NA,"1956-05-16T00:00:00",16,5,1956,2741786,2741783,"PRESERVED_SPECIMEN","MNHN","P","P01770669","","","","CC_BY_4_0","","Calder, J.A.;Parmelee, J.A.;Taylor, R.L.","","","2022-12-07T17:47:14.849Z","StillImage","GEODETIC_DATUM_ASSUMED_WGS84;COLLECTION_MATCH_FUZZY","Toxicoscordion venenosum","","accepted",81432,"Toxicoscordion venenosum venenosum","Toxicoscordion venenosum var. venenosum"
"376",2866749709,"a92de2e1-647c-43f2-a8b7-ab1c1a6453dd","217a64b4-1197-4b5d-92cb-d109b4535652","Plantae","Tracheophyta","Liliopsida","Alismatales","Tofieldiaceae","Triantha","Triantha glutinosa","","SPECIES","Tofieldia glutinosa (Michx.) Pers.","Tofieldia glutinosa","(Michx.) Pers.","CA","Cypress Provincial Park","British Columbia","PRESENT",NA,"3124bdd8-b38c-46f0-b354-5e1d2c2cd9d2",49.383333,-123.25,NA,NA,NA,NA,NA,NA,"1995-09-03T00:00:00",3,9,1995,9145850,9206474,"PRESERVED_SPECIMEN","USCH","","USCH0064789","8761","","","CC0_1_0","","Straley, Gerald B.","","","2022-12-08T07:50:54.118Z","StillImage","GEODETIC_DATUM_ASSUMED_WGS84;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_NONE","Triantha glutinosa","","accepted",169913,"Triantha glutinosa","Triantha glutinosa"
"377",2866737707,"a92de2e1-647c-43f2-a8b7-ab1c1a6453dd","6966dcc4-102f-4422-9831-3dab4003d39a","Plantae","Tracheophyta","Liliopsida","Alismatales","Tofieldiaceae","Triantha","Triantha glutinosa","","SPECIES","Tofieldia glutinosa (Michx.) Pers.","Tofieldia glutinosa","(Michx.) Pers.","CA","Cypress Provincial Park","British Columbia","PRESENT",NA,"3124bdd8-b38c-46f0-b354-5e1d2c2cd9d2",49.4,-123.216667,NA,NA,NA,NA,NA,NA,"1989-08-06T00:00:00",6,8,1989,9145850,9206474,"PRESERVED_SPECIMEN","USCH","","USCH0064790","1633","","","CC0_1_0","","Wells, T.C.","","","2022-12-08T07:50:54.118Z","StillImage","GEODETIC_DATUM_ASSUMED_WGS84;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_NONE","Triantha glutinosa","","accepted",169913,"Triantha glutinosa","Triantha glutinosa"
"378",441853339,"8310f570-f762-11e1-a439-00145eb45e9a","","Plantae","Tracheophyta","Liliopsida","Alismatales","Tofieldiaceae","Triantha","Triantha glutinosa","","SPECIES","Tofieldia glutinosa (Michx.) Pers.","Tofieldia glutinosa","(Michx.) Pers.","CA","Cypress Provincial Park, Yew Lake.","British Columbia","PRESENT",NA,"06fcbbf0-0562-11d8-b851-b8a03c50a862",49.4,-123.2,NA,NA,970,0,NA,NA,"1989-08-06T00:00:00",6,8,1989,9145850,9206474,"PRESERVED_SPECIMEN","UWBM","Plants","175652","","","","CC0_1_0","","T. C. Wells","","","2022-11-25T06:55:52.597Z","","GEODETIC_DATUM_ASSUMED_WGS84;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH","Triantha glutinosa","","accepted",169913,"Triantha glutinosa","Triantha glutinosa"
"379",1423596515,"7adf20e0-c955-11de-95c0-b8a03c50a862","http://data.rbge.org.uk/living/20160572","Plantae","Tracheophyta","Liliopsida","Alismatales","Tofieldiaceae","Triantha","Triantha glutinosa","","SPECIES","Triantha glutinosa (Michx.) Baker","Triantha glutinosa (Michx.) Baker","","CA","Dakota Bog (between Dakota Ridge & Mt Elphinstone)","British Columbia","PRESENT",NA,"98e934b0-5f31-11de-b67e-b8a03c50a862",49.484211,-123.566944,NA,NA,710,0,NA,NA,"2016-08-25T00:00:00",25,8,2016,9206474,9206474,"LIVING_SPECIMEN","E","E","20160572","2","","","CC_BY_NC_4_0","","Edinburgh, Howick Expedition to British Columbia (EHBC)","","","2022-12-09T18:48:05.049Z","","INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY","Triantha glutinosa","","accepted",169913,"Triantha glutinosa","Triantha glutinosa"
"380",3312577906,"bf2a4bf0-5f31-11de-b67e-b8a03c50a862","http://data.rbge.org.uk/herb/E01021481","Plantae","Tracheophyta","Liliopsida","Alismatales","Tofieldiaceae","Triantha","Triantha glutinosa","","SPECIES","Triantha glutinosa (Michx.) Baker","Triantha glutinosa (Michx.) Baker","","CA","Dakota Bog (between Dakota Ridge & Mt Elphinstone)","British Columbia","PRESENT",NA,"98e934b0-5f31-11de-b67e-b8a03c50a862",49.571111,-123.594444,NA,NA,710,0,NA,NA,"2016-08-25T00:00:00",25,8,2016,9206474,9206474,"PRESERVED_SPECIMEN","E","E","E01021481","2","","","CC_BY_NC_4_0","","Edinburgh, Howick Expedition to British Columbia (EHBC)","","","2022-12-09T19:29:54.244Z","InteractiveResource","INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY","Triantha glutinosa","","accepted",169913,"Triantha glutinosa","Triantha glutinosa"
