scientificName,scientificNameAuthorship,commonName,kingdom,phylum,subphylum,superclass,class,subclass,superorder,order,suborder,infraorder,superfamily,family,subfamily,tribe,genus,species,variety,subspecies,hybrid,nameStatus,iNaturalistTaxonId,iNaturalistTaxonName,linkName,residencyStatus,FLAG,source_file,source_code,linkTaxonID,genus_species,commonName_rankings,provincial_status,Prov Status Review Date,bc_list,national_status,COSEWIC Date,SARA Schedule,SARA_status,SARA Date,match_pass,matched_on_source_field,matched_on_ranking_field,matched_value_source,matched_value_ranking,report_group,report_supergroup,report_detail
Cakile edentula ssp. edentula,Bigelow) Hook.,Eastern Searocket,Plantae,Tracheophyta,Angiospermae,NA,Magnoliopsida,NA,NA,Brassicales,NA,NA,NA,Brassicaceae,Brassicoideae,Brassiceae,Cakile,edentula,NA,edentula,NA,accepted,234668,Cakile edentula edentula,Cakile edentula,NA,NA,Howe_Sound_vascular_plants_reviewed.csv,SRC_VASCULAR_PLANTS,NA,Cakile edentula,American searocket,SNA,Apr 2019,Exotic,NA,NA,NA,NA,NA,PASS_1_EXACT_SCIENTIFICNAME,scientificName,taxonName,Cakile edentula ssp. edentula,Cakile edentula ssp. edentula,VASCULAR PLANTS,VASCULAR PLANTS,NA
Calamagrostis canadensis,(Michx.) P.Beauv.,canadian bluejoint,Plantae,Tracheophyta,Angiospermae,NA,Liliopsida,NA,NA,Poales,NA,NA,NA,Poaceae,Pooideae,Poeae,Calamagrostis,canadensis,NA,NA,NA,unaccepted,75925,Calamagrostis canadensis,Calamagrostis canadensis,NA,NA,Howe_Sound_vascular_plants_reviewed.csv,SRC_VASCULAR_PLANTS,NA,Calamagrostis canadensis,bluejoint reedgrass,S5,Feb 2020,Yellow,NA,NA,NA,NA,NA,PASS_4_GENUS_SPECIES_STRING,genus_species,genus_species,Calamagrostis canadensis,Calamagrostis canadensis,VASCULAR PLANTS,VASCULAR PLANTS,NA
Calamagrostis inexpansa,A.Gray,Northern Reedgrass,Plantae,Tracheophyta,Angiospermae,NA,Liliopsida,NA,NA,Poales,NA,NA,NA,Poaceae,Pooideae,Poeae,Calamagrostis,inexpansa,NA,NA,NA,unaccepted,140213,Calamagrostis inexpansa,Calamagrostis inexpansa,NA,NA,Howe_Sound_vascular_plants_reviewed.csv,SRC_VASCULAR_PLANTS,NA,Calamagrostis inexpansa,slimstem reedgrass,S5,Feb 2020,Yellow,NA,NA,NA,NA,NA,PASS_4_GENUS_SPECIES_STRING,genus_species,genus_species,Calamagrostis inexpansa,Calamagrostis inexpansa,VASCULAR PLANTS,VASCULAR PLANTS,NA
Calamagrostis purpurea,(Trin.) Trin.,Scandinavian Small-reed,Plantae,Tracheophyta,Angiospermae,NA,Liliopsida,NA,NA,Poales,NA,NA,NA,Poaceae,Pooideae,Poeae,Calamagrostis,purpurea,NA,NA,NA,unaccepted,467380,Calamagrostis purpurea,Calamagrostis purpurea,NA,NA,Howe_Sound_vascular_plants_reviewed.csv,SRC_VASCULAR_PLANTS,NA,Calamagrostis purpurea,bluejoint reedgrass,S5,Feb 2020,Yellow,NA,NA,NA,NA,NA,PASS_4_GENUS_SPECIES_STRING,genus_species,genus_species,Calamagrostis purpurea,Calamagrostis purpurea,VASCULAR PLANTS,VASCULAR PLANTS,NA
Callicarpa sp.,L.,Beautyberries,Plantae,Tracheophyta,Angiospermae,NA,Magnoliopsida,NA,NA,Lamiales,NA,NA,NA,Lamiaceae,Callicarpoideae,NA,Callicarpa,NA,NA,NA,NA,accepted,49195,Callicarpa,Callicarpa,NA,!,Howe_Sound_vascular_plants_reviewed.csv,SRC_VASCULAR_PLANTS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,VASCULAR PLANTS,VASCULAR PLANTS,NA
Callitriche heterophylla var. bolanderi,Pursh (Hegelm.) Calder & Roy L. Taylor,Large Water-starwort,Plantae,Tracheophyta,Angiospermae,NA,Magnoliopsida,NA,NA,Lamiales,NA,NA,NA,Plantaginaceae,NA,Callitricheae,Callitriche,heterophylla,bolanderi,NA,NA,accepted,60158,Callitriche heterophylla bolanderi,Callitriche heterophylla bolanderi,NA,NA,Howe_Sound_vascular_plants_reviewed.csv,SRC_VASCULAR_PLANTS,NA,Callitriche heterophylla,NA,S5,Apr 2019,Yellow,NA,NA,NA,NA,NA,PASS_4_GENUS_SPECIES_STRING,genus_species,genus_species,Callitriche heterophylla,Callitriche heterophylla,VASCULAR PLANTS,VASCULAR PLANTS,NA
Callitriche heterophylla var. heterophylla,Pursh,Northern Water-starwort,Plantae,Tracheophyta,Angiospermae,NA,Magnoliopsida,NA,NA,Lamiales,NA,NA,NA,Plantaginaceae,NA,Callitricheae,Callitriche,heterophylla,heterophylla,NA,NA,accepted,80499,Callitriche heterophylla heterophylla,Callitriche heterophylla heterophylla,NA,NA,Howe_Sound_vascular_plants_reviewed.csv,SRC_VASCULAR_PLANTS,NA,Callitriche heterophylla,annual agoseris,S5,Apr 2019,Yellow,NA,NA,NA,NA,NA,PASS_2_VARIETY_STRING,variety,variety,heterophylla,Agoseris heterophylla heterophylla,VASCULAR PLANTS,VASCULAR PLANTS,NA
Callitriche palustris,L.,Narrow-fruited Water-starwort,Plantae,Tracheophyta,Angiospermae,NA,Magnoliopsida,NA,NA,Lamiales,NA,NA,NA,Plantaginaceae,NA,Callitricheae,Callitriche,palustris,NA,NA,NA,accepted,75937,Callitriche palustris,Callitriche palustris,NA,NA,Howe_Sound_vascular_plants_reviewed.csv,SRC_VASCULAR_PLANTS,NA,Callitriche palustris,spring water-starwort,S5,Apr 2019,Yellow,NA,NA,NA,NA,NA,PASS_1_EXACT_SCIENTIFICNAME,scientificName,taxonName,Callitriche palustris,Callitriche palustris,VASCULAR PLANTS,VASCULAR PLANTS,NA
Callitriche stagnalis,Scop.,Pond water-starwort,Plantae,Tracheophyta,Angiospermae,NA,Magnoliopsida,NA,NA,Lamiales,NA,NA,NA,Plantaginaceae,NA,Callitricheae,Callitriche,stagnalis,NA,NA,NA,accepted,75938,Callitriche stagnalis,Callitriche stagnalis,NA,NA,Howe_Sound_vascular_plants_reviewed.csv,SRC_VASCULAR_PLANTS,NA,Callitriche stagnalis,pond water-starwort,SNA,Apr 2019,Exotic,NA,NA,NA,NA,NA,PASS_1_EXACT_SCIENTIFICNAME,scientificName,taxonName,Callitriche stagnalis,Callitriche stagnalis,VASCULAR PLANTS,VASCULAR PLANTS,NA
Callitropsis nootkatensis,(D.Don) Oerst.,Alaska yellow cedar,Plantae,Tracheophyta,NA,NA,Pinopsida,NA,NA,Pinales,NA,NA,NA,Cupressaceae,Cupressoideae,NA,Callitropsis,nootkatensis,NA,NA,NA,unaccepted,820904,Callitropsis nootkatensis,Callitropsis nootkatensis,NA,NA,Howe_Sound_vascular_plants_reviewed.csv,SRC_VASCULAR_PLANTS,NA,Callitropsis nootkatensis,yellow-cedar,S4,Apr 2019,Yellow,NA,NA,NA,NA,NA,PASS_1_EXACT_SCIENTIFICNAME,scientificName,taxonName,Callitropsis nootkatensis,Callitropsis nootkatensis,VASCULAR PLANTS,VASCULAR PLANTS,NA
Calluna vulgaris,(L.) Hull,common heather,Plantae,Tracheophyta,Angiospermae,NA,Magnoliopsida,NA,NA,Ericales,NA,NA,NA,Ericaceae,Ericoideae,Ericeae,Calluna,vulgaris,NA,NA,NA,accepted,119450,Calluna vulgaris,Calluna vulgaris,NA,NA,Howe_Sound_vascular_plants_reviewed.csv,SRC_VASCULAR_PLANTS,NA,Calluna vulgaris,common heather,SNA,Apr 2019,Exotic,NA,NA,NA,NA,NA,PASS_1_EXACT_SCIENTIFICNAME,scientificName,taxonName,Calluna vulgaris,Calluna vulgaris,VASCULAR PLANTS,VASCULAR PLANTS,NA
Caltha biflora,DC.,elkslip marsh-marigold,Plantae,Tracheophyta,Angiospermae,NA,Magnoliopsida,NA,NA,Ranunculales,NA,NA,NA,Ranunculaceae,Ranunculoideae,Caltheae,Caltha,biflora,NA,NA,NA,accepted,361461,Caltha biflora,Caltha biflora,NA,NA,Howe_Sound_vascular_plants_reviewed.csv,SRC_VASCULAR_PLANTS,NA,Caltha biflora,white mountain marsh-marigold,S5,Dec 2000,Yellow,NA,NA,NA,NA,NA,PASS_1_EXACT_SCIENTIFICNAME,scientificName,taxonName,Caltha biflora,Caltha biflora,VASCULAR PLANTS,VASCULAR PLANTS,NA
Caltha leptosepala,DC.,white marsh marigold,Plantae,Tracheophyta,Angiospermae,NA,Magnoliopsida,NA,NA,Ranunculales,NA,NA,NA,Ranunculaceae,Ranunculoideae,Caltheae,Caltha,leptosepala,NA,NA,NA,accepted,64445,Caltha leptosepala,Caltha leptosepala,NA,NA,Howe_Sound_vascular_plants_reviewed.csv,SRC_VASCULAR_PLANTS,NA,Caltha leptosepala,white mountain marsh-marigold,S5,Apr 2019,Yellow,NA,NA,NA,NA,NA,PASS_1_EXACT_SCIENTIFICNAME,scientificName,taxonName,Caltha leptosepala,Caltha leptosepala,VASCULAR PLANTS,VASCULAR PLANTS,NA
Calypso bulbosa var. occidentalis,(L.) Oakes,Western Fairy-slipper,Plantae,Tracheophyta,Angiospermae,NA,Liliopsida,NA,NA,Asparagales,NA,NA,NA,Orchidaceae,Epidendroideae,Epidendreae,Calypso,bulbosa,occidentalis,NA,NA,accepted,57724,Calypso bulbosa occidentalis,Calypso bulbosa occidentalis,NA,NA,Howe_Sound_vascular_plants_reviewed.csv,SRC_VASCULAR_PLANTS,NA,Calypso bulbosa,fairy-slipper,S5,Feb 2020,Yellow,NA,NA,NA,NA,NA,PASS_1_EXACT_SCIENTIFICNAME,scientificName,taxonName,Calypso bulbosa var. occidentalis,Calypso bulbosa var. occidentalis,VASCULAR PLANTS,VASCULAR PLANTS,NA
Calystegia sepium,(L.) R. Br.,hedge bindweed,Plantae,Tracheophyta,Angiospermae,NA,Magnoliopsida,NA,NA,Solanales,NA,NA,NA,Convolvulaceae,Convolvuloideae,Convolvuleae,Calystegia,sepium,NA,NA,NA,accepted,57481,Calystegia sepium,Calystegia sepium,NA,NA,Howe_Sound_vascular_plants_reviewed.csv,SRC_VASCULAR_PLANTS,NA,Calystegia sepium,NA,SNA,2019,Exotic,NA,NA,NA,NA,NA,MANUAL,NA,NA,NA,NA,VASCULAR PLANTS,VASCULAR PLANTS,NA
Calystegia silvatica ssp. silvatica,(Kit.) Griseb.,giant bindweed,Plantae,Tracheophyta,Angiospermae,NA,Magnoliopsida,NA,NA,Solanales,NA,NA,NA,Convolvulaceae,Convolvuloideae,Convolvuleae,Calystegia,silvatica,NA,silvatica,NA,accepted,234778,Calystegia silvatica silvatica,Calystegia silvatica,NA,NA,Howe_Sound_vascular_plants_reviewed.csv,SRC_VASCULAR_PLANTS,NA,Calystegia silvatica,shortstalk false bindweed,SNA,Apr 2019,Exotic,NA,NA,NA,NA,NA,PASS_1_EXACT_SCIENTIFICNAME,scientificName,taxonName,Calystegia silvatica ssp. silvatica,Calystegia silvatica ssp. silvatica,VASCULAR PLANTS,VASCULAR PLANTS,NA
Camassia leichtlinii ssp. suksdorfii,(Baker) S. Wats.,Suksdorf's Large Camas,Plantae,Tracheophyta,Angiospermae,NA,Liliopsida,NA,NA,Asparagales,NA,NA,NA,Asparagaceae,Agavoideae,NA,Camassia,leichtlinii,NA,suksdorfii,NA,accepted,79659,Camassia leichtlinii suksdorfii,Camassia leichtlinii suksdorfii,NA,NA,Howe_Sound_vascular_plants_reviewed.csv,SRC_VASCULAR_PLANTS,NA,Camassia leichtlinii,great camas,S4,Apr 2019,Yellow,NA,NA,NA,NA,NA,PASS_1_EXACT_SCIENTIFICNAME,scientificName,taxonName,Camassia leichtlinii ssp. suksdorfii,Camassia leichtlinii ssp. suksdorfii,VASCULAR PLANTS,VASCULAR PLANTS,NA
Camassia quamash,(Pursh) Greene,small camas,Plantae,Tracheophyta,Angiospermae,NA,Liliopsida,NA,NA,Asparagales,NA,NA,NA,Asparagaceae,Agavoideae,NA,Camassia,quamash,NA,NA,NA,accepted,62220,Camassia quamash,Camassia quamash,NA,NA,Howe_Sound_vascular_plants_reviewed.csv,SRC_VASCULAR_PLANTS,NA,Camassia quamash,NA,S4,2020,Yellow,NA,NA,NA,NA,NA,MANUAL,NA,NA,NA,NA,VASCULAR PLANTS,VASCULAR PLANTS,NA
Campanula alaskana,L.,Alaskan bellflower,Plantae,Tracheophyta,Angiospermae,NA,Magnoliopsida,NA,NA,Asterales,NA,NA,NA,Campanulaceae,Campanuloideae,NA,Campanula,alaskana,NA,NA,NA,accepted,967218,Campanula alaskana,Campanula alaskana,NA,!,Howe_Sound_vascular_plants_reviewed.csv,SRC_VASCULAR_PLANTS,NA,Campanula alaskana,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,VASCULAR PLANTS,VASCULAR PLANTS,NA
Campanula persicifolia,L.,Peach-leaved Bellflower,Plantae,Tracheophyta,Angiospermae,NA,Magnoliopsida,NA,NA,Asterales,NA,NA,NA,Campanulaceae,Campanuloideae,NA,Campanula,persicifolia,NA,NA,NA,accepted,159764,Campanula persicifolia,Campanula persicifolia,NA,NA,Howe_Sound_vascular_plants_reviewed.csv,SRC_VASCULAR_PLANTS,NA,Campanula persicifolia,peach-leaved bellflower,SNA,Apr 2019,Exotic,NA,NA,NA,NA,NA,PASS_1_EXACT_SCIENTIFICNAME,scientificName,taxonName,Campanula persicifolia,Campanula persicifolia,VASCULAR PLANTS,VASCULAR PLANTS,NA
Campanula rapunculoides,L.,Creeping Bellflower,Plantae,Tracheophyta,Angiospermae,NA,Magnoliopsida,NA,NA,Asterales,NA,NA,NA,Campanulaceae,Campanuloideae,NA,Campanula,rapunculoides,NA,NA,NA,accepted,85321,Campanula rapunculoides,Campanula rapunculoides,NA,NA,Howe_Sound_vascular_plants_reviewed.csv,SRC_VASCULAR_PLANTS,NA,Campanula rapunculoides,creeping bellflower,SNA,Apr 2019,Exotic,NA,NA,NA,NA,NA,PASS_1_EXACT_SCIENTIFICNAME,scientificName,taxonName,Campanula rapunculoides,Campanula rapunculoides,VASCULAR PLANTS,VASCULAR PLANTS,NA
Campanula rotundifolia complex,NA,Common Harebell,Plantae,Tracheophyta,Angiospermae,NA,Magnoliopsida,NA,NA,Asterales,NA,NA,NA,Campanulaceae,Campanuloideae,NA,Campanula,rotundifolia,NA,NA,NA,accepted,62312,Campanula rotundifolia,Campanula rotundifolia,NA,NA,Howe_Sound_vascular_plants_reviewed.csv,SRC_VASCULAR_PLANTS,NA,Campanula rotundifolia,common harebell,S5,Apr 2019,Yellow,NA,NA,NA,NA,NA,PASS_4_GENUS_SPECIES_STRING,genus_species,genus_species,Campanula rotundifolia,Campanula rotundifolia,VASCULAR PLANTS,VASCULAR PLANTS,NA
Canadanthus modestus,(Lindl.) G.L.Nesom,Great Northern Aster,Plantae,Tracheophyta,Angiospermae,NA,Magnoliopsida,NA,NA,Asterales,NA,NA,NA,Asteraceae,Asteroideae,Astereae,Canadanthus,modestus,NA,NA,NA,accepted,159806,Canadanthus modestus,Canadanthus modestus,NA,NA,Howe_Sound_vascular_plants_reviewed.csv,SRC_VASCULAR_PLANTS,NA,Canadanthus modestus,great northern aster,S5,Apr 2019,Yellow,NA,NA,NA,NA,NA,PASS_1_EXACT_SCIENTIFICNAME,scientificName,taxonName,Canadanthus modestus,Canadanthus modestus,VASCULAR PLANTS,VASCULAR PLANTS,NA
Capnoides sempervirens,(L.) Pers.,rock harlequin,Plantae,Tracheophyta,Angiospermae,NA,Magnoliopsida,NA,NA,Ranunculales,NA,NA,NA,Papaveraceae,Fumarioideae,Capnoideae,Capnoides,sempervirens,NA,NA,NA,accepted,204148,Capnoides sempervirens,Capnoides sempervirens,NA,NA,Howe_Sound_vascular_plants_reviewed.csv,SRC_VASCULAR_PLANTS,NA,Capnoides sempervirens,pink corydalis,S5,Apr 2019,Yellow,NA,NA,NA,NA,NA,PASS_1_EXACT_SCIENTIFICNAME,scientificName,taxonName,Capnoides sempervirens,Capnoides sempervirens,VASCULAR PLANTS,VASCULAR PLANTS,NA
Capsella bursa-pastoris,(L.) Medik.,shepherd's-purse,Plantae,Tracheophyta,Angiospermae,NA,Magnoliopsida,NA,NA,Brassicales,NA,NA,NA,Brassicaceae,Brassicoideae,Camelineae,Capsella,bursa-pastoris,NA,NA,NA,accepted,56121,Capsella bursa-pastoris,Capsella bursa-pastoris,NA,NA,Howe_Sound_vascular_plants_reviewed.csv,SRC_VASCULAR_PLANTS,NA,Capsella bursa-pastoris,shepherd's purse,SNA,Apr 2019,Exotic,NA,NA,NA,NA,NA,PASS_1_EXACT_SCIENTIFICNAME,scientificName,taxonName,Capsella bursa-pastoris,Capsella bursa-pastoris,VASCULAR PLANTS,VASCULAR PLANTS,NA
Cardamine breweri,S. Watson,Brewer's bittercress,Plantae,Tracheophyta,Angiospermae,NA,Magnoliopsida,NA,NA,Brassicales,NA,NA,NA,Brassicaceae,Brassicoideae,Cardamineae,Cardamine,breweri,NA,NA,NA,accepted,76000,Cardamine breweri,Cardamine breweri,NA,NA,Howe_Sound_vascular_plants_reviewed.csv,SRC_VASCULAR_PLANTS,NA,Cardamine breweri,Brewer's bittercress,S4S5,Apr 2019,Yellow,NA,NA,NA,NA,NA,PASS_1_EXACT_SCIENTIFICNAME,scientificName,taxonName,Cardamine breweri,Cardamine breweri,VASCULAR PLANTS,VASCULAR PLANTS,NA
Cardamine flexuosa,With.,wavy bittercress,Plantae,Tracheophyta,Angiospermae,NA,Magnoliopsida,NA,NA,Brassicales,NA,NA,NA,Brassicaceae,Brassicoideae,Cardamineae,Cardamine,flexuosa,NA,NA,NA,accepted,69636,Cardamine flexuosa,Cardamine flexuosa,NA,NA,Howe_Sound_vascular_plants_reviewed.csv,SRC_VASCULAR_PLANTS,NA,Cardamine flexuosa,wood bittercress,SNA,Apr 2019,Exotic,NA,NA,NA,NA,NA,PASS_1_EXACT_SCIENTIFICNAME,scientificName,taxonName,Cardamine flexuosa,Cardamine flexuosa,VASCULAR PLANTS,VASCULAR PLANTS,NA
Cardamine hirsuta,L.,hairy bittercress,Plantae,Tracheophyta,Angiospermae,NA,Magnoliopsida,NA,NA,Brassicales,NA,NA,NA,Brassicaceae,Brassicoideae,Cardamineae,Cardamine,hirsuta,NA,NA,NA,accepted,55829,Cardamine hirsuta,Cardamine hirsuta,NA,NA,Howe_Sound_vascular_plants_reviewed.csv,SRC_VASCULAR_PLANTS,NA,Cardamine hirsuta,hairy bittercress,SNA,Apr 2019,Exotic,NA,NA,NA,NA,NA,PASS_1_EXACT_SCIENTIFICNAME,scientificName,taxonName,Cardamine hirsuta,Cardamine hirsuta,VASCULAR PLANTS,VASCULAR PLANTS,NA
Cardamine oligosperma,Nutt.,little western bittercress,Plantae,Tracheophyta,Angiospermae,NA,Magnoliopsida,NA,NA,Brassicales,NA,NA,NA,Brassicaceae,Brassicoideae,Cardamineae,Cardamine,oligosperma,NA,NA,NA,accepted,52981,Cardamine oligosperma,Cardamine oligosperma,NA,NA,Howe_Sound_vascular_plants_reviewed.csv,SRC_VASCULAR_PLANTS,NA,Cardamine oligosperma,little western bittercress,S5,Apr 2019,Yellow,NA,NA,NA,NA,NA,PASS_1_EXACT_SCIENTIFICNAME,scientificName,taxonName,Cardamine oligosperma,Cardamine oligosperma,VASCULAR PLANTS,VASCULAR PLANTS,NA
Cardamine pensylvanica,Muhl. ex Willd,Pennsylvania Bittercress,Plantae,Tracheophyta,Angiospermae,NA,Magnoliopsida,NA,NA,Brassicales,NA,NA,NA,Brassicaceae,Brassicoideae,Cardamineae,Cardamine,pensylvanica,NA,NA,NA,accepted,76005,Cardamine pensylvanica,Cardamine pensylvanica,NA,NA,Howe_Sound_vascular_plants_reviewed.csv,SRC_VASCULAR_PLANTS,NA,Cardamine pensylvanica,Pennsylvanian bittercress,S5,Apr 2019,Yellow,NA,NA,NA,NA,NA,PASS_1_EXACT_SCIENTIFICNAME,scientificName,taxonName,Cardamine pensylvanica,Cardamine pensylvanica,VASCULAR PLANTS,VASCULAR PLANTS,NA
Cardamine umbellata,Greene,Siberian bittercress,Plantae,Tracheophyta,Angiospermae,NA,Magnoliopsida,NA,NA,Brassicales,NA,NA,NA,Brassicaceae,Brassicoideae,Cardamineae,Cardamine,umbellata,NA,NA,NA,accepted,359566,Cardamine umbellata,Cardamine umbellata,NA,NA,Howe_Sound_vascular_plants_reviewed.csv,SRC_VASCULAR_PLANTS,NA,Cardamine umbellata,umbel bittercress,S5,Apr 2019,Yellow,NA,NA,NA,NA,NA,PASS_1_EXACT_SCIENTIFICNAME,scientificName,taxonName,Cardamine umbellata,Cardamine umbellata,VASCULAR PLANTS,VASCULAR PLANTS,NA
Carex albonigra,Mack.,black-and-white sedge,Plantae,Tracheophyta,Angiospermae,NA,Liliopsida,NA,NA,Poales,NA,NA,NA,Cyperaceae,Cyperoideae,Cariceae,Carex,albonigra,NA,NA,NA,accepted,76009,Carex albonigra,Carex albonigra,NA,NA,Howe_Sound_vascular_plants_reviewed.csv,SRC_VASCULAR_PLANTS,NA,Carex albonigra,two-toned sedge,S5,Apr 2019,Yellow,NA,NA,NA,NA,NA,PASS_1_EXACT_SCIENTIFICNAME,scientificName,taxonName,Carex albonigra,Carex albonigra,VASCULAR PLANTS,VASCULAR PLANTS,NA
Carex aquatilis var. aquatilis,Wahlenb.,water sedge,Plantae,Tracheophyta,Angiospermae,NA,Liliopsida,NA,NA,Poales,NA,NA,NA,Cyperaceae,Cyperoideae,Cariceae,Carex,aquatilis,aquatilis,NA,NA,accepted,76013,Carex aquatilis aquatilis,Carex aquatilis aquatilis,NA,NA,Howe_Sound_vascular_plants_reviewed.csv,SRC_VASCULAR_PLANTS,NA,Carex aquatilis,water sedge,S5,Jul 2020,Yellow,NA,NA,NA,NA,NA,PASS_1_EXACT_SCIENTIFICNAME,scientificName,taxonName,Carex aquatilis var. aquatilis,Carex aquatilis var. aquatilis,VASCULAR PLANTS,VASCULAR PLANTS,NA
Carex aquatilis var. dives,(Holm) Kük.,Sitka sedge,Plantae,Tracheophyta,Angiospermae,NA,Liliopsida,NA,NA,Poales,NA,NA,NA,Cyperaceae,Cyperoideae,Cariceae,Carex,aquatilis,dives,NA,NA,accepted,80511,Carex aquatilis dives,Carex aquatilis dives,NA,NA,Howe_Sound_vascular_plants_reviewed.csv,SRC_VASCULAR_PLANTS,NA,Carex aquatilis,Sitka sedge,S5,Apr 2015,Yellow,NA,NA,NA,NA,NA,PASS_1_EXACT_SCIENTIFICNAME,scientificName,taxonName,Carex aquatilis var. dives,Carex aquatilis var. dives,VASCULAR PLANTS,VASCULAR PLANTS,NA
Carex arcta,Boott,northern clustered sedge,Plantae,Tracheophyta,Angiospermae,NA,Liliopsida,NA,NA,Poales,NA,NA,NA,Cyperaceae,Cyperoideae,Cariceae,Carex,arcta,NA,NA,NA,accepted,76014,Carex arcta,Carex arcta,NA,NA,Howe_Sound_vascular_plants_reviewed.csv,SRC_VASCULAR_PLANTS,NA,Carex arcta,northern clustered sedge,S5,Apr 2019,Yellow,NA,NA,NA,NA,NA,PASS_1_EXACT_SCIENTIFICNAME,scientificName,taxonName,Carex arcta,Carex arcta,VASCULAR PLANTS,VASCULAR PLANTS,NA
Carex aurea,Nutt.,golden sedge,Plantae,Tracheophyta,Angiospermae,NA,Liliopsida,NA,NA,Poales,NA,NA,NA,Cyperaceae,Cyperoideae,Cariceae,Carex,aurea,NA,NA,NA,accepted,76017,Carex aurea,Carex aurea,NA,NA,Howe_Sound_vascular_plants_reviewed.csv,SRC_VASCULAR_PLANTS,NA,Carex aurea,golden sedge,S5,Apr 2019,Yellow,NA,NA,NA,NA,NA,PASS_1_EXACT_SCIENTIFICNAME,scientificName,taxonName,Carex aurea,Carex aurea,VASCULAR PLANTS,VASCULAR PLANTS,NA
Carex bolanderi,Olney,Bolander's sedge,Plantae,Tracheophyta,Angiospermae,NA,Liliopsida,NA,NA,Poales,NA,NA,NA,Cyperaceae,Cyperoideae,Cariceae,Carex,bolanderi,NA,NA,NA,accepted,76018,Carex bolanderi,Carex bolanderi,NA,NA,Howe_Sound_vascular_plants_reviewed.csv,SRC_VASCULAR_PLANTS,NA,Carex bolanderi,Bolander's sedge,S5,Apr 2019,Yellow,NA,NA,NA,NA,NA,PASS_1_EXACT_SCIENTIFICNAME,scientificName,taxonName,Carex bolanderi,Carex bolanderi,VASCULAR PLANTS,VASCULAR PLANTS,NA
Carex brunnescens ssp. brunnescens,(Pers.) Poir.,brownish sedge,Plantae,Tracheophyta,Angiospermae,NA,Liliopsida,NA,NA,Poales,NA,NA,NA,Cyperaceae,Cyperoideae,Cariceae,Carex,brunnescens,NA,brunnescens,NA,accepted,234861,Carex brunnescens brunnescens,Carex brunnescens brunnescens,NA,NA,Howe_Sound_vascular_plants_reviewed.csv,SRC_VASCULAR_PLANTS,NA,Carex brunnescens,brownish sedge,S5,Apr 2019,Yellow,NA,NA,NA,NA,NA,PASS_1_EXACT_SCIENTIFICNAME,scientificName,taxonName,Carex brunnescens ssp. brunnescens,Carex brunnescens ssp. brunnescens,VASCULAR PLANTS,VASCULAR PLANTS,NA
Carex canescens,L.,hoary sedge,Plantae,Tracheophyta,Angiospermae,NA,Liliopsida,NA,NA,Poales,NA,NA,NA,Cyperaceae,Cyperoideae,Cariceae,Carex,canescens,NA,NA,NA,accepted,76023,Carex canescens,Carex canescens,NA,NA,Howe_Sound_vascular_plants_reviewed.csv,SRC_VASCULAR_PLANTS,NA,Carex canescens,NA,S5,2020,Yellow,NA,NA,NA,NA,NA,MANUAL,NA,NA,NA,NA,VASCULAR PLANTS,VASCULAR PLANTS,NA
Carex circinata,C.A. Mey.,Coiled Sedge,Plantae,Tracheophyta,Angiospermae,NA,Liliopsida,NA,NA,Poales,NA,NA,NA,Cyperaceae,Cyperoideae,Cariceae,Carex,circinata,NA,NA,NA,accepted,159912,Carex circinata,Carex circinata,NA,NA,Howe_Sound_vascular_plants_reviewed.csv,SRC_VASCULAR_PLANTS,NA,Carex circinata,coiled sedge,S5,Apr 2019,Yellow,NA,NA,NA,NA,NA,PASS_1_EXACT_SCIENTIFICNAME,scientificName,taxonName,Carex circinata,Carex circinata,VASCULAR PLANTS,VASCULAR PLANTS,NA
Carex deweyana var. deweyana,Schwein,Dewey's sedge,Plantae,Tracheophyta,Angiospermae,NA,Liliopsida,NA,NA,Poales,NA,NA,NA,Cyperaceae,Cyperoideae,Cariceae,Carex,deweyana,deweyana,NA,NA,accepted,239769,Carex deweyana deweyana,Carex deweyana,NA,NA,Howe_Sound_vascular_plants_reviewed.csv,SRC_VASCULAR_PLANTS,NA,Carex deweyana,Dewey's sedge,S5,Apr 2019,Yellow,NA,NA,NA,NA,NA,PASS_1_EXACT_SCIENTIFICNAME,scientificName,taxonName,Carex deweyana var. deweyana,Carex deweyana var. deweyana,VASCULAR PLANTS,VASCULAR PLANTS,NA
Carex echinata,Murray,star sedge,Plantae,Tracheophyta,Angiospermae,NA,Liliopsida,NA,NA,Poales,NA,NA,NA,Cyperaceae,Cyperoideae,Cariceae,Carex,echinata,NA,NA,NA,accepted,76035,Carex echinata,Carex echinata,NA,NA,Howe_Sound_vascular_plants_reviewed.csv,SRC_VASCULAR_PLANTS,NA,Carex echinata,NA,S5,2020,Yellow,NA,NA,NA,NA,NA,MANUAL,NA,NA,NA,NA,VASCULAR PLANTS,VASCULAR PLANTS,NA
