scientificName,scientificNameAuthorship,commonName,kingdom,phylum,subphylum,superclass,class,subclass,superorder,order,suborder,infraorder,superfamily,family,subfamily,tribe,genus,species,variety,subspecies,hybrid,nameStatus,iNaturalistTaxonId,iNaturalistTaxonName,linkName,residencyStatus,FLAG,source_file,source_code,linkTaxonID,genus_species,commonName_rankings,provincial_status,Prov Status Review Date,bc_list,national_status,COSEWIC Date,SARA Schedule,SARA_status,SARA Date,match_pass,matched_on_source_field,matched_on_ranking_field,matched_value_source,matched_value_ranking,report_group,report_supergroup,report_detail
Sphaerulina populicola,(Desm.) Verkley,NA,Fungi,Ascomycota,Pezizomycotina,NA,Dothideomycetes,Dothideomycetidae,NA,Mycosphaerellales,NA,NA,NA,Mycosphaerellaceae,NA,NA,Sphaerulina,populicola,NA,NA,NA,accepted,1020245,Sphaerulina populicola,Sphaerulina populicola,NA,NA,Howe_Sound_lichens_reviewed.csv,SRC_LICHENS,NA,Sphaerulina populicola,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,LICHENS,LICHENS,NA
Stenocybe clavata,Tibell,NA,Fungi,Ascomycota,Pezizomycotina,NA,Eurotiomycetes,Mycocaliciomycetidae,NA,Mycocaliciales,NA,NA,NA,Sphinctrinaceae,NA,NA,Stenocybe,clavata,NA,NA,NA,accepted,231546,Stenocybe clavata,Stenocybe clavata,NA,NA,Howe_Sound_lichens_reviewed.csv,SRC_LICHENS,NA,Stenocybe clavata,NA,S5,Feb 2020,Yellow,NA,NA,NA,NA,NA,PASS_1_EXACT_SCIENTIFICNAME,scientificName,taxonName,Stenocybe clavata,Stenocybe clavata,LICHENS,LICHENS,NA
Stereocaulon alpinum,Laurer ex Funck,Alpine Foam Lichen,Fungi,Ascomycota,Pezizomycotina,NA,Lecanoromycetes,Lecanoromycetidae,NA,Lecanorales,NA,NA,NA,Stereocaulaceae,NA,NA,Stereocaulon,alpinum,NA,NA,NA,accepted,231686,Stereocaulon alpinum,Stereocaulon alpinum,NA,NA,Howe_Sound_lichens_reviewed.csv,SRC_LICHENS,NA,Stereocaulon alpinum,alpine foam,S5,Apr 2019,Yellow,NA,NA,NA,NA,NA,PASS_1_EXACT_SCIENTIFICNAME,scientificName,taxonName,Stereocaulon alpinum,Stereocaulon alpinum,LICHENS,LICHENS,NA
Stereocaulon dactylophyllum,Flörke,Finger-scale Foam,Fungi,Ascomycota,Pezizomycotina,NA,Lecanoromycetes,Lecanoromycetidae,NA,Lecanorales,NA,NA,NA,Stereocaulaceae,NA,NA,Stereocaulon,dactylophyllum,NA,NA,NA,accepted,182570,Stereocaulon dactylophyllum,Stereocaulon dactylophyllum,NA,NA,Howe_Sound_lichens_reviewed.csv,SRC_LICHENS,NA,Stereocaulon dactylophyllum,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,LICHENS,LICHENS,NA
Stereocaulon glareosum,(Savicz) H. Magn.,Alpine Soil Foam Lichen,Fungi,Ascomycota,Pezizomycotina,NA,Lecanoromycetes,Lecanoromycetidae,NA,Lecanorales,NA,NA,NA,Stereocaulaceae,NA,NA,Stereocaulon,glareosum,NA,NA,NA,accepted,231696,Stereocaulon glareosum,Stereocaulon glareosum,NA,NA,Howe_Sound_lichens_reviewed.csv,SRC_LICHENS,NA,Stereocaulon glareosum,alpine soil foam,S4,Apr 2019,Yellow,NA,NA,NA,NA,NA,PASS_1_EXACT_SCIENTIFICNAME,scientificName,taxonName,Stereocaulon glareosum,Stereocaulon glareosum,LICHENS,LICHENS,NA
Stereocaulon intermedium,(Savicz) H. Magn.,Pacific Foam Lichen,Fungi,Ascomycota,Pezizomycotina,NA,Lecanoromycetes,Lecanoromycetidae,NA,Lecanorales,NA,NA,NA,Stereocaulaceae,NA,NA,Stereocaulon,intermedium,NA,NA,NA,accepted,231701,Stereocaulon intermedium,Stereocaulon intermedium,NA,NA,Howe_Sound_lichens_reviewed.csv,SRC_LICHENS,NA,Stereocaulon intermedium,Pacific brain foam,S5,Apr 2019,Yellow,NA,NA,NA,NA,NA,PASS_1_EXACT_SCIENTIFICNAME,scientificName,taxonName,Stereocaulon intermedium,Stereocaulon intermedium,LICHENS,LICHENS,NA
Stereocaulon myriocarpum,Th. Fr.,NA,Fungi,Ascomycota,Pezizomycotina,NA,Lecanoromycetes,Lecanoromycetidae,NA,Lecanorales,NA,NA,NA,Stereocaulaceae,NA,NA,Stereocaulon,myriocarpum,NA,NA,NA,accepted,231704,Stereocaulon myriocarpum,Stereocaulon myriocarpum,NA,NA,Howe_Sound_lichens_reviewed.csv,SRC_LICHENS,NA,Stereocaulon myriocarpum,NA,S3S4,Apr 2019,Yellow,NA,NA,NA,NA,NA,PASS_1_EXACT_SCIENTIFICNAME,scientificName,taxonName,Stereocaulon myriocarpum,Stereocaulon myriocarpum,LICHENS,LICHENS,NA
Stereocaulon paschale,(L.) Hoffm.,Easter Foam,Fungi,Ascomycota,Pezizomycotina,NA,Lecanoromycetes,Lecanoromycetidae,NA,Lecanorales,NA,NA,NA,Stereocaulaceae,NA,NA,Stereocaulon,paschale,NA,NA,NA,accepted,180488,Stereocaulon paschale,Stereocaulon paschale,NA,NA,Howe_Sound_lichens_reviewed.csv,SRC_LICHENS,NA,Stereocaulon paschale,cottontail foam,S5,Mar 2018,Yellow,NA,NA,NA,NA,NA,PASS_1_EXACT_SCIENTIFICNAME,scientificName,taxonName,Stereocaulon paschale,Stereocaulon paschale,LICHENS,LICHENS,NA
Stereocaulon rivulorum,H. Magn.,Snow Foam Lichen,Fungi,Ascomycota,Pezizomycotina,NA,Lecanoromycetes,Lecanoromycetidae,NA,Lecanorales,NA,NA,NA,Stereocaulaceae,NA,NA,Stereocaulon,rivulorum,NA,NA,NA,accepted,231708,Stereocaulon rivulorum,Stereocaulon rivulorum,NA,NA,Howe_Sound_lichens_reviewed.csv,SRC_LICHENS,NA,Stereocaulon rivulorum,snow foam,S4S5,Apr 2019,Yellow,NA,NA,NA,NA,NA,PASS_1_EXACT_SCIENTIFICNAME,scientificName,taxonName,Stereocaulon rivulorum,Stereocaulon rivulorum,LICHENS,LICHENS,NA
Stereocaulon sasakii,Zahlbr.,Sasak's Foam Lichen,Fungi,Ascomycota,Pezizomycotina,NA,Lecanoromycetes,Lecanoromycetidae,NA,Lecanorales,NA,NA,NA,Stereocaulaceae,NA,NA,Stereocaulon,sasakii,NA,NA,NA,accepted,231709,Stereocaulon sasakii,Stereocaulon sasakii,NA,NA,Howe_Sound_lichens_reviewed.csv,SRC_LICHENS,NA,Stereocaulon sasakii,NA,S4S5,Apr 2019,Yellow,NA,NA,NA,NA,NA,PASS_1_EXACT_SCIENTIFICNAME,scientificName,taxonName,Stereocaulon sasakii,Stereocaulon sasakii,LICHENS,LICHENS,NA
Stereocaulon spathuliferum,Vain.,Chalk Foam Lichen,Fungi,Ascomycota,Pezizomycotina,NA,Lecanoromycetes,Lecanoromycetidae,NA,Lecanorales,NA,NA,NA,Stereocaulaceae,NA,NA,Stereocaulon,spathuliferum,NA,NA,NA,accepted,179816,Stereocaulon spathuliferum,Stereocaulon spathuliferum,NA,NA,Howe_Sound_lichens_reviewed.csv,SRC_LICHENS,NA,Stereocaulon spathuliferum,chalk foam,S4,Apr 2019,Yellow,NA,NA,NA,NA,NA,PASS_1_EXACT_SCIENTIFICNAME,scientificName,taxonName,Stereocaulon spathuliferum,Stereocaulon spathuliferum,LICHENS,LICHENS,NA
Stereocaulon tomentosum,Fr.,Woolly Foam,Fungi,Ascomycota,Pezizomycotina,NA,Lecanoromycetes,Lecanoromycetidae,NA,Lecanorales,NA,NA,NA,Stereocaulaceae,NA,NA,Stereocaulon,tomentosum,NA,NA,NA,accepted,179804,Stereocaulon tomentosum,Stereocaulon tomentosum,NA,NA,Howe_Sound_lichens_reviewed.csv,SRC_LICHENS,NA,Stereocaulon tomentosum,eyed foam,S5,Mar 2018,Yellow,NA,NA,NA,NA,NA,PASS_1_EXACT_SCIENTIFICNAME,scientificName,taxonName,Stereocaulon tomentosum,Stereocaulon tomentosum,LICHENS,LICHENS,NA
Stereocaulon vesuvianum,Pers.,Variegated Foam Lichen,Fungi,Ascomycota,Pezizomycotina,NA,Lecanoromycetes,Lecanoromycetidae,NA,Lecanorales,NA,NA,NA,Stereocaulaceae,NA,NA,Stereocaulon,vesuvianum,NA,NA,NA,accepted,231714,Stereocaulon vesuvianum,Stereocaulon vesuvianum,NA,NA,Howe_Sound_lichens_reviewed.csv,SRC_LICHENS,NA,Stereocaulon vesuvianum,variegated foam,S4,Apr 2019,Yellow,NA,NA,NA,NA,NA,PASS_1_EXACT_SCIENTIFICNAME,scientificName,taxonName,Stereocaulon vesuvianum,Stereocaulon vesuvianum,LICHENS,LICHENS,NA
Sticta limbata,(Sm.) Ach.,Powdered Moon Lichen,Fungi,Ascomycota,Pezizomycotina,NA,Lecanoromycetes,Lecanoromycetidae,NA,Peltigerales,NA,NA,NA,Lobariaceae,NA,NA,Sticta,limbata,NA,NA,NA,accepted,117888,Sticta limbata,Sticta limbata,NA,NA,Howe_Sound_lichens_reviewed.csv,SRC_LICHENS,NA,Sticta limbata,silver-lined moon,S5,Apr 2019,Yellow,NA,NA,NA,NA,NA,PASS_1_EXACT_SCIENTIFICNAME,scientificName,taxonName,Sticta limbata,Sticta limbata,LICHENS,LICHENS,NA
Tephromela atra,(Huds.) Hafellner,Black-eye Lichen,Fungi,Ascomycota,Pezizomycotina,NA,Lecanoromycetes,Lecanoromycetidae,NA,Lecanorales,NA,NA,NA,Tephromelataceae,NA,NA,Tephromela,atra,NA,NA,NA,accepted,232383,Tephromela atra,Tephromela atra,NA,NA,Howe_Sound_lichens_reviewed.csv,SRC_LICHENS,NA,Tephromela atra,NA,S5,Feb 2020,Yellow,NA,NA,NA,NA,NA,PASS_1_EXACT_SCIENTIFICNAME,scientificName,taxonName,Tephromela atra,Tephromela atra,LICHENS,LICHENS,NA
Thamnolia vermicularis,(Sw.) Ach. ex Schaerer,Whiteworm Lichen,Fungi,Ascomycota,Pezizomycotina,NA,Lecanoromycetes,Ostropomycetidae,NA,Pertusariales,NA,NA,NA,Icmadophilaceae,NA,NA,Thamnolia,vermicularis,NA,NA,NA,accepted,1040929,Thamnolia vermicularis,Thamnolia vermicularis,NA,NA,Howe_Sound_lichens_reviewed.csv,SRC_LICHENS,NA,Thamnolia vermicularis,universal whiteworm,S5,Mar 2018,Yellow,NA,NA,NA,NA,NA,PASS_1_EXACT_SCIENTIFICNAME,scientificName,taxonName,Thamnolia vermicularis,Thamnolia vermicularis,LICHENS,LICHENS,NA
Thelotrema lepadinum,(Ach.) Ach.,Bark Barnacles,Fungi,Ascomycota,Pezizomycotina,NA,Lecanoromycetes,Ostropomycetidae,NA,Ostropales,NA,NA,NA,Graphidaceae,NA,NA,Thelotrema,lepadinum,NA,NA,NA,accepted,129667,Thelotrema lepadinum,Thelotrema lepadinum,NA,NA,Howe_Sound_lichens_reviewed.csv,SRC_LICHENS,NA,Thelotrema lepadinum,NA,S5,Feb 2020,Yellow,NA,NA,NA,NA,NA,PASS_1_EXACT_SCIENTIFICNAME,scientificName,taxonName,Thelotrema lepadinum,Thelotrema lepadinum,LICHENS,LICHENS,NA
Tholurna dissimilis,(Norman) Norman,Arboreal Urn Lichen,Fungi,Ascomycota,Pezizomycotina,NA,Lecanoromycetes,Lecanoromycetidae,NA,Caliciales,NA,NA,NA,Caliciaceae,NA,NA,Tholurna,dissimilis,NA,NA,NA,accepted,232575,Tholurna dissimilis,Tholurna dissimilis,NA,NA,Howe_Sound_lichens_reviewed.csv,SRC_LICHENS,NA,Tholurna dissimilis,arboreal bottle-collection,S3S4,Apr 2010,Yellow,NA,NA,NA,NA,NA,PASS_1_EXACT_SCIENTIFICNAME,scientificName,taxonName,Tholurna dissimilis,Tholurna dissimilis,LICHENS,LICHENS,NA
Tingiopsidium isidiatum,(Degel.) E. Dahl,Peppered Brownette Lichen,Fungi,Ascomycota,Pezizomycotina,NA,Lecanoromycetes,Lecanoromycetidae,NA,Peltigerales,NA,NA,NA,Koerberiaceae,NA,NA,Tingiopsidium,isidiatum,NA,NA,NA,unaccepted,1045659,Tingiopsidium isidiatum,Tingiopsidium isidiatum,NA,NA,Howe_Sound_lichens_reviewed.csv,SRC_LICHENS,NA,Tingiopsidium isidiatum,blind olivette,S4,Apr 2019,Yellow,NA,NA,NA,NA,NA,PASS_1_EXACT_SCIENTIFICNAME,scientificName,taxonName,Tingiopsidium isidiatum,Tingiopsidium isidiatum,LICHENS,LICHENS,NA
Trapelia corticola,Coppins & P. James,NA,Fungi,Ascomycota,Pezizomycotina,NA,Lecanoromycetes,Ostropomycetidae,NA,Trapeliales,NA,NA,NA,Trapeliaceae,NA,NA,Trapelia,corticola,NA,NA,NA,accepted,232787,Trapelia corticola,Trapelia corticola,NA,NA,Howe_Sound_lichens_reviewed.csv,SRC_LICHENS,NA,Trapelia corticola,NA,S5,Feb 2020,Yellow,NA,NA,NA,NA,NA,PASS_1_EXACT_SCIENTIFICNAME,scientificName,taxonName,Trapelia corticola,Trapelia corticola,LICHENS,LICHENS,NA
Trapeliopsis granulosa,(Hoffm.) Lumbsch,Granular Mottled-disk Lichen,Fungi,Ascomycota,Pezizomycotina,NA,Lecanoromycetes,Ostropomycetidae,NA,Trapeliales,NA,NA,NA,Trapeliaceae,NA,NA,Trapeliopsis,granulosa,NA,NA,NA,accepted,180430,Trapeliopsis granulosa,Trapeliopsis granulosa,NA,NA,Howe_Sound_lichens_reviewed.csv,SRC_LICHENS,NA,Trapeliopsis granulosa,NA,S5,Feb 2020,Yellow,NA,NA,NA,NA,NA,PASS_1_EXACT_SCIENTIFICNAME,scientificName,taxonName,Trapeliopsis granulosa,Trapeliopsis granulosa,LICHENS,LICHENS,NA
Trapeliopsis pseudogranulosa,Coppins & P. James,NA,Fungi,Ascomycota,Pezizomycotina,NA,Lecanoromycetes,Ostropomycetidae,NA,Trapeliales,NA,NA,NA,Trapeliaceae,NA,NA,Trapeliopsis,pseudogranulosa,NA,NA,NA,accepted,232795,Trapeliopsis pseudogranulosa,Trapeliopsis pseudogranulosa,NA,NA,Howe_Sound_lichens_reviewed.csv,SRC_LICHENS,NA,Trapeliopsis pseudogranulosa,NA,SU,Feb 2020,Unknown,NA,NA,NA,NA,NA,PASS_1_EXACT_SCIENTIFICNAME,scientificName,taxonName,Trapeliopsis pseudogranulosa,Trapeliopsis pseudogranulosa,LICHENS,LICHENS,NA
Trapeliopsis viridescens,(Schrader) Coppins & P. James,NA,Fungi,Ascomycota,Pezizomycotina,NA,Lecanoromycetes,Ostropomycetidae,NA,Trapeliales,NA,NA,NA,Trapeliaceae,NA,NA,Trapeliopsis,viridescens,NA,NA,NA,accepted,232797,Trapeliopsis viridescens,Trapeliopsis viridescens,NA,NA,Howe_Sound_lichens_reviewed.csv,SRC_LICHENS,NA,Trapeliopsis viridescens,NA,SU,Feb 2020,Unknown,NA,NA,NA,NA,NA,PASS_1_EXACT_SCIENTIFICNAME,scientificName,taxonName,Trapeliopsis viridescens,Trapeliopsis viridescens,LICHENS,LICHENS,NA
Tuckermanopsis chlorophylla,(Willd.) Hale,Powdered Wrinkle Lichen,Fungi,Ascomycota,Pezizomycotina,NA,Lecanoromycetes,Lecanoromycetidae,NA,Lecanorales,NA,NA,NA,Parmeliaceae,Parmelioideae,NA,Tuckermanopsis,chlorophylla,NA,NA,NA,accepted,1019557,Tuckermanopsis chlorophylla,Tuckermanopsis chlorophylla,NA,NA,Howe_Sound_lichens_reviewed.csv,SRC_LICHENS,NA,Tuckermanopsis chlorophylla,silver-lined wrinkle,S5,Mar 2018,Yellow,NA,NA,NA,NA,NA,PASS_4_GENUS_SPECIES_STRING,genus_species,genus_species,Tuckermanopsis chlorophylla,Tuckermanopsis chlorophylla,LICHENS,LICHENS,NA
Tuckermanopsis orbata,(Nyl.) M.J. Lai,variable wrinkle-lichen,Fungi,Ascomycota,Pezizomycotina,NA,Lecanoromycetes,Lecanoromycetidae,NA,Lecanorales,NA,NA,NA,Parmeliaceae,Parmelioideae,NA,Tuckermanopsis,orbata,NA,NA,NA,accepted,813868,Tuckermanopsis orbata,Tuckermanopsis orbata,NA,NA,Howe_Sound_lichens_reviewed.csv,SRC_LICHENS,NA,Tuckermanopsis orbata,NA,S5,2018,Yellow,NA,NA,NA,NA,NA,MANUAL,NA,NA,NA,NA,LICHENS,LICHENS,NA
Tuckermanopsis platyphylla,(Tuck.) Gyeln,Broad Wrinkle Lichen,Fungi,Ascomycota,Pezizomycotina,NA,Lecanoromycetes,Lecanoromycetidae,NA,Lecanorales,NA,NA,NA,Parmeliaceae,Parmelioideae,NA,Tuckermanopsis,platyphylla,NA,NA,NA,accepted,1019558,Tuckermanopsis platyphylla,Tuckermanopsis platyphylla,NA,NA,Howe_Sound_lichens_reviewed.csv,SRC_LICHENS,NA,Tuckermanopsis platyphylla,crinkled wrinkle,S5,Mar 2018,Yellow,NA,NA,NA,NA,NA,PASS_4_GENUS_SPECIES_STRING,genus_species,genus_species,Tuckermanopsis platyphylla,Tuckermanopsis platyphylla,LICHENS,LICHENS,NA
Tuckermanopsis subalpina,(Gyeln.) Hale,Arboreal Wrinkle Lichen,Fungi,Ascomycota,Pezizomycotina,NA,Lecanoromycetes,Lecanoromycetidae,NA,Lecanorales,NA,NA,NA,Parmeliaceae,Parmelioideae,NA,Tuckermanopsis,subalpina,NA,NA,NA,unaccepted,1019562,Tuckermanopsis subalpina,Tuckermannopsis subalpina,NA,NA,Howe_Sound_lichens_reviewed.csv,SRC_LICHENS,NA,Tuckermanopsis subalpina,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,LICHENS,LICHENS,NA
Umbilicaria angulata,Tuck.,Starry Rock Tripe,Fungi,Ascomycota,Pezizomycotina,NA,Lecanoromycetes,Umbilicariomycetidae,NA,Umbilicariales,NA,NA,NA,Umbilicariaceae,NA,NA,Umbilicaria,angulata,NA,NA,NA,accepted,182517,Umbilicaria angulata,Umbilicaria angulata,NA,NA,Howe_Sound_lichens_reviewed.csv,SRC_LICHENS,NA,Umbilicaria angulata,starred rocktripe,S4S5,Apr 2019,Yellow,NA,NA,NA,NA,NA,PASS_1_EXACT_SCIENTIFICNAME,scientificName,taxonName,Umbilicaria angulata,Umbilicaria angulata,LICHENS,LICHENS,NA
Umbilicaria cylindrica,(L.) Delise ex Duby,Fringed Rocktripe Lichen,Fungi,Ascomycota,Pezizomycotina,NA,Lecanoromycetes,Umbilicariomycetidae,NA,Umbilicariales,NA,NA,NA,Umbilicariaceae,NA,NA,Umbilicaria,cylindrica,NA,NA,NA,accepted,233242,Umbilicaria cylindrica,Umbilicaria cylindrica,NA,NA,Howe_Sound_lichens_reviewed.csv,SRC_LICHENS,NA,Umbilicaria cylindrica,flirting rocktripe,S5,Mar 2018,Yellow,NA,NA,NA,NA,NA,PASS_1_EXACT_SCIENTIFICNAME,scientificName,taxonName,Umbilicaria cylindrica,Umbilicaria cylindrica,LICHENS,LICHENS,NA
Umbilicaria deusta,(L.) Baumg.,peppered rock tripe,Fungi,Ascomycota,Pezizomycotina,NA,Lecanoromycetes,Umbilicariomycetidae,NA,Umbilicariales,NA,NA,NA,Umbilicariaceae,NA,NA,Umbilicaria,deusta,NA,NA,NA,accepted,182503,Umbilicaria deusta,Umbilicaria deusta,NA,NA,Howe_Sound_lichens_reviewed.csv,SRC_LICHENS,NA,Umbilicaria deusta,peppered rocktripe,S5,Apr 2019,Yellow,NA,NA,NA,NA,NA,PASS_1_EXACT_SCIENTIFICNAME,scientificName,taxonName,Umbilicaria deusta,Umbilicaria deusta,LICHENS,LICHENS,NA
Umbilicaria hyperborea,(Ach.) Hoffm.,Blistered Rock Tripe,Fungi,Ascomycota,Pezizomycotina,NA,Lecanoromycetes,Umbilicariomycetidae,NA,Umbilicariales,NA,NA,NA,Umbilicariaceae,NA,NA,Umbilicaria,hyperborea,NA,NA,NA,accepted,125052,Umbilicaria hyperborea,Umbilicaria hyperborea,NA,NA,Howe_Sound_lichens_reviewed.csv,SRC_LICHENS,NA,Umbilicaria hyperborea,blistered rocktripe,S5,Mar 2018,Yellow,NA,NA,NA,NA,NA,PASS_1_EXACT_SCIENTIFICNAME,scientificName,taxonName,Umbilicaria hyperborea,Umbilicaria hyperborea,LICHENS,LICHENS,NA
Umbilicaria phaea,Tuck.,Emery Rocktripe Lichen,Fungi,Ascomycota,Pezizomycotina,NA,Lecanoromycetes,Umbilicariomycetidae,NA,Umbilicariales,NA,NA,NA,Umbilicariaceae,NA,NA,Umbilicaria,phaea,NA,NA,NA,accepted,125055,Umbilicaria phaea,Umbilicaria phaea,NA,NA,Howe_Sound_lichens_reviewed.csv,SRC_LICHENS,NA,Umbilicaria phaea,emery rocktripe,S5,Apr 2019,Yellow,NA,NA,NA,NA,NA,PASS_1_EXACT_SCIENTIFICNAME,scientificName,taxonName,Umbilicaria phaea,Umbilicaria phaea,LICHENS,LICHENS,NA
Umbilicaria polyphylla,(L.) Baumg.,Petalled Rocktripe Lichen,Fungi,Ascomycota,Pezizomycotina,NA,Lecanoromycetes,Umbilicariomycetidae,NA,Umbilicariales,NA,NA,NA,Umbilicariaceae,NA,NA,Umbilicaria,polyphylla,NA,NA,NA,accepted,125058,Umbilicaria polyphylla,Umbilicaria polyphylla,NA,NA,Howe_Sound_lichens_reviewed.csv,SRC_LICHENS,NA,Umbilicaria polyphylla,petalled rocktripe,S5,Apr 2019,Yellow,NA,NA,NA,NA,NA,PASS_1_EXACT_SCIENTIFICNAME,scientificName,taxonName,Umbilicaria polyphylla,Umbilicaria polyphylla,LICHENS,LICHENS,NA
Umbilicaria polyrrhiza,(L.) Fr.,Ballpoint Rocktripe Lichen,Fungi,Ascomycota,Pezizomycotina,NA,Lecanoromycetes,Umbilicariomycetidae,NA,Umbilicariales,NA,NA,NA,Umbilicariaceae,NA,NA,Umbilicaria,polyrrhiza,NA,NA,NA,accepted,936572,Umbilicaria polyrrhiza,Umbilicaria polyrrhiza,NA,NA,Howe_Sound_lichens_reviewed.csv,SRC_LICHENS,NA,Umbilicaria polyrrhiza,ballpoint rocktripe,S4,Apr 2019,Yellow,NA,NA,NA,NA,NA,PASS_4_GENUS_SPECIES_STRING,genus_species,genus_species,Umbilicaria polyrrhiza,Umbilicaria polyrrhiza,LICHENS,LICHENS,NA
Umbilicaria proboscidea,(L.) Schrad.,Greater Salted Rocktripe Lichen,Fungi,Ascomycota,Pezizomycotina,NA,Lecanoromycetes,Umbilicariomycetidae,NA,Umbilicariales,NA,NA,NA,Umbilicariaceae,NA,NA,Umbilicaria,proboscidea,NA,NA,NA,accepted,233252,Umbilicaria proboscidea,Umbilicaria proboscidea,NA,NA,Howe_Sound_lichens_reviewed.csv,SRC_LICHENS,NA,Umbilicaria proboscidea,greater salted rocktripe,S5,Apr 2019,Yellow,NA,NA,NA,NA,NA,PASS_1_EXACT_SCIENTIFICNAME,scientificName,taxonName,Umbilicaria proboscidea,Umbilicaria proboscidea,LICHENS,LICHENS,NA
Umbilicaria torrefacta,(G. Weber) Ach,Punctured Rocktripe Lichen,Fungi,Ascomycota,Pezizomycotina,NA,Lecanoromycetes,Umbilicariomycetidae,NA,Umbilicariales,NA,NA,NA,Umbilicariaceae,NA,NA,Umbilicaria,torrefacta,NA,NA,NA,accepted,233255,Umbilicaria torrefacta,Umbilicaria torrefacta,NA,NA,Howe_Sound_lichens_reviewed.csv,SRC_LICHENS,NA,Umbilicaria torrefacta,perforated rocktripe,S5,Mar 2018,Yellow,NA,NA,NA,NA,NA,PASS_1_EXACT_SCIENTIFICNAME,scientificName,taxonName,Umbilicaria torrefacta,Umbilicaria torrefacta,LICHENS,LICHENS,NA
Usnea articulata,(L.) Hoffm.,string-of-sausage lichen,Fungi,Ascomycota,Pezizomycotina,NA,Lecanoromycetes,Lecanoromycetidae,NA,Lecanorales,NA,NA,NA,Parmeliaceae,Parmelioideae,NA,Usnea,articulata,NA,NA,NA,accepted,410737,Usnea articulata,Usnea articulata,NA,NA,Howe_Sound_lichens_reviewed.csv,SRC_LICHENS,NA,Usnea articulata,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,LICHENS,LICHENS,NA
Usnea dasopoga,Stirton,Fishbone Beard Lichen,Fungi,Ascomycota,Pezizomycotina,NA,Lecanoromycetes,Lecanoromycetidae,NA,Lecanorales,NA,NA,NA,Parmeliaceae,Parmelioideae,NA,Usnea,dasopoga,NA,NA,NA,accepted,532452,Usnea dasopoga,Usnea dasopoga,NA,NA,Howe_Sound_lichens_reviewed.csv,SRC_LICHENS,NA,Usnea dasopoga,herringbone beard,S5,Apr 2019,Yellow,NA,NA,NA,NA,NA,PASS_1_EXACT_SCIENTIFICNAME,scientificName,taxonName,Usnea dasopoga,Usnea dasopoga,LICHENS,LICHENS,NA
Usnea glabrescens,(Nyl. ex Vain.) Vain.,Spotted Beard Lichen,Fungi,Ascomycota,Pezizomycotina,NA,Lecanoromycetes,Lecanoromycetidae,NA,Lecanorales,NA,NA,NA,Parmeliaceae,Parmelioideae,NA,Usnea,glabrescens,NA,NA,NA,accepted,233313,Usnea glabrescens,Usnea glabrescens,NA,NA,Howe_Sound_lichens_reviewed.csv,SRC_LICHENS,NA,Usnea glabrescens,spotted beard,S4,Mar 2018,Yellow,NA,NA,NA,NA,NA,PASS_1_EXACT_SCIENTIFICNAME,scientificName,taxonName,Usnea glabrescens,Usnea glabrescens,LICHENS,LICHENS,NA
Usnea hirta,(L.) Weber ex F.H. Wigg.,Bristly Beard Lichen,Fungi,Ascomycota,Pezizomycotina,NA,Lecanoromycetes,Lecanoromycetidae,NA,Lecanorales,NA,NA,NA,Parmeliaceae,Parmelioideae,NA,Usnea,hirta,NA,NA,NA,accepted,182679,Usnea hirta,Usnea hirta,NA,NA,Howe_Sound_lichens_reviewed.csv,SRC_LICHENS,NA,Usnea hirta,sugar-frosted beard,S4,Apr 2019,Yellow,NA,NA,NA,NA,NA,PASS_1_EXACT_SCIENTIFICNAME,scientificName,taxonName,Usnea hirta,Usnea hirta,LICHENS,LICHENS,NA
Usnea longissima,Ach.,Methuselah's Beard Lichen,Fungi,Ascomycota,Pezizomycotina,NA,Lecanoromycetes,Lecanoromycetidae,NA,Lecanorales,NA,NA,NA,Parmeliaceae,Parmelioideae,NA,Usnea,longissima,NA,NA,NA,accepted,122681,Usnea longissima,Usnea longissima,NA,NA,Howe_Sound_lichens_reviewed.csv,SRC_LICHENS,NA,Usnea longissima,Methuselah's beard,S5,Apr 2019,Yellow,NA,NA,NA,NA,NA,PASS_1_EXACT_SCIENTIFICNAME,scientificName,taxonName,Usnea longissima,Usnea longissima,LICHENS,LICHENS,NA
Usnea quasirigida,(Ach.) Motyka,eyed beard,Fungi,Ascomycota,Pezizomycotina,NA,Lecanoromycetes,Lecanoromycetidae,NA,Lecanorales,NA,NA,NA,Parmeliaceae,Parmelioideae,NA,Usnea,quasirigida,NA,NA,NA,accepted,532729,Usnea quasirigida,Usnea quasirigida,NA,NA,Howe_Sound_lichens_reviewed.csv,SRC_LICHENS,NA,Usnea quasirigida,NA,SU,NA,Unknown,NA,NA,NA,NA,NA,PASS_1_EXACT_SCIENTIFICNAME,scientificName,taxonName,Usnea quasirigida,Usnea quasirigida,LICHENS,LICHENS,NA
