scientificName,scientificNameAuthorship,commonName,kingdom,phylum,subphylum,superclass,class,subclass,superorder,order,suborder,infraorder,superfamily,family,subfamily,tribe,genus,species,variety,subspecies,hybrid,nameStatus,iNaturalistTaxonId,iNaturalistTaxonName,linkName,residencyStatus,FLAG
Grimmia torquata,Hornsch. in Grev.,Twisted Grimmia,Plantae,Bryophyta,,,Bryopsida,,,Grimmiales,,,,Grimmiaceae,,,Grimmia,torquata,,,,accepted,163405,Grimmia torquata,Grimmia torquata,NA,
Frullania hattoriana,J. & G. Godfrey,,Plantae,Marchantiophyta,,,Jungermanniopsida,Jungermanniidae,,Porellales,,,,Frullaniaceae,,,Frullania,hattoriana,,,,accepted,453081,Frullania hattoriana,Frullania hattoriana,NA,
Scapania americana,K. Müll.,American Earwort,Plantae,Marchantiophyta,,,Jungermanniopsida,Jungermanniidae,,Jungermanniales,Cephaloziineae,,,Scapaniaceae,,,Scapania,americana,,,,accepted,168492,Scapania americana,Scapania americana,NA,
Bryum meesioides,Kindb. in Mac.,,Plantae,Bryophyta,,,Bryopsida,,,Bryales,,,,Bryaceae,,,Bryum,meesioides,,,,accepted,159546,Bryum meesioides,Bryum meesioides,NA,
Racomitrium brevipes,Kindb. in Mac.,,Plantae,Bryophyta,,,Bryopsida,,,Grimmiales,,,,Grimmiaceae,,,Racomitrium,brevipes,,,,accepted,167677,Racomitrium brevipes,Racomitrium brevipes,NA,
Anthoceros punctatus,L.,Dotted Hornwort,Plantae,Anthocerotophyta,,,Anthocerotopsida,Anthocerotidae,,Anthocerotales,,,,Anthocerotaceae,,,Anthoceros,punctatus,,,,accepted,158432,Anthoceros punctatus,Anthoceros punctatus,NA,
Blasia pusilla,L.,Common Kettlewort,Plantae,Marchantiophyta,,,Marchantiopsida,Blasiidae,,Blasiales,,,,Blasiaceae,,,Blasia,pusilla,,,,accepted,56441,Blasia pusilla,Blasia pusilla,NA,
Sphagnum palustre,L.,Prairie Peatmoss,Plantae,Bryophyta,,,Sphagnopsida,,,Sphagnales,,,,Sphagnaceae,,,Sphagnum,palustre,,,,accepted,169228,Sphagnum palustre,Sphagnum palustre,NA,
Sphagnum compactum,Lam. & DC.,Low Peatmoss,Plantae,Bryophyta,,,Sphagnopsida,,,Sphagnales,,,,Sphagnaceae,,,Sphagnum,compactum,,,,accepted,169207,Sphagnum compactum,Sphagnum compactum,NA,
Oligotrichum hercynicum,Lamarck & A.P.de Candolle,Hercynian Hair Moss,Plantae,Bryophyta,,,Polytrichopsida,,,Polytrichales,,,,Polytrichaceae,,,Oligotrichum,hercynicum,,,,accepted,165833,Oligotrichum hercynicum,Oligotrichum hercynicum,NA,
Ditrichum montanum,Leiberg,,Plantae,Bryophyta,,,Bryopsida,,,Dicranales,,,,Ditrichaceae,,,Ditrichum,montanum,,,,accepted,161970,Ditrichum montanum,Ditrichum montanum,NA,
Fissidens ventricosus,Lesq.,,Plantae,Bryophyta,,,Bryopsida,,,Dicranales,,,,Fissidentaceae,,,Fissidens,ventricosus,,,,accepted,163025,Fissidens ventricosus,Fissidens ventricosus,NA,
Metzgeria conjugata,Lindb.,Rock Veilwort,Plantae,Marchantiophyta,,,Jungermanniopsida,Metzgeriidae,,Metzgeriales,,,,Metzgeriaceae,,,Metzgeria,conjugata,,,,accepted,56451,Metzgeria conjugata,Metzgeria conjugata,NA,
Nardia insecta,Lindb.,Two-lobed Flapwort,Plantae,Marchantiophyta,,,Jungermanniopsida,Jungermanniidae,,Jungermanniales,Jungermanniineae,,,Gymnomitriaceae,,,Nardia,insecta,,,,accepted,165649,Nardia insecta,Nardia insecta,NA,
Philonotis capillaris,Lindb.,,Plantae,Bryophyta,,,Bryopsida,,,Bartramiales,,,,Bartramiaceae,,,Philonotis,capillaris,,,,accepted,123642,Philonotis capillaris,Philonotis capillaris,NA,
Sphagnum papillosum,Lindb.,Papillose Peatmoss,Plantae,Bryophyta,,,Sphagnopsida,,,Sphagnales,,,,Sphagnaceae,,,Sphagnum,papillosum,,,,accepted,143516,Sphagnum papillosum,Sphagnum papillosum,NA,
Fissidens pauperculus,M. Howe,Minute Pocket Moss,Plantae,Bryophyta,,,Bryopsida,,,Dicranales,,,,Fissidentaceae,,,Fissidens,pauperculus,,,,accepted,163017,Fissidens pauperculus,Fissidens pauperculus,NA,
Gyrothyra underwoodiana,M. Howe,,Plantae,Marchantiophyta,,,Jungermanniopsida,Jungermanniidae,,Jungermanniales,Jungermanniineae,,,Gyrothyraceae,,,Gyrothyra,underwoodiana,,,,accepted,163479,Gyrothyra underwoodiana,Gyrothyra underwoodiana,NA,
Polytrichum strictum,M+B89menzies ex Brid,Bog Haircap Moss,Plantae,Bryophyta,,,Polytrichopsida,,,Polytrichales,,,,Polytrichaceae,,,Polytrichum,strictum,,,,accepted,133206,Polytrichum strictum,Polytrichum strictum,NA,
Oligotrichum aligerum,Mitt,Small Hair Moss,Plantae,Bryophyta,,,Polytrichopsida,,,Polytrichales,,,,Polytrichaceae,,,Oligotrichum,aligerum,,,,accepted,165831,Oligotrichum aligerum,Oligotrichum aligerum,NA,
Dichelyma uncinatum,Mitt.,Dichelyma Moss,Plantae,Bryophyta,,,Bryopsida,,,Hypnales,,,,Fontinalaceae,,,Dichelyma,uncinatum,,,,accepted,161818,Dichelyma uncinatum,Dichelyma uncinatum,NA,
Orthotrichum consimile,Mitt.,,Plantae,Bryophyta,,,Bryopsida,,,Orthotrichales,,,,Orthotrichaceae,,,Orthotrichum,consimile,,,,accepted,165946,Orthotrichum consimile,Orthotrichum consimile,NA,
Scapania hians ssp. salishensis,N.,Salish Earwort,Plantae,Marchantiophyta,,,Jungermanniopsida,Jungermanniidae,,Jungermanniales,Cephaloziineae,,,Scapaniaceae,,,Scapania,hians,,salishensis,,accepted,238438,Scapania hians salishensis,Scapania hians salishensis,NA,
Lophocolea minor,Nees,Lesser Crestwort,Plantae,Marchantiophyta,,,Jungermanniopsida,Jungermanniidae,,Jungermanniales,Lophocoleineae,,,Lophocoleaceae,,,Lophocolea,minor,,,,accepted,164773,Lophocolea minor,Lophocolea minor,NA,
Sphagnum subsecundum,Nees,Orange Peatmoss,Plantae,Bryophyta,,,Sphagnopsida,,,Sphagnales,,,,Sphagnaceae,,,Sphagnum,subsecundum,,,,accepted,132799,Sphagnum subsecundum,Sphagnum subsecundum,NA,
Syntrichia montana,Nees,Intermediate Screw-moss,Plantae,Bryophyta,,,Bryopsida,,,Pottiales,,,,Pottiaceae,,,Syntrichia,montana,,,,accepted,169511,Syntrichia montana,Syntrichia montana,NA,
Grimmia leibergii,Paris,,Plantae,Bryophyta,,,Bryopsida,,,Grimmiales,,,,Grimmiaceae,,,Grimmia,leibergii,,,,accepted,163390,Grimmia leibergii,Grimmia leibergii,NA,
Dichodontium olympicum,Ren. & Card.,,Plantae,Bryophyta,,,Bryopsida,,,Dicranales,,,,Aongstroemiaceae,,,Dichodontium,olympicum,,,,accepted,161819,Dichodontium olympicum,Dichodontium olympicum,NA,
Dicranum howellii,Ren. & Card.,Howell's Dicranum Moss,Plantae,Bryophyta,,,Bryopsida,,,Dicranales,,,,Dicranaceae,,,Dicranum,howellii,,,,accepted,161860,Dicranum howellii,Dicranum howellii,NA,
Pseudoleskea stenophylla,Ren. & Card. in Röll,Narrow-leaved Leskea Moss,Plantae,Bryophyta,,,Bryopsida,,,Hypnales,,,,Leskeaceae,,,Pseudoleskea,stenophylla,,,,accepted,167501,Pseudoleskea stenophylla,Pseudoleskea stenophylla,NA,
Fontinalis howellii,Renauld & Cardot,,Plantae,Bryophyta,,,Bryopsida,,,Hypnales,,,,Fontinalaceae,,,Fontinalis,howellii,,,,accepted,547443,Fontinalis howellii,Fontinalis howellii,NA,
Hypnum dieckii,Renauld & Cardot,Dieck's hypnum moss,Plantae,Bryophyta,,,Bryopsida,,,Hypnales,,,,Hypnaceae,,,Hypnum,dieckii,,,,accepted,163994,Hypnum dieckii,Hypnum dieckii,NA,
Sphagnum girgensohnii,Russ.,Girgensohn's Peatmoss,Plantae,Bryophyta,,,Sphagnopsida,,,Sphagnales,,,,Sphagnaceae,,,Sphagnum,girgensohnii,,,,accepted,129775,Sphagnum girgensohnii,Sphagnum girgensohnii,NA,
Sphagnum warnstorfii,Russ.,Fen Peatmoss,Plantae,Bryophyta,,,Sphagnopsida,,,Sphagnales,,,,Sphagnaceae,,,Sphagnum,warnstorfii,,,,accepted,143509,Sphagnum warnstorfii,Sphagnum warnstorfii,NA,
Sphagnum subnitens,Russ. & Warnst. in Warnst.,Lustrous Bog-moss,Plantae,Bryophyta,,,Sphagnopsida,,,Sphagnales,,,,Sphagnaceae,,,Sphagnum,subnitens,,,,accepted,132808,Sphagnum subnitens,Sphagnum subnitens,NA,
Dicranum tauricum,Sapeh,Fragile Fork-moss,Plantae,Bryophyta,,,Bryopsida,,,Dicranales,,,,Dicranaceae,,,Dicranum,tauricum,,,,accepted,161872,Dicranum tauricum,Dicranum tauricum,NA,
Marsupella apiculata,Schiffner,Pointed Frostwort,Plantae,Marchantiophyta,,,Jungermanniopsida,Jungermanniidae,,Jungermanniales,Jungermanniineae,,,Gymnomitriaceae,,,Marsupella,apiculata,,,,accepted,1049043,Marsupella apiculata,Marsupella apiculata,NA,
Andreaea blyttii,Schimp.,Blytt's Rock Moss,Plantae,Bryophyta,,,Andreaeopsida,,,Andreaeales,,,,Andreaeaceae,,,Andreaea,blyttii,,,,accepted,158338,Andreaea blyttii,Andreaea blyttii,NA,
Mnium thomsonii,Schimp.,Thomson's Calcareous Moss,Plantae,Bryophyta,,,Bryopsida,,,Bryales,,,,Mniaceae,,,Mnium,thomsonii,,,,accepted,165492,Mnium thomsonii,Mnium thomsonii,NA,
Sphagnum lindbergii,Schimp.,Lindberg's Sphagnum,Plantae,Bryophyta,,,Sphagnopsida,,,Sphagnales,,,,Sphagnaceae,,,Sphagnum,lindbergii,,,,accepted,169217,Sphagnum lindbergii,Sphagnum lindbergii,NA,
Plagiothecium laetum,Schimp. in B.S.G,Bright Silk-moss,Plantae,Bryophyta,,,Bryopsida,,,Hypnales,,,,Plagiotheciaceae,,,Plagiothecium,laetum,,,,accepted,123563,Plagiothecium laetum,Plagiothecium laetum,NA,
Brachythecium erythrorrhizon var. erythrorrhizon,Schimp. in B.S.G.,,Plantae,Bryophyta,,,Bryopsida,,,Hypnales,,,,Brachytheciaceae,,,Brachythecium,erythrorrhizon,erythrorrhizon,,,accepted,239648,Brachythecium erythrorrhizon erythrorrhizon,Brachythecium erythrorrhizon,NA,
Sphagnum contortum,Schultz,Twisted Bog-moss,Plantae,Bryophyta,,,Sphagnopsida,,,Sphagnales,,,,Sphagnaceae,,,Sphagnum,contortum,,,,accepted,169208,Sphagnum contortum,Sphagnum contortum,NA,
Mnium lycopodioides,Schwägr.,Clubmoss Thyme Moss,Plantae,Bryophyta,,,Bryopsida,,,Bryales,,,,Mniaceae,,,Mnium,lycopodioides,,,,accepted,494580,Mnium lycopodioides,Mnium lycopodioides,NA,
Gymnostomum aeruginosum,Sm.,Verdigris Tufa-moss,Plantae,Bryophyta,,,Bryopsida,,,Pottiales,,,,Pottiaceae,,,Gymnostomum,aeruginosum,,,,accepted,163467,Gymnostomum aeruginosum,Gymnostomum aeruginosum,NA,
Bryum calobryoides,Spence,Beautiful Bryum,Plantae,Bryophyta,,,Bryopsida,,,Bryales,,,,Bryaceae,,,Bryum,calobryoides,,,,accepted,159522,Bryum calobryoides,Bryum calobryoides,NA,
Chandonanthus filiformis,Steph.,,Plantae,Marchantiophyta,,,Jungermanniopsida,Jungermanniidae,,Jungermanniales,Cephaloziineae,,,Anastrophyllaceae,,,Chandonanthus,filiformis,,,,accepted,160452,Chandonanthus filiformis,Chandonanthus filiformis,NA,
Nardia japonica,Steph.,Japanese Flapwort,Plantae,Marchantiophyta,,,Jungermanniopsida,Jungermanniidae,,Jungermanniales,Jungermanniineae,,,Gymnomitriaceae,,,Nardia,japonica,,,,accepted,165650,Nardia japonica,Nardia japonica,NA,
Porella roellii,Steph.,,Plantae,Marchantiophyta,,,Jungermanniopsida,Jungermanniidae,,Porellales,,,,Porellaceae,,,Porella,roellii,,,,accepted,123909,Porella roellii,Porella roellii,NA,
Radula obtusiloba ssp. polyclada,Steph.,,Plantae,Marchantiophyta,,,Jungermanniopsida,Jungermanniidae,,Porellales,,,,Radulaceae,,,Radula,obtusiloba,,polyclada,,accepted,238260,Radula obtusiloba polyclada,Radula obtusiloba polyclada,NA,
Calypogeia integristipula,Stephani,Meylan's Pouchwort,Plantae,Marchantiophyta,,,Jungermanniopsida,Jungermanniidae,,Jungermanniales,Jungermanniineae,,,Calypogeiaceae,,,Calypogeia,integristipula,,,,accepted,56486,Calypogeia integristipula,Calypogeia integristipula,NA,
Calypogeia azurea,Stotler & Crotz,Blue Pouchwort,Plantae,Marchantiophyta,,,Jungermanniopsida,Jungermanniidae,,Jungermanniales,Jungermanniineae,,,Calypogeiaceae,,,Calypogeia,azurea,,,,accepted,56482,Calypogeia azurea,Calypogeia azurea,NA,
Schljakovianthus quadrilobus,Stotler and Crandall-Stotler,Four-fingered Pawwort,Plantae,Marchantiophyta,,,Jungermanniopsida,Jungermanniidae,,Jungermanniales,Cephaloziineae,,,Anastrophyllaceae,,,Schljakovianthus,quadrilobus,,,,accepted,1122427,Schljakovianthus quadrilobus,Schljakovianthus quadrilobus,NA,
Campylopus flexuosus,Sull. & Lesq.,Rusty Swan-neck Moss,Plantae,Bryophyta,,,Bryopsida,,,Dicranales,,,,Leucobryaceae,,,Campylopus,flexuosus,,,,accepted,159788,Campylopus flexuosus,Campylopus flexuosus,NA,
Fontinalis neomexicana,Sull. & Lesq.,New Mexican fontinalis moss,Plantae,Bryophyta,,,Bryopsida,,,Hypnales,,,,Fontinalaceae,,,Fontinalis,neomexicana,,,,accepted,154130,Fontinalis neomexicana,Fontinalis neomexicana,NA,
Schistidium agassizii,Sull. & Lesq.,Water Grimmia,Plantae,Bryophyta,,,Bryopsida,,,Grimmiales,,,,Grimmiaceae,,,Schistidium,agassizii,,,,accepted,168564,Schistidium agassizii,Schistidium agassizii,NA,
Sphagnum mendocinum,Sull. & Lesq. in Sull.,Mendocino Peatmoss,Plantae,Bryophyta,,,Sphagnopsida,,,Sphagnales,,,,Sphagnaceae,,,Sphagnum,mendocinum,,,,accepted,169221,Sphagnum mendocinum,Sphagnum mendocinum,NA,
Antitrichia californica,Sull. in Lesq.,California antitrichia moss,Plantae,Bryophyta,,,Bryopsida,,,Hypnales,,,,Antitrichiaceae,,,Antitrichia,californica,,,,accepted,67846,Antitrichia californica,Antitrichia californica,NA,
Scapania uliginosa,Sw. Ex Lindenb.) Dum.,Marsh Earwort,Plantae,Marchantiophyta,,,Jungermanniopsida,Jungermanniidae,,Jungermanniales,Cephaloziineae,,,Scapaniaceae,,,Scapania,uliginosa,,,,accepted,168530,Scapania uliginosa,Scapania uliginosa,NA,
Conocephalum salebrosum,"Szweyk., Buczkowska & Odrzykoski",Snakewort,Plantae,Marchantiophyta,,,Marchantiopsida,Marchantiidae,,Marchantiales,,,,Conocephalaceae,,,Conocephalum,salebrosum,,,,accepted,61323,Conocephalum salebrosum,Conocephalum salebrosum,NA,
Dicranum fuscescens,Turn.,Dusky Fork-moss,Plantae,Bryophyta,,,Bryopsida,,,Dicranales,,,,Dicranaceae,,,Dicranum,fuscescens,,,,accepted,123177,Dicranum fuscescens,Dicranum fuscescens,NA,
Ulota megalospora,Vent. in Röll,,Plantae,Bryophyta,,,Bryopsida,,,Orthotrichales,,,,Orthotrichaceae,,,Ulota,megalospora,,,,accepted,170065,Ulota megalospora,Ulota megalospora,NA,
Sphagnum henryense,Warnst.,Henry's Peatmoss,Plantae,Bryophyta,,,Sphagnopsida,,,Sphagnales,,,,Sphagnaceae,,,Sphagnum,henryense,,,,accepted,169211,Sphagnum henryense,Sphagnum henryense,NA,
Sphagnum russowii,Warnst.,Russow's Peatmoss,Plantae,Bryophyta,,,Sphagnopsida,,,Sphagnales,,,,Sphagnaceae,,,Sphagnum,russowii,,,,accepted,155565,Sphagnum russowii,Sphagnum russowii,NA,
Sphagnum rubellum,Wils.,Red Peatmoss,Plantae,Bryophyta,,,Sphagnopsida,,,Sphagnales,,,,Sphagnaceae,,,Sphagnum,rubellum,,,,accepted,132815,Sphagnum rubellum,Sphagnum rubellum,NA,
Sphagnum fimbriatum,Wils. & Hook.,Fringed Bogmoss,Plantae,Bryophyta,,,Sphagnopsida,,,Sphagnales,,,,Sphagnaceae,,,Sphagnum,fimbriatum,,,,accepted,132823,Sphagnum fimbriatum,Sphagnum fimbriatum,NA,
Jungermannia pumila,With.,Dwarf Flapwort,Plantae,Marchantiophyta,,,Jungermanniopsida,Jungermanniidae,,Jungermanniales,Jungermanniineae,,,Jungermanniaceae,,,Jungermannia,pumila,,,,accepted,164307,Jungermannia pumila,Jungermannia pumila,NA,
Andreaea heinemannii,Hampe & Müll.Hal.,Heinemann's Andreaea Moss,Plantae,Bryophyta,,,Andreaeopsida,,,Andreaeales,,,,Andreaeaceae,,,Andreaea,heinemannii,,,,accepted,158340,Andreaea heinemannii,Andreaea heinemannii,NA,
Aongstroemia schreberiana,(Hedw.) Lindb.,Schreber's Forklet-moss,Plantae,Bryophyta,,,Bryopsida,,,Dicranales,,,,Aongstroemiaceae,,,Aongstroemia,schreberiana,,,,unaccepted,1578064,Aongstroemia schreberiana,Aongstroemia schreberiana,NA,
Arctoa blyttii,(Bruch & Schimp.) Kindb.,Blytt's Fork-moss,Plantae,Bryophyta,,,Bryopsida,,,Dicranales,,,,Rhabdoweisiaceae,,,Arctoa,blyttii,,,,unaccepted,1377455,Arctoa blyttii,Arctoa blyttii,NA,
Arctoa starkei,(Web. & Mohr) Loeske,Starke's Fork-moss,Plantae,Bryophyta,,,Bryopsida,,,Dicranales,,,,Rhabdoweisiaceae,,,Arctoa,starkei,,,,unaccepted,1377457,Arctoa starkei,Arctoa starkei,NA,
Brachytheciastrum leibergii,(Kindb.) Ignatov & Huttunen,Leiberg's Ragged Moss,Plantae,Bryophyta,,,Bryopsida,,,Hypnales,,,,Brachytheciaceae,,,Brachytheciastrum,leibergii,,,,unaccepted,1367549,Brachytheciastrum leibergii,Brachytheciastrum leibergii,NA,
Brachythecium asperrimum,(Mitt.) A.Jaeger,,Plantae,Bryophyta,,,Bryopsida,,,Hypnales,,,,Brachytheciaceae,,,Brachythecium,asperrimum,,,,accepted,67849,Brachythecium asperrimum,Brachythecium asperrimum,NA,
Brideliella wahlenbergii,(Bruch & Schimp.) Loeske,Wahlenberg's Spur Moss,Plantae,Bryophyta,,,Bryopsida,,,Dicranales,,,,Rhabdoweisiaceae,,,Brideliella,wahlenbergii,,,,unaccepted,1377452,Brideliella wahlenbergii,Brideliella wahlenbergii,NA,
Bucklandiella brevipes,(Cardot) Bednarek-Ochyra & Ochyra,,Plantae,Bryophyta,,,Bryopsida,,,Grimmiales,,,,Grimmiaceae,,,Bucklandiella,brevipes,,,,accepted,1613219,Bucklandiella brevipes,Bucklandiella brevipes,NA,
Bucklandiella occidentalis,(E.Lawton) Bednarek-Ochyra & Ochyra,,Plantae,Bryophyta,,,Bryopsida,,,Grimmiales,,,,Grimmiaceae,,,Bucklandiella,occidentalis,,,,accepted,1037535,Bucklandiella occidentalis,Bucklandiella occidentalis,NA,
Calcidicranella pacifica,(E.Lawton) Ochyra,,Plantae,Bryophyta,,,Bryopsida,,,Dicranales,,,,Aongstroemiaceae,,,Calcidicranella,pacifica,,,,unaccepted,1578070,Calcidicranella pacifica,Calcidicranella pacifica,NA,
Callicladium haldaneanum,(Grev.) H.A.Crum,Beautiful Branch Moss,Plantae,Bryophyta,,,Bryopsida,,,Hypnales,,,,Hypnaceae,,,Callicladium,haldaneanum,,,,unaccepted,159659,Callicladium haldaneanum,Callicladium haldaneanum,NA,
Calypogeia neesiana,(C.Massal. & Carestia) Müll.Frib.,Nees' Pouchwort,Plantae,Marchantiophyta,,,Jungermanniopsida,Jungermanniidae,,Jungermanniales,Jungermanniineae,,,Calypogeiaceae,,,Calypogeia,neesiana,,,,accepted,56488,Calypogeia neesiana,Calypogeia neesiana,NA,
Calypogeia sphagnicola,(Arnell & J.Perss.) Warnst.,Bog Pouchwort,Plantae,Marchantiophyta,,,Jungermanniopsida,Jungermanniidae,,Jungermanniales,Jungermanniineae,,,Calypogeiaceae,,,Calypogeia,sphagnicola,,,,accepted,159718,Calypogeia sphagnicola,Calypogeia sphagnicola,NA,
Campylopus fragilis,(Brid.) Bruch & Schimp.,Fragile Swan-neck Moss,Plantae,Bryophyta,,,Bryopsida,,,Dicranales,,,,Leucobryaceae,,,Campylopus,fragilis,,,,accepted,159789,Campylopus fragilis,Campylopus fragilis,NA,
Campylopus introflexus,(Hedw.) Brid.,Heath Star-moss,Plantae,Bryophyta,,,Bryopsida,,,Dicranales,,,,Leucobryaceae,,,Campylopus,introflexus,,,,accepted,130289,Campylopus introflexus,Campylopus introflexus,NA,
Cephalozia ambigua,C.Massal.,Snow Pincerwort,Plantae,Marchantiophyta,,,Jungermanniopsida,Jungermanniidae,,Jungermanniales,Cephaloziineae,,,Cephaloziaceae,,,Cephalozia,ambigua,,,,unaccepted,1417936,Cephalozia ambigua,Cephalozia ambigua,NA,
Cynodontium polycarpon,(Hedw.) Schimp.,,Plantae,Bryophyta,,,Bryopsida,,,Dicranales,,,,Rhabdoweisiaceae,,,Cynodontium,polycarpon,,,,accepted,161410,Cynodontium polycarpon,Cynodontium polycarpon,NA,
Dicranum condensatum,Hedw.,Condensed Dicranum Moss,Plantae,Bryophyta,,,Bryopsida,,,Dicranales,,,,Dicranaceae,,,Dicranum,condensatum,,,,accepted,161854,Dicranum condensatum,Dicranum condensatum,NA,
Diobelonella palustris,(Dicks.) Ochyra,Marsh Forklet Moss,Plantae,Bryophyta,,,Bryopsida,,,Dicranales,,,,Aongstroemiaceae,,,Diobelonella,palustris,,,,unaccepted,1131983,Diobelonella palustris,Diobelonella palustris,NA,
Ditrichum zonatum,(Brid.) Hampe,Alpine Ditrichum,Plantae,Bryophyta,,,Bryopsida,,,Dicranales,,,,Ditrichaceae,,,Ditrichum,zonatum,,,,accepted,161974,Ditrichum zonatum,Ditrichum zonatum,NA,
Epipterygium biauritum,(Hampe) Broth.,,Plantae,Bryophyta,,,Bryopsida,,,Bryales,,,,Mniaceae,,,Epipterygium,biauritum,,,,accepted,1458560,Epipterygium biauritum,Epipterygium biauritum,NA,
Eurhynchiastrum diversifolium,(Schleich. ex Hedw.) Ignatov & Huttunen,,Plantae,Bryophyta,,,Bryopsida,,,Hypnales,,,,Brachytheciaceae,,,Eurhynchiastrum,diversifolium,,,,accepted,1544827,Eurhynchiastrum diversifolium,Eurhynchiastrum diversifolium,NA,
Fissidens crispus,Mont.,Herzog's Pocket-moss,Plantae,Bryophyta,,,Bryopsida,,,Dicranales,,,,Fissidentaceae,,,Fissidens,crispus,,,,unaccepted,67883,Fissidens crispus,Fissidens crispus,NA,
Fissidens osmundioides,Hedw.,Osmund Fissidens Moss,Plantae,Bryophyta,,,Bryopsida,,,Dicranales,,,,Fissidentaceae,,,Fissidens,osmundioides,,,,unaccepted,163015,Fissidens osmundioides,Fissidens osmundioides,NA,
Fissidens viridulus,(Sw.) Wahlenb.,Green Pocket-moss,Plantae,Bryophyta,,,Bryopsida,,,Dicranales,,,,Fissidentaceae,,,Fissidens,viridulus,,,,accepted,401904,Fissidens viridulus,Fissidens viridulus,NA,
Frullania chilcootiensis,Stotler,,Plantae,Marchantiophyta,,,Jungermanniopsida,Jungermanniidae,,Porellales,,,,Frullaniaceae,,,Frullania,chilcootiensis,,,,accepted,163094,Frullania chilcootiensis,Frullania chilcootiensis,NA,
Fuscocephaloziopsis affinis,(Lindb. ex Steph.) Váňa & L.Söderstr.,Kindred Pincerwort,Plantae,Marchantiophyta,,,Jungermanniopsida,Jungermanniidae,,Jungermanniales,Cephaloziineae,,,Cephaloziaceae,,,Fuscocephaloziopsis,affinis,,,,accepted,1047921,Fuscocephaloziopsis affinis,Fuscocephaloziopsis affinis,NA,
Fuscocephaloziopsis albescens var. albescens,(Hook.) Váňa & L.Söderstr.,,Plantae,Marchantiophyta,,,Jungermanniopsida,Jungermanniidae,,Jungermanniales,Cephaloziineae,,,Cephaloziaceae,,,Fuscocephaloziopsis,albescens,albescens,,,accepted,1122442,Fuscocephaloziopsis albescens albescens,Fuscocephaloziopsis albescens,NA,
Fuscocephaloziopsis connivens,(Dicks.) Váňa & L.Söderstr.,Forcipated Pincerwort,Plantae,Marchantiophyta,,,Jungermanniopsida,Jungermanniidae,,Jungermanniales,Cephaloziineae,,,Cephaloziaceae,,,Fuscocephaloziopsis,connivens,,,,unaccepted,1020170,Fuscocephaloziopsis connivens,Fuscocephaloziopsis connivens,NA,
Fuscocephaloziopsis lunulifolia,(Dumort.) Váňa & L.Söderstr.,Moon-leaved Pincerwort,Plantae,Marchantiophyta,,,Jungermanniopsida,Jungermanniidae,,Jungermanniales,Cephaloziineae,,,Cephaloziaceae,,,Fuscocephaloziopsis,lunulifolia,,,,unaccepted,1020174,Fuscocephaloziopsis lunulifolia,Fuscocephaloziopsis lunulifolia,NA,
Fuscocephaloziopsis monticola,(J.B.Jack ex Gottsche & Rabenh.) Váňa & L.Söderstr.,,Plantae,Marchantiophyta,,,Jungermanniopsida,Jungermanniidae,,Jungermanniales,Cephaloziineae,,,Cephaloziaceae,,,Fuscocephaloziopsis,monticola,,,,unaccepted,1304944,Fuscocephaloziopsis monticola,Fuscocephaloziopsis monticola,NA,
Grimmia donniana,Sm.,Donn's Grimmia,Plantae,Bryophyta,,,Bryopsida,,,Grimmiales,,,,Grimmiaceae,,,Grimmia,donniana,,,,accepted,163382,Grimmia donniana,Grimmia donniana,NA,
Grimmia nivalis,(Hedw.) Lindb.,,Plantae,Bryophyta,,,Bryopsida,,,Grimmiales,,,,Grimmiaceae,,,Grimmia,nivalis,,,,accepted,1152922,Grimmia nivalis,Grimmia nivalis,NA,
Grimmia ramondii,(Lam.) Margad.,Spreading-leaved Grimmia,Plantae,Bryophyta,,,Bryopsida,,,Grimmiales,,,,Grimmiaceae,,,Grimmia,ramondii,,,,unaccepted,338191,Grimmia ramondii,Grimmia ramondii,NA,
Grimmia reflexidens,Müll.Hal.,,Plantae,Bryophyta,,,Bryopsida,,,Grimmiales,,,,Grimmiaceae,,,Grimmia,reflexidens,,,,unaccepted,163401,Grimmia reflexidens,Grimmia reflexidens,NA,
Gymnomitrion brevissimum,(Dumort.) Warnst.,Snow Rustwort,Plantae,Marchantiophyta,,,Jungermanniopsida,Jungermanniidae,,Jungermanniales,Jungermanniineae,,,Gymnomitriaceae,,,Gymnomitrion,brevissimum,,,,unaccepted,1417721,Gymnomitrion brevissimum,Gymnomitrion brevissimum,NA,
Gymnomitrion commutatum,(Limpr.) Schiffn.,,Plantae,Marchantiophyta,,,Jungermanniopsida,Jungermanniidae,,Jungermanniales,Jungermanniineae,,,Gymnomitriaceae,,,Gymnomitrion,commutatum,,,,unaccepted,1417719,Gymnomitrion commutatum,Gymnomitrion commutatum,NA,
Hamatocaulis vernicosus,(Mitt.) Hedenäs,Varnished Hook-moss,Plantae,Bryophyta,,,Bryopsida,,,Hypnales,,,,Scorpidiaceae,,,Hamatocaulis,vernicosus,,,,accepted,157503,Hamatocaulis vernicosus,Hamatocaulis vernicosus,NA,
Herzogiella striatella,(Brid.) Z.Iwats.,Muhlenbeck's Feather-moss,Plantae,Bryophyta,,,Bryopsida,,,Hypnales,,,,Plagiotheciaceae,,,Herzogiella,striatella,,,,accepted,163697,Herzogiella striatella,Herzogiella striatella,NA,
