scientificName,scientificNameAuthorship,commonName,kingdom,phylum,subphylum,superclass,class,subclass,superorder,order,suborder,infraorder,superfamily,family,subfamily,tribe,genus,species,variety,subspecies,hybrid,nameStatus,iNaturalistTaxonId,iNaturalistTaxonName,linkName,residencyStatus,FLAG
Trapelia corticola,Coppins & P. James,,Fungi,Ascomycota,Pezizomycotina,,Lecanoromycetes,Ostropomycetidae,,Trapeliales,,,,Trapeliaceae,,,Trapelia,corticola,,,,accepted,232787,Trapelia corticola,Trapelia corticola,NA,
Trapeliopsis granulosa,(Hoffm.) Lumbsch,Granular Mottled-disk Lichen,Fungi,Ascomycota,Pezizomycotina,,Lecanoromycetes,Ostropomycetidae,,Trapeliales,,,,Trapeliaceae,,,Trapeliopsis,granulosa,,,,accepted,180430,Trapeliopsis granulosa,Trapeliopsis granulosa,NA,
Trapeliopsis pseudogranulosa,Coppins & P. James,,Fungi,Ascomycota,Pezizomycotina,,Lecanoromycetes,Ostropomycetidae,,Trapeliales,,,,Trapeliaceae,,,Trapeliopsis,pseudogranulosa,,,,accepted,232795,Trapeliopsis pseudogranulosa,Trapeliopsis pseudogranulosa,NA,
Trapeliopsis viridescens,(Schrader) Coppins & P. James,,Fungi,Ascomycota,Pezizomycotina,,Lecanoromycetes,Ostropomycetidae,,Trapeliales,,,,Trapeliaceae,,,Trapeliopsis,viridescens,,,,accepted,232797,Trapeliopsis viridescens,Trapeliopsis viridescens,NA,
Tuckermanopsis chlorophylla,(Willd.) Hale,Powdered Wrinkle Lichen,Fungi,Ascomycota,Pezizomycotina,,Lecanoromycetes,Lecanoromycetidae,,Lecanorales,,,,Parmeliaceae,Parmelioideae,,Tuckermanopsis,chlorophylla,,,,accepted,1019557,Tuckermanopsis chlorophylla,Tuckermanopsis chlorophylla,NA,
Tuckermanopsis orbata,(Nyl.) M.J. Lai,variable wrinkle-lichen,Fungi,Ascomycota,Pezizomycotina,,Lecanoromycetes,Lecanoromycetidae,,Lecanorales,,,,Parmeliaceae,Parmelioideae,,Tuckermanopsis,orbata,,,,accepted,813868,Tuckermanopsis orbata,Tuckermanopsis orbata,NA,
Tuckermanopsis platyphylla,(Tuck.) Gyeln,Broad Wrinkle Lichen,Fungi,Ascomycota,Pezizomycotina,,Lecanoromycetes,Lecanoromycetidae,,Lecanorales,,,,Parmeliaceae,Parmelioideae,,Tuckermanopsis,platyphylla,,,,accepted,1019558,Tuckermanopsis platyphylla,Tuckermanopsis platyphylla,NA,
Tuckermanopsis subalpina,(Gyeln.) Hale,Arboreal Wrinkle Lichen,Fungi,Ascomycota,Pezizomycotina,,Lecanoromycetes,Lecanoromycetidae,,Lecanorales,,,,Parmeliaceae,Parmelioideae,,Tuckermanopsis,subalpina,,,,unaccepted,1019562,Tuckermanopsis subalpina,Tuckermannopsis subalpina,NA,
Umbilicaria angulata,Tuck.,Starry Rock Tripe,Fungi,Ascomycota,Pezizomycotina,,Lecanoromycetes,Umbilicariomycetidae,,Umbilicariales,,,,Umbilicariaceae,,,Umbilicaria,angulata,,,,accepted,182517,Umbilicaria angulata,Umbilicaria angulata,NA,
Umbilicaria cylindrica,(L.) Delise ex Duby,Fringed Rocktripe Lichen,Fungi,Ascomycota,Pezizomycotina,,Lecanoromycetes,Umbilicariomycetidae,,Umbilicariales,,,,Umbilicariaceae,,,Umbilicaria,cylindrica,,,,accepted,233242,Umbilicaria cylindrica,Umbilicaria cylindrica,NA,
Umbilicaria deusta,(L.) Baumg.,peppered rock tripe,Fungi,Ascomycota,Pezizomycotina,,Lecanoromycetes,Umbilicariomycetidae,,Umbilicariales,,,,Umbilicariaceae,,,Umbilicaria,deusta,,,,accepted,182503,Umbilicaria deusta,Umbilicaria deusta,NA,
Umbilicaria hyperborea,(Ach.) Hoffm.,Blistered Rock Tripe,Fungi,Ascomycota,Pezizomycotina,,Lecanoromycetes,Umbilicariomycetidae,,Umbilicariales,,,,Umbilicariaceae,,,Umbilicaria,hyperborea,,,,accepted,125052,Umbilicaria hyperborea,Umbilicaria hyperborea,NA,
Umbilicaria phaea,Tuck.,Emery Rocktripe Lichen,Fungi,Ascomycota,Pezizomycotina,,Lecanoromycetes,Umbilicariomycetidae,,Umbilicariales,,,,Umbilicariaceae,,,Umbilicaria,phaea,,,,accepted,125055,Umbilicaria phaea,Umbilicaria phaea,NA,
Umbilicaria polyphylla,(L.) Baumg.,Petalled Rocktripe Lichen,Fungi,Ascomycota,Pezizomycotina,,Lecanoromycetes,Umbilicariomycetidae,,Umbilicariales,,,,Umbilicariaceae,,,Umbilicaria,polyphylla,,,,accepted,125058,Umbilicaria polyphylla,Umbilicaria polyphylla,NA,
Umbilicaria polyrrhiza,(L.) Fr.,Ballpoint Rocktripe Lichen,Fungi,Ascomycota,Pezizomycotina,,Lecanoromycetes,Umbilicariomycetidae,,Umbilicariales,,,,Umbilicariaceae,,,Umbilicaria,polyrrhiza,,,,accepted,936572,Umbilicaria polyrrhiza,Umbilicaria polyrrhiza,NA,
Umbilicaria proboscidea,(L.) Schrad.,Greater Salted Rocktripe Lichen,Fungi,Ascomycota,Pezizomycotina,,Lecanoromycetes,Umbilicariomycetidae,,Umbilicariales,,,,Umbilicariaceae,,,Umbilicaria,proboscidea,,,,accepted,233252,Umbilicaria proboscidea,Umbilicaria proboscidea,NA,
Umbilicaria torrefacta,(G. Weber) Ach,Punctured Rocktripe Lichen,Fungi,Ascomycota,Pezizomycotina,,Lecanoromycetes,Umbilicariomycetidae,,Umbilicariales,,,,Umbilicariaceae,,,Umbilicaria,torrefacta,,,,accepted,233255,Umbilicaria torrefacta,Umbilicaria torrefacta,NA,
Usnea articulata,(L.) Hoffm.,string-of-sausage lichen,Fungi,Ascomycota,Pezizomycotina,,Lecanoromycetes,Lecanoromycetidae,,Lecanorales,,,,Parmeliaceae,Parmelioideae,,Usnea,articulata,,,,accepted,410737,Usnea articulata,Usnea articulata,NA,
Usnea dasopoga,Stirton,Fishbone Beard Lichen,Fungi,Ascomycota,Pezizomycotina,,Lecanoromycetes,Lecanoromycetidae,,Lecanorales,,,,Parmeliaceae,Parmelioideae,,Usnea,dasopoga,,,,accepted,532452,Usnea dasopoga,Usnea dasopoga,NA,
Usnea glabrescens,(Nyl. ex Vain.) Vain.,Spotted Beard Lichen,Fungi,Ascomycota,Pezizomycotina,,Lecanoromycetes,Lecanoromycetidae,,Lecanorales,,,,Parmeliaceae,Parmelioideae,,Usnea,glabrescens,,,,accepted,233313,Usnea glabrescens,Usnea glabrescens,NA,
Usnea hirta,(L.) Weber ex F.H. Wigg.,Bristly Beard Lichen,Fungi,Ascomycota,Pezizomycotina,,Lecanoromycetes,Lecanoromycetidae,,Lecanorales,,,,Parmeliaceae,Parmelioideae,,Usnea,hirta,,,,accepted,182679,Usnea hirta,Usnea hirta,NA,
Usnea longissima,Ach.,Methuselah's Beard Lichen,Fungi,Ascomycota,Pezizomycotina,,Lecanoromycetes,Lecanoromycetidae,,Lecanorales,,,,Parmeliaceae,Parmelioideae,,Usnea,longissima,,,,accepted,122681,Usnea longissima,Usnea longissima,NA,
Usnea quasirigida,(Ach.) Motyka,eyed beard,Fungi,Ascomycota,Pezizomycotina,,Lecanoromycetes,Lecanoromycetidae,,Lecanorales,,,,Parmeliaceae,Parmelioideae,,Usnea,quasirigida,,,,accepted,532729,Usnea quasirigida,Usnea quasirigida,NA,
Usnea scabrata,Nyl.,Straw Beard Lichen,Fungi,Ascomycota,Pezizomycotina,,Lecanoromycetes,Lecanoromycetidae,,Lecanorales,,,,Parmeliaceae,Parmelioideae,,Usnea,scabrata,,,,accepted,233334,Usnea scabrata,Usnea scabrata,NA,
Usnea silesiaca,Motyka,,Fungi,Ascomycota,Pezizomycotina,,Lecanoromycetes,Lecanoromycetidae,,Lecanorales,,,,Parmeliaceae,Parmelioideae,,Usnea,silesiaca,,,,accepted,532730,Usnea silesiaca,Usnea silesiaca,NA,
Usnea subfloridana,Stirt.,Boreal Beard Lichen,Fungi,Ascomycota,Pezizomycotina,,Lecanoromycetes,Lecanoromycetidae,,Lecanorales,,,,Parmeliaceae,Parmelioideae,,Usnea,subfloridana,,,,accepted,182682,Usnea subfloridana,Usnea subfloridana,NA,
Vahliella saubinetii,(Mont.) P.M. Jørg.,Pink-eyed Shingle Lichen,Fungi,Ascomycota,Pezizomycotina,,Lecanoromycetes,Lecanoromycetidae,,Peltigerales,,,,Vahliellaceae,,,Vahliella,saubinetii,,,,accepted,532458,Vahliella saubinetii,Vahliella saubinetii,NA,
Varicellaria rhodocarpa,(Körb.) Th. Fr.,,Fungi,Ascomycota,Pezizomycotina,,Lecanoromycetes,Ostropomycetidae,,Pertusariales,,,,Ochrolechiaceae,,,Varicellaria,rhodocarpa,,,,accepted,174776,Varicellaria rhodocarpa,Varicellaria rhodocarpa,NA,
Varicellaria velata,(Turner) Schmitt & Lumbsch,Rimmed Wart Lichen,Fungi,Ascomycota,Pezizomycotina,,Lecanoromycetes,Ostropomycetidae,,Pertusariales,,,,Ochrolechiaceae,,,Varicellaria,velata,,,,accepted,504617,Varicellaria velata,Varicellaria velata,NA,
Violella fucata,(Stirt.) T. Sprib.,,Fungi,Ascomycota,Pezizomycotina,,Lecanoromycetes,Lecanoromycetidae,,Lecanorales,,,,Tephromelataceae,,,Violella,fucata,,,,accepted,532525,Violella fucata,Violella fucata,NA,
Wahlenbergiella mucosa,(Wahlenb.) Gueidan & Thüs,,Fungi,Ascomycota,Pezizomycotina,,Eurotiomycetes,Chaetothyriomycetidae,,Verrucariales,,,,Verrucariaceae,,,Wahlenbergiella,mucosa,,,,accepted,345005,Wahlenbergiella mucosa,Wahlenbergiella mucosa,NA,
Xanthoparmelia cumberlandia,(Gyelnik) Hale.,Cumberland Rock Shield,Fungi,Ascomycota,Pezizomycotina,,Lecanoromycetes,Lecanoromycetidae,,Lecanorales,,,,Parmeliaceae,Parmelioideae,,Xanthoparmelia,cumberlandia,,,,accepted,123230,Xanthoparmelia cumberlandia,Xanthoparmelia cumberlandia,NA,
Xanthoparmelia mougeotii,(Schaer. ex D. Dietr.) Hale,Mougeot's Rock-shield,Fungi,Ascomycota,Pezizomycotina,,Lecanoromycetes,Lecanoromycetidae,,Lecanorales,,,,Parmeliaceae,Parmelioideae,,Xanthoparmelia,mougeotii,,,,accepted,233712,Xanthoparmelia mougeotii,Xanthoparmelia mougeotii,NA,
Xanthoparmelia sp.,(Gyelnik) Hale.,rock shield lichens,Fungi,Ascomycota,Pezizomycotina,,Lecanoromycetes,Lecanoromycetidae,,Lecanorales,,,,Parmeliaceae,Parmelioideae,,Xanthoparmelia,,,,,accepted,60724,Xanthoparmelia,Xanthoparmelia,NA,
Xanthoparmelia taractica,(Kremp.) Hale,,Fungi,Ascomycota,Pezizomycotina,,Lecanoromycetes,Lecanoromycetidae,,Lecanorales,,,,Parmeliaceae,Parmelioideae,,Xanthoparmelia,taractica,,,,accepted,352846,Xanthoparmelia taractica,Xanthoparmelia taractica,NA,
Xanthoria parietina,(L.) Th. Fr.,Common Sunburst Lichen,Fungi,Ascomycota,Pezizomycotina,,Lecanoromycetes,Lecanoromycetidae,,Teloschistales,,,,Teloschistaceae,Xanthorioideae,,Xanthoria,parietina,,,,accepted,55576,Xanthoria parietina,Xanthoria parietina,NA,
