scientificName,scientificNameAuthorship,commonName,kingdom,phylum,subphylum,superclass,class,subclass,superorder,order,suborder,infraorder,superfamily,family,subfamily,tribe,genus,species,variety,subspecies,hybrid,nameStatus,iNaturalistTaxonId,iNaturalistTaxonName,linkName,residencyStatus,FLAG
Arnica parryi,A. Gray,nodding arnica,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Asterales,,,,Asteraceae,Asteroideae,Madieae,Arnica,parryi,,,,accepted,75578,Arnica parryi,Arnica parryi,NA,
Arnica rydbergii,Greene,Subalpine Arnica,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Asterales,,,,Asteraceae,Asteroideae,Madieae,Arnica,rydbergii,,,,accepted,153042,Arnica rydbergii,Arnica rydbergii,NA,
Artemisia norvegica ssp. saxatilis,Fr.,boreal sagewort,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Asterales,,,,Asteraceae,Asteroideae,Anthemideae,Artemisia,norvegica,,saxatilis,,accepted,79631,Artemisia norvegica saxatilis,Artemisia norvegica saxatilis,NA,
Artemisia vulgaris,L.,common mugwort,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Asterales,,,,Asteraceae,Asteroideae,Anthemideae,Artemisia,vulgaris,,,,accepted,52856,Artemisia vulgaris,Artemisia vulgaris,NA,
Arum italicum,Mill.,Italian arum,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Alismatales,,,,Araceae,Aroideae,Areae,Arum,italicum,,,,accepted,61168,Arum italicum,Arum italicum,NA,
Aruncus dioicus var. acuminatus,(Douglas ex Hook.) H.Hara,Common Goat's-beard,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Rosales,,,,Rosaceae,Amygdaloideae,Spiraeeae,Aruncus,dioicus,acuminatus,,,accepted,80381,Aruncus dioicus acuminatus,Aruncus dioicus acuminatus,NA,
Aruncus sylvester,Kostel. ex Maxim.,goatsbeard,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Rosales,,,,Rosaceae,Amygdaloideae,Spiraeeae,Aruncus,sylvester,,,,accepted,322372,Aruncus sylvester,Aruncus sylvester,NA,
Asarum caudatum,Lindl.,Western Wild Ginger,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Piperales,,,,Aristolochiaceae,Asaroideae,,Asarum,caudatum,,,,accepted,52858,Asarum caudatum,Asarum caudatum,NA,
Askellia pygmaea,(Ledeb.) W.A.Weber,Dwarf Alpine Hawk's-beard,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Asterales,,,,Asteraceae,Cichorioideae,Cichorieae,Askellia,pygmaea,,,,unaccepted,738531,Askellia pygmaea,Askellia pygmaea,NA,
Asparagus officinalis,L.,wild asparagus,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Asparagales,,,,Asparagaceae,Asparagoideae,,Asparagus,officinalis,,,,accepted,60265,Asparagus officinalis,Asparagus officinalis,NA,
Aspidotis densa,(Brack.) Lellinger,serpentine fern,Plantae,Tracheophyta,,,Polypodiopsida,Polypodiidae,,Polypodiales,Pteridineae,,,Pteridaceae,Cheilanthoideae,,Aspidotis,densa,,,,accepted,63868,Aspidotis densa,Aspidotis densa,NA,
Asplenium trichomanes,L.,maidenhair spleenwort,Plantae,Tracheophyta,,,Polypodiopsida,Polypodiidae,,Polypodiales,Aspleniinae,,,Aspleniaceae,,,Asplenium,trichomanes,,,,accepted,75609,Asplenium trichomanes,Asplenium trichomanes,NA,
Athyrium americanum,(Butters) Maxon,American Alpine Lady Fern,Plantae,Tracheophyta,,,Polypodiopsida,Polypodiidae,,Polypodiales,Aspleniinae,,,Athyriaceae,,,Athyrium,americanum,,,,unaccepted,117385,Athyrium americanum,Athyrium americanum,NA,
Athyrium filix-femina var. cyclosorum,Rupr.,western lady fern,Plantae,Tracheophyta,,,Polypodiopsida,Polypodiidae,,Polypodiales,Aspleniinae,,,Athyriaceae,,,Athyrium,filix-femina,cyclosorum,,,accepted,61002,Athyrium filix-femina cyclosorum,Athyrium filix-femina cyclosorum,NA,
Atocion armeria,(L.) Raf.,Sweet William Catchfly,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Caryophyllales,,,,Caryophyllaceae,Caryophylloideae,Sileneae,Atocion,armeria,,,,accepted,204246,Atocion armeria,Atocion armeria,NA,
Atriplex patula,L.,Common Orache,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Caryophyllales,,,,Amaranthaceae,Chenopodioideae,Atripliceae,Atriplex,patula,,,,accepted,60175,Atriplex patula,Atriplex patula,NA,
Atriplex prostrata,Moq.,Creeping Saltbush,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Caryophyllales,,,,Amaranthaceae,Chenopodioideae,Atripliceae,Atriplex,prostrata,,,,accepted,60176,Atriplex prostrata,Atriplex prostrata,NA,
Aucuba sp.,Thunb.,aucubas,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Garryales,,,,Garryaceae,,,Aucuba,,,,,accepted,56207,Aucuba,Aucuba,NA,!
Balsamorhiza deltoidea,Nutt.,deltoid balsamroot,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Asterales,,,,Asteraceae,Asteroideae,Heliantheae,Balsamorhiza,deltoidea,,,,accepted,70383,Balsamorhiza deltoidea,Balsamorhiza deltoidea,NA,
Barbarea orthoceras,Ledeb.,American yellowrocket,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Brassicales,,,,Brassicaceae,Brassicoideae,Cardamineae,Barbarea,orthoceras,,,,accepted,52976,Barbarea orthoceras,Barbarea orthoceras,NA,
Barbarea verna,(P. Mill.) Asch.,land cress,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Brassicales,,,,Brassicaceae,Brassicoideae,Cardamineae,Barbarea,verna,,,,accepted,71136,Barbarea verna,Barbarea verna,NA,
Barbarea vulgaris,W.T. Aiton,bitter wintercress,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Brassicales,,,,Brassicaceae,Brassicoideae,Cardamineae,Barbarea,vulgaris,,,,accepted,56126,Barbarea vulgaris,Barbarea vulgaris,NA,
Bellis perennis,L.,Lawn daisy,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Asterales,,,,Asteraceae,Asteroideae,Astereae,Bellis,perennis,,,,accepted,55563,Bellis perennis,Bellis perennis,NA,
Berberis × hortensis,NA,Hybrid Mahonia,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Ranunculales,,,,Berberidaceae,Berberidoideae,Berberideae,Berberis,,,,Berberis × hortensis,accepted,868721,Berberis × hortensis,Berberis × hortensis,NA,
Berberis aquifolium,Pursh,Oregon grape,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Ranunculales,,,,Berberidaceae,Berberidoideae,Berberideae,Berberis,aquifolium,,,,accepted,126887,Berberis aquifolium,Berberis aquifolium,NA,
Berberis darwinii,Hook.,Darwin's Barberry,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Ranunculales,,,,Berberidaceae,Berberidoideae,Berberideae,Berberis,darwinii,,,,accepted,75751,Berberis darwinii,Berberis darwinii,NA,
Berberis nervosa,Pursh,Cascade Oregon-grape,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Ranunculales,,,,Berberidaceae,Berberidoideae,Berberideae,Berberis,nervosa,,,,accepted,75756,Berberis nervosa,Berberis nervosa,NA,
Berberis thunbergii,DC.,Japanese barberry,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Ranunculales,,,,Berberidaceae,Berberidoideae,Berberideae,Berberis,thunbergii,,,,accepted,58727,Berberis thunbergii,Berberis thunbergii,NA,
Betula glandulosa,Michx.,dwarf resin birch,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Fagales,,,,Betulaceae,,,Betula,glandulosa,,,,accepted,75763,Betula glandulosa,Betula glandulosa,NA,
Betula occidentalis,Hook.,water birch,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Fagales,,,,Betulaceae,,,Betula,occidentalis,,,,accepted,75764,Betula occidentalis,Betula occidentalis,NA,
Betula papyrifera,Marshall,paper birch,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Fagales,,,,Betulaceae,,,Betula,papyrifera,,,,unaccepted,49883,Betula papyrifera,Betula papyrifera,NA,
Betula pendula,Roth,silver birch,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Fagales,,,,Betulaceae,,,Betula,pendula,,,,accepted,83992,Betula pendula,Betula pendula,NA,
Bidens amplissima,Greene,Vancouver Island beggarticks,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Asterales,,,,Asteraceae,Asteroideae,Coreopsideae,Bidens,amplissima,,,,accepted,159233,Bidens amplissima,Bidens amplissima,NA,
Bidens cernua,L.,Nodding Beggarticks,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Asterales,,,,Asteraceae,Asteroideae,Coreopsideae,Bidens,cernua,,,,accepted,75765,Bidens cernua,Bidens cernua,NA,
Bidens frondosa,L.,Devil's Beggarticks,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Asterales,,,,Asteraceae,Asteroideae,Coreopsideae,Bidens,frondosa,,,,accepted,51712,Bidens frondosa,Bidens frondosa,NA,
Bidens tripartita,L.,Three-parted Beggarticks,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Asterales,,,,Asteraceae,Asteroideae,Coreopsideae,Bidens,tripartita,,,,accepted,75767,Bidens tripartita,Bidens tripartita,NA,
Bistorta vivipara,(L.) Delarbre,alpine bistort,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Caryophyllales,,,,Polygonaceae,Polygonoideae,Persicarieae,Bistorta,vivipara,,,,unaccepted,130545,Bistorta vivipara,Bistorta vivipara,NA,
Boechera calderi,(G. A. Mulligan) Windham & Al-Shehbaz,Calder's rockcress,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Brassicales,,,,Brassicaceae,Brassicoideae,Boechereae,Boechera,calderi,,,,accepted,75780,Boechera calderi,Boechera calderi,NA,
Boechera lyallii,(S. Watson) Dorn,Lyall's rockcress,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Brassicales,,,,Brassicaceae,Brassicoideae,Boechereae,Boechera,lyallii,,,,accepted,75799,Boechera lyallii,Boechera lyallii,NA,
Boechera stricta,(Graham) Al-Shehbaz,drummond's rockcress,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Brassicales,,,,Brassicaceae,Brassicoideae,Boechereae,Boechera,stricta,,,,accepted,75824,Boechera stricta,Boechera stricta,NA,
Bolboschoenus fluviatilis,(Torr.) Soják,river bulrush,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Poales,,,,Cyperaceae,Cyperoideae,Bolboschoeneae,Bolboschoenus,fluviatilis,,,,accepted,64228,Bolboschoenus fluviatilis,Bolboschoenus fluviatilis,NA,
Bolboschoenus maritimus var. paludosus,(L.) Palla (A. Nelson),saltmarsh bulrush,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Poales,,,,Cyperaceae,Cyperoideae,Bolboschoeneae,Bolboschoenus,maritimus,paludosus,,,accepted,79646,Bolboschoenus maritimus paludosus,Bolboschoenus maritimus paludosus,NA,
Borago officinalis,L.,Borage,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Boraginales,,,,Boraginaceae,Boraginoideae,Boragineae,Borago,officinalis,,,,accepted,52287,Borago officinalis,Borago officinalis,NA,
Botrychium lanceolatum,(S.G.Gmel.) Ångstr.,lanceleaf moonwort,Plantae,Tracheophyta,,,Polypodiopsida,Ophioglossidae,,Ophioglossales,,,,Ophioglossaceae,Botrychioideae,,Botrychium,lanceolatum,,,,unaccepted,82554,Botrychium lanceolatum,Botrychium lanceolatum,NA,
Botrychium lunaria,(L.) Sw.,moonwort,Plantae,Tracheophyta,,,Polypodiopsida,Ophioglossidae,,Ophioglossales,,,,Ophioglossaceae,Botrychioideae,,,,,,,unknown,,,Botrychium lunaria,NA,!
Botrychium neolunaria,Stensvold & Farrar,American moonwort,Plantae,Tracheophyta,,,Polypodiopsida,Ophioglossidae,,Ophioglossales,,,,Ophioglossaceae,Botrychioideae,,Botrychium,neolunaria,,,,accepted,502412,Botrychium neolunaria,Botrychium neolunaria,NA,
Botrychium simplex var. compositum,E.Hitchc.,least moonwort,Plantae,Tracheophyta,,,Polypodiopsida,Ophioglossidae,,Ophioglossales,,,,Ophioglossaceae,Botrychioideae,,Botrychium,simplex,compositum,,,accepted,80482,Botrychium simplex simplex,Botrychium simplex,NA,
Botrychium sp.,Sw.,moonworts,Plantae,Tracheophyta,,,Polypodiopsida,Ophioglossidae,,Ophioglossales,,,,Ophioglossaceae,Botrychioideae,,Botrychium,,,,,accepted,55327,Botrychium,Botrychium,NA,!
Botrychium spathulatum,W.H. Wagner,spathulate moonwort,Plantae,Tracheophyta,,,Polypodiopsida,Ophioglossidae,,Ophioglossales,,,,Ophioglossaceae,Botrychioideae,,Botrychium,spathulatum,,,,accepted,159341,Botrychium spathulatum,Botrychium spathulatum,NA,
Botrypus virginianus,(L.) Michx.,rattlesnake fern,Plantae,Tracheophyta,,,Polypodiopsida,Ophioglossidae,,Ophioglossales,,,,Ophioglossaceae,Botrychioideae,,Botrypus,virginianus,,,,unaccepted,75855,Botrypus virginianus,Botrypus virginianus,NA,
Boykinia occidentalis,Torr. & A. Gray,coastal brookfoam,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Saxifragales,,,,Saxifragaceae,,Boykinieae,Boykinia,occidentalis,,,,accepted,68213,Boykinia occidentalis,Boykinia occidentalis,NA,
Brasenia schreberi,J.F. Gmel.,Watershield,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Nymphaeales,,,,Cabombaceae,,,Brasenia,schreberi,,,,accepted,75867,Brasenia schreberi,Brasenia schreberi,NA,
Brassica napus,L.,rapeseed,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Brassicales,,,,Brassicaceae,Brassicoideae,Brassiceae,Brassica,napus,,,,accepted,75869,Brassica napus,Brassica napus,NA,
Brassica oleracea var. oleracea,L.,Wild Cabbage,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Brassicales,,,,Brassicaceae,Brassicoideae,Brassiceae,Brassica,oleracea,oleracea,,,accepted,239654,Brassica oleracea oleracea,Brassica oleracea,NA,
Brassica rapa,L.,field mustard,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Brassicales,,,,Brassicaceae,Brassicoideae,Brassiceae,Brassica,rapa,,,,accepted,53271,Brassica rapa,Brassica rapa,NA,
Brewerimitella breweri,(A.Gray) Rydb.,Brewer's Mitrewort,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Saxifragales,,,,Saxifragaceae,,Heuchereae,Brewerimitella,breweri,,,,unaccepted,1424142,Brewerimitella breweri,Brewerimitella breweri,NA,
Briza maxima,L.,Greater Quaking Grass,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Poales,,,,Poaceae,Pooideae,Poeae,Briza,maxima,,,,accepted,57157,Briza maxima,Briza maxima,NA,
Brodiaea coronaria,(Salisb.) Engl,crown brodiaea,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Asparagales,,,,Asparagaceae,Brodiaeoideae,,Brodiaea,coronaria,,,,accepted,57126,Brodiaea coronaria,Brodiaea coronaria,NA,
Bromus carinatus var. carinatus,Hook. & Arn.,California brome,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Poales,,,,Poaceae,Pooideae,Bromeae,Bromus,carinatus,carinatus,,,accepted,64297,Bromus carinatus carinatus,Bromus carinatus,NA,
Bromus diandrus,Roth,great brome,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Poales,,,,Poaceae,Pooideae,Bromeae,Bromus,diandrus,,,,accepted,52702,Bromus diandrus,Bromus diandrus,NA,
Bromus hordeaceus,L.,common soft brome,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Poales,,,,Poaceae,Pooideae,Bromeae,Bromus,hordeaceus,,,,accepted,52703,Bromus hordeaceus,Bromus hordeaceus,NA,
Bromus inermis,Leyss.,Smooth Brome,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Poales,,,,Poaceae,Pooideae,Bromeae,Bromus,inermis,,,,accepted,75903,Bromus inermis,Bromus inermis,NA,
Bromus marginatus,Nees ex Steud.,mountain brome,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Poales,,,,Poaceae,Pooideae,Bromeae,Bromus,marginatus,,,,accepted,159467,Bromus marginatus,Bromus marginatus,NA,
Bromus racemosus,L.,Bald Brome,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Poales,,,,Poaceae,Pooideae,Bromeae,Bromus,racemosus,,,,accepted,75909,Bromus racemosus,Bromus racemosus,NA,
Bromus sitchensis,Trin.,sitka brome,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Poales,,,,Poaceae,Pooideae,Bromeae,Bromus,sitchensis,,,,accepted,75912,Bromus sitchensis,Bromus sitchensis,NA,
Bromus sterilis,L.,Barren Brome,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Poales,,,,Poaceae,Pooideae,Bromeae,Bromus,sterilis,,,,accepted,57163,Bromus sterilis,Bromus sterilis,NA,
Bromus tectorum,L.,Cheatgrass,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Poales,,,,Poaceae,Pooideae,Bromeae,Bromus,tectorum,,,,accepted,58369,Bromus tectorum,Bromus tectorum,NA,
Bromus vulgaris,(Hook.) Shear,columbia brome,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Poales,,,,Poaceae,Pooideae,Bromeae,Bromus,vulgaris,,,,accepted,75915,Bromus vulgaris,Bromus vulgaris,NA,
Buddleja davidii,Franch.,Butterfly bush,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Lamiales,,,,Scrophulariaceae,,Buddlejeae,Buddleja,davidii,,,,accepted,75916,Buddleja davidii,Buddleja davidii,NA,
Cakile edentula ssp. edentula,Bigelow) Hook.,Eastern Searocket,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Brassicales,,,,Brassicaceae,Brassicoideae,Brassiceae,Cakile,edentula,,edentula,,accepted,234668,Cakile edentula edentula,Cakile edentula,NA,
Calamagrostis canadensis,(Michx.) P.Beauv.,canadian bluejoint,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Poales,,,,Poaceae,Pooideae,Poeae,Calamagrostis,canadensis,,,,unaccepted,75925,Calamagrostis canadensis,Calamagrostis canadensis,NA,
Calamagrostis inexpansa,A.Gray,Northern Reedgrass,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Poales,,,,Poaceae,Pooideae,Poeae,Calamagrostis,inexpansa,,,,unaccepted,140213,Calamagrostis inexpansa,Calamagrostis inexpansa,NA,
Calamagrostis purpurea,(Trin.) Trin.,Scandinavian Small-reed,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Poales,,,,Poaceae,Pooideae,Poeae,Calamagrostis,purpurea,,,,unaccepted,467380,Calamagrostis purpurea,Calamagrostis purpurea,NA,
Callicarpa sp.,L.,Beautyberries,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Lamiales,,,,Lamiaceae,Callicarpoideae,,Callicarpa,,,,,accepted,49195,Callicarpa,Callicarpa,NA,!
Callitriche heterophylla var. bolanderi,Pursh (Hegelm.) Calder & Roy L. Taylor,Large Water-starwort,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Lamiales,,,,Plantaginaceae,,Callitricheae,Callitriche,heterophylla,bolanderi,,,accepted,60158,Callitriche heterophylla bolanderi,Callitriche heterophylla bolanderi,NA,
Callitriche heterophylla var. heterophylla,Pursh,Northern Water-starwort,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Lamiales,,,,Plantaginaceae,,Callitricheae,Callitriche,heterophylla,heterophylla,,,accepted,80499,Callitriche heterophylla heterophylla,Callitriche heterophylla heterophylla,NA,
Callitriche palustris,L.,Narrow-fruited Water-starwort,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Lamiales,,,,Plantaginaceae,,Callitricheae,Callitriche,palustris,,,,accepted,75937,Callitriche palustris,Callitriche palustris,NA,
Callitriche stagnalis,Scop.,Pond water-starwort,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Lamiales,,,,Plantaginaceae,,Callitricheae,Callitriche,stagnalis,,,,accepted,75938,Callitriche stagnalis,Callitriche stagnalis,NA,
Callitropsis nootkatensis,(D.Don) Oerst.,Alaska yellow cedar,Plantae,Tracheophyta,,,Pinopsida,,,Pinales,,,,Cupressaceae,Cupressoideae,,Callitropsis,nootkatensis,,,,unaccepted,820904,Callitropsis nootkatensis,Callitropsis nootkatensis,NA,
Calluna vulgaris,(L.) Hull,common heather,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Ericales,,,,Ericaceae,Ericoideae,Ericeae,Calluna,vulgaris,,,,accepted,119450,Calluna vulgaris,Calluna vulgaris,NA,
Caltha biflora,DC.,elkslip marsh-marigold,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Ranunculales,,,,Ranunculaceae,Ranunculoideae,Caltheae,Caltha,biflora,,,,accepted,361461,Caltha biflora,Caltha biflora,NA,
Caltha leptosepala,DC.,white marsh marigold,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Ranunculales,,,,Ranunculaceae,Ranunculoideae,Caltheae,Caltha,leptosepala,,,,accepted,64445,Caltha leptosepala,Caltha leptosepala,NA,
Calypso bulbosa var. occidentalis,(L.) Oakes,Western Fairy-slipper,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Asparagales,,,,Orchidaceae,Epidendroideae,Epidendreae,Calypso,bulbosa,occidentalis,,,accepted,57724,Calypso bulbosa occidentalis,Calypso bulbosa occidentalis,NA,
Calystegia sepium,(L.) R. Br.,hedge bindweed,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Solanales,,,,Convolvulaceae,Convolvuloideae,Convolvuleae,Calystegia,sepium,,,,accepted,57481,Calystegia sepium,Calystegia sepium,NA,
Calystegia silvatica ssp. silvatica,(Kit.) Griseb.,giant bindweed,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Solanales,,,,Convolvulaceae,Convolvuloideae,Convolvuleae,Calystegia,silvatica,,silvatica,,accepted,234778,Calystegia silvatica silvatica,Calystegia silvatica,NA,
Camassia leichtlinii ssp. suksdorfii,(Baker) S. Wats.,Suksdorf's Large Camas,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Asparagales,,,,Asparagaceae,Agavoideae,,Camassia,leichtlinii,,suksdorfii,,accepted,79659,Camassia leichtlinii suksdorfii,Camassia leichtlinii suksdorfii,NA,
Camassia quamash,(Pursh) Greene,small camas,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Asparagales,,,,Asparagaceae,Agavoideae,,Camassia,quamash,,,,accepted,62220,Camassia quamash,Camassia quamash,NA,
Campanula alaskana,L.,Alaskan bellflower,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Asterales,,,,Campanulaceae,Campanuloideae,,Campanula,alaskana,,,,accepted,967218,Campanula alaskana,Campanula alaskana,NA,
Campanula persicifolia,L.,Peach-leaved Bellflower,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Asterales,,,,Campanulaceae,Campanuloideae,,Campanula,persicifolia,,,,accepted,159764,Campanula persicifolia,Campanula persicifolia,NA,
Campanula rapunculoides,L.,Creeping Bellflower,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Asterales,,,,Campanulaceae,Campanuloideae,,Campanula,rapunculoides,,,,accepted,85321,Campanula rapunculoides,Campanula rapunculoides,NA,
Campanula rotundifolia complex,,Common Harebell,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Asterales,,,,Campanulaceae,Campanuloideae,,Campanula,rotundifolia,,,,accepted,62312,Campanula rotundifolia,Campanula rotundifolia,NA,
Canadanthus modestus,(Lindl.) G.L.Nesom,Great Northern Aster,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Asterales,,,,Asteraceae,Asteroideae,Astereae,Canadanthus,modestus,,,,accepted,159806,Canadanthus modestus,Canadanthus modestus,NA,
Capnoides sempervirens,(L.) Pers.,rock harlequin,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Ranunculales,,,,Papaveraceae,Fumarioideae,Capnoideae,Capnoides,sempervirens,,,,accepted,204148,Capnoides sempervirens,Capnoides sempervirens,NA,
Capsella bursa-pastoris,(L.) Medik.,shepherd's-purse,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Brassicales,,,,Brassicaceae,Brassicoideae,Camelineae,Capsella,bursa-pastoris,,,,accepted,56121,Capsella bursa-pastoris,Capsella bursa-pastoris,NA,
Cardamine breweri,S. Watson,Brewer's bittercress,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Brassicales,,,,Brassicaceae,Brassicoideae,Cardamineae,Cardamine,breweri,,,,accepted,76000,Cardamine breweri,Cardamine breweri,NA,
Cardamine flexuosa,With.,wavy bittercress,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Brassicales,,,,Brassicaceae,Brassicoideae,Cardamineae,Cardamine,flexuosa,,,,accepted,69636,Cardamine flexuosa,Cardamine flexuosa,NA,
Cardamine hirsuta,L.,hairy bittercress,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Brassicales,,,,Brassicaceae,Brassicoideae,Cardamineae,Cardamine,hirsuta,,,,accepted,55829,Cardamine hirsuta,Cardamine hirsuta,NA,
