"","iNaturalist.taxon.name","iNaturalist.taxon.ID","Taxon.name","Author","Kingdom","Phylum","Subphylum","Superclass","Class","Subclass","Superorder","Order","Suborder","Infraorder","Superfamily","Family","Subfamily","Tribe","Genus","Species","observationId","Latitude","Longitude","Date.observed","Description","Common.name","Recorded.by","Captive.Cultivated","Quality.grade","coordinateUncertaintyInMeters"
"251","Aleuria aurantia",48716,"Aleuria aurantia",NA,"Fungi","Ascomycota","Pezizomycotina",NA,"Pezizomycetes","",NA,"Pezizales",NA,NA,NA,"Pyronemataceae","","","Aleuria","aurantia","iNat:186314971",49.820675,-123.179375,"2023-10-05",NA,NA,"Elora Jane","false","research",19
"252","Xylaria hypoxylon",55267,"Xylaria hypoxylon",NA,"Fungi","Ascomycota","Pezizomycotina",NA,"Sordariomycetes","Xylariomycetidae",NA,"Xylariales",NA,NA,NA,"Xylariaceae","","","Xylaria","hypoxylon","iNat:186354499",49.33822,-123.264555,"2023-10-05",NA,NA,"Allison McCabe","false","research",344
"253","Xylaria hypoxylon",55267,"Xylaria hypoxylon",NA,"Fungi","Ascomycota","Pezizomycotina",NA,"Sordariomycetes","Xylariomycetidae",NA,"Xylariales",NA,NA,NA,"Xylariaceae","","","Xylaria","hypoxylon","iNat:187391309",49.670764,-123.158258,"2023-10-13",NA,NA,"Kylie McCracken","false","research",NA
"254","Hypomyces lactifluorum",48215,"Hypomyces lactifluorum",NA,"Fungi","Ascomycota","Pezizomycotina",NA,"Sordariomycetes","Hypocreomycetidae",NA,"Hypocreales",NA,NA,NA,"Hypocreaceae","","","Hypomyces","lactifluorum","iNat:187531532",49.787562,-123.135831,"2023-10-14",NA,NA,"Jerzy Swic","false","research",4
"255","Hypomyces lactifluorum",48215,"Hypomyces lactifluorum",NA,"Fungi","Ascomycota","Pezizomycotina",NA,"Sordariomycetes","Hypocreomycetidae",NA,"Hypocreales",NA,NA,NA,"Hypocreaceae","","","Hypomyces","lactifluorum","iNat:187543995",49.778659,-123.1556,"2023-10-14",NA,NA,"","false","research",77
"256","Hypomyces lactifluorum",48215,"Hypomyces lactifluorum",NA,"Fungi","Ascomycota","Pezizomycotina",NA,"Sordariomycetes","Hypocreomycetidae",NA,"Hypocreales",NA,NA,NA,"Hypocreaceae","","","Hypomyces","lactifluorum","iNat:187579233",49.398111,-123.359006,"2023-10-14",NA,NA,"Ben Keen","false","research",NA
"257","Xylaria hypoxylon",55267,"Xylaria hypoxylon",NA,"Fungi","Ascomycota","Pezizomycotina",NA,"Sordariomycetes","Xylariomycetidae",NA,"Xylariales",NA,NA,NA,"Xylariaceae","","","Xylaria","hypoxylon","iNat:187697906",49.344889,-123.400747,"2023-10-15",NA,NA,"Ben Keen","false","research",NA
"258","Ascocoryne sarcoides",49075,"Ascocoryne sarcoides",NA,"Fungi","Ascomycota","Pezizomycotina",NA,"Leotiomycetes","",NA,"Helotiales",NA,NA,NA,"Gelatinodiscaceae","","","Ascocoryne","sarcoides","iNat:101546284",49.710621,-123.143471,"2021-11-17",NA,NA,"Randal","false","needs_id",31
"259","Ascocoryne sarcoides",49075,"Ascocoryne sarcoides",NA,"Fungi","Ascomycota","Pezizomycotina",NA,"Leotiomycetes","",NA,"Helotiales",NA,NA,NA,"Gelatinodiscaceae","","","Ascocoryne","sarcoides","iNat:101546292",49.710496,-123.143449,"2021-11-17",NA,NA,"Randal","false","needs_id",90
"260","Jackrogersella",895017,"Jackrogersella",NA,"Fungi","Ascomycota","Pezizomycotina",NA,"Sordariomycetes","Xylariomycetidae",NA,"Xylariales",NA,NA,NA,"Hypoxylaceae","","","Jackrogersella","","iNat:101546312",49.758228,-123.157034,"2021-11-17",NA,NA,"Randal","false","needs_id",82
"261","Zythia resinae",1225577,"Zythia resinae",NA,"Fungi","Ascomycota","Pezizomycotina",NA,"Lichinomycetes","",NA,"Sareales",NA,NA,NA,"Zythiaceae","","","Zythia","resinae","iNat:149207330",49.370262,-123.27439,"2023-02-19",NA,NA,"Randal","false","needs_id",NA
