Taxon,Genus,Species,Hybrid,Subspecies,Variety,Origin,Provincial,National.S,latitude,longitude,geoprivacy,private_la,private_lo,id
Quercus garryana var. garryana,Quercus,garryana,,,,native,S5,,48.867510000000000,-123.376880000000000,,NA,NA,5473386
Quercus garryana var. garryana,Quercus,garryana,,,,native,S5,,48.868926000000000,-123.378797000000000,,NA,NA,5473431
Sedum lanceolatum var. nesioticum,Sedum,lanceolatum,,,nesioticum,native,S3S4,,48.868926000000000,-123.378797000000000,,NA,NA,5473488
Holodiscus discolor var. discolor,Holodiscus,discolor,,,,native,S5,,48.863762000000000,-123.365822000000000,,NA,NA,5516509
Quercus garryana var. garryana,Quercus,garryana,,,,native,S5,,48.865032000000000,-123.367260000000000,,NA,NA,5516512
Quercus garryana var. garryana,Quercus,garryana,,,,native,S5,,48.864785000000000,-123.367925000000000,,NA,NA,5516514
Sedum lanceolatum var. nesioticum,Sedum,lanceolatum,,,nesioticum,native,S3S4,,48.863882000000000,-123.366165000000000,,NA,NA,5516554
Claytonia rubra ssp. rubra,Claytonia,rubra,,,,native,S5?,,48.870255000000000,-123.380574000000000,,NA,NA,5536448
Pseudotsuga menziesii var. menziesii,Pseudotsuga,menziesii,,,,native,S5,,48.868371000000000,-123.378804000000000,,NA,NA,5536559
Pteridium aquilinum ssp. pubescens,Pteridium,aquilinum,,pubescens,,native,S5,,48.868829000000000,-123.345984000000000,,NA,NA,5537054
Plectritis congesta ssp. congesta,Plectritis,congesta,,,,native,S5,,48.871730000000000,-123.382795000000000,,NA,NA,5551357
Kalmia microphylla var. occidentalis,Kalmia,microphylla,,,occidentalis,native,S5,,48.982412000000000,-123.555170000000000,,NA,NA,5642661
Kalmia microphylla var. occidentalis,Kalmia,microphylla,,,occidentalis,native,S5,,48.982262000000000,-123.555143000000000,,NA,NA,5643441
Calandrinia ciliata,Calandrinia,ciliata,,,,native,S3S4,,48.867335000000000,-123.336997000000000,,NA,NA,5643824
Calandrinia ciliata,Calandrinia,ciliata,,,,native,S3S4,,48.906677240000000,-123.356530700000000,,NA,NA,5646959
Pinus contorta ssp. contorta,Pinus,contorta,,,,native,S5,,48.906677240000000,-123.356530700000000,,NA,NA,5646960
Pseudotsuga menziesii var. menziesii,Pseudotsuga,menziesii,,,,native,S5,,48.904618040000000,-123.358869600000000,,NA,NA,5646980
Sambucus racemosa var. arborescens,Sambucus,racemosa,,,arborescens,native,S5,,48.904618040000000,-123.358869600000000,,NA,NA,5646981
Sanicula crassicaulis var. crassicaulis,Sanicula,crassicaulis,,,,native,S5,,48.904152590000000,-123.358848100000000,,NA,NA,5646991
Pseudotsuga menziesii var. menziesii,Pseudotsuga,menziesii,,,,native,S5,,48.898348000000000,-123.361192000000000,,NA,NA,5647005
Claytonia rubra ssp. rubra,Claytonia,rubra,,,,native,S5?,,48.867930000000000,-123.387030000000000,,NA,NA,5677677
Plectritis congesta ssp. congesta,Plectritis,congesta,,,,native,S5,,48.867730000000000,-123.386855000000000,,NA,NA,5679506
Rosa nutkana ssp. nutkana,Rosa,nutkana,,,,native,S5,,48.867961670000000,-123.387253300000000,,NA,NA,5704394
Plectritis congesta ssp. congesta,Plectritis,congesta,,,,native,S5,,48.867940090000000,-123.387027400000000,,NA,NA,5715311
Rosa nutkana ssp. nutkana,Rosa,nutkana,,,,native,S5,,48.867940090000000,-123.387027400000000,,NA,NA,5715318
Pteridium aquilinum ssp. pubescens,Pteridium,aquilinum,,pubescens,,native,S5,,48.911867190000000,-123.387150800000000,,NA,NA,5885308
Plectritis congesta ssp. congesta,Plectritis,congesta,,,,native,S5,,48.913954300000000,-123.387537000000000,,NA,NA,5885310
Pseudotsuga menziesii var. menziesii,Pseudotsuga,menziesii,,,,native,S5,,48.906225920000000,-123.360672000000000,,NA,NA,5885575
Sanicula crassicaulis var. crassicaulis,Sanicula,crassicaulis,,,,native,S5,,48.906225920000000,-123.360672000000000,,NA,NA,5885598
Holodiscus discolor var. discolor,Holodiscus,discolor,,,,native,S5,,48.906324640000000,-123.359824400000000,,NA,NA,5885658
Pteridium aquilinum ssp. pubescens,Pteridium,aquilinum,,pubescens,,native,S5,,48.906282330000000,-123.358955400000000,,NA,NA,5885685
Pinus contorta ssp. contorta,Pinus,contorta,,,,native,S5,,48.906719550000000,-123.358397500000000,,NA,NA,5885836
Pseudotsuga menziesii var. menziesii,Pseudotsuga,menziesii,,,,native,S5,,48.906719550000000,-123.358397500000000,,NA,NA,5885856
Calandrinia ciliata,Calandrinia,ciliata,,,,native,S3S4,,48.906719550000000,-123.358397500000000,,NA,NA,5885861
Plectritis congesta ssp. congesta,Plectritis,congesta,,,,native,S5,,48.906649030000000,-123.358311700000000,,NA,NA,5886029
Pseudotsuga menziesii var. menziesii,Pseudotsuga,menziesii,,,,native,S5,,48.906649030000000,-123.358311700000000,,NA,NA,5886031
Pinus contorta ssp. contorta,Pinus,contorta,,,,native,S5,,48.906649030000000,-123.358311700000000,,NA,NA,5886032
Pseudotsuga menziesii var. menziesii,Pseudotsuga,menziesii,,,,native,S5,,48.906042560000000,-123.358268700000000,,NA,NA,5886281
Symphoricarpos albus var. laevigatus,Symphoricarpos,albus,,,laevigatus,native,S5,,48.906832380000000,-123.356745200000000,,NA,NA,5886420
Sanicula crassicaulis var. crassicaulis,Sanicula,crassicaulis,,,,native,S5,,48.906832380000000,-123.356745200000000,,NA,NA,5886422
Sambucus racemosa var. arborescens,Sambucus,racemosa,,,arborescens,native,S5,,48.905563020000000,-123.356026400000000,,NA,NA,5899725
Pseudotsuga menziesii var. menziesii,Pseudotsuga,menziesii,,,,native,S5,,48.904321840000000,-123.355082300000000,,NA,NA,5935134
Prunus emarginata var. emarginata,Prunus,emarginata,,,,native,S5,,48.904300680000000,-123.359207500000000,,NA,NA,5935139
Ranunculus occidentalis var. occidentalis,Ranunculus,occidentalis,,,,native,S5,,48.901881700000000,-123.364008700000000,,NA,NA,5935154
Pseudotsuga menziesii var. menziesii,Pseudotsuga,menziesii,,,,native,S5,,48.902361270000000,-123.362238400000000,,NA,NA,5935157
Pseudotsuga menziesii var. menziesii,Pseudotsuga,menziesii,,,,native,S5,,48.899540180000000,-123.358826600000000,,NA,NA,5935176
Pseudotsuga menziesii var. menziesii,Pseudotsuga,menziesii,,,,native,S5,,48.869203350000000,-123.379404500000000,,NA,NA,5935261
Ranunculus occidentalis var. occidentalis,Ranunculus,occidentalis,,,,native,S5,,48.869203350000000,-123.379404500000000,,NA,NA,5935262
Prunus emarginata var. emarginata,Prunus,emarginata,,,,native,S5,,48.901345700000000,-123.364856200000000,,NA,NA,5953030
Pseudotsuga menziesii var. menziesii,Pseudotsuga,menziesii,,,,native,S5,,48.902869050000000,-123.357775200000000,,NA,NA,5953038
Fragaria vesca ssp. bracteata,Fragaria,vesca,,bracteata,,native,S5,,48.911768470000000,-123.387054200000000,,NA,NA,5964570
Pseudotsuga menziesii var. menziesii,Pseudotsuga,menziesii,,,,native,S5,,48.898665610000000,-123.363965700000000,,NA,NA,5993177
Athyrium filix-femina ssp. cyclosorum,Athyrium,filix-femina,,cyclosorum,,native,S5,,48.897734590000000,-123.361905800000000,,NA,NA,5993190
Pseudotsuga menziesii var. menziesii,Pseudotsuga,menziesii,,,,native,S5,,48.895914840000000,-123.359803000000000,,NA,NA,5993204
Pseudotsuga menziesii var. menziesii,Pseudotsuga,menziesii,,,,native,S5,,48.896253400000000,-123.359395300000000,,NA,NA,5993207
Pseudotsuga menziesii var. menziesii,Pseudotsuga,menziesii,,,,native,S5,,48.896253400000000,-123.359395300000000,,NA,NA,5993214
Pseudotsuga menziesii var. menziesii,Pseudotsuga,menziesii,,,,native,S5,,48.898313000000000,-123.361147000000000,,NA,NA,5993219
Prunus emarginata var. emarginata,Prunus,emarginata,,,,native,S5,,48.899681240000000,-123.365939900000000,,NA,NA,5993221
Sedum lanceolatum var. nesioticum,Sedum,lanceolatum,,,nesioticum,native,S3S4,,48.904561620000000,-123.413457900000000,,NA,NA,6047524
Cerastium arvense ssp. strictum,Cerastium,arvense,,strictum,,native,S5,,48.904561620000000,-123.413457900000000,,NA,NA,6047528
Camassia leichtlinii ssp. suksdorfii,Camassia,leichtlinii,,suksdorfii,,native,S4,,48.904561620000000,-123.413457900000000,,NA,NA,6047534
Plectritis congesta ssp. congesta,Plectritis,congesta,,,,native,S5,,48.904561620000000,-123.413457900000000,,NA,NA,6047537
Plectritis congesta ssp. congesta,Plectritis,congesta,,,,native,S5,,48.904561620000000,-123.413457900000000,,NA,NA,6047551
Amelanchier alnifolia,Amelanchier,alnifolia,,,,native,S5,,48.879552630000000,-123.351019700000000,,NA,NA,6076581
Pseudotsuga menziesii var. menziesii,Pseudotsuga,menziesii,,,,native,S5,,48.976160890000000,-123.548855800000000,,NA,NA,6085926
Pseudotsuga menziesii var. menziesii,Pseudotsuga,menziesii,,,,native,S5,,48.976160890000000,-123.548855800000000,,NA,NA,6085927
Equisetum telmateia ssp. braunii,Equisetum,telmateia,,braunii,,native,S5,,48.976160890000000,-123.548855800000000,,NA,NA,6085935
Calandrinia ciliata,Calandrinia,ciliata,,,,native,S3S4,,48.867900000000000,-123.340461100000000,,NA,NA,6160753
Pseudotsuga menziesii var. menziesii,Pseudotsuga,menziesii,,,,native,S5,,48.899579000000000,-123.363215000000000,,NA,NA,6190701
Pseudotsuga menziesii var. menziesii,Pseudotsuga,menziesii,,,,native,S5,,48.906857000000000,-123.360897000000000,,NA,NA,6190708
Chimaphila umbellata ssp. umbellata,Chimaphila,umbellata,,,,native,S5,,48.906547000000000,-123.356026000000000,,NA,NA,6190749
Pseudotsuga menziesii var. menziesii,Pseudotsuga,menziesii,,,,native,S5,,48.970639560000000,-123.542718900000000,,NA,NA,6216779
Pseudotsuga menziesii var. menziesii,Pseudotsuga,menziesii,,,,native,S5,,48.970639560000000,-123.542718900000000,,NA,NA,6216780
Equisetum telmateia ssp. braunii,Equisetum,telmateia,,braunii,,native,S5,,48.970639560000000,-123.542718900000000,,NA,NA,6216788
Cerastium arvense ssp. strictum,Cerastium,arvense,,strictum,,native,S5,,48.868130640000000,-123.377494800000000,,NA,NA,6216802
Carex inops ssp. inops,Carex,inops,,,,native,S4S5,,48.868130640000000,-123.377494800000000,,NA,NA,6216803
Cerastium arvense ssp. strictum,Cerastium,arvense,,strictum,,native,S5,,48.867255520000000,-123.338141400000000,,NA,NA,6217221
Fragaria vesca ssp. bracteata,Fragaria,vesca,,bracteata,,native,S5,,48.927067260000000,-123.466544200000000,,NA,NA,6217228
Plectritis congesta ssp. congesta,Plectritis,congesta,,,,native,S5,,48.927067260000000,-123.466544200000000,,NA,NA,6217229
Amelanchier alnifolia,Amelanchier,alnifolia,,,,native,S5,,48.899737660000000,-123.407535600000000,,NA,NA,6217236
Fragaria vesca ssp. bracteata,Fragaria,vesca,,bracteata,,native,S5,,48.899737660000000,-123.407535600000000,,NA,NA,6217239
Plectritis congesta ssp. congesta,Plectritis,congesta,,,,native,S5,,48.899737660000000,-123.407535600000000,,NA,NA,6217243
Cerastium arvense ssp. strictum,Cerastium,arvense,,strictum,,native,S5,,48.867255520000000,-123.338356000000000,,NA,NA,6217507
Eriophyllum lanatum var. leucophyllum,Eriophyllum,lanatum,,,leucophyllum,native,S5,,48.867255520000000,-123.338356000000000,,NA,NA,6217511
Quercus garryana var. garryana,Quercus,garryana,,,,native,S5,,48.867227290000000,-123.338077100000000,,NA,NA,6217918
Sanicula crassicaulis var. crassicaulis,Sanicula,crassicaulis,,,,native,S5,,48.867227290000000,-123.338077100000000,,NA,NA,6217919
Camassia quamash ssp. quamash,Camassia,quamash,,,,native,S4,,48.867227290000000,-123.338077100000000,,NA,NA,6217923
Holodiscus discolor var. discolor,Holodiscus,discolor,,,,native,S5,,48.868751690000000,-123.379125600000000,,NA,NA,6217943
Camassia leichtlinii ssp. suksdorfii,Camassia,leichtlinii,,suksdorfii,,native,S4,,48.868751690000000,-123.379125600000000,,NA,NA,6217947
Camassia leichtlinii ssp. suksdorfii,Camassia,leichtlinii,,suksdorfii,,native,S4,,48.872562470000000,-123.312628300000000,,NA,NA,6217968
Camassia quamash ssp. quamash,Camassia,quamash,,,,native,S4,,48.872562470000000,-123.312628300000000,,NA,NA,6217969
Amelanchier alnifolia,Amelanchier,alnifolia,,,,native,S5,,48.929548460000000,-123.476200100000000,,NA,NA,6218080
Eriophyllum lanatum var. leucophyllum,Eriophyllum,lanatum,,,leucophyllum,native,S5,,48.932381960000000,-123.484568600000000,,NA,NA,6218092
Pseudotsuga menziesii var. menziesii,Pseudotsuga,menziesii,,,,native,S5,,48.893721000000000,-123.403459000000000,,NA,NA,6297819
Sambucus racemosa var. arborescens,Sambucus,racemosa,,,arborescens,native,S5,,48.905923000000000,-123.416913000000000,,NA,NA,6298036
Pteridium aquilinum ssp. pubescens,Pteridium,aquilinum,,pubescens,,native,S5,,48.927969530000000,-123.470706900000000,,NA,NA,6298744
Linnaea borealis ssp. longiflora,Linnaea,borealis,,longiflora,,native,S5,,48.927123650000000,-123.466844600000000,,NA,NA,6298757
Sanicula crassicaulis var. crassicaulis,Sanicula,crassicaulis,,,,native,S5,,48.927969530000000,-123.470706900000000,,NA,NA,6298758
Plectritis congesta ssp. congesta,Plectritis,congesta,,,,native,S5,,48.927123650000000,-123.466844600000000,,NA,NA,6298760
Cerastium arvense ssp. strictum,Cerastium,arvense,,strictum,,native,S5,,48.927123650000000,-123.466844600000000,,NA,NA,6298761
Amelanchier alnifolia,Amelanchier,alnifolia,,,,native,S5,,48.940352950000000,-123.503301100000000,,NA,NA,6299007
Plectritis congesta ssp. congesta,Plectritis,congesta,,,,native,S5,,48.940352950000000,-123.503301100000000,,NA,NA,6299008
Lathyrus nevadensis var. pilosellus,Lathyrus,nevadensis,,,pilosellus,native,S5,,48.940352950000000,-123.503301100000000,,NA,NA,6299010
Plectritis congesta ssp. congesta,Plectritis,congesta,,,,native,S5,,48.940176770000000,-123.502721800000000,,NA,NA,6299016
Sanicula crassicaulis var. crassicaulis,Sanicula,crassicaulis,,,,native,S5,,48.940176770000000,-123.502721800000000,,NA,NA,6299018
Cerastium arvense ssp. strictum,Cerastium,arvense,,strictum,,native,S5,,48.940176770000000,-123.502721800000000,,NA,NA,6299020
Plectritis congesta ssp. congesta,Plectritis,congesta,,,,native,S5,,48.940176770000000,-123.502721800000000,,NA,NA,6299023
Plectritis congesta ssp. congesta,Plectritis,congesta,,,,native,S5,,48.940078000000000,-123.502743000000000,,NA,NA,6305074
Cerastium arvense ssp. strictum,Cerastium,arvense,,strictum,,native,S5,,48.940345900000000,-123.504352600000000,,NA,NA,6306952
Plectritis congesta ssp. congesta,Plectritis,congesta,,,,native,S5,,48.940345900000000,-123.504352600000000,,NA,NA,6306958
Quercus garryana var. garryana,Quercus,garryana,,,,native,S5,,48.940345900000000,-123.504352600000000,,NA,NA,6306967
Quercus garryana var. garryana,Quercus,garryana,,,,native,S5,,48.940345900000000,-123.504352600000000,,NA,NA,6306978
Heuchera micrantha var. diversifolia,Heuchera,micrantha,,,diversifolia,native,S5,,48.940345900000000,-123.504352600000000,,NA,NA,6306981
Pseudotsuga menziesii var. menziesii,Pseudotsuga,menziesii,,,,native,S5,,48.940345900000000,-123.504352600000000,,NA,NA,6306986
Leymus mollis ssp. mollis,Leymus,mollis,,,,native,S5,,49.012090900000000,-123.573961300000000,,NA,NA,6309360
Claytonia rubra ssp. rubra,Claytonia,rubra,,,,native,S5?,,49.012090900000000,-123.573961300000000,,NA,NA,6309363
Plantago maritima,Plantago,maritima,,,,native,S5,,49.012850900000000,-123.573103000000000,,NA,NA,6309367
Camassia leichtlinii ssp. suksdorfii,Camassia,leichtlinii,,suksdorfii,,native,S4,,49.012850900000000,-123.573103000000000,,NA,NA,6309371
Rosa nutkana ssp. nutkana,Rosa,nutkana,,,,native,S5,,49.012850900000000,-123.573103000000000,,NA,NA,6309372
Ranunculus occidentalis var. occidentalis,Ranunculus,occidentalis,,,,native,S5,,49.012850900000000,-123.573103000000000,,NA,NA,6309375
Cerastium arvense ssp. strictum,Cerastium,arvense,,strictum,,native,S5,,49.012850900000000,-123.573103000000000,,NA,NA,6309377
Sanicula crassicaulis var. crassicaulis,Sanicula,crassicaulis,,,,native,S5,,49.012850900000000,-123.573103000000000,,NA,NA,6309378
Ranunculus occidentalis var. occidentalis,Ranunculus,occidentalis,,,,native,S5,,49.012850900000000,-123.573103000000000,,NA,NA,6309379
Camassia leichtlinii ssp. suksdorfii,Camassia,leichtlinii,,suksdorfii,,native,S4,,49.012850900000000,-123.573103000000000,,NA,NA,6309385
Plectritis congesta ssp. congesta,Plectritis,congesta,,,,native,S5,,49.012850900000000,-123.573103000000000,,NA,NA,6309387
Camassia leichtlinii ssp. suksdorfii,Camassia,leichtlinii,,suksdorfii,,native,S4,,49.012850900000000,-123.573103000000000,,NA,NA,6309389
Camassia quamash ssp. quamash,Camassia,quamash,,,,native,S4,,49.012850900000000,-123.573103000000000,,NA,NA,6309390
Ranunculus occidentalis var. occidentalis,Ranunculus,occidentalis,,,,native,S5,,49.012850900000000,-123.573103000000000,,NA,NA,6309392
Plantago maritima,Plantago,maritima,,,,native,S5,,49.012850900000000,-123.573103000000000,,NA,NA,6309398
Camassia leichtlinii ssp. suksdorfii,Camassia,leichtlinii,,suksdorfii,,native,S4,,49.012850900000000,-123.573103000000000,,NA,NA,6309402
Claytonia rubra ssp. rubra,Claytonia,rubra,,,,native,S5?,,49.011795350000000,-123.574218800000000,,NA,NA,6309414
Asplenium trichomanes ssp. trichomanes,Asplenium,trichomanes,,,,native,S5,,48.942950000000000,-123.490303300000000,,NA,NA,6386909
Pteridium aquilinum ssp. pubescens,Pteridium,aquilinum,,pubescens,,native,S5,,48.928059390000000,-123.467742900000000,,NA,NA,6387115
Castilleja hispida,Castilleja,hispida,,,,native,S5,,48.963089010000000,-123.548555400000000,,NA,NA,6391060
Heuchera micrantha var. diversifolia,Heuchera,micrantha,,,diversifolia,native,S5,,48.961285720000000,-123.544607200000000,,NA,NA,6391062
Pteridium aquilinum ssp. pubescens,Pteridium,aquilinum,,pubescens,,native,S5,,48.946269810000000,-123.483371000000000,,NA,NA,6402361
Elymus glaucus ssp. glaucus,Elymus,glaucus,,,,native,S5,,48.931366990000000,-123.480234100000000,,NA,NA,6409674
Carex inops ssp. inops,Carex,inops,,,,native,S4S5,,48.868800150000000,-123.378610600000000,,NA,NA,6410314
Agoseris grandiflora var. leptophylla,Agoseris,grandiflora,,,leptophylla,native,S5,,48.868800150000000,-123.378610600000000,,NA,NA,6410315
Eriophyllum lanatum var. leucophyllum,Eriophyllum,lanatum,,,leucophyllum,native,S5,,48.868800150000000,-123.378610600000000,,NA,NA,6410317
Plectritis congesta ssp. congesta,Plectritis,congesta,,,,native,S5,,48.868800150000000,-123.378610600000000,,NA,NA,6410330
Geum macrophyllum,Geum,macrophyllum,,,,native,S5 (2000),,48.943192880000000,-123.484139400000000,,NA,NA,6411181
Tiarella trifoliata var. trifoliata,Tiarella,trifoliata,,,,native,S5,,48.943192880000000,-123.484139400000000,,NA,NA,6411184
Sanicula crassicaulis var. crassicaulis,Sanicula,crassicaulis,,,,native,S5,,48.943192880000000,-123.484139400000000,,NA,NA,6411195
Rosa nutkana ssp. nutkana,Rosa,nutkana,,,,native,S5,,48.930774920000000,-123.475341800000000,,NA,NA,6411207
Callitriche heterophylla var. bolanderi,Callitriche,heterophylla,,,bolanderi,native,S4S5,,48.939506280000000,-123.471806600000000,,NA,NA,6411342
Eriophyllum lanatum var. leucophyllum,Eriophyllum,lanatum,,,leucophyllum,native,S5,,48.866634460000000,-123.375670900000000,,NA,NA,6411593
Stellaria borealis ssp. sitchana,Stellaria,borealis,,sitchana,,native,S5,,48.974776630000000,-123.547976000000000,,NA,NA,6412033
Lathyrus nevadensis var. pilosellus,Lathyrus,nevadensis,,,pilosellus,native,S5,,48.899596600000000,-123.407278100000000,,NA,NA,6412052
Spiraea douglasii var. douglasii,Spiraea,douglasii,,,,native,S5,,48.897960300000000,-123.362002400000000,,NA,NA,6413754
Quercus garryana var. garryana,Quercus,garryana,,,,native,S5,,48.872082300000000,-123.312289200000000,,NA,NA,6425052
Amelanchier alnifolia,Amelanchier,alnifolia,,,,native,S5,,48.872082300000000,-123.312289200000000,,NA,NA,6425056
Lathyrus nevadensis var. pilosellus,Lathyrus,nevadensis,,,pilosellus,native,S5,,48.872082300000000,-123.312289200000000,,NA,NA,6425081
Quercus garryana var. garryana,Quercus,garryana,,,,native,S5,,48.862523000000000,-123.323173000000000,,NA,NA,6425096
Ranunculus occidentalis var. occidentalis,Ranunculus,occidentalis,,,,native,S5,,48.872082300000000,-123.312289200000000,,NA,NA,6425100
Pinus contorta ssp. contorta,Pinus,contorta,,,,native,S5,,48.990581060000000,-123.548469500000000,,NA,NA,6425117
Adiantum aleuticum var. aleuticum,Adiantum,aleuticum,,,,native,S5,,48.971231160000000,-123.525874600000000,,NA,NA,6425140
Erythranthe cf guttata,Erythranthe,guttata,,,,native,S5,,48.971231160000000,-123.525874600000000,,NA,NA,6425142
Sanicula crassicaulis var. crassicaulis,Sanicula,crassicaulis,,,,native,S5,,48.900696850000000,-123.336124400000000,,NA,NA,6425160
Camassia leichtlinii ssp. suksdorfii,Camassia,leichtlinii,,suksdorfii,,native,S4,,48.900696850000000,-123.336124400000000,,NA,NA,6425164
Camassia leichtlinii ssp. suksdorfii,Camassia,leichtlinii,,suksdorfii,,native,S4,,48.900696850000000,-123.336124400000000,,NA,NA,6425169
Camassia leichtlinii ssp. suksdorfii,Camassia,leichtlinii,,suksdorfii,,native,S4,,48.900696850000000,-123.336124400000000,,NA,NA,6425171
Plectritis congesta ssp. congesta,Plectritis,congesta,,,,native,S5,,48.900696850000000,-123.336124400000000,,NA,NA,6425174
Amelanchier alnifolia,Amelanchier,alnifolia,,,,native,S5,,48.900696850000000,-123.336124400000000,,NA,NA,6425177
Camassia leichtlinii ssp. suksdorfii,Camassia,leichtlinii,,suksdorfii,,native,S4,,48.900696850000000,-123.336124400000000,,NA,NA,6425178
Holodiscus discolor var. discolor,Holodiscus,discolor,,,,native,S5,,48.900696850000000,-123.336124400000000,,NA,NA,6425179
Camassia leichtlinii ssp. suksdorfii,Camassia,leichtlinii,,suksdorfii,,native,S4,,48.900696850000000,-123.336124400000000,,NA,NA,6425185
Camassia leichtlinii ssp. suksdorfii,Camassia,leichtlinii,,suksdorfii,,native,S4,,48.900696850000000,-123.336124400000000,,NA,NA,6425192
Camassia leichtlinii ssp. suksdorfii,Camassia,leichtlinii,,suksdorfii,,native,S4,,48.900696850000000,-123.336124400000000,,NA,NA,6425194
Rosa nutkana ssp. nutkana,Rosa,nutkana,,,,native,S5,,48.900696850000000,-123.336124400000000,,NA,NA,6425203
Camassia leichtlinii ssp. suksdorfii,Camassia,leichtlinii,,suksdorfii,,native,S4,,48.900696850000000,-123.336124400000000,,NA,NA,6425215
Plectritis congesta ssp. congesta,Plectritis,congesta,,,,native,S5,,48.869626780000000,-123.343935000000000,,NA,NA,6434806
Festuca roemeri var. roemeri,Festuca,roemeri,,,,native,S4S5,,48.866338040000000,-123.334043000000000,,NA,NA,6434811
Eriophyllum lanatum var. leucophyllum,Eriophyllum,lanatum,,,leucophyllum,native,S5,,48.867523710000000,-123.339750800000000,,NA,NA,6434831
Juncus bufonius var. bufonius,Juncus,bufonius,,,,native,S5,,48.872026160000000,-123.311426600000000,,NA,NA,6434848
Plantago maritima,Plantago,maritima,,,,native,S5,,48.897734590000000,-123.406956200000000,,NA,NA,6434861
Ribes divaricatum var. divaricatum,Ribes,divaricatum,,,,native,S5,,48.897734590000000,-123.406956200000000,,NA,NA,6434868
Heuchera micrantha var. diversifolia,Heuchera,micrantha,,,diversifolia,native,S5,,48.897734590000000,-123.406956200000000,,NA,NA,6434872
Argentina anserina,Argentina,anserina,,,,native,S5,,48.897734590000000,-123.406956200000000,,NA,NA,6434873
Ranunculus occidentalis var. occidentalis,Ranunculus,occidentalis,,,,native,S5,,48.865083970000000,-123.378310500000000,,NA,NA,6469823
Cerastium arvense ssp. strictum,Cerastium,arvense,,strictum,,native,S5,,48.867485770000000,-123.382373100000000,,NA,NA,6472749
Camassia quamash ssp. quamash,Camassia,quamash,,,,native,S4,,48.867182960000000,-123.382825700000000,,NA,NA,6473360
Plectritis congesta ssp. congesta,Plectritis,congesta,,,,native,S5,,48.924171780000000,-123.413070000000000,,NA,NA,6486217
Amelanchier alnifolia,Amelanchier,alnifolia,,,,native,S5,,48.911297140000000,-123.379427000000000,,NA,NA,6486442
Rosa nutkana ssp. nutkana,Rosa,nutkana,,,,native,S5,,48.900450000000000,-123.440889000000000,,NA,NA,6488782
Quercus garryana var. garryana,Quercus,garryana,,,,native,S5,,48.900563000000000,-123.440803000000000,,NA,NA,6489928
Holodiscus discolor var. discolor,Holodiscus,discolor,,,,native,S5,,48.900394000000000,-123.440803000000000,,NA,NA,6489929
Holodiscus discolor var. discolor,Holodiscus,discolor,,,,native,S5,,48.901551000000000,-123.445180000000000,,NA,NA,6489930
Pseudotsuga menziesii var. menziesii,Pseudotsuga,menziesii,,,,native,S5,,48.900592000000000,-123.441060000000000,,NA,NA,6489931
Holodiscus discolor var. discolor,Holodiscus,discolor,,,,native,S5,,48.900535000000000,-123.441146000000000,,NA,NA,6504952
Holodiscus discolor var. discolor,Holodiscus,discolor,,,,native,S5,,48.900620000000000,-123.441060000000000,,NA,NA,6504963
Pseudotsuga menziesii var. menziesii,Pseudotsuga,menziesii,,,,native,S5,,48.900507000000000,-123.441146000000000,,NA,NA,6504964
Pseudotsuga menziesii var. menziesii,Pseudotsuga,menziesii,,,,native,S5,,48.900634000000000,-123.441146000000000,,NA,NA,6504973
Pseudotsuga menziesii var. menziesii,Pseudotsuga,menziesii,,,,native,S5,,48.901551000000000,-123.445180000000000,,NA,NA,6505007
Prunus emarginata var. emarginata,Prunus,emarginata,,,,native,S5,,48.900479000000000,-123.441361000000000,,NA,NA,6505021
Plectritis congesta ssp. congesta,Plectritis,congesta,,,,native,S5,,48.901551000000000,-123.445180000000000,,NA,NA,6505054
Heuchera micrantha var. diversifolia,Heuchera,micrantha,,,diversifolia,native,S5,,48.901551000000000,-123.445180000000000,,NA,NA,6505055
Holodiscus discolor var. discolor,Holodiscus,discolor,,,,native,S5,,48.901551000000000,-123.445180000000000,,NA,NA,6505056
Rubus spectabilis,Rubus,spectabilis,,,,native,S5,,48.866500000000000,-123.350669000000000,,NA,NA,6531967
Erythranthe cf guttata,Erythranthe,guttata,,,,native,S5,,48.980136010000000,-123.537486600000000,,NA,NA,6570148
Corallorhiza maculata var. occidentalis,Corallorhiza,maculata,,,occidentalis,native,S5,,48.997292450000000,-123.567699300000000,,NA,NA,6570533
Camassia quamash ssp. quamash,Camassia,quamash,,,,native,S4,,48.997225140000000,-123.567051900000000,,NA,NA,6570845
Tiarella trifoliata var. trifoliata,Tiarella,trifoliata,,,,native,S5,,48.868480000000000,-123.347703300000000,,NA,NA,6581219
Erythranthe cf guttata,Erythranthe,guttata,,,,native,S5,,48.911134740000000,-123.378408800000000,,NA,NA,6602031
Cerastium arvense ssp. strictum,Cerastium,arvense,,strictum,,native,S5,,48.956205450000000,-123.528385200000000,,NA,NA,6610508
Corallorhiza maculata var. occidentalis,Corallorhiza,maculata,,,occidentalis,native,S5,,48.996486210000000,-123.566837300000000,,NA,NA,6611330
Corallorhiza maculata var. occidentalis,Corallorhiza,maculata,,,occidentalis,native,S5,,48.997097500000000,-123.567438100000000,,NA,NA,6611332
Pteridium aquilinum ssp. pubescens,Pteridium,aquilinum,,pubescens,,native,S5,,48.972434340000000,-123.554649400000000,,NA,NA,6611345
