Taxon,Taxon.Author,Subtaxon.Author,Common.Name,Kingdom,Phylum,Subphylum,Superclass,Class,Subclass,Superorder,Order,Suborder,Superfamily,Family,Subfamily,Tribe,Genus,Species,Hybrid,Subspecies,Variety,Origin,Provincial.Status,National.Status,Reporting.Status,Observation,Collected.Reported..y.m.d.,Collector.Source,Collection.List,Accession.Number,GBIF.ID,First.Observed,Observer,iNaturalist.Link,Notes,ID,Stats.Code
Nardia sp.,,,,Plantae,Marchantiophyta,,,Jungermanniopsida,,,Jungermanniales,,,Gymnomitriaceae,,,Nardia,,,,,,,,new 2021,observed,,,,,,2021-11-03,Andrew Simon & Randal Mindell,iNat:100206005,,156718,BRY
Lophozia incisa,(Schrad.) Dumort.,,ragged-leaf liverwort,Plantae,Marchantiophyta,,,Jungermanniopsida,,,Jungermanniales,,,Jungermanniaceae,,,Lophozia,incisa,,,,unlisted,unlisted,,reported,unobserved,1962-06-04,Wilfred B. Schofield & F. M. Boas,UBC,B79935,,,,,,85415,BRY
Lophozia obtusa,(Lindb.) A. Evans,,obtuse notchwort,Plantae,Marchantiophyta,,,Jungermanniopsida,,,Jungermanniales,,,Jungermanniaceae,,,Lophozia,obtusa,,,,native,S3S4 (2015),,reported,unobserved,1974-04-21,Judith D. Godfrey,UBC,B80560,,,,,,164800,BRY
Lophozia ventricosa,(Dicks.) Dumort.,,tumid notchwort,Plantae,Marchantiophyta,,,Jungermanniopsida,,,Jungermanniales,,,Jungermanniaceae,,,Lophozia,ventricosa,,,,unlisted,unlisted,,confirmed,observed,1962-06-04,Wilfred B. Schofield & F. M. Boas,UBC,B237112,,2018-04-01,"Steve Joya, Olivia Lee & Andrew Simon",iNat:13879698,,164810,BRY
Lepidozia reptans,(L.) Dumort.,,little hands liverwort,Plantae,Marchantiophyta,,,Jungermanniopsida,,,Jungermanniales,,,Lepidoziaceae,,,Lepidozia,reptans,,,,unlisted,unlisted,,confirmed,observed,1974-04-21,Judith D. Godfrey,UBC,B74778,,2020-04-27,Andrew Simon,iNat:44093042,Georgeson Bay Road; rotting wood in stream drainage; forest; partial shade,123769,BRY
Chiloscyphus polyanthos,(L.) Corda,,pale liverwort,Plantae,Marchantiophyta,,,Jungermanniopsida,,,Jungermanniales,,,Lophocoleaceae,,,Chiloscyphus,polyanthos,,,,native,S4S5 (2015),,confirmed,observed,1962-06-04,Wilfred B. Schofield & F. M. Boas,UBC,B95476,,2021-10-23,Daniel Tucker,iNat:99661789,base of “Quadra Hill” (MClure Road?),56506,BRY
Lophocolea bidentata,(L.) Dumort.,,crestwort,Plantae,Marchantiophyta,,,Jungermanniopsida,,,Jungermanniales,,,Lophocoleaceae,,,Lophocolea,bidentata,,,,unlisted,unlisted,,confirmed,observed,1974-04-21,Judith D. Godfrey,UBC,B95895,,2018-04-01,"Steve Joya, Olivia Lee & Andrew Simon",iNat:13879383,syn. L. cuspidata,83960,BRY
Lophocolea heterophylla,(Schrad.) Dumort.,,variable-leaved crestwort,Plantae,Marchantiophyta,,,Jungermanniopsida,,,Jungermanniales,,,Lophocoleaceae,,,Lophocolea,heterophylla,,,,native,S4 (2021),,new 2020,observed,,,,,,2020-05-12,Andrew Simon,iNat:45751453,,164771,BRY
Mylia anomala,(Hook.) Gray,,Mylie anomale,Plantae,Marchantiophyta,,,Jungermanniopsida,,,Jungermanniales,,,Myliaceae,,,Mylia,anomala,,,,native,S4 (2021),,confirmed,observed,2000-06-12,Hans Roemer,ER 128 Inventory,,,2021-11-03,Randal Mindell,iNat:100262242,Roemer reports Mylia sp.,165595,BRY
Plagiochila porelloides,(Torr. ex Nees) Lindbenb.,,cedar shake liverwort,Plantae,Marchantiophyta,,,Jungermanniopsida,,,Jungermanniales,,,Plagiochilaceae,,,Plagiochila,porelloides,,,,unlisted,unlisted,,confirmed,observed,2010-04-17,Kent Brothers,VMS,,,2021-10-23,Andrew Simon,iNat:99510056,,123945,BRY
Porella cordaeana,(Huebener) Moore,,cliff scalewort,Plantae,Marchantiophyta,,,Jungermanniopsida,,,Jungermanniales,,,Porellaceae,,,Porella,cordaeana,,,,native,S5? (2015),,confirmed,observed,1962-06-04,Wilfred B. Schofield & Frank M. Boas,UBC,B119899,,2019-01-20,Andrew Simon,iNat:19775494,,67839,BRY
Porella navicularis,(Lehm. & Lindenb.) Pfeiff.,,tree ruffle liverwort,Plantae,Marchantiophyta,,,Jungermanniopsida,,,Jungermanniales,,,Porellaceae,,,Porella,navicularis,,,,native,S5,,confirmed,observed,2010-04-17,Kent Brothers,VMS,,,2015-03-27,Lauren Magner & Andrew Simon,iNat:2575121,,55255,BRY
Ptilidium californicum,(Austin) Underw.,,Pacific fuzzwort,Plantae,Marchantiophyta,,,Jungermanniopsida,,,Jungermanniales,,,Ptilidiaceae,,,Ptilidium,californicum,,,,native,S5? (2015),,confirmed,observed,1962-06-04,Wilfred B. Schofield & F. M. Boas,UBC,B65612,,2021-11-03,Andrew Simon,iNat:100205994,S Strait of George; base of “Quadra” Hill,129002,BRY
Diplophyllum obtusifolium,(Hook.) Dumort.,,blunt-leaved earwort,Plantae,Marchantiophyta,,,Jungermanniopsida,,,Jungermanniales,,,Scapaniaceae,,,Diplophyllum,obtusifolium,,,,unlisted,unlisted,,reported,unobserved,1974-04-21,"Judith D. Godfrey, G.A. Godfrey & Wilfred B. Schofield",UBC,B90626,,,,,Sturdies Bay; Soil over root in dry woods,56507,BRY
Scapania americana,K. Müller,,American earwort,Plantae,Marchantiophyta,,,Jungermanniopsida,,,Jungermanniales,,,Scapaniaceae,,,Scapania,americana,,,,native, S5 (2023),,confirmed,observed,1974-04-21,"Judith D. Godfrey, G.A. Godfrey & Wilfred B. Schofield",UBC,B92060,,2018-02-16,Andrew Simon,iNat:13795634,,168492,BRY
Scapania bolanderi,Austin,,yellow-ladle earwort,Plantae,Marchantiophyta,,,Jungermanniopsida,,,Jungermanniales,,,Scapaniaceae,,,Scapania,bolanderi,,,,native,S5 (2015),,confirmed,observed,1974-04-21,"Judith D. Godfrey, G.A. Godfrey & Wilfred B. Schofield",UBC,B92346,,2017-03-10,Andrew Simon,iNat:5280802,,123692,BRY
Scapania undulata,(L.) Dumort.,,water earwort,Plantae,Marchantiophyta,,,Jungermanniopsida,,,Jungermanniales,,,Scapaniaceae,,,Scapania,undulata,,,,unlisted,unlisted,,confirmed,observed,1974-04-21,Judith D. Godfrey,UBC,B93951,,2019-05-04,"Steve Joya, Olivia Lee & Andrew Simon",iNat:24653183,,123973,BRY
Schistochilopsis incisa,(Schrad.) Konstant.,,liverwort,Plantae,Marchantiophyta,,,Jungermanniopsida,,,Jungermanniales,,,Scapaniaceae,,,Schistochilopsis,incisa,,,,native,S4 (2021),,new 2022,observed,,,,,,2022-04-30,Jack Bindernagel,iNat:114745530,,786089,BRY
Riccardia chamedryfolia,(With.) Grolle,,coral moss,Plantae,Marchantiophyta,,,Jungermanniopsida,,,Metzgeriales,,,Aneuraceae,,,Riccardia,chamedryfolia,,,,native,S3 (2021),,new 2021,observed,,,,,,2021-10-23,Daniel Tucker,iNat:99661788,,56462,BRY
Pellia neesiana,(Gottsche) Limpr.,,ring pellia,Plantae,Marchantiophyta,,,Jungermanniopsida,,,Pelliales,,,Pelliaceae,,,Pellia,neesiana,,,,native,S4 (2021),,new 2017,observed,,,,,,2017-05-27,Alexander J. Wright,iNat:6411241,,56461,BRY
Frullania californica,(Austin ex Underw.) A. Evans,,liverwort,Plantae,Marchantiophyta,,,Jungermanniopsida,,,Porellales,,,Frullaniaceae,,,Frullania,californica,,,,native,S3 (2015),,reported,unobserved,1962-06-04,Wilfred B. Schofield & F. M. Boas,UBC,B121820,,,,,Lot 89; streamlet and seabench,56520,BRY
Frullania nisquallensis,Sull.,,hanging millipede liverwort,Plantae,Marchantiophyta,,,Jungermanniopsida,,,Porellales,,,Frullaniaceae,,,Frullania,nisquallensis,,,,native,S5 (2015),,confirmed,observed,1974-04-21,Judith D. Godfrey,UBC,B16217,,2020-07-13,Andrew Simon,iNat:53064708,reported as Frullania tamarisci ssp. nisquallensis,123818,BRY
Porella roellii,Steph.,,scalewort,Plantae,Marchantiophyta,,,Jungermanniopsida,,,Porellales,,,Porellaceae,,,Porella,roellii,,,,native,S4 (2021),,new 2021,observed,,,,,,2021-11-03,Randal Mindell,iNat:100262253,,123909,BRY
Radula bolanderi,Gottsche ex Steph.,,scalewort,Plantae,Marchantiophyta,,,Jungermanniopsida,,,Porellales,,,Radulaceae,,,Radula,bolanderi,,,,native,S4 (2021),,new 2021,observed,,,,,,2021-10-23,Daniel Tucker,iNat:99661786,,167702,BRY
Radula complanata,(L.) Dumort.,,flat-leaved scalewort,Plantae,Marchantiophyta,,,Jungermanniopsida,,,Porellales,,,Radulaceae,,,Radula,complanata,,,,native,S4 (2021),,new 2020,observed,,,,,,2020-07-13,Andrew Simon,iNat:53064686,,67842,BRY
Marchantia polymorpha ssp. montivagans,L.,Bischl. & Boisselier,umbrella liverwort,Plantae,Marchantiophyta,,,Marchantiopsida,,,Marchantiales,,,Marchantiaceae,,,Marchantia,polymorpha,,montivagans,,native,S3 (2015),,new 2022,observed,,,,,,2022-11-26,Aimee Ernest,iNat:142999435,,1020190,BRY
Mannia gracilis,(F. Weber) D. B. Schill & D.G. Long,,thin starwort,Plantae,Marchantiophyta,,,Marchantiopsida,,,Marchantiales,,,Rebouliaceae,,,Mannia,gracilis,,,,native,S4 (2021),,new 2021,observed,,,,,,2021-04-15,Andrew Simon,iNat:74104784,,818550,BRY
Riccia beyrichiana,Hampe ex Lehm.,,crystalwort,Plantae,Marchantiophyta,,,Marchantiopsida,,,Marchantiales,,,Ricciaceae,,,Riccia,beyrichiana,,,,native,S2S3 (2015),,confirmed,observed,1981-04-02,Wilfred B. Schofield,UBC,B23945,,2021-05-03,Andrew Simon,iNat:79240744,near Sturdies Bay,56409,BRY
Riccia fluitans,L.,,floating crystalwort,Plantae,Marchantiophyta,,,Marchantiopsida,,,Marchantiales,,,Ricciaceae,,,Riccia,fluitans,,,,unlisted,unlisted,,confirmed,observed,2000-06-12,Hans Roemer,ER 128 Inventory,,,2017-04-07,Judith Holm,iNat:5640391,,56415,BRY
Riccia sorocarpa,Bisch.,,common crystalwort,Plantae,Marchantiophyta,,,Marchantiopsida,,,Marchantiales,,,Ricciaceae,,,Riccia,sorocarpa,,,,native,S4S5 (2015),,confirmed,observed,1981-04-02,Wilfred B. Schofield,UBC,B23943,,2021-10-23,Daniel Tucker,iNat:99661802,near Sturdies Bay,56420,BRY
Ricciocarpos natans,L. (Corda),,purple-fringed Riccia,Plantae,Marchantiophyta,,,Marchantiopsida,,,Marchantiales,,,Ricciaceae,,,Ricciocarpos,natans,,,,unlisted,unlisted,,new 2016,observed,,,,,,2016-06-05,Andrew Simon,iNat:3672171,,56422,BRY
Targionia hypophylla,L.,,orobus-seed liverwort,Plantae,Marchantiophyta,,,Marchantiopsida,,,Marchantiales,,,Targioniaceae,,,Targionia,hypophylla,,,,native,S1S2 (2015),,new 2018,observed,,,,,,2018-04-11,Ryan Batten,iNat:10840176,,56289,BRY
Sphaerocarpos texanus,Austin,,Texas balloon-wort,Plantae,Marchantiophyta,,,Marchantiopsida,,,Sphaerocarpales,,,Sphaerocarpaceae,,,Sphaerocarpos,texanus,,,,native,S2 (2005),,new 2013,observed,,,,,,2013-03-22,Ryan Batten,iNat:5304375,,56436,BRY
