Taxon,Taxon.Author,Subtaxon.Author,Common.Name,Kingdom,Phylum,Subphylum,Superclass,Class,Subclass,Superorder,Order,Suborder,Superfamily,Family,Subfamily,Tribe,Genus,Species,Hybrid,Subspecies,Variety,Origin,Provincial.Status,National.Status,Reporting.Status,Observation,Collected.Reported..y.m.d.,Collector.Source,Collection.List,Accession.Number,GBIF.ID,First.Observed,Observer,iNaturalist.Link,Notes,ID,Stats.Code,Name Status,Referred iNaturalist Id,Referred iNaturalist Name,Indexed iNaturalist Name,Observation Taxon Name
Lactarius deliciosus,(L.) Gray,,saffron milkcap,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,,,Russulales,,,Russulaceae,,,Lactarius,deliciosus,,,,,,,confirmed,observed,2016-11,Rene Zich,15th Galiano Mushroom Festival List,,,2013-10-26,Ian Guthrie,iNat:4209884,,155197,FUN,accepted,155197,Lactarius deliciosus,Lactarius deliciosus,Lactarius deliciosus
Lactarius luculentus,Burl.,,orange milkcap,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,,,Russulales,,,Russulaceae,,,Lactarius,luculentus,,,,,,,reported,unobserved,2016-11-07,Rene Zich,15th Galiano Mushroom Festival List,,,,,,,118228,FUN,accepted,118228,Lactarius luculentus,Lactarius luculentus,
Lactarius rubidus,,,Candy Cap,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,,,Russulales,,,Russulaceae,,,Lactarius,rubidus,,,,,,,new 2019,observed,,,,,,2019-11-24,Caitlin Robinson,iNat:36051709,,55276,FUN,accepted,55276,Lactarius rubidus,Lactarius rubidus,Lactarius
Lactarius rubrilacteus,Hesler & A.H. Sm.,,red-bleeding milk cap,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,,,Russulales,,,Russulaceae,,,Lactarius,rubrilacteus,,,,,,,confirmed,observed,2016-11-07,Rene Zich,15th Galiano Mushroom Festival List,,,2018-10-22,Adam Huggins,iNat:17906015,,118226,FUN,accepted,118226,Lactarius rubrilacteus,Lactarius rubrilacteus,Lactarius rubrilacteus
Lactarius subviscidus,,,,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,,,Russulales,,,Russulaceae,,,Lactarius,subviscidus,,,,,,,new 2016,observed,,,,,,2016-11-05,Andrew Simon,iNat:4503918,,118220,FUN,accepted,118220,Lactarius subviscidus,Lactarius subviscidus,Lactarius subviscidus
Lactarius uvidus,,,purple stain,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,,,Russulales,,,Russulaceae,,,Lactarius,uvidus,,,,,,,reported,unobserved,2016-11-01,Rene Zich,15th Galiano Mushroom Festival List,,,,,,,344533,FUN,accepted,344533,Lactarius uvidus,Lactarius uvidus,
Laetiporus conifericola,,,conifer chicken of the woods,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,,,Polyporales,,,Laetiporaceae,,,Laetiporus,conifericola,,,,,,,confirmed,observed,2016-02,Rene Zich,Galiano Comprehensive Mushroom List Feb 2016,,,2016-07-10,Sarah Tweedale,iNat:3653800,,118057,FUN,accepted,118057,Laetiporus conifericola,Laetiporus conifericola,Laetiporus conifericola
Lanzia luteovirescens,(Roberge ex Desm.) Dumont & Korf,,,Fungi,Ascomycota,Pezizomycotina,,Leotiomycetes,,,Helotiales,,,Rutstroemiaceae,,,Lanzia,luteovirescens,,,,,,,reported,unobserved,2011-10-29,Kent Brothers,VMS,,,,,,,629144,FUN,accepted,629144,Lanzia luteovirescens,Lanzia luteovirescens,
Laricifomes officinalis,,,Quinine Conk,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,,,Polyporales,,,Laricifomitaceae,,,Laricifomes,officinalis,,,,,,,new 2021,observed,,,,,,2021-05-05,Chadley Diakow and Andrew Simon,iNat:77666302,,135216,FUN,accepted,135216,Laricifomes officinalis,Laricifomes officinalis,Laricifomes officinalis
Leccinum manzanitae,Thiers,,manzanita boletus,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,Agaricomycetidae,,Boletales,,,Boletaceae,Leccinoideae,,Leccinum,manzanitae,,,,,,,confirmed,observed,2016-02-01,Rene Zich,Galiano Comprehensive Mushroom List Feb 2016,,,2018-11-02,Larissa Marie,iNat:18059091,,54204,FUN,accepted,54204,Leccinum manzanitae,Leccinum manzanitae,Leccinum manzanitae
Lentaria pinicola,(Burt) R.H. Peterson,,,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,Phallomycetidae,,Gomphales,,,Lentariaceae,,,Lentaria,pinicola,,,,,,,reported,unobserved,2011-10-01,Kent Brothers,VMS,,,,,,,500148,FUN,accepted,500148,Lentaria pinicola,Lentaria pinicola,
Lentinellus ursinus,,,bear lentinus,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,,,Russulales,,,Auriscalpiaceae,,,Lentinellus,ursinus,,,,,,,new 2017,observed,,,,,,2017-10-22,Kevin Toomer,iNat:8514259,,118231,FUN,accepted,118231,Lentinellus ursinus,Lentinellus ursinus,Lentinellus ursinus
Lepiota castanea,,,,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,Agaricomycetidae,,Agaricales,Agaricineae,,Verrucosporaceae,,,Lepiota,castanea,,,,,,,reported,unobserved,2016-02-01,Rene Zich,Galiano Comprehensive Mushroom List Feb 2016,,,,,,,379844,FUN,accepted,379844,Lepiota castanea,Lepiota castanea,
Lepiota clypeolaria,,,,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,Agaricomycetidae,,Agaricales,Agaricineae,,Verrucosporaceae,,,Lepiota,clypeolaria,,,,,,,reported,unobserved,2016-11-07,Rene Zich,15th Galiano Mushroom Festival List,,,,,,,351371,FUN,accepted,351371,Lepiota clypeolaria,Lepiota clypeolaria,
Lepiota cristata,,,malodorous lepiota,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,Agaricomycetidae,,Agaricales,Agaricineae,,Verrucosporaceae,,,Lepiota,cristata,,,,,,,reported,unobserved,2016-11-01,Rene Zich,15th Galiano Mushroom Festival List,,,,,,,58694,FUN,accepted,58694,Lepiota cristata,Lepiota cristata,
Lepiota magnispora,Murrill,,shaggy-stalked parasol,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,Agaricomycetidae,,Agaricales,Agaricineae,,Verrucosporaceae,,,Lepiota,magnispora,,,,,,,confirmed,observed,2016-2,Rene Zich,Galiano Comprehensive Mushroom List Feb 2016,,,2013-10-11,Ian Guthrie,iNat:4208526,,194663,FUN,accepted,194663,Lepiota magnispora,Lepiota magnispora,Lepiota magnispora
Lepiota rubrotincta,,,,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,Agaricomycetidae,,Agaricales,Agaricineae,,Verrucosporaceae,,,Lepiota,rubrotincta,,,,,,,reported,unobserved,2016-11-01,Rene Zich,15th Galiano Mushroom Festival List,,,,,,,344518,FUN,accepted,344518,Lepiota rubrotincta,Lepiota rubrotincta,
Lepista irina,,,Flowery Blewit,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,Agaricomycetidae,,Agaricales,Tricholomatineae,,Clitocybaceae,,Clitocybeae,Lepista,irina,,,,,,,new 2018,observed,,,,,,2018-10-31,Christopher Heffley,iNat:17997145,,118368,FUN,accepted,118368,Lepista irina,Lepista irina,Lepista irina
Lepista nuda,(Bull.) Cooke,,blewit,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,Agaricomycetidae,,Agaricales,Tricholomatineae,,Clitocybaceae,,Clitocybeae,Lepista,nuda,,,,,,,confirmed,observed,2016-11-07,Rene Zich,15th Galiano Mushroom Festival List,,,2019-12-08,Richard Ward,iNat:36490507,,351380,FUN,accepted,351380,Lepista nuda,Lepista nuda,Lepista nuda
Lepista tarda,,,,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,Agaricomycetidae,,Agaricales,Tricholomatineae,,Clitocybaceae,,Clitocybeae,Lepista,tarda,,,,,,,reported,unobserved,2016-02-01,Rene Zich,Galiano Comprehensive Mushroom List Feb 2016,,,,,,,179127,FUN,accepted,179127,Lepista tarda,Lepista tarda,
Leratiomyces ceres,(Cooke & Masee) Spooner & Bridge (2008),,redlead roundhead,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,Agaricomycetidae,,Agaricales,Agaricineae,,Strophariaceae,,,Leratiomyces,ceres,,,,,,,reported,unobserved,2016-11-01,Rene Zich,15th Galiano Mushroom Festival List,,,,,,,121217,FUN,accepted,121217,Leratiomyces ceres,Leratiomyces ceres,
Leucoagaricus leucothites,,,white dapperling,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,Agaricomycetidae,,Agaricales,Agaricineae,,Agaricaceae,,,Leucoagaricus,leucothites,,,,,,,confirmed,observed,2016-02-01,Rene Zich,Galiano Comprehensive Mushroom List Feb 2016,,,2020-10-07,Phil Doty,iNat:62165613,,179125,FUN,accepted,179125,Leucoagaricus leucothites,Leucoagaricus naucinus,Leucoagaricus leucothites
Leucocoprinus birnbaumii,,,yellow parasol,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,Agaricomycetidae,,Agaricales,Agaricineae,,Agaricaceae,,,Leucocoprinus,birnbaumii,,,,,,,reported,unobserved,2016-02-01,Rene Zich,Galiano Comprehensive Mushroom List Feb 2016,,,,,,,85398,FUN,unaccepted,85398,Leucocoprinus birnbaumii,Leucocoprinus luteus,
Leucopaxillus albissimus,,,,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,Agaricomycetidae,,Agaricales,Tricholomatineae,,Tricholomataceae,,,Leucopaxillus,albissimus,,,,,,,confirmed,observed,2016-11-01,Rene Zich,15th Galiano Mushroom Festival List,,,2021-11-17,Willoughby Arevalo,iNat:101359257,,67351,FUN,accepted,67351,Leucopaxillus albissimus,Leucopaxillus albissimus,Leucopaxillus albissimus
Leucopaxillus gentianeus,,,,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,Agaricomycetidae,,Agaricales,Tricholomatineae,,Tricholomataceae,,,Leucopaxillus,gentianeus,,,,,,,new 2021,observed,,,,,,2021-11-16,Willoughby Arevalo,iNat:101300929,,67346,FUN,accepted,67346,Leucopaxillus gentianeus,Leucopaxillus gentianeus,Leucopaxillus gentianeus
Limacella sp.,,,,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,Agaricomycetidae,,Agaricales,Pluteineae,,Amanitaceae,,,Limacella,,,,,,,,new 2023,observed,,,,,,2023-10-09,Adrian Levine,iNat:187003475,,118250,FUN,accepted,118250,Limacella,Limacella,Limacella
Lycoperdon nigrescens,Wahlenb.,,dusky puffball,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,Agaricomycetidae,,Agaricales,Agaricineae,,Lycoperdaceae,,,Lycoperdon,nigrescens,,,,,,,reported,unobserved,2016-11-01,Rene Zich,15th Galiano Mushroom Festival List,,,,,,,194080,FUN,accepted,194080,Lycoperdon nigrescens,Lycoperdon nigrescens,
Lycoperdon perlatum,,,common puffball,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,Agaricomycetidae,,Agaricales,Agaricineae,,Lycoperdaceae,,,Lycoperdon,perlatum,,,,,,,confirmed,observed,2016-11-07,Rene Zich,15th Galiano Mushroom Festival List,,,2013-10-11,Ian Guthrie,iNat:4210339,,48443,FUN,accepted,48443,Lycoperdon perlatum,Lycoperdon perlatum,Lycoperdon perlatum
Lycoperdon pratense,,,Meadow Puffball,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,Agaricomycetidae,,Agaricales,Agaricineae,,Lycoperdaceae,,,Lycoperdon,pratense,,,,,,,new 2021,observed,,,,,,2021-10-23,Dan Tucker,iNat:99661799,,118145,FUN,accepted,118145,Lycoperdon pratense,Lycoperdon pratense,Lycoperdon pratense
Lycoperdon umbrinum,,,umber-brown puffball,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,Agaricomycetidae,,Agaricales,Agaricineae,,Lycoperdaceae,,,Lycoperdon,umbrinum,,,,,,,new 2016,observed,,,,,,2016-10-07,Lauren Magner & Andrew Simon,iNat:4296039,,118139,FUN,accepted,118139,Lycoperdon umbrinum,Lycoperdon umbrinum,Lycoperdon umbrinum
Lyophyllum ambustum,,,,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,Agaricomycetidae,,Agaricales,Tricholomatineae,,Lyophyllaceae,,,Lyophyllum,ambustum,,,,,,,reported,unobserved,2007-04-05,Oluna Ceska,UBC,F29214,,,,,,1264390,FUN,unaccepted,1264390,Lyophyllum ambustum,Tephrocybe ambusta,
Lyophyllum atratum,,,,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,Agaricomycetidae,,Agaricales,Tricholomatineae,,Lyophyllaceae,,,Lyophyllum,atratum,,,,,,,reported,unobserved,2007-04-05,Oluna Ceska,UBC,F29215,,,,,,811054,FUN,unaccepted,811054,Lyophyllum atratum,Tephrocybe atrata,
Lyophyllum decastes,(Fr.) Singer,,fried chicken mushroom,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,Agaricomycetidae,,Agaricales,Tricholomatineae,,Lyophyllaceae,,,Lyophyllum,decastes,,,,,,,confirmed,observed,2011-10-01,Kent Brothers,VMS,,,2018-11-06,Kevin Toomer,iNat:18316670,,118243,FUN,accepted,118243,Lyophyllum decastes,Lyophyllum decastes,Lyophyllum decastes
Lyophyllum semitale,(Fr.) Kühner ex Kalamees,,,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,Agaricomycetidae,,Agaricales,Tricholomatineae,,Lyophyllaceae,,,Lyophyllum,semitale,,,,,,,reported,unobserved,2010-04-17,Paul Kroeger,UBC,F22078,,,,,,499749,FUN,accepted,499749,Lyophyllum semitale,Lyophyllum semitale,
Macrocystidia cucumis,(Pers.) Joss.,,,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,Agaricomycetidae,,Agaricales,Tricholomatineae,,Macrocystidiaceae,,,Macrocystidia,cucumis,,,,,,,reported,unobserved,2016-02-01,Rene Zich,Galiano Comprehensive Mushroom List Feb 2016,,,,,,,49544,FUN,accepted,49544,Macrocystidia cucumis,Macrocystidia cucumis,
Macrotyphula juncea,(Alb. & Schwein.) Berthier,,slender club,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,Agaricomycetidae,,Agaricales,Pleurotineae,,Phyllotopsidaceae,,,Macrotyphula,juncea,,,,,,,reported,unobserved,2016-11-07,Rene Zich,15th Galiano Mushroom Festival List,,,,,,,54717,FUN,accepted,54717,Macrotyphula juncea,Macrotyphula juncea,
Marasmiellus candidus,(Bolton) Singer,,white mirasmius,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,Agaricomycetidae,,Agaricales,Marasmiineae,,Marasmiaceae,,,,candidus,,,,,,,confirmed,observed,2016-11-01,Rene Zich,15th Galiano Mushroom Festival List,,,2016-11-03,Lauren Magner & Andrew Simon,iNat:4491056,,118242,FUN,accepted,118242,Marasmiellus candidus,Marasmiellus candidus,Marasmiellus candidus
Marasmius calhouniae,,,Calhoun's Pinwheel,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,Agaricomycetidae,,Agaricales,Marasmiineae,,Marasmiaceae,,,Marasmius,calhouniae,,,,,,,new 2018,observed,,,,,,2018-11-02,Lauren Magner & Andrew Simon,iNat:18050363,,118241,FUN,accepted,118241,Marasmius calhouniae,Marasmius calhouniae,Marasmius calhouniae
Marasmius oreades,,,fairy ring mushroom,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,Agaricomycetidae,,Agaricales,Marasmiineae,,Marasmiaceae,,,Marasmius,oreades,,,,,,,confirmed,observed,2016-11-07,Rene Zich,15th Galiano Mushroom Festival List,,,2019-05-24,demetrick,iNat:69155836,,118240,FUN,accepted,118240,Marasmius oreades,Marasmius oreades,Marasmius oreades
Marasmius plicatulus,,,red pinwheel,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,Agaricomycetidae,,Agaricales,Marasmiineae,,Marasmiaceae,,,Marasmius,plicatulus,,,,,,,confirmed,observed,2016-11,Rene Zich,15th Galiano Mushroom Festival List,,,2016-11-05,Andrew Simon,iNat:4503939,,55291,FUN,accepted,55291,Marasmius plicatulus,Marasmius plicatulus,Marasmius plicatulus
Melanoleuca cf. verrucipes,(Fr.) Singer,,,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,,,Agaricales,Pluteineae,,Pluteaceae,,,Melanoleuca,verrucipes,,,,,,,reported,unobserved,2012-05,,VMS,,,,,,,415637,FUN,unknown,,,Melanoleuca verrucipes,
Melanoleuca exscissa,,,,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,Agaricomycetidae,,Agaricales,Pluteineae,,Pluteaceae,,,Melanoleuca,exscissa,,,,,,,reported,unobserved,2008-10-25,Mushroom Show,UBC,F29853,,,,,,383076,FUN,unaccepted,383076,Melanoleuca exscissa,Melanoleuca excissa,
Melanoleuca melaleuca,,,,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,Agaricomycetidae,,Agaricales,Pluteineae,,Pluteaceae,,,Melanoleuca,melaleuca,,,,,,,reported,unobserved,2016-11-07,Rene Zich,15th Galiano Mushroom Festival List,,,,,,,351522,FUN,accepted,351522,Melanoleuca melaleuca,Melanoleuca melaleuca,
Melanoleuca stridula,,,,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,Agaricomycetidae,,Agaricales,Pluteineae,,Pluteaceae,,,Melanoleuca,stridula,,,,,,,reported,unobserved,2008-10-25,Mushroom Show,UBC,F29854,,,,,,500299,FUN,accepted,500299,Melanoleuca stridula,Melanoleuca stridula,
Merulius tremellosus,,,Trembling Crust,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,,,Polyporales,,,Meruliaceae,,,Merulius,tremellosus,,,,,,,new 2021,observed,,,,,,2021-09-30,"Dave “Zeuss"" Cochrane",iNat:96756194,,179113,FUN,accepted,179113,Merulius tremellosus,Merulius tremellosus,Merulius tremellosus
Mollisia cinerea,(Batsch) P. Karst.,,,Fungi,Ascomycota,Pezizomycotina,,Leotiomycetes,,,Helotiales,,,Mollisiaceae,,,Mollisia,cinerea,,,,,,,reported,unobserved,2013-05-04,Kent Brothers,VMS,,,,,,,370769,FUN,accepted,370769,Mollisia cinerea,Mollisia cinerea,
Mollisia sp.,,,,Fungi,Ascomycota,Pezizomycotina,,Leotiomycetes,,,Helotiales,,,Mollisiaceae,,,Mollisia,,,,,,,,new 2017,observed,,,,,,2017-05-27,Pam Janszen,iNat:7150090,,118025,FUN,accepted,118025,Mollisia,Mollisia,Mollisia
Morchella cf. brunnea,M. Kuo,,morel,Fungi,Ascomycota,Pezizomycotina,,Pezizomycetes,,,Pezizales,,,Morchellaceae,,,Morchella,brunnea,,,,,,,reported,unobserved,2014-05-10,Kent Brothers,VMS,,,,,,,492428,FUN,unknown,,,Morchella brunnea,
Morchella elata,Fr.,,black morel,Fungi,Ascomycota,Pezizomycotina,,Pezizomycetes,,,Pezizales,,,Morchellaceae,,,Morchella,elata,,,,,,,confirmed,observed,2016-02-01,Rene Zich,Galiano Comprehensive Mushroom List Feb 2016,,,2016-03-22,Tyson Ehlers,iNat:8920427,,1467061,FUN,accepted,1467061,Morchella elata,Morchella elata,Distantes
Morchella esculenta,(L.) Pers.,,morel,Fungi,Ascomycota,Pezizomycotina,,Pezizomycetes,,,Pezizales,,,Morchellaceae,,,Morchella,esculenta,,,,,,,reported,unobserved,2016-02-01,Rene Zich,Galiano Comprehensive Mushroom List Feb 2016,,,,,,,58682,FUN,accepted,58682,Morchella esculenta,Morchella esculenta,
Morchella importuna,,,Landscaping Black Morel,Fungi,Ascomycota,Pezizomycotina,,Pezizomycetes,,,Pezizales,,,Morchellaceae,,,Morchella,importuna,,,,,,,new 2021,observed,,,,,,2021-05-25,Christian Adler,iNat:83012835,,487375,FUN,accepted,487375,Morchella importuna,Morchella importuna,Morchella importuna
Morchella rufobrunnea,,,Woodchip Morel,Fungi,Ascomycota,Pezizomycotina,,Pezizomycetes,,,Pezizales,,,Morchellaceae,,,Morchella,rufobrunnea,,,,,,,new 2021,observed,,,,,,2021-03-22,abaloneeyes,iNat:97267887,,206090,FUN,accepted,206090,Morchella rufobrunnea,Morchella rufobrunnea,Morchella rufobrunnea
Morchella snyderi,M. Kuo & Methven,,Snyder’s morel,Fungi,Ascomycota,Pezizomycotina,,Pezizomycetes,,,Pezizales,,,Morchellaceae,,,Morchella,snyderi,,,,,,,reported,unobserved,2017-05-06,Kent Brothers,VMS,,,,,,,473933,FUN,accepted,473933,Morchella snyderi,Morchella snyderi,Distantes
Muscinupta laevis,,,,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,,,Hymenochaetales,,,Rickenellaceae,,,Muscinupta,laevis,,,,,,,confirmed,observed,2016-02,Rene Zich,Galiano Comprehensive Mushroom List Feb 2016,,,2017-12-06,Kevin Toomer,iNat:9069061,,1135326,FUN,accepted,1135326,Muscinupta laevis,Muscinupta laevis,Muscinupta laevis
Mycena alcalina,,,,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,Agaricomycetidae,,Agaricales,Marasmiineae,,Mycenaceae,,,Mycena,alcalina,,,,,,,confirmed,observed,2016-02,Rene Zich,Galiano Comprehensive Mushroom List Feb 2016,,,2023-01-22,Andrew Simon,iNat:147162134,,179707,FUN,accepted,179707,Mycena alcalina,Mycena alcalina,Mycena alcalina
Mycena cf. leptocephala,(Pers.) Gillet,,,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,,,Agaricales,Marasmiineae,,Mycenaceae,,,Mycena,leptocephala,,,,,,,reported,unobserved,2009-05-16,Kent Brothers,VMS,,,,,,,63470,FUN,unknown,,,Mycena leptocephala,
Mycena epipterygia,,,yellowleg bonnet,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,Agaricomycetidae,,Agaricales,Marasmiineae,,Mycenaceae,,,Mycena,epipterygia,,,,,,,reported,unobserved,2016-11,Rene Zich,15th Galiano Mushroom Festival List,,,,,,,179107,FUN,accepted,179107,Mycena epipterygia,Mycena epipterygia,
Mycena epipterygioides,,,,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,Agaricomycetidae,,Agaricales,Marasmiineae,,Mycenaceae,,,Mycena,epipterygioides,,,,,,,reported,unobserved,2016-02-01,Rene Zich,Galiano Comprehensive Mushroom List Feb 2016,,,,,,,1000595,FUN,accepted,1000595,Mycena epipterygioides,Mycena epipterygioides,
Mycena galericulata,,,common bonnet,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,Agaricomycetidae,,Agaricales,Marasmiineae,,Mycenaceae,,,Mycena,galericulata,,,,,,,confirmed,observed,2016-02-01,Rene Zich,Galiano Comprehensive Mushroom List Feb 2016,,,2017-01-29,Tyrel Froese,iNat:5024268,,63446,FUN,accepted,63446,Mycena galericulata,Mycena galericulata,Mycena galericulata
Mycena haematopus,,,bleeding fairy helmet,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,Agaricomycetidae,,Agaricales,Marasmiineae,,Mycenaceae,,,Mycena,haematopus,,,,,,,confirmed,observed,2016-11,Rene Zich,15th Galiano Mushroom Festival List,,,2022-04-24,Kevin Toomer,iNat:112698014,,63460,FUN,accepted,63460,Mycena haematopus,Mycena haematopus,Mycena haematopus
Mycena maculata,,,Spotted Mycena,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,Agaricomycetidae,,Agaricales,Marasmiineae,,Mycenaceae,,,Mycena,maculata,,,,,,,reported,unobserved,2016-02,Rene Zich,Galiano Comprehensive Mushroom List Feb 2016,,,,,,,63468,FUN,accepted,63468,Mycena maculata,Mycena maculata,
Mycena parabolica,,,,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,Agaricomycetidae,,Agaricales,Marasmiineae,,Mycenaceae,,,Mycena,parabolica,,,,,,,reported,unobserved,2016-02-01,Rene Zich,Galiano Comprehensive Mushroom List Feb 2016,,,,,,,782254,FUN,accepted,782254,Mycena parabolica,Mycena parabolica,
Mycena pearsoniana,Dennis ex Singer,,lilac mycena,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,Agaricomycetidae,,Agaricales,Marasmiineae,,Mycenaceae,,,Mycena,pearsoniana,,,,,,,reported,unobserved,2010-04-17,Paul Kroeger,UBC,F22072,,,,,,500297,FUN,accepted,500297,Mycena pearsoniana,Mycena pearsoniana,
Mycena polygramma,,,,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,Agaricomycetidae,,Agaricales,Marasmiineae,,Mycenaceae,,,Mycena,polygramma,,,,,,,reported,unobserved,2016-02-01,Rene Zich,Galiano Comprehensive Mushroom List Feb 2016,,,,,,,499257,FUN,accepted,499257,Mycena polygramma,Mycena polygramma,
Mycena pura,(Pers.) P. Kumm,,pink mycena,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,Agaricomycetidae,,Agaricales,Marasmiineae,,Mycenaceae,,,Mycena,pura,,,,,,,confirmed,observed,2010-04-17,Paul Kroeger,UBC,F22071,,2013-10-11,Ian Guthrie,iNat:4210003,,63473,FUN,accepted,63473,Mycena pura,Mycena pura,Mycena pura
Mycena purpureofusca,,,purple-edge bonnet,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,Agaricomycetidae,,Agaricales,Marasmiineae,,Mycenaceae,,,Mycena,purpureofusca,,,,,,,new 2021,observed,,,,,,2021-10-10,Eva Ullström,iNat:98115607,,63422,FUN,accepted,63422,Mycena purpureofusca,Mycena purpureofusca,Mycena purpureofusca
Mycena robusta,,,,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,Agaricomycetidae,,Agaricales,Marasmiineae,,Mycenaceae,,,Mycena,robusta,,,,,,,new 2018,observed,,,,,,2018-12-17,Adam Huggins,iNat:19130378,,791071,FUN,accepted,791071,Mycena robusta,Mycena robusta,Mycena robusta
Mycena rosella,,,,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,Agaricomycetidae,,Agaricales,Marasmiineae,,Mycenaceae,,,Mycena,rosella,,,,,,,reported,unobserved,2016-02,Rene Zich,Galiano Comprehensive Mushroom List Feb 2016,,,,,,,179020,FUN,accepted,179020,Mycena rosella,Mycena rosella,
Mycena rubromarginata,,,,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,Agaricomycetidae,,Agaricales,Marasmiineae,,Mycenaceae,,,Mycena,rubromarginata,,,,,,,reported,unobserved,2016-02,Rene Zich,Galiano Comprehensive Mushroom List Feb 2016,,,,,,,739098,FUN,accepted,739098,Mycena rubromarginata,Mycena rubromarginata,
Mycetinis salalis,(Desjardin & Redhead),,salal marasmius,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,Agaricomycetidae,,Agaricales,Marasmiineae,,Omphalotaceae,,,Mycetinis,salalis,,,,,,,reported,unobserved,2016-02-01,Rene Zich,Galiano Comprehensive Mushroom List Feb 2016,,,,,,,925110,FUN,accepted,925110,Mycetinis salalis,Mycetinis salalis,
Mycoporum antecellens,,,,Fungi,Ascomycota,Pezizomycotina,,Dothideomycetes,Pleosporomycetidae,,Pleosporales,,,Mycoporaceae,,,Mycoporum,antecellens,,,,,,,new 2021,observed,,,,,,2021-11-03,Randal Mindell,iNat:100262224,,463557,FUN,accepted,463557,Mycoporum antecellens,Mycoporum antecellens,Mycoporum antecellens
Myxarium nucleatum,,,,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,,,Auriculariales,,,Hyaloriaceae,,,Myxarium,nucleatum,,,,,,,new 2023,observed,,,,,,2023-01-10,Kath Quayle,iNat:146302606,,742831,FUN,accepted,742831,Myxarium nucleatum,Myxarium nucleatum,Myxarium nucleatum
