eventDate,institutionCode,datasetName,recordedBy,scientificName,Author,Common Name,Kingdom,Phylum,Subphylum,Superclass,Class,Subclass,Superorder,Order,Suborder,Superfamily,Family,Subfamily
20100417,,,Kent Brothers,Melanelixia subaurifera,"(Nyl.) O. Blanco, A. Crespo, Divakar, Essl., D. Hawksw. & Lumbsch",Abraded camouflage lichen,Fungi,Ascomycota,Pezizomycotina,,Lecanoromycetes,Lecanoromycetidae,,Lecanorales,,,Parmeliaceae,
20110514,,,Kent Brothers,Melanelixia subaurifera,"(Nyl.) O. Blanco, A. Crespo, Divakar, Essl., D. Hawksw. & Lumbsch",Abraded camouflage lichen,Fungi,Ascomycota,Pezizomycotina,,Lecanoromycetes,Lecanoromycetidae,,Lecanorales,,,Parmeliaceae,
20130504,,,Kent Brothers,Melanelixia subaurifera,"(Nyl.) O. Blanco, A. Crespo, Divakar, Essl., D. Hawksw. & Lumbsch",Abraded camouflage lichen,Fungi,Ascomycota,Pezizomycotina,,Lecanoromycetes,Lecanoromycetidae,,Lecanorales,,,Parmeliaceae,
20110514,,,Kent Brothers,Melanoleuca sp,,,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,Agaricomycetidae,,Agaricales,,,Tricholomataceae,
20100417,,,Kent Brothers,Metaneckera menziesii,,Menzie's neckera,Plantae,Streptophyta,,,Equisetopsida,Bryidae,,Hypnales,,,Neckeraceae,
20110514,,,Kent Brothers,Metatrichia floriformis,(Schwein.) Nann.-Bremek.,,Amoebozoa,Mycetozoa,,,Myxogastrea,,,Trichiales,,,Trichiaceae,
20100417,,,Kent Brothers,Moehringia macrophylla,,Big-leaved sandwort,Plantae,Streptophyta,,,Equisetopsida,Magnoliidae,Caryophyllanae,Caryophyllales,,,Caryophyllaceae,
20110514,,,Kent Brothers,Moehringia macrophylla,,Big-leaved sandwort,Plantae,Streptophyta,,,Equisetopsida,Magnoliidae,Caryophyllanae,Caryophyllales,,,Caryophyllaceae,
20110514,,,Kent Brothers,Mollisia cf cinerea,(Batsch) P. Karst.,,Fungi,Ascomycota,Pezizomycotina,,Leotiomycetes,Leotiomycetidae,,Helotiales,,,Dermateaceae,
20130504,,,Kent Brothers,Mollisia cinerea,(Batsch) P. Karst.,,Fungi,Ascomycota,Pezizomycotina,,Leotiomycetes,Leotiomycetidae,,Helotiales,,,Dermateaceae,
20170506,,,Kent Brothers,Mollisia cinerea,(Batsch) P. Karst.,,Fungi,Ascomycota,Pezizomycotina,,Leotiomycetes,Leotiomycetidae,,Helotiales,,,Dermateaceae,
20190504,,,Kent Brothers,Mollisia cinerea,(Batsch) P. Karst.,,Fungi,Ascomycota,Pezizomycotina,,Leotiomycetes,Leotiomycetidae,,Helotiales,,,Dermateaceae,
20100417,,,Kent Brothers,Monadenia fidelis,,Faithful monadenia snail,Animalia,Mollusca,,,Gastropoda,Heterobranchia,Eupulmonata,Stylommatophora,Helicina,Helicoidea,Xanthonychidae,
20110514,,,Kent Brothers,Monadenia fidelis,,Faithful monadenia snail,Animalia,Mollusca,,,Gastropoda,Heterobranchia,Eupulmonata,Stylommatophora,Helicina,Helicoidea,Xanthonychidae,
20150502,,,Kent Brothers,Monadenia fidelis,,Faithful monadenia snail,Animalia,Mollusca,,,Gastropoda,Heterobranchia,Eupulmonata,Stylommatophora,Helicina,Helicoidea,Xanthonychidae,
20110514,,,Kent Brothers,Monotropa hypopitys,,Pinesap,Plantae,Streptophyta,,,Equisetopsida,Magnoliidae,Asteranae,Ericales,,,Ericaceae,Monotropoideae
20110514,,,Kent Brothers,Monotropa uniflora,,Indian pipe,Plantae,Streptophyta,,,Equisetopsida,Magnoliidae,Asteranae,Ericales,,,Ericaceae,Monotropoideae
20150502,,,Kent Brothers,Monotropa uniflora,,Indian pipe,Plantae,Streptophyta,,,Equisetopsida,Magnoliidae,Asteranae,Ericales,,,Ericaceae,Monotropoideae
20160521,,,Kent Brothers,Monotropa uniflora,,Indian pipe,Plantae,Streptophyta,,,Equisetopsida,Magnoliidae,Asteranae,Ericales,,,Ericaceae,Monotropoideae
20140510,,,Kent Brothers,Morchella cf brunnea,M. Kuo,,Fungi,Ascomycota,Pezizomycotina,,Pezizomycetes,Pezizomycetidae,,Pezizales,,,Morchellaceae,
20080503,,,Kent Brothers,Morchella conica,Pers.,Black morel,Fungi,Ascomycota,Pezizomycotina,,Pezizomycetes,Pezizomycetidae,,Pezizales,,,Morchellaceae,
20100417,,,Kent Brothers,Morchella conica,Pers.,Black morel,Fungi,Ascomycota,Pezizomycotina,,Pezizomycetes,Pezizomycetidae,,Pezizales,,,Morchellaceae,
20110514,,,Kent Brothers,Morchella conica,Pers.,Black morel,Fungi,Ascomycota,Pezizomycotina,,Pezizomycetes,Pezizomycetidae,,Pezizales,,,Morchellaceae,
20170506,,,Kent Brothers,Morchella snyderi,M. Kuo & Methven,,Fungi,Ascomycota,Pezizomycotina,,Pezizomycetes,Pezizomycetidae,,Pezizales,,,Morchellaceae,
20110514,,,Kent Brothers,Mus cf musculus,,House mouse,Animalia,Chordata,Vertebrata,,Mammalia,Eutheria,,Rodentia,Myomorpha,,Muridae,Murinae
20160521,,,Kent Brothers,Mycelis muralis,,Wall lettuce,Plantae,Streptophyta,,,Equisetopsida,Magnoliidae,Asteranae,Asterales,,,Asteraceae,
20090516,,,Kent Brothers,Mycena cf leptocephala,(Pers.) Gillet,,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,Agaricomycetidae,,Agaricales,,,Mycenaceae,
20170506,,,Kent Brothers,Mycena haematopus,(Pers.) P. Kumm.,Bleeding mycena,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,Agaricomycetidae,,Agaricales,,,Mycenaceae,
20100417,,,Kent Brothers,Mycena pearsoniana,Dennis ex Singer,Pink/lilac mycena,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,Agaricomycetidae,,Agaricales,,,Mycenaceae,
20110514,,,Kent Brothers,Mycena pearsoniana,Dennis ex Singer,Pink/lilac mycena,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,Agaricomycetidae,,Agaricales,,,Mycenaceae,
20100417,,,Kent Brothers,Mycena pura,(Pers.) P. Kumm,Pink/lilac mycena,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,Agaricomycetidae,,Agaricales,,,Mycenaceae,
20110514,,,Kent Brothers,Mycena sp,,,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,Agaricomycetidae,,Agaricales,,,Mycenaceae,
20110514,,,Kent Brothers,Myosotis discolor,,Common forget-me-not,Plantae,Streptophyta,,,Equisetopsida,Magnoliidae,Asteranae,?,,,Boraginaceae,
20130504,,,Kent Brothers,Mytilus trossulus,Gould,Blue mussel,Animalia,Mollusca,,,Bivalvia,Pteriomorphia,,Mytilida,,,Mytilidae,
20090516,,,Kent Brothers,Naucoria escharioides,(Fr.) P. Kumm.,,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,Agaricomycetidae,,Agaricales,,,Strophariaceae,
20100417,,,Kent Brothers,Naucoria sp,,,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,Agaricomycetidae,,Agaricales,,,Strophariaceae,
20110514,,,Kent Brothers,Nemania cf serpens,(Pers.) Gray,,Fungi,Ascomycota,Pezizomycotina,,Sordariomycetes,Xylariomycetidae,,Xylariales,,,Xylariaceae,
20111029,,,Kent Brothers,Nemania cf serpens,(Pers.) Gray,,Fungi,Ascomycota,Pezizomycotina,,Sordariomycetes,Xylariomycetidae,,Xylariales,,,Xylariaceae,
20110514,,,Kent Brothers,Nemophila parviflora,,Small-flowered nemophila,Plantae,Streptophyta,,,Equisetopsida,Magnoliidae,Asteranae,?,,,Boraginaceae,
20110514,,,Kent Brothers,Neournula pouchetii,(Berthet & Riousset) Paden,Rose cup,Fungi,Ascomycota,Pezizomycotina,,Pezizomycetes,Pezizomycetidae,,Pezizales,,,Chorioactidaceae,
20170506,,,Kent Brothers,Neournula pouchetii,(Berthet & Riousset) Paden,Rose cup,Fungi,Ascomycota,Pezizomycotina,,Pezizomycetes,Pezizomycetidae,,Pezizales,,,Chorioactidaceae,
20190504,,,Kent Brothers,Neournula pouchetii,(Berthet & Riousset) Paden,Rose cup,Fungi,Ascomycota,Pezizomycotina,,Pezizomycetes,Pezizomycetidae,,Pezizales,,,Chorioactidaceae,
20110514,,,Kent Brothers,Neovison vison,,American mink,Animalia,Chordata,Vertebrata,,Mammalia,Eutheria,,Carnivora,Caniformia,,Mustelidae,
20110514,,,Kent Brothers,Nereocystis luetkeana,(K.Mertens) Postels & Ruprecht,Bull/bladder kelp,Chromista,Ochrophyta,,,Phaeophyceae,,,Laminariales,,,Laminariaceae,
20130504,,,Kent Brothers,Nereocystis luetkeana,(K.Mertens) Postels & Ruprecht,Bull/bladder kelp,Chromista,Ochrophyta,,,Phaeophyceae,,,Laminariales,,,Laminariaceae,
20190504,,,Kent Brothers,Nidula niveotomentosa,(Henn.) Lloyd,White barrel bird's nest fungus,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,Agaricomycetidae,,Agaricales,,,Nidulariaceae,
20120512,,,D.Thompson,Ochrolechia laevigata,,Smooth saucer lichen,Fungi,Ascomycota,Pezizomycotina,,Lecanoromycetes,Lecanoromycetidae,,Pertusariales,,,Pertusariaceae,
20100417,,,Kent Brothers,Ochrolechia laevigata,,Smooth saucer lichen,Fungi,Ascomycota,Pezizomycotina,,Lecanoromycetes,Lecanoromycetidae,,Pertusariales,,,Pertusariaceae,
20110514,,,Kent Brothers,Ochrolechia oregonensis,H. Magn.,Double-rim saucer lichen,Fungi,Ascomycota,Pezizomycotina,,Lecanoromycetes,Lecanoromycetidae,,Pertusariales,,,Pertusariaceae,
20090516,,,Kent Brothers,Ochrolechia sp,,,Fungi,Ascomycota,Pezizomycotina,,Lecanoromycetes,Lecanoromycetidae,,Pertusariales,,,Pertusariaceae,
20110514,,,Kent Brothers,Orbilia cf xanthostigma,(Fr.) Fr.,,Fungi,Ascomycota,Pezizomycotina,,Orbiliomycetes,Orbiliomyetidae,,Orbiliales,,,Orbiliaceae,
20130504,,,Kent Brothers,Orbilia xanthostigma,(Fr.) Fr.,,Fungi,Ascomycota,Pezizomycotina,,Orbiliomycetes,Orbiliomyetidae,,Orbiliales,,,Orbiliaceae,
20130504,,,Kent Brothers,Osmorhiza berteroi,DC.,Mountain sweet-cicely,Plantae,Streptophyta,,,Equisetopsida,Magnoliidae,Asteranae,Apiales,,,Apiaceae,
20160521,,,Kent Brothers,Osmorhiza berteroi,DC.,Mountain sweet-cicely,Plantae,Streptophyta,,,Equisetopsida,Magnoliidae,Asteranae,Apiales,,,Apiaceae,
20111029,,,Kent Brothers,Otidea onotica,(Pers.) Fuckel,Donkey ears,Fungi,Ascomycota,Pezizomycotina,,Pezizomycetes,Pezizomycetidae,,Pezizales,,,Pyronemataceae,
20160521,,,Kent Brothers,Oxyporus cuneatus,(Murrill) Aoshima,,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,?,,Hymenochaetales,,,Schizoporaceae,
20170506,,,Kent Brothers,Oxyporus cuneatus,(Murrill) Aoshima,,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,?,,Hymenochaetales,,,Schizoporaceae,
20190504,,,Kent Brothers,Oxyporus cuneatus,(Murrill) Aoshima,,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,?,,Hymenochaetales,,,Schizoporaceae,
20110514,,,Kent Brothers,Pachycudonia monticola,(Mains) S. Imai,,Fungi,Ascomycota,Pezizomycotina,,Leotiomycetes,Leotiomycetidae,,Helotiales,,,?,
20100417,,,Kent Brothers,Paecilomyces cf sp,,,Fungi,Ascomycota,Pezizomycotina,,Sordariomycetes,Hypocreomycetidae,,Hypocreales,,,Cordycipitaceae,
20070428,,,Kent Brothers,Pannaria sp,,,Fungi,Ascomycota,Pezizomycotina,,Lecanoromycetes,Lecanoromycetidae,,Peltigerales,,,Pannariaceae,
20130504,,,Kent Brothers,Papilio sp,,Swallowtail butterfly,Animalia,Arthropoda,Hexapoda,,Insecta,Endopterygota,,Lepidoptera,Glossata,Papilionoidea,Papilionidae,
20110514,,,Kent Brothers,Parmelia hygrophila,,Western shield lichen,Fungi,Ascomycota,Pezizomycotina,,Lecanoromycetes,Lecanoromycetidae,,Lecanorales,,,Parmeliaceae,
20090516,,,Kent Brothers,Parmelia saxatilis,(L.) Ach.,Salted shield lichen,Fungi,Ascomycota,Pezizomycotina,,Lecanoromycetes,Lecanoromycetidae,,Lecanorales,,,Parmeliaceae,
20110514,,,Kent Brothers,Parmelia saxatilis,(L.) Ach.,Salted shield lichen,Fungi,Ascomycota,Pezizomycotina,,Lecanoromycetes,Lecanoromycetidae,,Lecanorales,,,Parmeliaceae,
20090516,,,Kent Brothers,Parmelia sulcata,Taylor,Waxpaper lichen,Fungi,Ascomycota,Pezizomycotina,,Lecanoromycetes,Lecanoromycetidae,,Lecanorales,,,Parmeliaceae,
20100417,,,Kent Brothers,Parmelia sulcata,Taylor,Waxpaper lichen,Fungi,Ascomycota,Pezizomycotina,,Lecanoromycetes,Lecanoromycetidae,,Lecanorales,,,Parmeliaceae,
20110514,,,Kent Brothers,Parmelia sulcata,Taylor,Waxpaper lichen,Fungi,Ascomycota,Pezizomycotina,,Lecanoromycetes,Lecanoromycetidae,,Lecanorales,,,Parmeliaceae,
20100417,,,Kent Brothers,Peltigera cf neopolydactyla,,Frog pelt,Fungi,Ascomycota,Pezizomycotina,,Lecanoromycetes,Lecanoromycetidae,,Peltigerales,,,Peltigeraceae,
20110514,,,Kent Brothers,Peltigera collina,,Tree pelt,Fungi,Ascomycota,Pezizomycotina,,Lecanoromycetes,Lecanoromycetidae,,Peltigerales,,,Peltigeraceae,
20070428,,,Kent Brothers,Peltigera membranacea,,Membranous dog-lichen,Fungi,Ascomycota,Pezizomycotina,,Lecanoromycetes,Lecanoromycetidae,,Peltigerales,,,Peltigeraceae,
20100417,,,Kent Brothers,Peltigera membranacea,,Membranous dog-lichen,Fungi,Ascomycota,Pezizomycotina,,Lecanoromycetes,Lecanoromycetidae,,Peltigerales,,,Peltigeraceae,
20110514,,,Kent Brothers,Peltigera membranacea,,Membranous dog-lichen,Fungi,Ascomycota,Pezizomycotina,,Lecanoromycetes,Lecanoromycetidae,,Peltigerales,,,Peltigeraceae,
20130504,,,Kent Brothers,Peltigera membranacea,,Membranous dog-lichen,Fungi,Ascomycota,Pezizomycotina,,Lecanoromycetes,Lecanoromycetidae,,Peltigerales,,,Peltigeraceae,
20090516,,,Kent Brothers,Peltigera neopolydactyla,,Frog pelt,Fungi,Ascomycota,Pezizomycotina,,Lecanoromycetes,Lecanoromycetidae,,Peltigerales,,,Peltigeraceae,
20110514,,,Kent Brothers,Peltigera neopolydactyla,,Frog pelt,Fungi,Ascomycota,Pezizomycotina,,Lecanoromycetes,Lecanoromycetidae,,Peltigerales,,,Peltigeraceae,
20100417,,,Kent Brothers,Pentagramma triangularis,,Goldback fern,Plantae,Streptophyta,,,Equisetopsida,Polypodiidae,,Polypodiales,,,Pteridaceae,
20110514,,,Kent Brothers,Pentagramma triangularis,,Goldback fern,Plantae,Streptophyta,,,Equisetopsida,Polypodiidae,,Polypodiales,,,Pteridaceae,
20130504,,,Kent Brothers,Pentagramma triangularis,,Goldback fern,Plantae,Streptophyta,,,Equisetopsida,Polypodiidae,,Polypodiales,,,Pteridaceae,
20130504,,,J.Pendray,Pentidotea cf wosnesenskii,Brandt,Vosnesensky's isopod,Animalia,Arthropoda,Crustacea,,Malacostraca,,Peracarida,Isopoda,Valvifera,,Idoteidae,
20110514,,,Kent Brothers,Perenniporia sp,,,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,?,,Polyporales,,,Polyporaceae,
20090516,,,Kent Brothers,Pertusaria amara,(Ach.) Nyl.,Bitter wart lichen,Fungi,Ascomycota,Pezizomycotina,,Lecanoromycetes,Lecanoromycetidae,,Pertusariales,,,Pertusariaceae,
20100417,,,Kent Brothers,Pertusaria amara,(Ach.) Nyl.,Bitter wart lichen,Fungi,Ascomycota,Pezizomycotina,,Lecanoromycetes,Lecanoromycetidae,,Pertusariales,,,Pertusariaceae,
20110514,,,Kent Brothers,Pertusaria amara,(Ach.) Nyl.,Bitter wart lichen,Fungi,Ascomycota,Pezizomycotina,,Lecanoromycetes,Lecanoromycetidae,,Pertusariales,,,Pertusariaceae,
20100417,,,Kent Brothers,Pertusaria subambigens,Dibben,Pore lichen,Fungi,Ascomycota,Pezizomycotina,,Lecanoromycetes,Lecanoromycetidae,,Pertusariales,,,Pertusariaceae,
20110514,,,Kent Brothers,Pertusaria subambigens,Dibben,Pore lichen,Fungi,Ascomycota,Pezizomycotina,,Lecanoromycetes,Lecanoromycetidae,,Pertusariales,,,Pertusariaceae,
20090516,,,Kent Brothers,Peziza cf repanda,Pers.,Spreading brown cup fungus,Fungi,Ascomycota,Pezizomycotina,,Pezizomycetes,Pezizomycetidae,,Pezizales,,,Pezizaceae,
20090516,,,Kent Brothers,Phaeolus schweinitzii,(Fr.) Pat.,Schweinitz' butt rot,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,?,,Polyporales,,,Fomitopsidaceae,
20100417,,,Kent Brothers,Phaeolus schweinitzii,(Fr.) Pat.,Schweinitz' butt rot,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,?,,Polyporales,,,Fomitopsidaceae,
20110514,,,Kent Brothers,Phaeolus schweinitzii,(Fr.) Pat.,Schweinitz' butt rot,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,?,,Polyporales,,,Fomitopsidaceae,
20130504,,,Kent Brothers,Phaeolus schweinitzii,(Fr.) Pat.,Schweinitz' butt rot,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,?,,Polyporales,,,Fomitopsidaceae,
20150502,,,Kent Brothers,Phaeolus schweinitzii,(Fr.) Pat.,Schweinitz' butt rot,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,?,,Polyporales,,,Fomitopsidaceae,
20160521,,,Kent Brothers,Phaeolus schweinitzii,(Fr.) Pat.,Schweinitz' butt rot,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,?,,Polyporales,,,Fomitopsidaceae,
20190504,,,Kent Brothers,Phaeolus schweinitzii,(Fr.) Pat.,Schweinitz' butt rot,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,?,,Polyporales,,,Fomitopsidaceae,
20111029,,,Kent Brothers,Phlebia radiata,Fr.,,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,?,,Polyporales,,,Meruliaceae,
20130504,,,Kent Brothers,Phoca vitulina,,Pacific harbor seal,Animalia,Chordata,Vertebrata,,Mammalia,Eutheria,,Carnivora,Caniformia,,Phocidae,
20150502,,,Kent Brothers,Phoca vitulina,,Pacific harbor seal,Animalia,Chordata,Vertebrata,,Mammalia,Eutheria,,Carnivora,Caniformia,,Phocidae,
20160521,,,Kent Brothers,Phoca vitulina,,Pacific harbor seal,Animalia,Chordata,Vertebrata,,Mammalia,Eutheria,,Carnivora,Caniformia,,Phocidae,
20111029,,,Kent Brothers,Pholiota sp,,,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,Agaricomycetidae,,Agaricales,,,Strophariaceae,
20130504,,,Juliet Pendray,Phylloporus rhodoxanthus,(Schwein.) Bres.,Gilled bolete,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,Agaricomycetidae,,Boletales,Boletineae,,Boletaceae,
20090516,,,Kent Brothers,Phylloporus rhodoxanthus,(Schwein.) Bres.,Gilled bolete,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,Agaricomycetidae,,Boletales,Boletineae,,Boletaceae,
20100417,,,Kent Brothers,Phylloporus rhodoxanthus,(Schwein.) Bres.,Gilled bolete,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,Agaricomycetidae,,Boletales,Boletineae,,Boletaceae,
20110514,,,Kent Brothers,Phylloporus rhodoxanthus,(Schwein.) Bres.,Gilled bolete,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,Agaricomycetidae,,Boletales,Boletineae,,Boletaceae,
20150502,,,Kent Brothers,Phylloporus rhodoxanthus,(Schwein.) Bres.,Gilled bolete,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,Agaricomycetidae,,Boletales,Boletineae,,Boletaceae,
20190504,,,Kent Brothers,Phylloporus rhodoxanthus,(Schwein.) Bres.,Gilled bolete,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,Agaricomycetidae,,Boletales,Boletineae,,Boletaceae,
20090516,,,Kent Brothers,Physcia adscendens,,Hooded rosette lichen,Fungi,Ascomycota,Pezizomycotina,,Lecanoromycetes,Lecanoromycetidae,,Lecanorales,,,Physciaceae,
20110514,,,Kent Brothers,Physcia caesia,(Hoffm.) Hampe ex F@#252rnr.,,Fungi,Ascomycota,Pezizomycotina,,Lecanoromycetes,Lecanoromycetidae,,Lecanorales,,,Physciaceae,
20110514,,,Kent Brothers,Piloderma sp,,,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,Agaricomycetidae,,Atheliales,,,Atheliaceae,
20110514,,,Kent Brothers,Piperia sp,,,Plantae,Streptophyta,,,Equisetopsida,Magnoliidae,Liclimbere,Asparagales,,,Orchidaceae,
20100417,,,Kent Brothers,Piperia unalascensis,,Alaska rein orchid,Plantae,Streptophyta,,,Equisetopsida,Magnoliidae,Liclimbere,Asparagales,,,Orchidaceae,
20110514,,,Kent Brothers,Pipilo maculatus,,Spotted towhee,Animalia,Chordata,Vertebrata,,Aves,,,Passeriformes,Passeri,,Fringillidae,
20110514,,,Kent Brothers,Pisaster ochraceus,,Ochre sea star,Animalia,Echinodermata,Asterozoa,,Asteroidea,,,Forcipulatida,,,Asteriidae,
20130504,,,Kent Brothers,Pisaster ochraceus,,Ochre sea star,Animalia,Echinodermata,Asterozoa,,Asteroidea,,,Forcipulatida,,,Asteriidae,
20090516,,,Kent Brothers,Placopsis gelida,(L.) Linds.,Bull's-eye lichen,Fungi,Ascomycota,Pezizomycotina,,Lecanoromycetes,Ostropomycetidae,,Agyriales,,,Trapeliaceae,
20100417,,,Kent Brothers,Plagiochila porelloides,,Cedar shake liverwort,Plantae,Streptophyta,,,Equisetopsida,Marchantiidae,,Jungermanniales,,,Plagiochilaceae,
20100417,,,Kent Brothers,Plagiomnium insigne,,Badge moss,Plantae,Streptophyta,,,Equisetopsida,Bryidae,,Bryales,,,Mniaceae,
20110514,,,Kent Brothers,Plagiomnium insigne,,Badge moss,Plantae,Streptophyta,,,Equisetopsida,Bryidae,,Bryales,,,Mniaceae,
20130504,,,Kent Brothers,Plagiomnium insigne,,Badge moss,Plantae,Streptophyta,,,Equisetopsida,Bryidae,,Bryales,,,Mniaceae,
20150502,,,Kent Brothers,Plagiomnium insigne,,Badge moss,Plantae,Streptophyta,,,Equisetopsida,Bryidae,,Bryales,,,Mniaceae,
20160521,,,Kent Brothers,Plagiomnium insigne,,Badge moss,Plantae,Streptophyta,,,Equisetopsida,Bryidae,,Bryales,,,Mniaceae,
20170506,,,Kent Brothers,Plagiomnium insigne,,Badge moss,Plantae,Streptophyta,,,Equisetopsida,Bryidae,,Bryales,,,Mniaceae,
20100417,,,Kent Brothers,Plagiomnium venustum,,Magnificent moss,Plantae,Streptophyta,,,Equisetopsida,Bryidae,,Bryales,,,Mniaceae,
20090516,,,Kent Brothers,Platismatia glauca,(L.) W.L. Culb. & C.F. Culb.,Ragbag,Fungi,Ascomycota,Pezizomycotina,,Lecanoromycetes,Lecanoromycetidae,,Lecanorales,,,Parmeliaceae,
20100417,,,Kent Brothers,Platismatia glauca,(L.) W.L. Culb. & C.F. Culb.,Ragbag,Fungi,Ascomycota,Pezizomycotina,,Lecanoromycetes,Lecanoromycetidae,,Lecanorales,,,Parmeliaceae,
20110514,,,Kent Brothers,Platismatia glauca,(L.) W.L. Culb. & C.F. Culb.,Ragbag,Fungi,Ascomycota,Pezizomycotina,,Lecanoromycetes,Lecanoromycetidae,,Lecanorales,,,Parmeliaceae,
20130504,,,Kent Brothers,Platismatia glauca,(L.) W.L. Culb. & C.F. Culb.,Ragbag,Fungi,Ascomycota,Pezizomycotina,,Lecanoromycetes,Lecanoromycetidae,,Lecanorales,,,Parmeliaceae,
20160521,,,Kent Brothers,Platismatia glauca,(L.) W.L. Culb. & C.F. Culb.,Ragbag,Fungi,Ascomycota,Pezizomycotina,,Lecanoromycetes,Lecanoromycetidae,,Lecanorales,,,Parmeliaceae,
20090516,,,Kent Brothers,Platismatia herrei,(Imshaug) W.L. Culb. & C.F. Culb.,Tattered rag lichen,Fungi,Ascomycota,Pezizomycotina,,Lecanoromycetes,Lecanoromycetidae,,Lecanorales,,,Parmeliaceae,
20100417,,,Kent Brothers,Platismatia herrei,(Imshaug) W.L. Culb. & C.F. Culb.,Tattered rag lichen,Fungi,Ascomycota,Pezizomycotina,,Lecanoromycetes,Lecanoromycetidae,,Lecanorales,,,Parmeliaceae,
20110514,,,Kent Brothers,Platismatia herrei,(Imshaug) W.L. Culb. & C.F. Culb.,Tattered rag lichen,Fungi,Ascomycota,Pezizomycotina,,Lecanoromycetes,Lecanoromycetidae,,Lecanorales,,,Parmeliaceae,
20070428,,,Kent Brothers,Plectania melaena,(Fr.) Paden,,Fungi,Ascomycota,Pezizomycotina,,Pezizomycetes,Pezizomycetidae,,Pezizales,,,Sarcosomataceae,
20080503,,,Kent Brothers,Plectania melastoma,(Sowerby) Fuckel,Black cup fungus,Fungi,Ascomycota,Pezizomycotina,,Pezizomycetes,Pezizomycetidae,,Pezizales,,,Sarcosomataceae,
20090516,,,Kent Brothers,Plectania melastoma,(Sowerby) Fuckel,Black cup fungus,Fungi,Ascomycota,Pezizomycotina,,Pezizomycetes,Pezizomycetidae,,Pezizales,,,Sarcosomataceae,
20110514,,,Kent Brothers,Plectania melastoma,(Sowerby) Fuckel,Black cup fungus,Fungi,Ascomycota,Pezizomycotina,,Pezizomycetes,Pezizomycetidae,,Pezizales,,,Sarcosomataceae,
20190504,,,Kent Brothers,Plectania melastoma,(Sowerby) Fuckel,Black cup fungus,Fungi,Ascomycota,Pezizomycotina,,Pezizomycetes,Pezizomycetidae,,Pezizales,,,Sarcosomataceae,
20130504,,,Kent Brothers,Plectritis congesta,,Sea blush,Plantae,Streptophyta,,,Equisetopsida,Magnoliidae,Asteranae,Dipsacales,,,Valerianaceae,
20130504,,,Kent Brothers,Pleurotus pulmonarius,(Fr.) Quél.,,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,Agaricomycetidae,,Agaricales,,,Pleurotaceae,
20150502,,,Kent Brothers,Pleurotus pulmonarius,(Fr.) Quél.,,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,Agaricomycetidae,,Agaricales,,,Pleurotaceae,
20160521,,,Kent Brothers,Pleurotus pulmonarius,(Fr.) Quél.,,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,Agaricomycetidae,,Agaricales,,,Pleurotaceae,
20170506,,,Kent Brothers,Pleurotus pulmonarius,(Fr.) Quél.,,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,Agaricomycetidae,,Agaricales,,,Pleurotaceae,
20070428,,,Kent Brothers,Pluteus cervinus,(Schäff.) P. Kumm.,Deer mushroom,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,Agaricomycetidae,,Agaricales,,,Pluteaceae,
20111029,,,Kent Brothers,Pluteus cervinus,(Schäff.) P. Kumm.,Deer mushroom,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,Agaricomycetidae,,Agaricales,,,Pluteaceae,
