Taxon,Genus,Species,Hybrid,Subspecies,Variety,Origin,Provincial,National.S,latitude,longitude,geoprivacy,private_la,private_lo,id,grid_cell
Symphoricarpos albus var. laevigatus,Symphoricarpos,albus,,,laevigatus,native,S5,,48.963027779999997,-123.516211100000007,,NA,NA,"24665100",96
Symphoricarpos albus var. laevigatus,Symphoricarpos,albus,,,laevigatus,native,S5,,48.963050000000003,-123.516152800000000,,NA,NA,"24665178",96
Symphoricarpos albus var. laevigatus,Symphoricarpos,albus,,,laevigatus,native,S5,,48.963050000000003,-123.516152800000000,,NA,NA,"24665247",96
Rosa nutkana ssp. nutkana,Rosa,nutkana,,,,native,S5,,48.963816670000000,-123.515358300000003,,NA,NA,"24666610",96
Holodiscus discolor var. discolor,Holodiscus,discolor,,,,native,S5,,48.963913890000001,-123.515458300000006,,NA,NA,"24666616",96
Erythranthe cf guttata,Erythranthe,guttata,,,,native,S5,,48.964847220000003,-123.516663899999998,,NA,NA,"24666627",96
Holodiscus discolor var. discolor,Holodiscus,discolor,,,,native,S5,,48.964491670000001,-123.516166699999999,,NA,NA,"24666630",96
Holodiscus discolor var. discolor,Holodiscus,discolor,,,,native,S5,,48.964241670000000,-123.515952799999994,,NA,NA,"24666659",96
Holodiscus discolor var. discolor,Holodiscus,discolor,,,,native,S5,,48.964461110000002,-123.515655600000002,,NA,NA,"24666660",96
Holodiscus discolor var. discolor,Holodiscus,discolor,,,,native,S5,,48.963794440000001,-123.515427799999998,,NA,NA,"24666667",96
Erythranthe cf guttata,Erythranthe,guttata,,,,native,S5,,48.965049999999998,-123.516777800000000,,NA,NA,"24666674",96
Rosa nutkana ssp. nutkana,Rosa,nutkana,,,,native,S5,,48.963813889999997,-123.515349999999998,,NA,NA,"24666688",96
Holodiscus discolor var. discolor,Holodiscus,discolor,,,,native,S5,,48.963700000000003,-123.515213900000006,,NA,NA,"24666689",96
Holodiscus discolor var. discolor,Holodiscus,discolor,,,,native,S5,,48.963913890000001,-123.515458300000006,,NA,NA,"24666690",96
Holodiscus discolor var. discolor,Holodiscus,discolor,,,,native,S5,,48.964491670000001,-123.516166699999999,,NA,NA,"24666700",96
Holodiscus discolor var. discolor,Holodiscus,discolor,,,,native,S5,,48.964905559999998,-123.516900000000007,,NA,NA,"24666719",96
Equisetum hyemale ssp. affine,Equisetum,hyemale,,affine,,native,S5,,48.964172220000002,-123.515861099999995,,NA,NA,"24666730",96
Erythranthe cf guttata,Erythranthe,guttata,,,,native,S5,,48.964594439999999,-123.516311099999996,,NA,NA,"24666749",96
Holodiscus discolor var. discolor,Holodiscus,discolor,,,,native,S5,,48.964366669999997,-123.515730599999998,,NA,NA,"24666762",96
Holodiscus discolor var. discolor,Holodiscus,discolor,,,,native,S5,,48.963794440000001,-123.515427799999998,,NA,NA,"24666768",96
Quercus garryana var. garryana,Quercus,garryana,,,,native,S5,,48.899819440000002,-123.407530600000001,,NA,NA,"24672717",247
Symphoricarpos albus var. laevigatus,Symphoricarpos,albus,,,laevigatus,native,S5,,48.899730560000002,-123.407349999999994,,NA,NA,"24672727",247
Heuchera micrantha var. diversifolia,Heuchera,micrantha,,,diversifolia,native,S5,,48.899691670000003,-123.407355600000002,,NA,NA,"24672728",247
Symphoricarpos albus var. laevigatus,Symphoricarpos,albus,,,laevigatus,native,S5,,48.899661109999997,-123.407363899999993,,NA,NA,"24672735",247
Plectritis congesta ssp. congesta,Plectritis,congesta,,,,native,S5,,48.899516669999997,-123.407294399999998,,NA,NA,"24672762",247
Plectritis congesta ssp. congesta,Plectritis,congesta,,,,native,S5,,48.899516669999997,-123.407319400000006,,NA,NA,"24672766",247
Pseudotsuga menziesii var. menziesii,Pseudotsuga,menziesii,,,,native,S5,,48.899913890000001,-123.407386099999997,,NA,NA,"24672778",247
Sanicula crassicaulis var. crassicaulis,Sanicula,crassicaulis,,,,native,S5,,48.963708330000003,-123.518730599999998,,NA,NA,"24673909",96
Stachys cooleyae,Stachys,cooleyae,,,,native,S5,,48.962836109999998,-123.519766700000005,,NA,NA,"24673914",96
Sanicula crassicaulis var. crassicaulis,Sanicula,crassicaulis,,,,native,S5,,48.963447219999999,-123.519997200000006,,NA,NA,"24673922",96
Pseudotsuga menziesii var. menziesii,Pseudotsuga,menziesii,,,,native,S5,,48.962486110000000,-123.519883300000004,,NA,NA,"24673934",96
Symphoricarpos albus var. laevigatus,Symphoricarpos,albus,,,laevigatus,native,S5,,48.965058329999998,-123.517058300000002,,NA,NA,"24673947",96
Pteridium aquilinum ssp. pubescens,Pteridium,aquilinum,,pubescens,,native,S5,,48.964405560000003,-123.517236100000005,,NA,NA,"24673971",96
Sanicula crassicaulis var. crassicaulis,Sanicula,crassicaulis,,,,native,S5,,48.962683329999997,-123.520150000000001,,NA,NA,"24674043",96
Erythranthe cf guttata,Erythranthe,guttata,,,,native,S5,,48.965122219999998,-123.517288899999997,,NA,NA,"24674096",96
Symphoricarpos albus var. laevigatus,Symphoricarpos,albus,,,laevigatus,native,S5,,48.965049999999998,-123.516852799999995,,NA,NA,"24674127",96
Sanicula crassicaulis var. crassicaulis,Sanicula,crassicaulis,,,,native,S5,,48.962691669999998,-123.520141699999996,,NA,NA,"24674130",96
Erythranthe cf guttata,Erythranthe,guttata,,,,native,S5,,48.965083329999999,-123.517211099999997,,NA,NA,"24674158",96
Pteridium aquilinum ssp. pubescens,Pteridium,aquilinum,,pubescens,,native,S5,,48.900512249999998,-123.407067799999993,,NA,NA,"24676860",247
Pseudotsuga menziesii var. menziesii,Pseudotsuga,menziesii,,,,native,S5,,48.900688889999998,-123.407036099999999,,NA,NA,"24676868",247
Sanicula crassicaulis var. crassicaulis,Sanicula,crassicaulis,,,,native,S5,,48.900619440000000,-123.406883300000004,,NA,NA,"24676874",247
Holodiscus discolor var. discolor,Holodiscus,discolor,,,,native,S5,,48.901116670000000,-123.405463900000001,,NA,NA,"24676916",247
Pseudotsuga menziesii var. menziesii,Pseudotsuga,menziesii,,,,native,S5,,48.900866669999999,-123.405769399999997,,NA,NA,"24676923",247
Pentagramma triangularis ssp. triangularis,Pentagramma,triangularis,,,,native,S5,,48.900833329999998,-123.405730599999998,,NA,NA,"24676926",247
Sanicula crassicaulis var. crassicaulis,Sanicula,crassicaulis,,,,native,S5,,48.901538889999998,-123.405913900000002,,NA,NA,"24676938",247
Symphoricarpos albus var. laevigatus,Symphoricarpos,albus,,,laevigatus,native,S5,,48.898224999999996,-123.408072200000007,,NA,NA,"24677347",247
Corallorhiza maculata var. occidentalis,Corallorhiza,maculata,,,occidentalis,native,S5,,48.895611109999997,-123.407019399999996,,NA,NA,"24677354",248
Ribes divaricatum var. divaricatum,Ribes,divaricatum,,,,native,S5,,48.898194439999997,-123.408019400000001,,NA,NA,"24677360",247
Sanicula crassicaulis var. crassicaulis,Sanicula,crassicaulis,,,,native,S5,,48.895977780000003,-123.406319400000001,,NA,NA,"24677373",248
Plectritis congesta ssp. congesta,Plectritis,congesta,,,,native,S5,,48.899413889999998,-123.407136100000002,,NA,NA,"24677385",247
Quercus garryana var. garryana,Quercus,garryana,,,,native,S5,,48.899688890000000,-123.407477799999995,,NA,NA,"24677391",247
Rosa gymnocarpa,Rosa,gymnocarpa,,,,native,S5,,48.895252780000000,-123.406380600000006,,NA,NA,"24677401",248
Quercus garryana var. garryana,Quercus,garryana,,,,native,S5,,48.897738889999999,-123.399527800000001,,NA,NA,"24677403",248
Sanicula crassicaulis var. crassicaulis,Sanicula,crassicaulis,,,,native,S5,,48.898094440000001,-123.408372200000002,,NA,NA,"24677439",248
Corallorhiza maculata var. occidentalis,Corallorhiza,maculata,,,occidentalis,native,S5,,48.895611109999997,-123.407019399999996,,NA,NA,"24677460",248
Sanicula crassicaulis var. crassicaulis,Sanicula,crassicaulis,,,,native,S5,,48.896030560000000,-123.406822199999993,,NA,NA,"24677474",248
Pseudotsuga menziesii var. menziesii,Pseudotsuga,menziesii,,,,native,S5,,48.895813889999999,-123.406966699999998,,NA,NA,"24677478",248
Corallorhiza maculata var. occidentalis,Corallorhiza,maculata,,,occidentalis,native,S5,,48.895816670000002,-123.406205600000007,,NA,NA,"24677483",248
Pteridium aquilinum ssp. pubescens,Pteridium,aquilinum,,pubescens,,native,S5,,48.895233330000003,-123.406363900000002,,NA,NA,"24677506",248
Sanicula crassicaulis var. crassicaulis,Sanicula,crassicaulis,,,,native,S5,,48.897816669999997,-123.399199999999993,,NA,NA,"24677517",248
Symphoricarpos albus var. laevigatus,Symphoricarpos,albus,,,laevigatus,native,S5,,48.898224999999996,-123.408072200000007,,NA,NA,"24677543",247
Corallorhiza maculata var. occidentalis,Corallorhiza,maculata,,,occidentalis,native,S5,,48.895619439999997,-123.406997200000006,,NA,NA,"24677556",248
Pteridium aquilinum ssp. pubescens,Pteridium,aquilinum,,pubescens,,native,S5,,48.895663890000002,-123.406113899999994,,NA,NA,"24677571",248
Plectritis congesta ssp. congesta,Plectritis,congesta,,,,native,S5,,48.899413889999998,-123.407136100000002,,NA,NA,"24677574",247
Pteridium aquilinum ssp. pubescens,Pteridium,aquilinum,,pubescens,,native,S5,,48.895338889999998,-123.406227799999996,,NA,NA,"24677584",248
Pseudotsuga menziesii var. menziesii,Pseudotsuga,menziesii,,,,native,S5,,48.900786109999999,-123.406455600000001,,NA,NA,"24683887",247
Corallorhiza maculata var. occidentalis,Corallorhiza,maculata,,,occidentalis,native,S5,,48.901752780000002,-123.405227800000006,,NA,NA,"24683918",247
Plectritis congesta ssp. congesta,Plectritis,congesta,,,,native,S5,,48.900908330000000,-123.404188899999994,,NA,NA,"24683951",247
Pseudotsuga menziesii var. menziesii,Pseudotsuga,menziesii,,,,native,S5,,48.901005560000002,-123.405450000000002,,NA,NA,"24683962",247
Pteridium aquilinum ssp. pubescens,Pteridium,aquilinum,,pubescens,,native,S5,,48.962283329999998,-123.517988900000006,,NA,NA,"24684011",96
Pseudotsuga menziesii var. menziesii,Pseudotsuga,menziesii,,,,native,S5,,48.962386109999997,-123.517852800000000,,NA,NA,"24684016",96
Pseudotsuga menziesii var. menziesii,Pseudotsuga,menziesii,,,,native,S5,,48.962375000000002,-123.517905600000006,,NA,NA,"24684019",96
Camassia leichtlinii ssp. suksdorfii,Camassia,leichtlinii,,suksdorfii,,native,S4,,48.872566669999998,-123.311920000000001,,NA,NA,"24687913",376
Sanicula crassicaulis var. crassicaulis,Sanicula,crassicaulis,,,,native,S5,,48.868019439999998,-123.376219399999997,,NA,NA,"24687953",287
Eriophyllum lanatum var. leucophyllum,Eriophyllum,lanatum,,,leucophyllum,native,S5,,48.867897220000003,-123.376441700000001,,NA,NA,"24687963",287
Sanicula crassicaulis var. crassicaulis,Sanicula,crassicaulis,,,,native,S5,,48.868552780000002,-123.377158300000005,,NA,NA,"24687971",287
Quercus garryana var. garryana,Quercus,garryana,,,,native,S5,,48.868580559999998,-123.377219400000001,,NA,NA,"24687974",287
Sanicula crassicaulis var. crassicaulis,Sanicula,crassicaulis,,,,native,S5,,48.868630560000000,-123.377005600000004,,NA,NA,"24687975",287
Sanicula crassicaulis var. crassicaulis,Sanicula,crassicaulis,,,,native,S5,,48.868622219999999,-123.377350000000007,,NA,NA,"24687976",287
Cerastium arvense ssp. strictum,Cerastium,arvense,,strictum,,native,S5,,48.868441670000003,-123.377449999999996,,NA,NA,"24687979",287
Cerastium arvense ssp. strictum,Cerastium,arvense,,strictum,,native,S5,,48.869566669999998,-123.379019400000004,,NA,NA,"24687994",287
Ranunculus occidentalis var. occidentalis,Ranunculus,occidentalis,,,,native,S5,,48.869624999999999,-123.379508299999998,,NA,NA,"24688011",287
Quercus garryana var. garryana,Quercus,garryana,,,,native,S5,,48.866897219999998,-123.375825000000006,,NA,NA,"24688057",287
Plectritis congesta ssp. congesta,Plectritis,congesta,,,,native,S5,,48.913519999999998,-123.386938299999997,,NA,NA,"24688105",264
Fragaria vesca ssp. bracteata,Fragaria,vesca,,bracteata,,native,S5,,48.911695000000002,-123.386321699999996,,NA,NA,"24688489",264
Camassia leichtlinii ssp. suksdorfii,Camassia,leichtlinii,,suksdorfii,,native,S4,,48.872529739999997,-123.312675799999994,,NA,NA,"24688826",376
Pseudotsuga menziesii var. menziesii,Pseudotsuga,menziesii,,,,native,S5,,48.872493179999999,-123.311654599999997,,NA,NA,"24688852",376
Ranunculus occidentalis var. occidentalis,Ranunculus,occidentalis,,,,native,S5,,48.871801419999997,-123.310588699999997,,NA,NA,"24689154",376
Sanicula crassicaulis var. crassicaulis,Sanicula,crassicaulis,,,,native,S5,,48.871791719999997,-123.310636599999995,,NA,NA,"24689170",376
Quercus garryana var. garryana,Quercus,garryana,,,,native,S5,,48.871700580000002,-123.310676000000001,,NA,NA,"24689238",376
Symphoricarpos albus var. laevigatus,Symphoricarpos,albus,,,laevigatus,native,S5,,48.871544559999997,-123.310923500000001,,NA,NA,"24689274",376
Holodiscus discolor var. discolor,Holodiscus,discolor,,,,native,S5,,48.871522769999999,-123.311460600000004,,NA,NA,"24689366",376
Pteridium aquilinum ssp. pubescens,Pteridium,aquilinum,,pubescens,,native,S5,,48.871883459999999,-123.313622899999999,,NA,NA,"24689511",376
Plectritis congesta ssp. congesta,Plectritis,congesta,,,,native,S5,,48.872576330000001,-123.313180399999993,,NA,NA,"24689517",376
Sanicula crassicaulis var. crassicaulis,Sanicula,crassicaulis,,,,native,S5,,48.900718650000002,-123.406852200000003,,NA,NA,"24689707",247
Holodiscus discolor var. discolor,Holodiscus,discolor,,,,native,S5,,48.901067900000001,-123.407138399999994,,NA,NA,"24689802",247
Symphoricarpos albus var. laevigatus,Symphoricarpos,albus,,,laevigatus,native,S5,,48.901072259999999,-123.406337100000002,,NA,NA,"24689829",247
Pseudotsuga menziesii var. menziesii,Pseudotsuga,menziesii,,,,native,S5,,48.901206590000001,-123.405961000000005,,NA,NA,"24689848",247
Pseudotsuga menziesii var. menziesii,Pseudotsuga,menziesii,,,,native,S5,,48.963013889999999,-123.516577799999993,,NA,NA,"24690224",96
Rosa nutkana ssp. nutkana,Rosa,nutkana,,,,native,S5,,48.963463890000000,-123.514861100000005,,NA,NA,"24690285",96
Pseudotsuga menziesii var. menziesii,Pseudotsuga,menziesii,,,,native,S5,,48.963497220000001,-123.514686100000006,,NA,NA,"24690297",96
Rosa nutkana ssp. nutkana,Rosa,nutkana,,,,native,S5,,48.963497220000001,-123.514794400000000,,NA,NA,"24690303",96
Corallorhiza maculata var. occidentalis,Corallorhiza,maculata,,,occidentalis,native,S5,,48.879415999999999,-123.335780999999997,,NA,NA,"24691639",340
Symphoricarpos albus var. laevigatus,Symphoricarpos,albus,,,laevigatus,native,S5,,48.965263890000003,-123.516944400000000,,NA,NA,"24694100",96
Erythranthe cf guttata,Erythranthe,guttata,,,,native,S5,,48.965186109999998,-123.517052800000002,,NA,NA,"24694102",96
Pteridium aquilinum ssp. pubescens,Pteridium,aquilinum,,pubescens,,native,S5,,48.964455559999998,-123.517533299999997,,NA,NA,"24694111",96
Camassia leichtlinii ssp. suksdorfii,Camassia,leichtlinii,,suksdorfii,,native,S4,,48.872169440000000,-123.310844399999993,,NA,NA,"24697621",376
Sanicula crassicaulis var. crassicaulis,Sanicula,crassicaulis,,,,native,S5,,48.872141669999998,-123.310980599999994,,NA,NA,"24697623",376
Sanicula crassicaulis var. crassicaulis,Sanicula,crassicaulis,,,,native,S5,,48.872136110000000,-123.311027800000005,,NA,NA,"24697624",376
Symphoricarpos albus var. laevigatus,Symphoricarpos,albus,,,laevigatus,native,S5,,48.872119439999999,-123.311041700000004,,NA,NA,"24697627",376
Pseudotsuga menziesii var. menziesii,Pseudotsuga,menziesii,,,,native,S5,,48.872111109999999,-123.311041700000004,,NA,NA,"24697629",376
Camassia leichtlinii ssp. suksdorfii,Camassia,leichtlinii,,suksdorfii,,native,S4,,48.872097220000001,-123.311049999999994,,NA,NA,"24697632",376
Quercus garryana var. garryana,Quercus,garryana,,,,native,S5,,48.872086109999998,-123.311049999999994,,NA,NA,"24697641",376
Ranunculus occidentalis var. occidentalis,Ranunculus,occidentalis,,,,native,S5,,48.871783330000000,-123.310713899999996,,NA,NA,"24697661",376
Quercus garryana var. garryana,Quercus,garryana,,,,native,S5,,48.871636109999997,-123.310699999999997,,NA,NA,"24697693",376
Camassia quamash ssp. quamash,Camassia,quamash,,,,native,S4,,48.871619440000003,-123.310386100000002,,NA,NA,"24697698",376
Sanicula crassicaulis var. crassicaulis,Sanicula,crassicaulis,,,,native,S5,,48.871533329999998,-123.310744400000004,,NA,NA,"24697713",376
Holodiscus discolor var. discolor,Holodiscus,discolor,,,,native,S5,,48.871558329999999,-123.310775000000007,,NA,NA,"24697720",376
Symphoricarpos albus var. laevigatus,Symphoricarpos,albus,,,laevigatus,native,S5,,48.871558329999999,-123.310775000000007,,NA,NA,"24697724",376
Pseudotsuga menziesii var. menziesii,Pseudotsuga,menziesii,,,,native,S5,,48.961811670000003,-123.518799999999999,,NA,NA,"24698680",96
Pteridium aquilinum ssp. pubescens,Pteridium,aquilinum,,pubescens,,native,S5,,48.957428329999999,-123.541633300000001,,NA,NA,"24698981",61
Sanicula crassicaulis var. crassicaulis,Sanicula,crassicaulis,,,,native,S5,,48.957613330000001,-123.541641700000000,,NA,NA,"24699085",61
Holodiscus discolor var. discolor,Holodiscus,discolor,,,,native,S5,,48.957419999999999,-123.541686700000000,,NA,NA,"24699101",61
Sanicula crassicaulis var. crassicaulis,Sanicula,crassicaulis,,,,native,S5,,48.957803329999997,-123.541886700000006,,NA,NA,"24699146",61
Pseudotsuga menziesii var. menziesii,Pseudotsuga,menziesii,,,,native,S5,,48.898453330000002,-123.407925000000006,,NA,NA,"24700112",247
Camassia quamash ssp. quamash,Camassia,quamash,,,,native,S4,,48.872331670000001,-123.312546699999999,,NA,NA,"24700669",376
Rosa nutkana ssp. nutkana,Rosa,nutkana,,,,native,S5,,48.899044439999997,-123.407630600000005,,NA,NA,"24701207",247
Symphoricarpos albus var. laevigatus,Symphoricarpos,albus,,,laevigatus,native,S5,,48.895347219999998,-123.410041699999994,,NA,NA,"24701236",248
Pteridium aquilinum ssp. pubescens,Pteridium,aquilinum,,pubescens,,native,S5,,48.897305560000000,-123.407463899999996,,NA,NA,"24701240",248
Leymus mollis ssp. mollis,Leymus,mollis,,,,native,S5,,48.896816670000000,-123.406205600000007,,NA,NA,"24701242",248
Plectritis congesta ssp. congesta,Plectritis,congesta,,,,native,S5,,48.894072219999998,-123.403869400000005,,NA,NA,"24701290",248
Holodiscus discolor var. discolor,Holodiscus,discolor,,,,native,S5,,48.894041670000000,-123.403769400000002,,NA,NA,"24701292",248
Pteridium aquilinum ssp. pubescens,Pteridium,aquilinum,,pubescens,,native,S5,,48.893761110000000,-123.405288900000002,,NA,NA,"24701318",248
Lathyrus nevadensis var. pilosellus,Lathyrus,nevadensis,,,pilosellus,native,S5,,48.893763890000002,-123.405547200000001,,NA,NA,"24701321",248
Fragaria vesca ssp. bracteata,Fragaria,vesca,,bracteata,,native,S5,,48.893738890000002,-123.405891699999998,,NA,NA,"24701322",248
Rosa nutkana ssp. nutkana,Rosa,nutkana,,,,native,S5,,48.894936110000003,-123.409277799999998,,NA,NA,"24701342",248
Ribes divaricatum var. divaricatum,Ribes,divaricatum,,,,native,S5,,48.898347219999998,-123.408027799999999,,NA,NA,"24701363",247
Equisetum hyemale ssp. affine,Equisetum,hyemale,,affine,,native,S5,,48.899830559999998,-123.407341700000003,,NA,NA,"24701364",247
Camassia leichtlinii ssp. suksdorfii,Camassia,leichtlinii,,suksdorfii,,native,S4,,48.872611110000001,-123.312705600000001,,NA,NA,"24701369",376
Ranunculus occidentalis var. occidentalis,Ranunculus,occidentalis,,,,native,S5,,48.871788889999998,-123.310652800000000,,NA,NA,"24701386",376
Quercus garryana var. garryana,Quercus,garryana,,,,native,S5,,48.871613889999999,-123.310713899999996,,NA,NA,"24701389",376
Pseudotsuga menziesii var. menziesii,Pseudotsuga,menziesii,,,,native,S5,,48.871711110000000,-123.312416700000000,,NA,NA,"24701409",376
Pteridium aquilinum ssp. pubescens,Pteridium,aquilinum,,pubescens,,native,S5,,48.871899999999997,-123.313019400000002,,NA,NA,"24701413",376
Camassia quamash ssp. quamash,Camassia,quamash,,,,native,S4,,48.872447219999998,-123.312727800000005,,NA,NA,"24701423",376
Holodiscus discolor var. discolor,Holodiscus,discolor,,,,native,S5,,48.866916670000002,-123.329147199999994,,NA,NA,"24701432",341
Pseudotsuga menziesii var. menziesii,Pseudotsuga,menziesii,,,,native,S5,,48.866588890000003,-123.329452799999999,,NA,NA,"24701445",341
Quercus garryana var. garryana,Quercus,garryana,,,,native,S5,,48.901145000000000,-123.405331700000005,,NA,NA,"24702047",247
Corallorhiza maculata var. occidentalis,Corallorhiza,maculata,,,occidentalis,native,S5,,48.901331669999998,-123.404870000000003,,NA,NA,"24702050",247
Plectritis congesta ssp. congesta,Plectritis,congesta,,,,native,S5,,48.900581670000001,-123.404701700000004,,NA,NA,"24702201",247
Pentagramma triangularis ssp. triangularis,Pentagramma,triangularis,,,,native,S5,,48.900751669999998,-123.405326700000003,,NA,NA,"24702202",247
Pseudotsuga menziesii var. menziesii,Pseudotsuga,menziesii,,,,native,S5,,48.957716670000003,-123.542013299999994,,NA,NA,"24702212",61
Plectritis congesta ssp. congesta,Plectritis,congesta,,,,native,S5,,48.957306670000001,-123.541790000000006,,NA,NA,"24702224",61
Pseudotsuga menziesii var. menziesii,Pseudotsuga,menziesii,,,,native,S5,,48.866608329999998,-123.329444400000000,,NA,NA,"24702305",341
Ranunculus occidentalis var. occidentalis,Ranunculus,occidentalis,,,,native,S5,,48.866252780000003,-123.331641700000006,,NA,NA,"24702371",341
Holodiscus discolor var. discolor,Holodiscus,discolor,,,,native,S5,,48.865669439999998,-123.332475000000002,,NA,NA,"24702383",341
Sanicula crassicaulis var. crassicaulis,Sanicula,crassicaulis,,,,native,S5,,48.865019439999998,-123.332083299999994,,NA,NA,"24702389",341
Sanicula crassicaulis var. crassicaulis,Sanicula,crassicaulis,,,,native,S5,,48.872216260000002,-123.311920499999999,,NA,NA,"24707750",376
Ranunculus occidentalis var. occidentalis,Ranunculus,occidentalis,,,,native,S5,,48.872155370000002,-123.311765899999997,,NA,NA,"24707806",376
Camassia quamash ssp. quamash,Camassia,quamash,,,,native,S4,,48.872202690000002,-123.311597599999999,,NA,NA,"24707820",376
Pseudotsuga menziesii var. menziesii,Pseudotsuga,menziesii,,,,native,S5,,48.872153990000001,-123.311676800000001,,NA,NA,"24707835",376
Sanicula crassicaulis var. crassicaulis,Sanicula,crassicaulis,,,,native,S5,,48.871746539999997,-123.310966600000000,,NA,NA,"24707919",376
Ranunculus occidentalis var. occidentalis,Ranunculus,occidentalis,,,,native,S5,,48.871738960000002,-123.310777599999994,,NA,NA,"24707968",376
Camassia leichtlinii ssp. suksdorfii,Camassia,leichtlinii,,suksdorfii,,native,S4,,48.871738960000002,-123.310777599999994,,NA,NA,"24707982",376
Symphoricarpos albus var. laevigatus,Symphoricarpos,albus,,,laevigatus,native,S5,,48.871738960000002,-123.310777599999994,,NA,NA,"24708028",376
Quercus garryana var. garryana,Quercus,garryana,,,,native,S5,,48.871429749999997,-123.311401200000006,,NA,NA,"24708067",376
Plectritis congesta ssp. congesta,Plectritis,congesta,,,,native,S5,,48.871549899999998,-123.311333500000003,,NA,NA,"24708124",376
Pseudotsuga menziesii var. menziesii,Pseudotsuga,menziesii,,,,native,S5,,48.871877380000001,-123.312269700000002,,NA,NA,"24708270",376
Pseudotsuga menziesii var. menziesii,Pseudotsuga,menziesii,,,,native,S5,,48.871816989999999,-123.312162099999995,,NA,NA,"24708312",376
Corallorhiza maculata var. occidentalis,Corallorhiza,maculata,,,occidentalis,native,S5,,48.901253990000001,-123.405936499999996,,NA,NA,"24708729",247
Pseudotsuga menziesii var. menziesii,Pseudotsuga,menziesii,,,,native,S5,,48.871986669999998,-123.312656700000005,,NA,NA,"24708750",376
Sanicula crassicaulis var. crassicaulis,Sanicula,crassicaulis,,,,native,S5,,48.901246059999998,-123.405811799999995,,NA,NA,"24708759",247
Pentagramma triangularis ssp. triangularis,Pentagramma,triangularis,,,,native,S5,,48.901484779999997,-123.405670099999995,,NA,NA,"24708788",247
Pseudotsuga menziesii var. menziesii,Pseudotsuga,menziesii,,,,native,S5,,48.901555989999999,-123.405743299999997,,NA,NA,"24708813",247
Pentagramma triangularis ssp. triangularis,Pentagramma,triangularis,,,,native,S5,,48.900608579999997,-123.404730799999996,,NA,NA,"24709159",247
Plectritis congesta ssp. congesta,Plectritis,congesta,,,,native,S5,,48.900559340000001,-123.404523100000006,,NA,NA,"24709177",247
Plectritis congesta ssp. congesta,Plectritis,congesta,,,,native,S5,,48.900446260000002,-123.404923499999995,,NA,NA,"24709206",247
Pentagramma triangularis ssp. triangularis,Pentagramma,triangularis,,,,native,S5,,48.900746959999999,-123.404900499999997,,NA,NA,"24709225",247
Pseudotsuga menziesii var. menziesii,Pseudotsuga,menziesii,,,,native,S5,,48.900678780000000,-123.405167300000002,,NA,NA,"24709366",247
Pteridium aquilinum ssp. pubescens,Pteridium,aquilinum,,pubescens,,native,S5,,48.899944020000000,-123.406746100000007,,NA,NA,"24709446",247
Rosa gymnocarpa,Rosa,gymnocarpa,,,,native,S5,,48.963437519999999,-123.515994699999993,,NA,NA,"24709894",96
Sambucus racemosa var. arborescens,Sambucus,racemosa,,,arborescens,native,S5,,48.963611819999997,-123.515412799999993,,NA,NA,"24709912",96
Pseudotsuga menziesii var. menziesii,Pseudotsuga,menziesii,,,,native,S5,,48.963706369999997,-123.515804299999999,,NA,NA,"24709966",96
Equisetum hyemale ssp. affine,Equisetum,hyemale,,affine,,native,S5,,48.963401980000000,-123.514920900000007,,NA,NA,"24709982",96
Holodiscus discolor var. discolor,Holodiscus,discolor,,,,native,S5,,48.964895929999997,-123.516800799999999,,NA,NA,"24710237",96
Pteridium aquilinum ssp. pubescens,Pteridium,aquilinum,,pubescens,,native,S5,,48.963409949999999,-123.519571999999997,,NA,NA,"24710355",96
Sanicula crassicaulis var. crassicaulis,Sanicula,crassicaulis,,,,native,S5,,48.872234829999996,-123.311854999999994,,NA,NA,"24711191",376
Symphoricarpos albus var. laevigatus,Symphoricarpos,albus,,,laevigatus,native,S5,,48.872160899999997,-123.311486500000001,,NA,NA,"24711550",376
Plectritis congesta ssp. congesta,Plectritis,congesta,,,,native,S5,,48.899348650000000,-123.407633000000004,,NA,NA,"24711732",247
Sanicula crassicaulis var. crassicaulis,Sanicula,crassicaulis,,,,native,S5,,48.872201429999997,-123.311789200000007,,NA,NA,"24711902",376
Plectritis congesta ssp. congesta,Plectritis,congesta,,,,native,S5,,48.871852680000003,-123.311784399999993,,NA,NA,"24711914",376
Camassia leichtlinii ssp. suksdorfii,Camassia,leichtlinii,,suksdorfii,,native,S4,,48.872195060000003,-123.311806799999999,,NA,NA,"24711956",376
Sarcocornia perennis,Sarcocornia,perennis,,,,native,S5,,48.898162849999999,-123.406135800000001,,NA,NA,"24712130",247
Camassia quamash ssp. quamash,Camassia,quamash,,,,native,S4,,48.871994139999998,-123.311424900000006,,NA,NA,"24712286",376
Sambucus racemosa var. arborescens,Sambucus,racemosa,,,arborescens,native,S5,,48.899735000000000,-123.405801699999998,,NA,NA,"24712586",247
Equisetum hyemale ssp. affine,Equisetum,hyemale,,affine,,native,S5,,48.899740000000001,-123.406006700000006,,NA,NA,"24712588",247
Plectritis congesta ssp. congesta,Plectritis,congesta,,,,native,S5,,48.901303329999998,-123.406063300000000,,NA,NA,"24712591",247
Plectritis congesta ssp. congesta,Plectritis,congesta,,,,native,S5,,48.900651670000002,-123.404438299999995,,NA,NA,"24712592",247
