"","Taxon","Genus","Species","Hybrid","Subspecies","Variety","Origin","Provincial.Status","National.Status","latitude","longitude","geoprivacy","private_latitude","private_longitude","id"
"9458","Urtica dioica","Urtica","dioica","","","","exotic","unlisted","",48.862625,-123.3513033333,"",NA,NA,122258275
"9459","Urtica dioica","Urtica","dioica","","","","exotic","unlisted","",48.877545,-123.351355,"",NA,NA,129712438
"9460","Urtica dioica","Urtica","dioica","","","","exotic","unlisted","",48.8918133333,-123.3863133333,"",NA,NA,135747530
"9461","Urtica dioica","Urtica","dioica","","","","exotic","unlisted","",48.9598713171,-123.5088147245,"",NA,NA,136055316
"9462","Urtica dioica","Urtica","dioica","","","","exotic","unlisted","",49.011025,-123.5737,"",NA,NA,137665981
"9629","Valerianella locusta","Valerianella","locusta","","","","exotic","unlisted","",48.9332583333,-123.479645,"",NA,NA,44447167
"9630","Valerianella locusta","Valerianella","locusta","","","","exotic","unlisted","",48.9295444429,-123.4681687619,"",NA,NA,119972221
"9631","Verbascum phlomoides","Verbascum","phlomoides","","","","exotic","unlisted","",48.8705555556,-123.3189555556,"",NA,NA,13947257
"9632","Verbascum phlomoides","Verbascum","phlomoides","","","","exotic","unlisted","",48.9971883333,-123.565225,"",NA,NA,31163175
"9633","Verbascum phlomoides","Verbascum","phlomoides","","","","exotic","unlisted","",48.8783523627,-123.3210207337,"",NA,NA,52036918
"9634","Verbascum phlomoides","Verbascum","phlomoides","","","","exotic","unlisted","",48.9724277778,-123.5492527778,"",NA,NA,89513201
"9635","Verbascum phlomoides","Verbascum","phlomoides","","","","exotic","unlisted","",48.879235,-123.3185959722,"",NA,NA,100647182
"9636","Verbascum thapsus","Verbascum","thapsus","","","","exotic","unlisted","",48.930259,-123.467488,"",NA,NA,2599978
"9637","Verbascum thapsus","Verbascum","thapsus","","","","exotic","unlisted","",48.8637616667,-123.3696283333,"",NA,NA,2672652
"9638","Verbascum thapsus","Verbascum","thapsus","","","","exotic","unlisted","",48.976059,-123.539801,"",NA,NA,3552215
"9639","Verbascum thapsus","Verbascum","thapsus","","","","exotic","unlisted","",48.86430551,-123.37229433,"",NA,NA,4088875
"9640","Verbascum thapsus","Verbascum","thapsus","","","","exotic","unlisted","",48.868926,-123.378797,"",NA,NA,5473536
"9641","Verbascum thapsus","Verbascum","thapsus","","","","exotic","unlisted","",48.863882,-123.366165,"",NA,NA,5516560
"9642","Verbascum thapsus","Verbascum","thapsus","","","","exotic","unlisted","",48.8684411673,-123.3780956268,"",NA,NA,6217021
"9643","Verbascum thapsus","Verbascum","thapsus","","","","exotic","unlisted","",48.8640705084,-123.3748803288,"",NA,NA,6471712
"9644","Verbascum thapsus","Verbascum","thapsus","","","","exotic","unlisted","",48.8641805556,-123.3725444444,"",NA,NA,10037280
"9645","Verbascum thapsus","Verbascum","thapsus","","","","exotic","unlisted","",48.9288116667,-123.4680416667,"",NA,NA,62512472
"9646","Verbascum thapsus","Verbascum","thapsus","","","","exotic","unlisted","",48.86561,-123.350234,"",NA,NA,70958878
"9647","Verbascum thapsus","Verbascum","thapsus","","","","exotic","unlisted","",48.9728,-123.550255,"",NA,NA,124667889
"9681","Veronica arvensis","Veronica","arvensis","","","","exotic","unlisted","",48.928173,-123.471565,"",NA,NA,2567293
"9682","Veronica arvensis","Veronica","arvensis","","","","exotic","unlisted","",48.928409,-123.469334,"",NA,NA,2567304
"9683","Veronica arvensis","Veronica","arvensis","","","","exotic","unlisted","",48.869263,-123.346943,"",NA,NA,2989897
"9684","Veronica arvensis","Veronica","arvensis","","","","exotic","unlisted","",48.866764,-123.33606,"",NA,NA,3029045
"9685","Veronica arvensis","Veronica","arvensis","","","","exotic","unlisted","",48.867718,-123.340087,"",NA,NA,3041562
"9686","Veronica arvensis","Veronica","arvensis","","","","exotic","unlisted","",48.86758,-123.345555,"",NA,NA,3069648
"9687","Veronica arvensis","Veronica","arvensis","","","","exotic","unlisted","",48.932486,-123.483839,"",NA,NA,3317813
"9688","Veronica arvensis","Veronica","arvensis","","","","exotic","unlisted","",48.8665598847,-123.3352446556,"",NA,NA,3649884
"9689","Veronica arvensis","Veronica","arvensis","","","","exotic","unlisted","",48.9045616172,-123.4134578705,"",NA,NA,6047546
"9690","Veronica arvensis","Veronica","arvensis","","","","exotic","unlisted","",48.8680459556,-123.3769798279,"",NA,NA,6216769
"9691","Veronica arvensis","Veronica","arvensis","","","","exotic","unlisted","",48.8684411673,-123.3780956268,"",NA,NA,6217023
"9692","Veronica arvensis","Veronica","arvensis","","","","exotic","unlisted","",48.8672555229,-123.3383560181,"",NA,NA,6217508
"9693","Veronica arvensis","Veronica","arvensis","","","","exotic","unlisted","",48.8687516885,-123.3791255951,"",NA,NA,6217937
"9694","Veronica arvensis","Veronica","arvensis","","","","exotic","unlisted","",48.9271236501,-123.4668445587,"",NA,NA,6298762
"9695","Veronica arvensis","Veronica","arvensis","","","","exotic","unlisted","",48.983641,-123.568079,"",NA,NA,11100959
"9696","Veronica arvensis","Veronica","arvensis","","","","exotic","unlisted","",48.8669560632,-123.3412749885,"",NA,NA,16310369
"9697","Veronica arvensis","Veronica","arvensis","","","","exotic","unlisted","",48.9134916667,-123.3868783333,"",NA,NA,22996650
"9698","Veronica arvensis","Veronica","arvensis","","","","exotic","unlisted","",48.9017805556,-123.4056333333,"",NA,NA,24683926
"9699","Veronica arvensis","Veronica","arvensis","","","","exotic","unlisted","",48.8720924641,-123.3117051703,"",NA,NA,24711752
"9700","Veronica arvensis","Veronica","arvensis","","","","exotic","unlisted","",48.9008057211,-123.4042127152,"",NA,NA,24919326
"9701","Veronica arvensis","Veronica","arvensis","","","","exotic","unlisted","",48.8667158593,-123.3372654174,"",NA,NA,25074876
"9702","Veronica arvensis","Veronica","arvensis","","","","exotic","unlisted","",48.9786847076,-123.556405278,"",NA,NA,25479793
"9703","Veronica arvensis","Veronica","arvensis","","","","exotic","unlisted","",48.8668555556,-123.3310166667,"",NA,NA,25658097
"9704","Veronica arvensis","Veronica","arvensis","","","","exotic","unlisted","",48.8940366667,-123.4039083333,"",NA,NA,32119799
"9705","Veronica arvensis","Veronica","arvensis","","","","exotic","unlisted","",48.9012833333,-123.4052966667,"",NA,NA,32128788
"9706","Veronica arvensis","Veronica","arvensis","","","","exotic","unlisted","",48.8646444444,-123.3668638889,"",NA,NA,41788620
"9707","Veronica arvensis","Veronica","arvensis","","","","exotic","unlisted","",48.8644111111,-123.3664416667,"",NA,NA,41788639
"9708","Veronica arvensis","Veronica","arvensis","","","","exotic","unlisted","",48.86739,-123.3762183333,"",NA,NA,42365208
"9709","Veronica arvensis","Veronica","arvensis","","","","exotic","unlisted","",48.8676633333,-123.3764016667,"",NA,NA,42365227
"9710","Veronica arvensis","Veronica","arvensis","","","","exotic","unlisted","",48.8676633333,-123.3764016667,"",NA,NA,42365229
"9711","Veronica arvensis","Veronica","arvensis","","","","exotic","unlisted","",48.8657361111,-123.3652972222,"",NA,NA,42637628
"9712","Veronica arvensis","Veronica","arvensis","","","","exotic","unlisted","",48.8783555556,-123.3170555556,"",NA,NA,42682086
"9713","Veronica arvensis","Veronica","arvensis","","","","exotic","unlisted","",48.886486415,-123.390424755,"",NA,NA,42853111
"9714","Veronica arvensis","Veronica","arvensis","","","","exotic","unlisted","",48.8698878682,-123.3197129118,"",NA,NA,45517770
"9715","Veronica arvensis","Veronica","arvensis","","","","exotic","unlisted","",48.93813,-123.49980333,"",NA,NA,49133701
"9716","Veronica arvensis","Veronica","arvensis","","","","exotic","unlisted","",48.8694636829,-123.3790069318,"",NA,NA,52497081
"9717","Veronica arvensis","Veronica","arvensis","","","","exotic","unlisted","",48.8704055556,-123.3804638889,"",NA,NA,74104786
"9718","Veronica arvensis","Veronica","arvensis","","","","exotic","unlisted","",48.8718805556,-123.3826611111,"",NA,NA,77854437
"9719","Veronica arvensis","Veronica","arvensis","","","","exotic","unlisted","",48.8715566667,-123.3110666667,"",NA,NA,110820840
"9720","Veronica arvensis","Veronica","arvensis","","","","exotic","unlisted","",48.8715583333,-123.3110666667,"",NA,NA,110820846
"9721","Veronica arvensis","Veronica","arvensis","","","","exotic","unlisted","",48.952595,-123.53337167,"",NA,NA,111106246
"9722","Veronica arvensis","Veronica","arvensis","","","","exotic","unlisted","",48.8657654419,-123.3697911962,"",NA,NA,111609841
"9723","Veronica arvensis","Veronica","arvensis","","","","exotic","unlisted","",48.8633283333,-123.3630033333,"",NA,NA,116636252
"9724","Veronica arvensis","Veronica","arvensis","","","","exotic","unlisted","",48.8975861111,-123.3389888889,"",NA,NA,120494842
"9725","Veronica arvensis","Veronica","arvensis","","","","exotic","unlisted","",48.8699999293,-123.3799999952,"",NA,NA,120975134
"9726","Veronica arvensis","Veronica","arvensis","","","","exotic","unlisted","",48.8699999293,-123.3799999952,"",NA,NA,121011000
"9727","Veronica arvensis","Veronica","arvensis","","","","exotic","unlisted","",49.01402,-123.5737333333,"",NA,NA,123934601
"9728","Veronica arvensis","Veronica","arvensis","","","","exotic","unlisted","",49.0141216667,-123.5738316667,"",NA,NA,123934612
"9729","Veronica arvensis","Veronica","arvensis","","","","exotic","unlisted","",48.9348444444,-123.4749361111,"",NA,NA,128113447
"9730","Veronica filiformis","Veronica","filiformis","","","","exotic","unlisted","",48.863621,-123.350823,"",NA,NA,2975285
"9731","Veronica filiformis","Veronica","filiformis","","","","exotic","unlisted","",48.89550833,-123.39586667,"",NA,NA,74089916
"9732","Veronica officinalis","Veronica","officinalis","","","","exotic","unlisted","",48.9734667378,-123.5459589958,"",NA,NA,6412038
"9733","Veronica officinalis","Veronica","officinalis","","","","exotic","unlisted","",48.9108360905,-123.3952431724,"",NA,NA,13102186
"9734","Veronica officinalis","Veronica","officinalis","","","","exotic","unlisted","",48.976215,-123.550891,"",NA,NA,48882713
"9735","Veronica persica","Veronica","persica","","","","exotic","unlisted","",48.8696,-123.3194,"",NA,NA,11367218
"9746","Veronica serpyllifolia","Veronica","serpyllifolia","","","","exotic","unlisted","",48.932875,-123.480577,"",NA,NA,2569367
"9747","Veronica serpyllifolia","Veronica","serpyllifolia","","","","exotic","unlisted","",48.932875,-123.480577,"",NA,NA,2569376
"9748","Veronica serpyllifolia","Veronica","serpyllifolia","","","","exotic","unlisted","",48.932875,-123.480577,"",NA,NA,2569379
"9749","Veronica serpyllifolia","Veronica","serpyllifolia","","","","exotic","unlisted","",48.928451,-123.469056,"",NA,NA,2622617
"9750","Veronica serpyllifolia","Veronica","serpyllifolia","","","","exotic","unlisted","",48.930845,-123.478088,"",NA,NA,2625814
"9751","Veronica serpyllifolia","Veronica","serpyllifolia","","","","exotic","unlisted","",48.916645,-123.424273,"",NA,NA,3093635
"9752","Veronica serpyllifolia","Veronica","serpyllifolia","","","","exotic","unlisted","",48.915988,-123.424981,"",NA,NA,3215219
"9753","Veronica serpyllifolia","Veronica","serpyllifolia","","","","exotic","unlisted","",48.915917,-123.425024,"",NA,NA,3215574
"9754","Veronica serpyllifolia","Veronica","serpyllifolia","","","","exotic","unlisted","",48.9512,-123.516369,"",NA,NA,3556107
"9755","Veronica serpyllifolia","Veronica","serpyllifolia","","","","exotic","unlisted","",48.9294074879,-123.470749855,"",NA,NA,6217451
"9756","Veronica serpyllifolia","Veronica","serpyllifolia","","","","exotic","unlisted","",48.9431928821,-123.4841394424,"",NA,NA,6411187
"9757","Veronica serpyllifolia","Veronica","serpyllifolia","","","","exotic","unlisted","",48.9431928821,-123.4841394424,"",NA,NA,6411193
"9758","Veronica serpyllifolia","Veronica","serpyllifolia","","","","exotic","unlisted","",48.901345698,-123.3635902405,"",NA,NA,6413835
"9759","Veronica serpyllifolia","Veronica","serpyllifolia","","","","exotic","unlisted","",48.9980504678,-123.5683939978,"",NA,NA,6570575
"9760","Veronica serpyllifolia","Veronica","serpyllifolia","","","","exotic","unlisted","",48.8783149719,-123.3196334839,"",NA,NA,12359070
"9761","Veronica serpyllifolia","Veronica","serpyllifolia","","","","exotic","unlisted","",48.874896,-123.341813,"",NA,NA,12630708
"9762","Veronica serpyllifolia","Veronica","serpyllifolia","","","","exotic","unlisted","",48.889138,-123.375054,"",NA,NA,12664096
"9763","Veronica serpyllifolia","Veronica","serpyllifolia","","","","exotic","unlisted","",48.874077,-123.342488,"",NA,NA,12791858
"9764","Veronica serpyllifolia","Veronica","serpyllifolia","","","","exotic","unlisted","",48.869779,-123.319816,"",NA,NA,13030550
"9765","Veronica serpyllifolia","Veronica","serpyllifolia","","","","exotic","unlisted","",48.9486585325,-123.5027870388,"",NA,NA,15412691
"9766","Veronica serpyllifolia","Veronica","serpyllifolia","","","","exotic","unlisted","",48.8841918679,-123.3410929227,"",NA,NA,16307474
"9767","Veronica serpyllifolia","Veronica","serpyllifolia","","","","exotic","unlisted","",48.869225,-123.3646916667,"",NA,NA,25045216
"9768","Veronica serpyllifolia","Veronica","serpyllifolia","","","","exotic","unlisted","",48.9332850604,-123.4831401518,"",NA,NA,44447103
"9769","Veronica serpyllifolia","Veronica","serpyllifolia","","","","exotic","unlisted","",48.8697876282,-123.3466469766,"",NA,NA,45751450
"9770","Veronica serpyllifolia","Veronica","serpyllifolia","","","","exotic","unlisted","",48.89696333,-123.33985833,"",NA,NA,46124067
"9771","Veronica serpyllifolia","Veronica","serpyllifolia","","","","exotic","unlisted","",48.9049183333,-123.3500916667,"",NA,NA,82513154
"9772","Viburnum tinus","Viburnum","tinus","","","","exotic","unlisted","",48.923647,-123.441472,"",NA,NA,2564999
"9773","Viburnum tinus","Viburnum","tinus","","","","exotic","unlisted","",48.929718,-123.474655,"",NA,NA,2565483
"9774","Viburnum tinus","Viburnum","tinus","","","","exotic","unlisted","",48.929819,-123.475353,"",NA,NA,2738440
"9790","Vicia cracca","Vicia","cracca","","","","exotic","unlisted","",48.992898,-123.574943,"",NA,NA,3881849
"9791","Vicia cracca","Vicia","cracca","","","","exotic","unlisted","",48.993256,-123.575678,"",NA,NA,3889101
"9792","Vicia cracca","Vicia","cracca","","","","exotic","unlisted","",48.9482296347,-123.5023273167,"",NA,NA,14247649
"9793","Vicia cracca","Vicia","cracca","","","","exotic","unlisted","",48.9482050302,-123.5020473844,"",NA,NA,14300220
"9794","Vicia cracca","Vicia","cracca","","","","exotic","unlisted","",48.9481966354,-123.5016915077,"",NA,NA,14300223
"9795","Vicia cracca","Vicia","cracca","","","","exotic","unlisted","",48.9921616667,-123.5701733333,"",NA,NA,14335456
"9796","Vicia cracca","Vicia","cracca","","","","exotic","unlisted","",48.9482380596,-123.5020017904,"",NA,NA,28440089
"9797","Vicia cracca","Vicia","cracca","","","","exotic","unlisted","",48.94855833,-123.50228833,"",NA,NA,82628789
"9798","Vicia cracca","Vicia","cracca","","","","exotic","unlisted","",48.9284415845,-123.4666445772,"",NA,NA,84462697
"9799","Vicia cracca","Vicia","cracca","","","","exotic","unlisted","",48.9307603498,-123.4745205493,"",NA,NA,84594147
"9800","Vicia cracca","Vicia","cracca","","","","exotic","unlisted","",48.9317277778,-123.4762583333,"",NA,NA,125381633
"9810","Vicia hirsuta","Vicia","hirsuta","","","","exotic","unlisted","",48.930368,-123.476266,"",NA,NA,2617646
"9811","Vicia hirsuta","Vicia","hirsuta","","","","exotic","unlisted","",48.89695,-123.406677,"",NA,NA,3311027
"9812","Vicia hirsuta","Vicia","hirsuta","","","","exotic","unlisted","",48.948469,-123.503151,"",NA,NA,3403073
"9813","Vicia hirsuta","Vicia","hirsuta","","","","exotic","unlisted","",48.8977345947,-123.4069561958,"",NA,NA,6434865
"9814","Vicia hirsuta","Vicia","hirsuta","","","","exotic","unlisted","",48.898712,-123.358721,"",NA,NA,12344515
"9815","Vicia hirsuta","Vicia","hirsuta","","","","exotic","unlisted","",48.9773680767,-123.5665276134,"",NA,NA,42813414
"9816","Vicia hirsuta","Vicia","hirsuta","","","","exotic","unlisted","",48.9098733333,-123.3732433333,"",NA,NA,119369515
"9817","Vicia hirsuta","Vicia","hirsuta","","","","exotic","unlisted","",48.8974777778,-123.3384833333,"",NA,NA,120494838
"9818","Vicia hirsuta","Vicia","hirsuta","","","","exotic","unlisted","",48.9316305556,-123.4778444444,"",NA,NA,120618100
"9819","Vicia hirsuta","Vicia","hirsuta","","","","exotic","unlisted","",48.9041366667,-123.3670533333,"",NA,NA,120891259
"9820","Vicia hirsuta","Vicia","hirsuta","","","","exotic","unlisted","",49.0132216667,-123.57313,"",NA,NA,123934589
"9821","Vicia hirsuta","Vicia","hirsuta","","","","exotic","unlisted","",49.0133883333,-123.5736233333,"",NA,NA,123934630
"9822","Vicia lathyroides","Vicia","lathyroides","","","","exotic","unlisted","",48.86649,-123.3751166667,"",NA,NA,114122090
"9823","Vicia sativa","Vicia","sativa","","","","exotic","unlisted","",48.930056,-123.467703,"",NA,NA,2568875
"9824","Vicia sativa","Vicia","sativa","","","","exotic","unlisted","",48.929802,-123.475299,"",NA,NA,2569328
"9825","Vicia sativa","Vicia","sativa","","","","exotic","unlisted","",48.930368,-123.476266,"",NA,NA,2617659
"9826","Vicia sativa","Vicia","sativa","","","","exotic","unlisted","",48.927124,-123.469548,"",NA,NA,2631693
"9827","Vicia sativa","Vicia","sativa","","","","exotic","unlisted","",49.012654,-123.57585,"",NA,NA,2886998
"9828","Vicia sativa","Vicia","sativa","","","","exotic","unlisted","",48.916645,-123.424273,"",NA,NA,3094174
"9829","Vicia sativa","Vicia","sativa","","","","exotic","unlisted","",48.916442,-123.425903,"",NA,NA,3190610
"9830","Vicia sativa","Vicia","sativa","","","","exotic","unlisted","",48.89695,-123.406677,"",NA,NA,3310741
"9831","Vicia sativa","Vicia","sativa","","","","exotic","unlisted","",48.89695,-123.406677,"",NA,NA,3311088
"9832","Vicia sativa","Vicia","sativa","","","","exotic","unlisted","",48.933199,-123.483099,"",NA,NA,3328647
"9833","Vicia sativa","Vicia","sativa","","","","exotic","unlisted","",48.932909,-123.482873,"",NA,NA,3329469
"9834","Vicia sativa","Vicia","sativa","","","","exotic","unlisted","",48.9068323829,-123.3567452431,"",NA,NA,5886423
"9835","Vicia sativa","Vicia","sativa","","","","exotic","unlisted","",48.8687516885,-123.3791255951,"",NA,NA,6217944
"9836","Vicia sativa","Vicia","sativa","","","","exotic","unlisted","",48.929731728,-123.4680891037,"",NA,NA,6218076
"9837","Vicia sativa","Vicia","sativa","","","","exotic","unlisted","",48.9279695282,-123.4707069397,"",NA,NA,6298754
"9838","Vicia sativa","Vicia","sativa","","","","exotic","unlisted","",49.0128508985,-123.5731029511,"",NA,NA,6309376
"9839","Vicia sativa","Vicia","sativa","","","","exotic","unlisted","",48.9280593876,-123.4677429194,"",NA,NA,6387110
"9840","Vicia sativa","Vicia","sativa","","","","exotic","unlisted","",48.9632017088,-123.5490703583,"",NA,NA,6391054
"9841","Vicia sativa","Vicia","sativa","","","","exotic","unlisted","",48.8720823,-123.3122892,"",NA,NA,6425065
"9842","Vicia sativa","Vicia","sativa","","","","exotic","unlisted","",48.8977345947,-123.4069561958,"",NA,NA,6434862
"9843","Vicia sativa","Vicia","sativa","","","","exotic","unlisted","",48.900451,-123.440974,"",NA,NA,6488811
"9844","Vicia sativa","Vicia","sativa","","","","exotic","unlisted","",48.900479,-123.440932,"",NA,NA,6488812
"9845","Vicia sativa","Vicia","sativa","","","","exotic","unlisted","",48.9540392249,-123.5258102417,"",NA,NA,6610498
"9846","Vicia sativa","Vicia","sativa","","","","exotic","unlisted","",48.86706,-123.34128,"",NA,NA,11974882
"9847","Vicia sativa","Vicia","sativa","","","","exotic","unlisted","",48.8696,-123.3204,"",NA,NA,12184577
"9848","Vicia sativa","Vicia","sativa","","","","exotic","unlisted","",48.870607,-123.343086,"",NA,NA,12762140
"9849","Vicia sativa","Vicia","sativa","","","","exotic","unlisted","",48.9147867968,-123.3896815988,"",NA,NA,13102199
"9850","Vicia sativa","Vicia","sativa","","","","exotic","unlisted","",48.9399230739,-123.5033655123,"",NA,NA,13198913
"9851","Vicia sativa","Vicia","sativa","","","","exotic","unlisted","",48.9398364699,-123.5041036944,"",NA,NA,16307016
"9852","Vicia sativa","Vicia","sativa","","","","exotic","unlisted","",48.8669560632,-123.3412749885,"",NA,NA,16310357
"9853","Vicia sativa","Vicia","sativa","","","","exotic","unlisted","",48.8684756307,-123.3783755448,"",NA,NA,17693180
"9854","Vicia sativa","Vicia","sativa","","","","exotic","unlisted","",48.8717039561,-123.3108296525,"",NA,NA,22799484
"9855","Vicia sativa","Vicia","sativa","","","","exotic","unlisted","",49.0130866667,-123.573135,"",NA,NA,24259252
"9856","Vicia sativa","Vicia","sativa","","","","exotic","unlisted","",49.0133152467,-123.572630373,"",NA,NA,24497686
"9857","Vicia sativa","Vicia","sativa","","","","exotic","unlisted","",48.8996248141,-123.4070312977,"",NA,NA,24624561
"9858","Vicia sativa","Vicia","sativa","","","","exotic","unlisted","",48.9624333333,-123.5177166667,"",NA,NA,24663854
"9859","Vicia sativa","Vicia","sativa","","","","exotic","unlisted","",48.8986138889,-123.4116138889,"",NA,NA,24676862
"9860","Vicia sativa","Vicia","sativa","","","","exotic","unlisted","",48.8983944444,-123.4078222222,"",NA,NA,24677450
"9861","Vicia sativa","Vicia","sativa","","","","exotic","unlisted","",48.9014444444,-123.4056388889,"",NA,NA,24683885
"9862","Vicia sativa","Vicia","sativa","","","","exotic","unlisted","",48.9623972222,-123.5178444444,"",NA,NA,24684015
"9863","Vicia sativa","Vicia","sativa","","","","exotic","unlisted","",48.87161275,-123.31052876,"",NA,NA,24689178
"9864","Vicia sativa","Vicia","sativa","","","","exotic","unlisted","",48.8716138889,-123.3108138889,"",NA,NA,24697730
"9865","Vicia sativa","Vicia","sativa","","","","exotic","unlisted","",48.9575583333,-123.541795,"",NA,NA,24699129
"9866","Vicia sativa","Vicia","sativa","","","","exotic","unlisted","",48.8937222222,-123.4035861111,"",NA,NA,24701300
"9867","Vicia sativa","Vicia","sativa","","","","exotic","unlisted","",48.8716166667,-123.3107833333,"",NA,NA,24701390
"9868","Vicia sativa","Vicia","sativa","","","","exotic","unlisted","",48.8716718182,-123.3107371443,"",NA,NA,24707926
"9869","Vicia sativa","Vicia","sativa","","","","exotic","unlisted","",49.0134915489,-123.5731813266,"",NA,NA,24748318
"9870","Vicia sativa","Vicia","sativa","","","","exotic","unlisted","",48.8716472222,-123.3119361111,"",NA,NA,24824102
"9871","Vicia sativa","Vicia","sativa","","","","exotic","unlisted","",48.8937566667,-123.40352,"",NA,NA,24873199
"9872","Vicia sativa","Vicia","sativa","","","","exotic","unlisted","",48.8717983333,-123.3106233333,"",NA,NA,24874181
"9873","Vicia sativa","Vicia","sativa","","","","exotic","unlisted","",48.8995388,-123.4044456,"",NA,NA,24886825
"9874","Vicia sativa","Vicia","sativa","","","","exotic","unlisted","",48.89793,-123.3570033333,"",NA,NA,24984968
"9875","Vicia sativa","Vicia","sativa","","","","exotic","unlisted","",48.8718388889,-123.3124388889,"",NA,NA,25048263
"9876","Vicia sativa","Vicia","sativa","","","","exotic","unlisted","",48.8672667509,-123.3760501073,"",NA,NA,25148265
"9877","Vicia sativa","Vicia","sativa","","","","exotic","unlisted","",48.8726236253,-123.3120747284,"",NA,NA,25148335
"9878","Vicia sativa","Vicia","sativa","","","","exotic","unlisted","",48.8994556899,-123.4074994271,"",NA,NA,25200216
"9879","Vicia sativa","Vicia","sativa","","","","exotic","unlisted","",48.8990700385,-123.4075989203,"",NA,NA,25476179
"9880","Vicia sativa","Vicia","sativa","","","","exotic","unlisted","",48.8681133376,-123.3490293443,"",NA,NA,43555578
"9881","Vicia sativa","Vicia","sativa","","","","exotic","unlisted","",48.9300316576,-123.4673032205,"",NA,NA,52907247
"9882","Vicia sativa","Vicia","sativa","","","","exotic","unlisted","",48.9301804342,-123.4672663888,"",NA,NA,52925006
"9883","Vicia sativa","Vicia","sativa","","","","exotic","unlisted","",48.9321531351,-123.4789848783,"",NA,NA,53388993
"9884","Vicia sativa","Vicia","sativa","","","","exotic","unlisted","",48.9281767749,-123.4690669957,"",NA,NA,54678244
"9885","Vicia sativa","Vicia","sativa","","","","exotic","unlisted","",48.9290482709,-123.4692087197,"",NA,NA,54691762
"9886","Vicia sativa","Vicia","sativa","","","","exotic","unlisted","",48.87214387,-123.31155568,"",NA,NA,72315128
"9887","Vicia sativa","Vicia","sativa","","","","exotic","unlisted","",48.89712109,-123.40505462,"",NA,NA,75695705
"9888","Vicia sativa","Vicia","sativa","","","","exotic","unlisted","",48.8640416667,-123.37729,"",NA,NA,79112158
"9889","Vicia sativa","Vicia","sativa","","","","exotic","unlisted","",48.929225,-123.4700383333,"",NA,NA,84339196
"9890","Vicia sativa","Vicia","sativa","","","","exotic","unlisted","",48.87150833,-123.31096667,"",NA,NA,111111690
"9891","Vicia sativa","Vicia","sativa","","","","exotic","unlisted","",48.9002416667,-123.4452666667,"",NA,NA,117624025
"9892","Vicia sativa","Vicia","sativa","","","","exotic","unlisted","",48.9984656061,-123.5881187932,"",NA,NA,118443288
"9893","Vicia sativa","Vicia","sativa","","","","exotic","unlisted","",48.871725,-123.3123116667,"",NA,NA,119369449
"9894","Vicia sativa","Vicia","sativa","","","","exotic","unlisted","",48.9098566667,-123.3732666667,"",NA,NA,119369499
"9895","Vicia sativa","Vicia","sativa","","","","exotic","unlisted","",48.8973516667,-123.33856,"",NA,NA,120494804
"9896","Vicia sativa","Vicia","sativa","","","","exotic","unlisted","",48.904435,-123.3671983333,"",NA,NA,120891271
"9897","Vicia sativa","Vicia","sativa","","","","exotic","unlisted","",48.8699999293,-123.3799999952,"",NA,NA,121006164
"9898","Vicia sativa","Vicia","sativa","","","","exotic","unlisted","",48.8699999293,-123.3799999952,"",NA,NA,121011056
"9899","Vicia sativa","Vicia","sativa","","","","exotic","unlisted","",48.8883316667,-123.336315,"",NA,NA,121538487
"9900","Vicia sativa","Vicia","sativa","","","","exotic","unlisted","",49.012555,-123.5755683333,"",NA,NA,123934507
"9901","Vicia sativa","Vicia","sativa","","","","exotic","unlisted","",48.9102694444,-123.4155055556,"",NA,NA,125189753
"9902","Vicia tetrasperma","Vicia","tetrasperma","","","","exotic","unlisted","",48.866150094,-123.3395262049,"",NA,NA,43253054
"9903","Vicia tetrasperma","Vicia","tetrasperma","","","","exotic","unlisted","",48.9316555556,-123.4763722222,"",NA,NA,125381634
"9904","Vinca major","Vinca","major","","","","exotic","unlisted","",48.92983,-123.475685,"",NA,NA,2566461
"9905","Vinca major","Vinca","major","","","","exotic","unlisted","",48.897576,-123.402729,"",NA,NA,2805224
"9906","Vinca major","Vinca","major","","","","exotic","unlisted","",48.930055966,-123.4753203392,"",NA,NA,6298746
"9907","Vinca major","Vinca","major","","","","exotic","unlisted","",48.8793,-123.3204766667,"",NA,NA,23752344
"9908","Vinca major","Vinca","major","","","","exotic","unlisted","",48.8972083333,-123.4049433333,"",NA,NA,24700122
"9909","Vinca major","Vinca","major","","","","exotic","unlisted","",48.8729481306,-123.3138292284,"",NA,NA,25199380
"9910","Vinca major","Vinca","major","","","","exotic","unlisted","",48.8849910596,-123.3221882495,"",NA,NA,40413004
"9911","Vinca major","Vinca","major","","","","exotic","unlisted","",48.884505,-123.32997833,"",NA,NA,59623278
"9912","Vinca major","Vinca","major","","","","exotic","unlisted","",48.9296,-123.4750366667,"",NA,NA,75549028
"9913","Vinca major","Vinca","major","","","","exotic","unlisted","",48.9295461738,-123.4750465483,"",NA,NA,84809948
"9914","Vinca major","Vinca","major","","","","exotic","unlisted","",49.01115,-123.58599667,"",NA,NA,105987254
"9915","Vinca major","Vinca","major","","","","exotic","unlisted","",48.99026333,-123.57858333,"",NA,NA,107323945
"9916","Vinca major","Vinca","major","","","","exotic","unlisted","",48.9298496389,-123.47579725,"",NA,NA,115448411
