"","Taxon","Genus","Species","Hybrid","Subspecies","Variety","Origin","Provincial.Status","National.Status","latitude","longitude","geoprivacy","private_latitude","private_longitude","id"
"200","Calypso bulbosa var. occidentalis","Calypso","bulbosa","","","occidentalis","native","S5","",48.9490089417,-123.4841690063,"",NA,NA,75605406
"201","Calypso bulbosa var. occidentalis","Calypso","bulbosa","","","occidentalis","native","S5","",48.8945333333,-123.4046138889,"",NA,NA,75691297
"202","Calypso bulbosa var. occidentalis","Calypso","bulbosa","","","occidentalis","native","S5","",48.8783333333,-123.3308333333,"",NA,NA,75730056
"203","Calypso bulbosa var. occidentalis","Calypso","bulbosa","","","occidentalis","native","S5","",48.8695116667,-123.362525,"",NA,NA,83568161
"204","Calypso bulbosa var. occidentalis","Calypso","bulbosa","","","occidentalis","native","S5","",49.01103333,-123.577295,"",NA,NA,101372517
"205","Calypso bulbosa var. occidentalis","Calypso","bulbosa","","","occidentalis","native","S5","",48.9303242695,-123.4783971683,"",NA,NA,110413262
"206","Calypso bulbosa var. occidentalis","Calypso","bulbosa","","","occidentalis","native","S5","",48.996875,-123.564125,"",NA,NA,110844982
"207","Calypso bulbosa var. occidentalis","Calypso","bulbosa","","","occidentalis","native","S5","",48.863133352,-123.3668965409,"",NA,NA,110932082
"208","Calypso bulbosa var. occidentalis","Calypso","bulbosa","","","occidentalis","native","S5","",48.8633,-123.3280916667,"",NA,NA,111348677
"209","Calypso bulbosa var. occidentalis","Calypso","bulbosa","","","occidentalis","native","S5","",48.9314434781,-123.4805139631,"",NA,NA,111470971
"210","Calypso bulbosa var. occidentalis","Calypso","bulbosa","","","occidentalis","native","S5","",48.8975437135,-123.4079243332,"",NA,NA,111608871
"211","Calypso bulbosa var. occidentalis","Calypso","bulbosa","","","occidentalis","native","S5","",48.984345,-123.5547416667,"",NA,NA,111885307
"212","Calypso bulbosa var. occidentalis","Calypso","bulbosa","","","occidentalis","native","S5","",48.985325,-123.5504783333,"",NA,NA,111885573
"213","Calypso bulbosa var. occidentalis","Calypso","bulbosa","","","occidentalis","native","S5","",48.9850958347,-123.5546105176,"",NA,NA,111965246
"214","Calypso bulbosa var. occidentalis","Calypso","bulbosa","","","occidentalis","native","S5","",48.9852946624,-123.5505160624,"",NA,NA,111965565
"215","Calypso bulbosa var. occidentalis","Calypso","bulbosa","","","occidentalis","native","S5","",49.0067632869,-123.5704755598,"",NA,NA,111965665
"216","Calypso bulbosa var. occidentalis","Calypso","bulbosa","","","occidentalis","native","S5","",48.9172555556,-123.4217305556,"",NA,NA,111975265
"217","Calypso bulbosa var. occidentalis","Calypso","bulbosa","","","occidentalis","native","S5","",48.8800722222,-123.3345805556,"",NA,NA,112857609
"218","Calypso bulbosa var. occidentalis","Calypso","bulbosa","","","occidentalis","native","S5","",48.9284283333,-123.47242,"",NA,NA,113299224
"219","Calypso bulbosa var. occidentalis","Calypso","bulbosa","","","occidentalis","native","S5","",48.9082474108,-123.3708171503,"",NA,NA,113956572
"220","Calypso bulbosa var. occidentalis","Calypso","bulbosa","","","occidentalis","native","S5","",48.8805833333,-123.3332666667,"",NA,NA,114507223
"221","Calypso bulbosa var. occidentalis","Calypso","bulbosa","","","occidentalis","native","S5","",48.8800361111,-123.3347027778,"",NA,NA,115145435
"222","Calypso bulbosa var. occidentalis","Calypso","bulbosa","","","occidentalis","native","S5","",49.00977,-123.5701666667,"",NA,NA,117151459
"223","Calypso bulbosa var. occidentalis","Calypso","bulbosa","","","occidentalis","native","S5","",49.0098033333,-123.5701616667,"",NA,NA,117151461
"224","Calypso bulbosa var. occidentalis","Calypso","bulbosa","","","occidentalis","native","S5","",49.0098216667,-123.5702283333,"",NA,NA,117151462
"225","Calypso bulbosa var. occidentalis","Calypso","bulbosa","","","occidentalis","native","S5","",48.8944185635,-123.4058068615,"",NA,NA,117325523
"226","Calypso bulbosa var. occidentalis","Calypso","bulbosa","","","occidentalis","native","S5","",48.8944185635,-123.4058068615,"",NA,NA,117325524
"227","Calypso bulbosa var. occidentalis","Calypso","bulbosa","","","occidentalis","native","S5","",48.8944185635,-123.4058068615,"",NA,NA,117325525
"228","Calypso bulbosa var. occidentalis","Calypso","bulbosa","","","occidentalis","native","S5","",48.8944185635,-123.4058068615,"",NA,NA,117325526
"229","Calypso bulbosa var. occidentalis","Calypso","bulbosa","","","occidentalis","native","S5","",48.8944185635,-123.4058068615,"",NA,NA,117325533
"230","Calypso bulbosa var. occidentalis","Calypso","bulbosa","","","occidentalis","native","S5","",48.8690343828,-123.3213346217,"",NA,NA,117909006
"231","Calypso bulbosa var. occidentalis","Calypso","bulbosa","","","occidentalis","native","S5","",48.8759766667,-123.3724783333,"",NA,NA,118608431
"232","Carex aquatilis var. dives","Carex","aquatilis","","","dives","native","S5","",48.982831,-123.55525,"",NA,NA,6671024
"233","Carex aquatilis var. dives","Carex","aquatilis","","","dives","native","S5","",48.982763,-123.555121,"",NA,NA,6691105
"234","Castilleja miniata var. dixonii","Castilleja","miniata","","","dixonii","native","S3S4 (2015)","",48.8968778601,-123.4099455258,"",NA,NA,121738925
"235","Corallorhiza maculata var. occidentalis","Corallorhiza","maculata","","","occidentalis","native","S5","",48.869661,-123.337755,"",NA,NA,2604239
"236","Corallorhiza maculata var. occidentalis","Corallorhiza","maculata","","","occidentalis","native","S5","",48.928625,-123.470783,"",NA,NA,2617703
"237","Corallorhiza maculata var. occidentalis","Corallorhiza","maculata","","","occidentalis","native","S5","",48.933326,-123.486328,"",NA,NA,2621434
"238","Corallorhiza maculata var. occidentalis","Corallorhiza","maculata","","","occidentalis","native","S5","",48.917559,-123.403158,"",NA,NA,2979366
"239","Corallorhiza maculata var. occidentalis","Corallorhiza","maculata","","","occidentalis","native","S5","",48.916645,-123.424273,"",NA,NA,3093873
"240","Corallorhiza maculata var. occidentalis","Corallorhiza","maculata","","","occidentalis","native","S5","",48.91687,-123.423243,"",NA,NA,3098666
"241","Corallorhiza maculata var. occidentalis","Corallorhiza","maculata","","","occidentalis","native","S5","",48.934009,-123.471887,"",NA,NA,3104487
"242","Corallorhiza maculata var. occidentalis","Corallorhiza","maculata","","","occidentalis","native","S5","",48.915924,-123.425292,"",NA,NA,3340429
"243","Corallorhiza maculata var. occidentalis","Corallorhiza","maculata","","","occidentalis","native","S5","",48.915924,-123.425292,"",NA,NA,3340494
"244","Corallorhiza maculata var. occidentalis","Corallorhiza","maculata","","","occidentalis","native","S5","",48.946079,-123.480749,"",NA,NA,3404348
"245","Corallorhiza maculata var. occidentalis","Corallorhiza","maculata","","","occidentalis","native","S5","",48.8688001483,-123.378610611,"",NA,NA,6410313
"246","Corallorhiza maculata var. occidentalis","Corallorhiza","maculata","","","occidentalis","native","S5","",48.9312260247,-123.4796977043,"",NA,NA,6411215
"247","Corallorhiza maculata var. occidentalis","Corallorhiza","maculata","","","occidentalis","native","S5","",48.9027138994,-123.3618950844,"",NA,NA,6413750
"248","Corallorhiza maculata var. occidentalis","Corallorhiza","maculata","","","occidentalis","native","S5","",48.9648358782,-123.5521173477,"",NA,NA,6464456
"249","Corallorhiza maculata var. occidentalis","Corallorhiza","maculata","","","occidentalis","native","S5","",48.997669699,-123.5689337924,"",NA,NA,6570505
"250","Corallorhiza maculata var. occidentalis","Corallorhiza","maculata","","","occidentalis","native","S5","",48.876098,-123.386035,"",NA,NA,6817910
"251","Corallorhiza maculata var. occidentalis","Corallorhiza","maculata","","","occidentalis","native","S5","",48.863293,-123.373086,"",NA,NA,12152241
"252","Corallorhiza maculata var. occidentalis","Corallorhiza","maculata","","","occidentalis","native","S5","",48.875871,-123.341898,"",NA,NA,12631836
"253","Corallorhiza maculata var. occidentalis","Corallorhiza","maculata","","","occidentalis","native","S5","",48.86877,-123.342316,"",NA,NA,12635376
"254","Corallorhiza maculata var. occidentalis","Corallorhiza","maculata","","","occidentalis","native","S5","",48.8958147109,-123.4061622138,"",NA,NA,12710056
"255","Corallorhiza maculata var. occidentalis","Corallorhiza","maculata","","","occidentalis","native","S5","",48.8807,-123.334049,"",NA,NA,12788898
"256","Corallorhiza maculata var. occidentalis","Corallorhiza","maculata","","","occidentalis","native","S5","",48.924016676,-123.4537092148,"",NA,NA,13003370
"257","Corallorhiza maculata var. occidentalis","Corallorhiza","maculata","","","occidentalis","native","S5","",48.9147867968,-123.3896815988,"",NA,NA,13102189
"258","Corallorhiza maculata var. occidentalis","Corallorhiza","maculata","","","occidentalis","native","S5","",48.915955,-123.42367,"",NA,NA,13165897
"259","Corallorhiza maculata var. occidentalis","Corallorhiza","maculata","","","occidentalis","native","S5","",49.0049702998,-123.5737495169,"",NA,NA,13320797
"260","Corallorhiza maculata var. occidentalis","Corallorhiza","maculata","","","occidentalis","native","S5","",48.8987661132,-123.4061656147,"",NA,NA,24605297
"261","Corallorhiza maculata var. occidentalis","Corallorhiza","maculata","","","occidentalis","native","S5","",48.9724305086,-123.5620933213,"",NA,NA,24810605
"262","Corallorhiza maculata var. occidentalis","Corallorhiza","maculata","","","occidentalis","native","S5","",48.8950916667,-123.4050533333,"",NA,NA,25746327
"263","Corallorhiza maculata var. occidentalis","Corallorhiza","maculata","","","occidentalis","native","S5","",48.8902287596,-123.3188197508,"",NA,NA,44277605
"264","Corallorhiza maculata var. occidentalis","Corallorhiza","maculata","","","occidentalis","native","S5","",48.9267583333,-123.4677966667,"",NA,NA,45038511
"265","Corallorhiza maculata var. occidentalis","Corallorhiza","maculata","","","occidentalis","native","S5","",48.9095124316,-123.375578589,"",NA,NA,45535652
"266","Corallorhiza maculata var. occidentalis","Corallorhiza","maculata","","","occidentalis","native","S5","",48.89493,-123.4049,"",NA,NA,75593870
"267","Corallorhiza maculata var. occidentalis","Corallorhiza","maculata","","","occidentalis","native","S5","",49.01,-123.5719444444,"",NA,NA,78990957
"268","Corallorhiza maculata var. occidentalis","Corallorhiza","maculata","","","occidentalis","native","S5","",48.88588,-123.358275,"",NA,NA,83175769
"269","Corallorhiza maculata var. occidentalis","Corallorhiza","maculata","","","occidentalis","native","S5","",48.8767016667,-123.3846066667,"",NA,NA,83738297
"270","Corallorhiza maculata var. occidentalis","Corallorhiza","maculata","","","occidentalis","native","S5","",48.9008833333,-123.44462,"",NA,NA,117059514
"271","Corallorhiza maculata var. occidentalis","Corallorhiza","maculata","","","occidentalis","native","S5","",48.88169167,-123.35775,"",NA,NA,118411279
"272","Corallorhiza maculata var. ozettensis","Corallorhiza","maculata","","","ozettensis","native","S3 (2018)","",48.978878732,-123.5650235502,"",48.931029,-123.47708,2563709
"273","Corallorhiza maculata var. ozettensis","Corallorhiza","maculata","","","ozettensis","native","S3 (2018)","",48.9340861427,-123.3364113952,"",48.86682,-123.338487,12819711
"274","Corallorhiza maculata var. ozettensis","Corallorhiza","maculata","","","ozettensis","native","S3 (2018)","",48.8437244421,-123.4230454705,"obscured",NA,NA,12871801
"275","Corallorhiza maculata var. ozettensis","Corallorhiza","maculata","","","ozettensis","native","S3 (2018)","",48.9352740758,-123.3438819921,"",48.880657,-123.339343,12916676
"276","Corallorhiza maculata var. ozettensis","Corallorhiza","maculata","","","ozettensis","native","S3 (2018)","",48.9170048103,-123.4841257985,"",48.9153722222,-123.4231194444,12996624
"277","Corallorhiza maculata var. ozettensis","Corallorhiza","maculata","","","ozettensis","native","S3 (2018)","",48.8566470685,-123.4023402538,"",48.951065,-123.5071,12996820
"278","Corallorhiza maculata var. ozettensis","Corallorhiza","maculata","","","ozettensis","native","S3 (2018)","",48.9553686004,-123.4642060935,"",48.942078,-123.475971,13027602
"279","Corallorhiza maculata var. ozettensis","Corallorhiza","maculata","","","ozettensis","native","S3 (2018)","",49.0403806196,-123.4525776792,"",49.000513,-123.582308,13372380
"280","Corallorhiza maculata var. ozettensis","Corallorhiza","maculata","","","ozettensis","native","S3 (2018)","",48.9086766828,-123.3108611005,"",48.9136541434,-123.3958829812,52033143
"281","Corallorhiza maculata var. ozettensis","Corallorhiza","maculata","","","ozettensis","native","S3 (2018)","",48.8546541071,-123.434567099,"",NA,NA,90752993
"282","Festuca microstachys var. pauciflora","Festuca","microstachys","","","pauciflora","native","S4","",48.86691,-123.336459,"",NA,NA,6434874
"283","Festuca microstachys var. pauciflora","Festuca","microstachys","","","pauciflora","native","S4","",48.865973008,-123.3502977753,"",NA,NA,48408991
"284","Festuca microstachys var. pauciflora","Festuca","microstachys","","","pauciflora","native","S4","",48.88679,-123.37338,"",NA,NA,53022058
"285","Festuca microstachys var. pauciflora","Festuca","microstachys","","","pauciflora","native","S4","",48.9568166667,-123.5292805556,"",NA,NA,116033729
"286","Heuchera micrantha var. diversifolia","Heuchera","micrantha","","","diversifolia","native","S5","",48.93468,-123.48444,"",NA,NA,2647527
"287","Heuchera micrantha var. diversifolia","Heuchera","micrantha","","","diversifolia","native","S5","",48.9261333333,-123.46795,"",NA,NA,16152482
"288","Heuchera micrantha var. diversifolia","Heuchera","micrantha","","","diversifolia","native","S5","",48.8997805556,-123.4074166667,"",NA,NA,24672781
"289","Heuchera micrantha var. diversifolia","Heuchera","micrantha","","","diversifolia","native","S5","",48.868325,-123.37655,"",NA,NA,24688040
"290","Heuchera micrantha var. diversifolia","Heuchera","micrantha","","","diversifolia","native","S5","",48.901543554,-123.4045032191,"",NA,NA,24714378
"291","Heuchera micrantha var. diversifolia","Heuchera","micrantha","","","diversifolia","native","S5","",48.9009558829,-123.4068158829,"",NA,NA,24714534
"292","Kalmia microphylla var. occidentalis","Kalmia","microphylla","","","occidentalis","native","S5","",48.983659,-123.556323,"",NA,NA,3296183
"293","Lathyrus nevadensis var. pilosellus","Lathyrus","nevadensis","","","pilosellus","native","S5","",48.89695,-123.406677,"",NA,NA,3311137
"294","Lathyrus nevadensis var. pilosellus","Lathyrus","nevadensis","","","pilosellus","native","S5","",48.952295,-123.53287,"",NA,NA,3341107
"295","Lathyrus nevadensis var. pilosellus","Lathyrus","nevadensis","","","pilosellus","native","S5","",48.8978716667,-123.408175,"",NA,NA,13974232
"296","Lathyrus nevadensis var. pilosellus","Lathyrus","nevadensis","","","pilosellus","native","S5","",48.9404284424,-123.5033848624,"",NA,NA,16307024
"297","Lathyrus nevadensis var. pilosellus","Lathyrus","nevadensis","","","pilosellus","native","S5","",48.9622888889,-123.5178666667,"",NA,NA,25597352
"298","Lathyrus nevadensis var. pilosellus","Lathyrus","nevadensis","","","pilosellus","native","S5","",48.8936783333,-123.4059616667,"",NA,NA,32120944
"299","Lathyrus nevadensis var. pilosellus","Lathyrus","nevadensis","","","pilosellus","native","S5","",48.9969467757,-123.5865126335,"",NA,NA,84513001
"300","Luzula comosa var. laxa","Luzula","comosa","","","laxa","native","S5","",48.868125,-123.342905,"",NA,NA,2890034
"301","Luzula comosa var. laxa","Luzula","comosa","","","laxa","native","S5","",48.8688001483,-123.378610611,"",NA,NA,6410322
"302","Luzula comosa var. laxa","Luzula","comosa","","","laxa","native","S5","",48.9431928821,-123.4841394424,"",NA,NA,6411179
"303","Luzula comosa var. laxa","Luzula","comosa","","","laxa","native","S5","",48.8965591137,-123.410208542,"",NA,NA,24937395
"304","Luzula comosa var. laxa","Luzula","comosa","","","laxa","native","S5","",48.8686604367,-123.3458776999,"",NA,NA,46051229
"305","Luzula comosa var. laxa","Luzula","comosa","","","laxa","native","S5","",48.8653166667,-123.3817033333,"",NA,NA,79112168
"306","Petasites frigidus var. palmatus","Petasites","frigidus","","","palmatus","native","S5","",48.90287,-123.367286,"",NA,NA,23075792
"307","Prunus emarginata var. mollis","Prunus","emarginata","","","mollis","native","S5","",48.9633366667,-123.5196533333,"",NA,NA,24870149
"308","Prunus emarginata var. mollis","Prunus","emarginata","","","mollis","native","S5","",48.9621016667,-123.5186083333,"",NA,NA,24870151
"309","Prunus emarginata var. mollis","Prunus","emarginata","","","mollis","native","S5","",48.9621366667,-123.518505,"",NA,NA,24870152
